Created as New Dataset,Natural, 7.4. 
cm-1,%T
3323.00,91.89
3322.00,91.87
3321.00,91.84
3320.00,91.82
3319.00,91.79
3318.00,91.75
3317.00,91.71
3316.00,91.67
3315.00,91.65
3314.00,91.63
3313.00,91.61
3312.00,91.58
3311.00,91.55
3310.00,91.52
3309.00,91.48
3308.00,91.43
3307.00,91.38
3306.00,91.34
3305.00,91.31
3304.00,91.28
3303.00,91.26
3302.00,91.24
3301.00,91.22
3300.00,91.20
3299.00,91.18
3298.00,91.15
3297.00,91.12
3296.00,91.09
3295.00,91.07
3294.00,91.05
3293.00,91.03
3292.00,91.01
3291.00,90.98
3290.00,90.94
3289.00,90.91
3288.00,90.88
3287.00,90.86
3286.00,90.85
3285.00,90.84
3284.00,90.83
3283.00,90.83
3282.00,90.81
3281.00,90.78
3280.00,90.75
3279.00,90.73
3278.00,90.72
3277.00,90.71
3276.00,90.71
3275.00,90.72
3274.00,90.73
3273.00,90.76
3272.00,90.79
3271.00,90.80
3270.00,90.79
3269.00,90.77
3268.00,90.76
3267.00,90.77
3266.00,90.80
3265.00,90.83
3264.00,90.86
3263.00,90.89
3262.00,90.92
3261.00,90.94
3260.00,90.96
3259.00,90.99
3258.00,91.01
3257.00,91.04
3256.00,91.07
3255.00,91.10
3254.00,91.12
3253.00,91.13
3252.00,91.14
3251.00,91.15
3250.00,91.17
3249.00,91.19
3248.00,91.23
3247.00,91.27
3246.00,91.31
3245.00,91.35
3244.00,91.38
3243.00,91.41
3242.00,91.43
3241.00,91.45
3240.00,91.48
3239.00,91.50
3238.00,91.54
3237.00,91.57
3236.00,91.59
3235.00,91.61
3234.00,91.63
3233.00,91.64
3232.00,91.66
3231.00,91.68
3230.00,91.70
3229.00,91.72
3228.00,91.75
3227.00,91.78
3226.00,91.80
3225.00,91.82
3224.00,91.83
3223.00,91.84
3222.00,91.85
3221.00,91.86
3220.00,91.87
3219.00,91.89
3218.00,91.92
3217.00,91.96
3216.00,92.00
3215.00,92.02
3214.00,92.05
3213.00,92.06
3212.00,92.08
3211.00,92.09
3210.00,92.11
3209.00,92.14
3208.00,92.17
3207.00,92.19
3206.00,92.21
3205.00,92.23
3204.00,92.24
3203.00,92.26
3202.00,92.28
3201.00,92.30
3200.00,92.32
3199.00,92.34
3198.00,92.38
3197.00,92.41
3196.00,92.43
3195.00,92.45
3194.00,92.46
3193.00,92.48
3192.00,92.51
3191.00,92.55
3190.00,92.59
3189.00,92.62
3188.00,92.65
3187.00,92.69
3186.00,92.73
3185.00,92.77
3184.00,92.80
3183.00,92.82
3182.00,92.85
3181.00,92.87
3180.00,92.89
3179.00,92.91
3178.00,92.92
3177.00,92.93
3176.00,92.95
3175.00,92.98
3174.00,93.02
3173.00,93.07
3172.00,93.13
3171.00,93.18
3170.00,93.22
3169.00,93.25
3168.00,93.28
3167.00,93.30
3166.00,93.33
3165.00,93.36
3164.00,93.39
3163.00,93.42
3162.00,93.46
3161.00,93.49
3160.00,93.52
3159.00,93.55
3158.00,93.58
3157.00,93.62
3156.00,93.66
3155.00,93.72
3154.00,93.76
3153.00,93.78
3152.00,93.79
3151.00,93.79
3150.00,93.81
3149.00,93.85
3148.00,93.89
3147.00,93.93
3146.00,93.95
3145.00,93.98
3144.00,94.00
3143.00,94.01
3142.00,94.02
3141.00,94.03
3140.00,94.04
3139.00,94.06
3138.00,94.08
3137.00,94.11
3136.00,94.14
3135.00,94.17
3134.00,94.19
3133.00,94.20
3132.00,94.22
3131.00,94.24
3130.00,94.26
3129.00,94.29
3128.00,94.31
3127.00,94.34
3126.00,94.37
3125.00,94.39
3124.00,94.40
3123.00,94.42
3122.00,94.43
3121.00,94.45
3120.00,94.46
3119.00,94.46
3118.00,94.46
3117.00,94.47
3116.00,94.48
3115.00,94.49
3114.00,94.49
3113.00,94.48
3112.00,94.46
3111.00,94.45
3110.00,94.45
3109.00,94.46
3108.00,94.48
