Created as New Dataset,Forensic,5
cm-1,%T
3275.00,99.47
3274.00,99.48
3273.00,99.47
3272.00,99.46
3271.00,99.43
3270.00,99.41
3269.00,99.39
3268.00,99.37
3267.00,99.36
3266.00,99.36
3265.00,99.37
3264.00,99.38
3263.00,99.40
3262.00,99.41
3261.00,99.41
3260.00,99.41
3259.00,99.42
3258.00,99.42
3257.00,99.42
3256.00,99.41
3255.00,99.40
3254.00,99.38
3253.00,99.38
3252.00,99.37
3251.00,99.38
3250.00,99.38
3249.00,99.38
3248.00,99.38
3247.00,99.39
3246.00,99.40
3245.00,99.42
3244.00,99.43
3243.00,99.44
3242.00,99.45
3241.00,99.44
3240.00,99.42
3239.00,99.39
3238.00,99.37
3237.00,99.37
3236.00,99.39
3235.00,99.41
3234.00,99.42
3233.00,99.42
3232.00,99.41
3231.00,99.39
3230.00,99.38
3229.00,99.38
3228.00,99.39
3227.00,99.39
3226.00,99.39
3225.00,99.39
3224.00,99.39
3223.00,99.39
3222.00,99.39
3221.00,99.40
3220.00,99.40
3219.00,99.41
3218.00,99.41
3217.00,99.41
3216.00,99.41
3215.00,99.40
3214.00,99.40
3213.00,99.42
3212.00,99.44
3211.00,99.46
3210.00,99.47
3209.00,99.46
3208.00,99.44
3207.00,99.43
3206.00,99.42
3205.00,99.43
3204.00,99.45
3203.00,99.46
3202.00,99.46
3201.00,99.44
3200.00,99.42
3199.00,99.42
3198.00,99.43
3197.00,99.45
3196.00,99.45
3195.00,99.44
3194.00,99.43
3193.00,99.42
3192.00,99.42
3191.00,99.44
3190.00,99.46
3189.00,99.47
3188.00,99.47
3187.00,99.47
3186.00,99.47
3185.00,99.47
3184.00,99.47
3183.00,99.45
3182.00,99.44
3181.00,99.43
3180.00,99.43
3179.00,99.43
3178.00,99.43
3177.00,99.42
3176.00,99.41
3175.00,99.40
3174.00,99.41
3173.00,99.43
3172.00,99.45
3171.00,99.47
3170.00,99.47
3169.00,99.46
3168.00,99.44
3167.00,99.43
3166.00,99.43
3165.00,99.43
3164.00,99.43
3163.00,99.43
3162.00,99.43
3161.00,99.44
3160.00,99.44
3159.00,99.45
3158.00,99.45
3157.00,99.46
3156.00,99.47
3155.00,99.48
3154.00,99.49
3153.00,99.49
3152.00,99.48
3151.00,99.46
3150.00,99.43
3149.00,99.41
3148.00,99.40
3147.00,99.42
3146.00,99.43
3145.00,99.44
3144.00,99.43
3143.00,99.42
3142.00,99.41
3141.00,99.41
3140.00,99.42
3139.00,99.43
3138.00,99.44
3137.00,99.46
3136.00,99.47
3135.00,99.47
3134.00,99.46
3133.00,99.46
3132.00,99.46
3131.00,99.47
3130.00,99.47
3129.00,99.47
3128.00,99.48
3127.00,99.48
3126.00,99.49
3125.00,99.49
3124.00,99.48
3123.00,99.48
3122.00,99.48
3121.00,99.49
3120.00,99.49
3119.00,99.49
3118.00,99.47
3117.00,99.45
3116.00,99.42
3115.00,99.41
3114.00,99.41
3113.00,99.43
3112.00,99.46
3111.00,99.47
3110.00,99.46
3109.00,99.45
3108.00,99.44
3107.00,99.44
3106.00,99.44
3105.00,99.44
3104.00,99.43
3103.00,99.42
3102.00,99.42
3101.00,99.42
3100.00,99.42
3099.00,99.43
3098.00,99.44
3097.00,99.45
3096.00,99.46
3095.00,99.47
3094.00,99.46
3093.00,99.45
3092.00,99.44
3091.00,99.42
3090.00,99.41
3089.00,99.40
3088.00,99.39
3087.00,99.39
3086.00,99.38
3085.00,99.38
3084.00,99.38
3083.00,99.39
3082.00,99.39
3081.00,99.40
3080.00,99.40
3079.00,99.39
3078.00,99.40
3077.00,99.41
3076.00,99.42
3075.00,99.41
3074.00,99.40
3073.00,99.39
3072.00,99.38
3071.00,99.38
3070.00,99.39
3069.00,99.39
3068.00,99.39
3067.00,99.39
3066.00,99.39
3065.00,99.39
3064.00,99.39
3063.00,99.38
3062.00,99.38
3061.00,99.38
3060.00,99.38
3059.00,99.37
3058.00,99.36
