Created as New Dataset,Natural, 7.1.
cm-1,%T
3513.00,98.35
3512.00,98.35
3511.00,98.35
3510.00,98.32
3509.00,98.28
3508.00,98.24
3507.00,98.21
3506.00,98.19
3505.00,98.19
3504.00,98.18
3503.00,98.16
3502.00,98.15
3501.00,98.14
3500.00,98.13
3499.00,98.12
3498.00,98.10
3497.00,98.09
3496.00,98.08
3495.00,98.06
3494.00,98.05
3493.00,98.03
3492.00,98.01
3491.00,98.00
3490.00,97.98
3489.00,97.96
3488.00,97.94
3487.00,97.92
3486.00,97.91
3485.00,97.91
3484.00,97.89
3483.00,97.86
3482.00,97.82
3481.00,97.78
3480.00,97.75
3479.00,97.72
3478.00,97.71
3477.00,97.70
3476.00,97.69
3475.00,97.68
3474.00,97.67
3473.00,97.67
3472.00,97.66
3471.00,97.65
3470.00,97.63
3469.00,97.61
3468.00,97.58
3467.00,97.54
3466.00,97.51
3465.00,97.48
3464.00,97.46
3463.00,97.44
3462.00,97.41
3461.00,97.38
3460.00,97.35
3459.00,97.34
3458.00,97.33
3457.00,97.31
3456.00,97.27
3455.00,97.23
3454.00,97.20
3453.00,97.17
3452.00,97.17
3451.00,97.16
3450.00,97.16
3449.00,97.14
3448.00,97.12
3447.00,97.09
3446.00,97.05
3445.00,97.02
3444.00,96.99
3443.00,96.97
3442.00,96.95
3441.00,96.93
3440.00,96.91
3439.00,96.88
3438.00,96.84
3437.00,96.80
3436.00,96.76
3435.00,96.73
3434.00,96.71
3433.00,96.70
3432.00,96.69
3431.00,96.66
3430.00,96.62
3429.00,96.58
3428.00,96.53
3427.00,96.50
3426.00,96.48
3425.00,96.47
3424.00,96.45
3423.00,96.42
3422.00,96.38
3421.00,96.34
3420.00,96.33
3419.00,96.32
3418.00,96.30
3417.00,96.27
3416.00,96.22
3415.00,96.16
3414.00,96.11
3413.00,96.07
3412.00,96.05
3411.00,96.03
3410.00,96.01
3409.00,96.00
3408.00,95.99
3407.00,95.97
3406.00,95.95
3405.00,95.93
3404.00,95.90
3403.00,95.87
3402.00,95.83
3401.00,95.80
3400.00,95.78
3399.00,95.77
3398.00,95.75
3397.00,95.74
3396.00,95.73
3395.00,95.71
3394.00,95.70
3393.00,95.68
3392.00,95.67
3391.00,95.66
3390.00,95.65
3389.00,95.64
3388.00,95.62
3387.00,95.59
3386.00,95.55
3385.00,95.52
3384.00,95.48
3383.00,95.45
3382.00,95.42
3381.00,95.39
3380.00,95.35
3379.00,95.31
3378.00,95.28
3377.00,95.25
3376.00,95.23
3375.00,95.22
3374.00,95.21
3373.00,95.19
3372.00,95.16
3371.00,95.13
3370.00,95.10
3369.00,95.07
3368.00,95.05
3367.00,95.02
3366.00,94.98
3365.00,94.94
3364.00,94.89
3363.00,94.85
3362.00,94.81
3361.00,94.77
3360.00,94.75
3359.00,94.73
3358.00,94.70
3357.00,94.66
3356.00,94.61
3355.00,94.55
3354.00,94.49
3353.00,94.43
3352.00,94.37
3351.00,94.33
3350.00,94.29
3349.00,94.27
3348.00,94.24
3347.00,94.20
