Created as New Dataset,Forensic, 49
cm-1,%T
3442.00,84.66
3441.00,84.61
3440.00,84.55
3439.00,84.51
3438.00,84.48
3437.00,84.46
3436.00,84.44
3435.00,84.43
3434.00,84.42
3433.00,84.40
3432.00,84.37
3431.00,84.35
3430.00,84.32
3429.00,84.28
3428.00,84.24
3427.00,84.21
3426.00,84.19
3425.00,84.19
3424.00,84.18
3423.00,84.16
3422.00,84.13
3421.00,84.09
3420.00,84.06
3419.00,84.05
3418.00,84.06
3417.00,84.05
3416.00,84.03
3415.00,84.01
3414.00,83.99
3413.00,83.97
3412.00,83.95
3411.00,83.92
3410.00,83.89
3409.00,83.86
3408.00,83.83
3407.00,83.81
3406.00,83.80
3405.00,83.78
3404.00,83.77
3403.00,83.75
3402.00,83.72
3401.00,83.68
3400.00,83.65
3399.00,83.62
3398.00,83.59
3397.00,83.58
3396.00,83.56
3395.00,83.55
3394.00,83.52
3393.00,83.48
3392.00,83.43
3391.00,83.38
3390.00,83.34
3389.00,83.32
3388.00,83.29
3387.00,83.25
3386.00,83.19
3385.00,83.11
3384.00,83.03
3383.00,82.96
3382.00,82.89
3381.00,82.82
3380.00,82.74
3379.00,82.67
3378.00,82.61
3377.00,82.54
3376.00,82.46
3375.00,82.38
3374.00,82.29
3373.00,82.21
3372.00,82.13
3371.00,82.05
3370.00,81.95
3369.00,81.85
3368.00,81.73
3367.00,81.63
3366.00,81.52
3365.00,81.41
3364.00,81.28
3363.00,81.15
3362.00,81.01
3361.00,80.87
3360.00,80.73
3359.00,80.58
3358.00,80.42
3357.00,80.25
3356.00,80.09
3355.00,79.93
3354.00,79.77
3353.00,79.59
3352.00,79.39
3351.00,79.18
3350.00,78.97
3349.00,78.76
3348.00,78.54
3347.00,78.33
3346.00,78.12
3345.00,77.90
3344.00,77.68
3343.00,77.45
3342.00,77.21
3341.00,76.96
3340.00,76.71
3339.00,76.44
3338.00,76.17
3337.00,75.89
3336.00,75.61
3335.00,75.35
3334.00,75.11
3333.00,74.87
3332.00,74.63
3331.00,74.40
3330.00,74.17
3329.00,73.95
3328.00,73.72
3327.00,73.51
3326.00,73.31
3325.00,73.13
3324.00,72.98
3323.00,72.85
3322.00,72.73
3321.00,72.62
3320.00,72.52
3319.00,72.44
3318.00,72.40
3317.00,72.37
3316.00,72.36
3315.00,72.35
3314.00,72.34
3313.00,72.34
3312.00,72.35
3311.00,72.39
3310.00,72.45
3309.00,72.53
3308.00,72.60
3307.00,72.68
3306.00,72.77
3305.00,72.86
3304.00,72.96
3303.00,73.06
3302.00,73.15
3301.00,73.24
3300.00,73.34
3299.00,73.45
3298.00,73.55
3297.00,73.64
3296.00,73.73
3295.00,73.81
3294.00,73.90
3293.00,73.99
3292.00,74.08
3291.00,74.15
3290.00,74.20
3289.00,74.26
3288.00,74.33
3287.00,74.41
3286.00,74.50
3285.00,74.57
3284.00,74.65
3283.00,74.74
3282.00,74.83
3281.00,74.93
3280.00,75.04
3279.00,75.15
3278.00,75.26
3277.00,75.37
3276.00,75.49
3275.00,75.60
3274.00,75.70
3273.00,75.80
3272.00,75.89
3271.00,75.97
3270.00,76.06
3269.00,76.14
3268.00,76.23
3267.00,76.33
3266.00,76.45
3265.00,76.56
3264.00,76.65
3263.00,76.72
3262.00,76.77
3261.00,76.82
3260.00,76.88
3259.00,76.96
3258.00,77.06
3257.00,77.17
3256.00,77.26
3255.00,77.35
3254.00,77.43
3253.00,77.51
3252.00,77.59
3251.00,77.68
3250.00,77.78
3249.00,77.90
3248.00,78.00
3247.00,78.10
3246.00,78.19
3245.00,78.28
3244.00,78.37
3243.00,78.47
3242.00,78.56
3241.00,78.64
3240.00,78.73
3239.00,78.82
3238.00,78.92
3237.00,79.03
3236.00,79.13
3235.00,79.22
3234.00,79.30
3233.00,79.37
3232.00,79.42
3231.00,79.48
3230.00,79.54
3229.00,79.60
3228.00,79.66
3227.00,79.73
3226.00,79.80
3225.00,79.88
3224.00,79.95
3223.00,80.01
3222.00,80.07
3221.00,80.12
3220.00,80.16
3219.00,80.21
3218.00,80.26
3217.00,80.31
3216.00,80.36
3215.00,80.42
3214.00,80.47
3213.00,80.53
3212.00,80.59
3211.00,80.66
3210.00,80.73
3209.00,80.79
3208.00,80.83
3207.00,80.87
3206.00,80.90
3205.00,80.94
3204.00,81.00
3203.00,81.06
3202.00,81.13
3201.00,81.18
3200.00,81.24
3199.00,81.29
3198.00,81.34
3197.00,81.39
3196.00,81.44
3195.00,81.48
3194.00,81.52
3193.00,81.57
3192.00,81.63
3191.00,81.69
3190.00,81.76
3189.00,81.81
3188.00,81.83
3187.00,81.84
3186.00,81.86
3185.00,81.90
3184.00,81.96
3183.00,82.03
3182.00,82.10
3181.00,82.15
3180.00,82.18
3179.00,82.20
3178.00,82.22
3177.00,82.25
3176.00,82.28
3175.00,82.30
3174.00,82.32
3173.00,82.35
3172.00,82.37
3171.00,82.40
3170.00,82.42
3169.00,82.43
3168.00,82.42
3167.00,82.39
3166.00,82.37
3165.00,82.35
3164.00,82.34
3163.00,82.34
3162.00,82.34
3161.00,82.33
3160.00,82.31
3159.00,82.29
3158.00,82.29
3157.00,82.30
3156.00,82.31
3155.00,82.32
3154.00,82.32
3153.00,82.32
3152.00,82.31
3151.00,82.31
3150.00,82.31
3149.00,82.32
3148.00,82.35
3147.00,82.38
3146.00,82.41
3145.00,82.44
3144.00,82.47
3143.00,82.50
3142.00,82.53
3141.00,82.57
3140.00,82.61
3139.00,82.65
3138.00,82.70
3137.00,82.74
3136.00,82.77
3135.00,82.79
3134.00,82.80
3133.00,82.82
3132.00,82.84
3131.00,82.87
3130.00,82.91
3129.00,82.95
3128.00,82.99
3127.00,83.03
3126.00,83.06
3125.00,83.08
3124.00,83.10
3123.00,83.11
3122.00,83.12
3121.00,83.13
3120.00,83.14
3119.00,83.16
3118.00,83.17
3117.00,83.18
3116.00,83.19
3115.00,83.20
3114.00,83.21
3113.00,83.22
3112.00,83.22
3111.00,83.22
3110.00,83.20
3109.00,83.18
3108.00,83.17
3107.00,83.16
3106.00,83.15
3105.00,83.14
3104.00,83.13
3103.00,83.12
3102.00,83.12
3101.00,83.12
3100.00,83.11
3099.00,83.09
3098.00,83.07
3097.00,83.05
3096.00,83.04
3095.00,83.05
3094.00,83.06
3093.00,83.08
3092.00,83.10
3091.00,83.11
3090.00,83.12
3089.00,83.13
3088.00,83.14
3087.00,83.15
3086.00,83.17
3085.00,83.20
3084.00,83.24
3083.00,83.26
3082.00,83.27
3081.00,83.27
3080.00,83.26
3079.00,83.25
3078.00,83.25
3077.00,83.24
3076.00,83.25
3075.00,83.25
3074.00,83.25
3073.00,83.23
3072.00,83.20
3071.00,83.18
3070.00,83.17
3069.00,83.18
3068.00,83.20
3067.00,83.20
3066.00,83.19
3065.00,83.17
3064.00,83.13
3063.00,83.10
3062.00,83.08
3061.00,83.07
3060.00,83.06
3059.00,83.06
3058.00,83.06
3057.00,83.06
3056.00,83.05
3055.00,83.04
3054.00,83.02
3053.00,83.00
3052.00,83.00
3051.00,83.01
3050.00,83.02
3049.00,83.04
3048.00,83.05
3047.00,83.07
3046.00,83.08
3045.00,83.09
3044.00,83.09
3043.00,83.11
3042.00,83.13
3041.00,83.16
3040.00,83.21
3039.00,83.25
3038.00,83.30
3037.00,83.34
3036.00,83.38
3035.00,83.42
3034.00,83.46
3033.00,83.50
3032.00,83.54
3031.00,83.58
3030.00,83.62
3029.00,83.66
3028.00,83.70
3027.00,83.75
3026.00,83.81
3025.00,83.85
3024.00,83.89
3023.00,83.92
3022.00,83.94
3021.00,83.96
3020.00,83.98
3019.00,84.02
3018.00,84.07
3017.00,84.12
3016.00,84.16
3015.00,84.18
3014.00,84.20
3013.00,84.21
3012.00,84.21
3011.00,84.22
3010.00,84.24
3009.00,84.26
3008.00,84.28
3007.00,84.30
3006.00,84.32
3005.00,84.36
3004.00,84.40
3003.00,84.46
3002.00,84.50
3001.00,84.54
3000.00,84.58
2999.00,84.60
2998.00,84.63
2997.00,84.65
2996.00,84.69
2995.00,84.74
2994.00,84.79
2993.00,84.84
2992.00,84.88
2991.00,84.92
2990.00,84.97
2989.00,85.01
2988.00,85.06
2987.00,85.10
2986.00,85.13
2985.00,85.15
2984.00,85.16
2983.00,85.18
2982.00,85.20
2981.00,85.24
2980.00,85.28
2979.00,85.32
2978.00,85.35
2977.00,85.38
2976.00,85.41
2975.00,85.43
2974.00,85.45
2973.00,85.46
2972.00,85.47
2971.00,85.48
2970.00,85.49
2969.00,85.51
2968.00,85.52
2967.00,85.53
2966.00,85.54
2965.00,85.54
2964.00,85.56
2963.00,85.57
2962.00,85.58
2961.00,85.59
2960.00,85.59
2959.00,85.61
2958.00,85.63
2957.00,85.65
2956.00,85.66
2955.00,85.66
2954.00,85.66
2953.00,85.66
2952.00,85.67
2951.00,85.67
2950.00,85.67
2949.00,85.67
2948.00,85.67
2947.00,85.68
2946.00,85.68
2945.00,85.68
2944.00,85.67
2943.00,85.67
2942.00,85.66
2941.00,85.66
2940.00,85.66
2939.00,85.66
