Created as New Dataset,94. Du Pont
cm-1,%T
895.00,92.78
894.00,92.82
893.00,92.86
892.00,92.90
891.00,92.94
890.00,92.98
889.00,93.01
888.00,93.04
887.00,93.05
886.00,93.05
885.00,93.05
884.00,93.06
883.00,93.07
882.00,93.09
881.00,93.09
880.00,93.09
879.00,93.10
878.00,93.14
877.00,93.18
876.00,93.21
875.00,93.23
874.00,93.23
873.00,93.25
872.00,93.27
871.00,93.29
870.00,93.33
869.00,93.37
868.00,93.41
867.00,93.44
866.00,93.44
865.00,93.41
864.00,93.37
863.00,93.34
862.00,93.32
861.00,93.33
860.00,93.34
859.00,93.34
858.00,93.34
857.00,93.33
856.00,93.31
855.00,93.29
854.00,93.28
853.00,93.28
852.00,93.28
851.00,93.27
850.00,93.25
849.00,93.22
848.00,93.20
847.00,93.18
846.00,93.17
845.00,93.16
844.00,93.15
843.00,93.14
842.00,93.12
841.00,93.10
840.00,93.08
839.00,93.07
838.00,93.06
837.00,93.05
836.00,93.03
835.00,92.99
834.00,92.98
833.00,92.98
832.00,92.97
831.00,92.96
830.00,92.93
829.00,92.91
828.00,92.90
827.00,92.90
826.00,92.90
825.00,92.89
824.00,92.87
823.00,92.83
822.00,92.80
821.00,92.77
820.00,92.73
819.00,92.67
818.00,92.60
817.00,92.54
816.00,92.49
815.00,92.46
814.00,92.45
813.00,92.45
812.00,92.43
811.00,92.39
810.00,92.34
809.00,92.30
808.00,92.27
807.00,92.22
806.00,92.17
805.00,92.09
804.00,91.99
803.00,91.88
802.00,91.77
801.00,91.68
800.00,91.58
799.00,91.49
798.00,91.41
797.00,91.34
796.00,91.29
795.00,91.27
794.00,91.30
793.00,91.34
792.00,91.36
791.00,91.35
790.00,91.32
789.00,91.27
788.00,91.22
787.00,91.17
786.00,91.15
785.00,91.15
784.00,91.14
783.00,91.08
782.00,91.00
781.00,90.90
780.00,90.81
779.00,90.73
778.00,90.68
777.00,90.64
776.00,90.60
775.00,90.55
774.00,90.49
773.00,90.42
772.00,90.33
771.00,90.22
770.00,90.09
769.00,89.94
768.00,89.80
767.00,89.68
766.00,89.59
765.00,89.54
764.00,89.49
763.00,89.42
762.00,89.34
761.00,89.25
760.00,89.15
759.00,89.04
758.00,88.90
757.00,88.75
756.00,88.62
755.00,88.53
754.00,88.48
753.00,88.44
752.00,88.36
751.00,88.25
750.00,88.16
749.00,88.09
748.00,88.05
747.00,88.01
746.00,87.95
745.00,87.87
744.00,87.75
743.00,87.60
742.00,87.43
741.00,87.20
740.00,86.90
739.00,86.49
738.00,85.98
737.00,85.42
736.00,84.85
735.00,84.29
734.00,83.70
733.00,83.08
732.00,82.42
731.00,81.81
730.00,81.34
729.00,81.07
728.00,80.98
727.00,81.03
726.00,81.13
725.00,81.24
724.00,81.33
723.00,81.41
722.00,81.46
721.00,81.46
720.00,81.43
719.00,81.37
718.00,81.33
717.00,81.29
716.00,81.24
715.00,81.18
714.00,81.10
713.00,80.99
712.00,80.85
711.00,80.72
710.00,80.62
709.00,80.53
708.00,80.44
707.00,80.32
706.00,80.16
705.00,79.94
704.00,79.65
703.00,79.32
702.00,78.97
701.00,78.60
700.00,78.21
699.00,77.78
698.00,77.30
697.00,76.75
696.00,76.14
695.00,75.53
694.00,74.93
693.00,74.35
692.00,73.81
691.00,73.32
690.00,72.91
689.00,72.54
688.00,72.20
687.00,71.91
686.00,71.71
685.00,71.62
684.00,71.64
683.00,71.74
682.00,71.89
681.00,72.04
680.00,72.20
679.00,72.37
678.00,72.56
677.00,72.76
676.00,72.95
675.00,73.15
674.00,73.39
673.00,73.65
672.00,73.88
671.00,74.09
670.00,74.31
669.00,74.66
668.00,75.18
667.00,75.62
666.00,75.81
665.00,75.91
664.00,76.01
663.00,76.18
662.00,76.44
661.00,76.78
660.00,77.13
659.00,77.43
658.00,77.66
657.00,77.86
656.00,78.08
655.00,78.32
654.00,78.55
653.00,78.73
652.00,78.88
651.00,79.03
650.00,79.18
649.00,79.34
648.00,79.54
647.00,79.79
646.00,80.03
645.00,80.20
644.00,80.27
643.00,80.29
642.00,80.31
641.00,80.38
640.00,80.52
639.00,80.71
638.00,80.92
637.00,81.11
636.00,81.23
635.00,81.30
634.00,81.30
633.00,81.24
632.00,81.14
631.00,81.03
630.00,80.93
629.00,80.90
628.00,81.00
627.00,81.25
626.00,81.57
625.00,81.80
624.00,81.84
623.00,81.70
622.00,81.52
621.00,81.37
620.00,81.29
619.00,81.32
618.00,81.47
617.00,81.66
616.00,81.74
615.00,81.63
614.00,81.46
613.00,81.37
612.00,81.44
611.00,81.62
610.00,81.80
609.00,81.83
608.00,81.66
607.00,81.34
606.00,80.99
605.00,80.70
604.00,80.50
603.00,80.33
602.00,80.16
601.00,79.98
600.00,79.87
599.00,79.87
598.00,79.90
597.00,79.82
596.00,79.61
595.00,79.37
594.00,79.15
593.00,78.87
592.00,78.42
591.00,77.85
590.00,77.19
589.00,76.47
588.00,75.69
587.00,75.00
586.00,74.46
585.00,73.96
584.00,73.40
583.00,72.82
582.00,72.22
581.00,71.39
580.00,70.26
579.00,69.19
578.00,68.65
577.00,68.68
576.00,69.09
575.00,69.78
574.00,70.54
573.00,71.09
572.00,71.46
571.00,71.89
570.00,72.40
569.00,72.72
568.00,72.88
567.00,73.25
566.00,73.88
565.00,74.25
564.00,74.01
563.00,73.54
562.00,73.46
561.00,73.84
560.00,74.30
559.00,74.55
558.00,74.68
557.00,74.91
556.00,75.41
555.00,76.26
554.00,77.20
553.00,77.79
552.00,77.82
551.00,77.56
550.00,77.32
