Created as New Dataset,141. Du Pont
cm-1,%T
895.00,87.71
894.00,87.77
893.00,87.83
892.00,87.85
891.00,87.87
890.00,87.89
889.00,87.89
888.00,87.87
887.00,87.78
886.00,87.62
885.00,87.40
884.00,87.10
883.00,86.73
882.00,86.28
881.00,85.77
880.00,85.17
879.00,84.49
878.00,83.69
877.00,82.70
876.00,81.45
875.00,79.92
874.00,78.28
873.00,76.92
872.00,76.27
871.00,76.58
870.00,77.65
869.00,79.08
868.00,80.48
867.00,81.65
866.00,82.56
865.00,83.22
864.00,83.68
863.00,83.98
862.00,84.17
861.00,84.26
860.00,84.26
859.00,84.19
858.00,84.08
857.00,83.93
856.00,83.78
855.00,83.63
854.00,83.48
853.00,83.29
852.00,83.06
851.00,82.77
850.00,82.45
849.00,82.15
848.00,81.91
847.00,81.79
846.00,81.82
845.00,81.98
844.00,82.26
843.00,82.60
842.00,82.97
841.00,83.34
840.00,83.70
839.00,84.04
838.00,84.37
837.00,84.66
836.00,84.92
835.00,85.18
834.00,85.45
833.00,85.71
832.00,85.93
831.00,86.13
830.00,86.31
829.00,86.50
828.00,86.68
827.00,86.84
826.00,86.97
825.00,87.10
824.00,87.25
823.00,87.41
822.00,87.56
821.00,87.67
820.00,87.74
819.00,87.79
818.00,87.83
817.00,87.86
816.00,87.90
815.00,87.94
814.00,88.01
813.00,88.07
812.00,88.10
811.00,88.10
810.00,88.08
809.00,88.07
808.00,88.08
807.00,88.11
806.00,88.15
805.00,88.19
804.00,88.22
803.00,88.26
802.00,88.31
801.00,88.34
800.00,88.33
799.00,88.26
798.00,88.08
797.00,87.78
796.00,87.40
795.00,86.99
794.00,86.65
793.00,86.47
792.00,86.47
791.00,86.63
790.00,86.90
789.00,87.19
788.00,87.47
787.00,87.75
786.00,88.03
785.00,88.31
784.00,88.57
783.00,88.82
782.00,89.05
781.00,89.26
780.00,89.43
779.00,89.58
778.00,89.71
777.00,89.82
776.00,89.94
775.00,90.08
774.00,90.22
773.00,90.34
772.00,90.47
771.00,90.61
770.00,90.78
769.00,90.95
768.00,91.11
767.00,91.27
766.00,91.42
765.00,91.55
764.00,91.69
763.00,91.83
762.00,91.97
761.00,92.09
760.00,92.17
759.00,92.25
758.00,92.34
757.00,92.45
756.00,92.58
755.00,92.72
754.00,92.85
753.00,92.98
752.00,93.09
751.00,93.22
750.00,93.33
749.00,93.43
748.00,93.48
747.00,93.49
746.00,93.46
745.00,93.36
744.00,93.14
743.00,92.76
742.00,92.18
741.00,91.36
740.00,90.25
739.00,88.86
738.00,87.20
737.00,85.27
736.00,83.14
735.00,80.90
734.00,78.63
733.00,76.34
732.00,74.02
731.00,71.65
730.00,69.26
729.00,66.85
728.00,64.44
727.00,62.11
726.00,59.95
725.00,58.09
724.00,56.70
723.00,55.88
722.00,55.68
721.00,56.04
720.00,56.89
719.00,58.15
718.00,59.69
717.00,61.33
716.00,62.97
715.00,64.51
714.00,65.92
713.00,67.16
712.00,68.24
711.00,69.19
710.00,70.07
709.00,70.89
708.00,71.65
707.00,72.35
706.00,72.99
705.00,73.55
704.00,74.06
703.00,74.58
702.00,75.14
701.00,75.74
700.00,76.36
699.00,76.98
698.00,77.57
697.00,78.13
696.00,78.66
695.00,79.14
694.00,79.56
693.00,79.89
692.00,80.17
691.00,80.44
690.00,80.74
689.00,81.01
688.00,81.22
687.00,81.36
686.00,81.47
685.00,81.57
684.00,81.67
683.00,81.76
682.00,81.86
681.00,81.94
680.00,82.02
679.00,82.10
678.00,82.24
677.00,82.45
676.00,82.71
675.00,82.96
674.00,83.15
673.00,83.26
672.00,83.28
671.00,83.25
670.00,83.24
669.00,83.34
668.00,83.60
667.00,83.91
666.00,84.13
665.00,84.26
664.00,84.37
663.00,84.50
662.00,84.64
661.00,84.74
660.00,84.81
659.00,84.88
658.00,84.98
657.00,85.11
656.00,85.24
655.00,85.35
654.00,85.41
653.00,85.45
652.00,85.48
651.00,85.53
650.00,85.57
649.00,85.58
648.00,85.54
647.00,85.48
646.00,85.43
645.00,85.43
644.00,85.52
643.00,85.67
642.00,85.82
641.00,85.91
640.00,85.94
639.00,85.98
638.00,86.01
637.00,86.01
636.00,85.93
635.00,85.77
634.00,85.51
633.00,85.20
632.00,84.93
631.00,84.88
630.00,85.08
629.00,85.39
628.00,85.60
627.00,85.67
626.00,85.71
625.00,85.91
624.00,86.25
623.00,86.58
622.00,86.67
621.00,86.47
620.00,86.16
619.00,85.99
618.00,86.05
617.00,86.22
616.00,86.39
615.00,86.50
614.00,86.57
613.00,86.63
612.00,86.73
611.00,86.88
610.00,86.99
609.00,87.02
608.00,87.05
607.00,87.16
606.00,87.25
605.00,87.14
604.00,86.76
603.00,86.21
602.00,85.68
601.00,85.36
600.00,85.41
599.00,85.81
598.00,86.33
597.00,86.68
596.00,86.81
595.00,86.90
594.00,87.10
593.00,87.32
592.00,87.40
591.00,87.37
590.00,87.40
589.00,87.65
588.00,88.08
587.00,88.48
586.00,88.58
585.00,88.31
584.00,87.89
583.00,87.58
582.00,87.44
581.00,87.23
580.00,86.83
579.00,86.39
578.00,86.18
577.00,86.32
576.00,86.74
575.00,87.25
574.00,87.56
573.00,87.54
572.00,87.35
571.00,87.23
570.00,87.09
569.00,86.73
568.00,86.35
567.00,86.42
566.00,86.98
565.00,87.43
564.00,87.33
563.00,86.94
562.00,86.87
561.00,87.25
560.00,87.73
559.00,87.89
558.00,87.66
557.00,87.24
556.00,86.90
555.00,86.75
554.00,86.82
553.00,87.03
552.00,87.35
551.00,87.61
550.00,87.67
