Created as New Dataset,138. Polyester Du Pont
cm-1,%T
901.00,83.00
900.00,82.80
899.00,82.65
898.00,82.56
897.00,82.52
896.00,82.53
895.00,82.59
894.00,82.67
893.00,82.74
892.00,82.78
891.00,82.77
890.00,82.71
889.00,82.57
888.00,82.34
887.00,82.03
886.00,81.67
885.00,81.21
884.00,80.63
883.00,79.91
882.00,79.05
881.00,78.06
880.00,76.97
879.00,75.82
878.00,74.66
877.00,73.53
876.00,72.50
875.00,71.65
874.00,71.05
873.00,70.78
872.00,70.93
871.00,71.50
870.00,72.41
869.00,73.54
868.00,74.74
867.00,75.91
866.00,76.96
865.00,77.85
864.00,78.58
863.00,79.15
862.00,79.59
861.00,79.92
860.00,80.17
859.00,80.36
858.00,80.52
857.00,80.64
856.00,80.75
855.00,80.85
854.00,80.92
853.00,80.95
852.00,80.97
851.00,80.99
850.00,81.02
849.00,81.04
848.00,81.01
847.00,80.97
846.00,80.94
845.00,80.92
844.00,80.92
843.00,80.95
842.00,80.98
841.00,81.03
840.00,81.11
839.00,81.24
838.00,81.43
837.00,81.66
836.00,81.90
835.00,82.16
834.00,82.43
833.00,82.72
832.00,83.01
831.00,83.30
830.00,83.58
829.00,83.81
828.00,83.99
827.00,84.15
826.00,84.29
825.00,84.41
824.00,84.51
823.00,84.58
822.00,84.65
821.00,84.72
820.00,84.77
819.00,84.79
818.00,84.79
817.00,84.78
816.00,84.77
815.00,84.78
814.00,84.82
813.00,84.89
812.00,84.99
811.00,85.09
810.00,85.18
809.00,85.24
808.00,85.28
807.00,85.33
806.00,85.39
805.00,85.45
804.00,85.53
803.00,85.64
802.00,85.77
801.00,85.85
800.00,85.82
799.00,85.57
798.00,85.05
797.00,84.27
796.00,83.34
795.00,82.48
794.00,81.85
793.00,81.56
792.00,81.61
791.00,81.96
790.00,82.52
789.00,83.17
788.00,83.80
787.00,84.39
786.00,84.95
785.00,85.45
784.00,85.91
783.00,86.33
782.00,86.70
781.00,87.00
780.00,87.24
779.00,87.44
778.00,87.65
777.00,87.86
776.00,88.06
775.00,88.24
774.00,88.41
773.00,88.56
772.00,88.71
771.00,88.87
770.00,89.07
769.00,89.30
768.00,89.54
767.00,89.77
766.00,89.97
765.00,90.15
764.00,90.33
763.00,90.51
762.00,90.70
761.00,90.86
760.00,91.00
759.00,91.11
758.00,91.23
757.00,91.36
756.00,91.52
755.00,91.69
754.00,91.83
753.00,91.93
752.00,91.99
751.00,92.05
750.00,92.09
749.00,92.10
748.00,92.04
747.00,91.87
746.00,91.57
745.00,91.09
744.00,90.38
743.00,89.39
742.00,88.06
741.00,86.33
740.00,84.17
739.00,81.62
738.00,78.82
737.00,75.92
736.00,73.06
735.00,70.31
734.00,67.68
733.00,65.10
732.00,62.55
731.00,60.01
730.00,57.44
729.00,54.85
728.00,52.29
727.00,49.93
726.00,47.97
725.00,46.60
724.00,45.98
723.00,46.15
722.00,47.09
721.00,48.66
720.00,50.69
719.00,52.98
718.00,55.34
717.00,57.62
716.00,59.74
715.00,61.60
714.00,63.16
713.00,64.39
712.00,65.35
711.00,66.14
710.00,66.84
709.00,67.50
708.00,68.16
707.00,68.84
706.00,69.55
705.00,70.25
704.00,70.94
703.00,71.63
702.00,72.34
701.00,73.14
700.00,74.02
699.00,74.95
698.00,75.87
697.00,76.70
696.00,77.41
695.00,77.98
694.00,78.46
693.00,78.87
692.00,79.23
691.00,79.56
690.00,79.81
689.00,79.98
688.00,80.06
687.00,80.10
686.00,80.11
685.00,80.09
684.00,80.05
683.00,79.97
682.00,79.89
681.00,79.85
680.00,79.92
679.00,80.12
678.00,80.44
677.00,80.84
676.00,81.27
675.00,81.69
674.00,82.04
673.00,82.29
672.00,82.44
671.00,82.54
670.00,82.66
669.00,82.89
668.00,83.26
667.00,83.54
666.00,83.64
665.00,83.65
664.00,83.70
663.00,83.77
662.00,83.82
661.00,83.84
660.00,83.88
659.00,83.98
658.00,84.13
657.00,84.29
656.00,84.40
655.00,84.42
654.00,84.36
653.00,84.26
652.00,84.21
651.00,84.27
650.00,84.41
649.00,84.56
648.00,84.66
647.00,84.70
646.00,84.67
645.00,84.63
644.00,84.63
643.00,84.71
642.00,84.80
641.00,84.82
640.00,84.74
639.00,84.66
638.00,84.64
637.00,84.62
636.00,84.49
635.00,84.15
634.00,83.60
633.00,83.02
632.00,82.66
631.00,82.76
630.00,83.26
629.00,83.88
628.00,84.36
627.00,84.65
626.00,84.82
625.00,84.94
624.00,85.05
623.00,85.20
622.00,85.40
621.00,85.52
620.00,85.46
619.00,85.25
618.00,85.07
617.00,85.02
616.00,85.05
615.00,85.10
614.00,85.19
613.00,85.32
612.00,85.47
611.00,85.65
610.00,85.85
609.00,86.02
608.00,86.09
607.00,86.02
606.00,85.88
605.00,85.79
604.00,85.81
603.00,85.96
602.00,86.13
601.00,86.20
600.00,86.12
599.00,85.99
598.00,85.93
597.00,85.96
596.00,86.01
595.00,86.04
594.00,86.06
593.00,86.01
592.00,85.83
591.00,85.57
590.00,85.37
589.00,85.28
588.00,85.21
587.00,85.12
586.00,85.08
585.00,85.22
584.00,85.58
583.00,86.10
582.00,86.70
581.00,87.22
580.00,87.52
579.00,87.48
578.00,87.15
577.00,86.71
576.00,86.36
575.00,86.29
574.00,86.54
573.00,86.92
572.00,87.09
571.00,86.87
570.00,86.37
569.00,85.89
568.00,85.54
567.00,85.27
566.00,85.09
565.00,85.20
564.00,85.79
563.00,86.69
562.00,87.33
561.00,87.27
560.00,86.66
559.00,86.02
558.00,85.66
557.00,85.45
556.00,85.09
555.00,84.57
554.00,84.12
553.00,83.91
552.00,83.87
551.00,83.81
550.00,83.55
