Created as New Dataset,135 Bayer
2449.00,96.98
2448.00,96.98
2447.00,96.98
2446.00,96.99
2445.00,97.00
2444.00,97.01
2443.00,97.03
2442.00,97.05
2441.00,97.07
2440.00,97.07
2439.00,97.06
2438.00,97.06
2437.00,97.06
2436.00,97.06
2435.00,97.04
2434.00,97.01
2433.00,97.00
2432.00,97.00
2431.00,97.02
2430.00,97.04
2429.00,97.05
2428.00,97.05
2427.00,97.03
2426.00,97.02
2425.00,97.01
2424.00,97.01
2423.00,97.02
2422.00,97.03
2421.00,97.03
2420.00,97.03
2419.00,97.02
2418.00,97.00
2417.00,96.99
2416.00,96.98
2415.00,96.98
2414.00,96.98
2413.00,96.98
2412.00,96.99
2411.00,97.01
2410.00,97.03
2409.00,97.06
2408.00,97.08
2407.00,97.09
2406.00,97.09
2405.00,97.09
2404.00,97.09
2403.00,97.10
2402.00,97.10
2401.00,97.08
2400.00,97.06
2399.00,97.04
2398.00,97.03
2397.00,97.05
2396.00,97.07
2395.00,97.08
2394.00,97.09
2393.00,97.11
2392.00,97.12
2391.00,97.12
2390.00,97.10
2389.00,97.09
2388.00,97.08
2387.00,97.08
2386.00,97.11
2385.00,97.16
2384.00,97.22
2383.00,97.29
2382.00,97.36
2381.00,97.43
2380.00,97.50
2379.00,97.57
2378.00,97.62
2377.00,97.65
2376.00,97.67
2375.00,97.66
2374.00,97.66
2373.00,97.65
2372.00,97.67
2371.00,97.70
2370.00,97.75
2369.00,97.81
2368.00,97.84
2367.00,97.85
2366.00,97.84
2365.00,97.82
2364.00,97.84
2363.00,97.88
2362.00,97.93
2361.00,97.95
2360.00,97.92
2359.00,97.89
2358.00,97.90
2357.00,97.95
2356.00,98.00
2355.00,98.02
2354.00,98.00
2353.00,98.00
2352.00,98.05
2351.00,98.14
2350.00,98.21
2349.00,98.20
2348.00,98.14
2347.00,98.07
2346.00,98.00
2345.00,97.93
2344.00,97.83
2343.00,97.76
2342.00,97.75
2341.00,97.80
2340.00,97.87
2339.00,97.90
2338.00,97.90
2337.00,97.87
2336.00,97.84
2335.00,97.81
2334.00,97.79
2333.00,97.78
2332.00,97.78
2331.00,97.79
2330.00,97.79
2329.00,97.78
2328.00,97.74
2327.00,97.67
2326.00,97.58
2325.00,97.48
2324.00,97.43
2323.00,97.43
2322.00,97.46
2321.00,97.47
2320.00,97.44
2319.00,97.40
2318.00,97.37
2317.00,97.36
2316.00,97.36
2315.00,97.37
2314.00,97.36
2313.00,97.33
2312.00,97.32
2311.00,97.30
2310.00,97.28
2309.00,97.26
2308.00,97.23
2307.00,97.19
2306.00,97.17
2305.00,97.16
2304.00,97.13
2303.00,97.09
2302.00,97.06
2301.00,97.03
2300.00,97.03
2299.00,97.03
2298.00,97.01
2297.00,96.97
2296.00,96.92
2295.00,96.87
2294.00,96.83
2293.00,96.80
2292.00,96.76
2291.00,96.72
2290.00,96.68
2289.00,96.64
2288.00,96.61
2287.00,96.57
2286.00,96.52
2285.00,96.48
2284.00,96.45
2283.00,96.42
2282.00,96.40
2281.00,96.38
2280.00,96.38
2279.00,96.38
2278.00,96.38
2277.00,96.36
2276.00,96.35
2275.00,96.35
2274.00,96.37
2273.00,96.38
2272.00,96.38
2271.00,96.37
2270.00,96.34
2269.00,96.31
2268.00,96.28
2267.00,96.26
2266.00,96.25
2265.00,96.24
2264.00,96.23
2263.00,96.23
2262.00,96.23
2261.00,96.23
2260.00,96.22
2259.00,96.21
2258.00,96.22
2257.00,96.25
2256.00,96.27
2255.00,96.24
2254.00,96.18
2253.00,96.11
2252.00,96.06
2251.00,96.05
2250.00,96.06
2249.00,96.07
2248.00,96.05
2247.00,96.02
2246.00,95.97
2245.00,95.95
2244.00,95.95
2243.00,95.98
2242.00,96.02
2241.00,96.04
2240.00,96.03
2239.00,95.99
2238.00,95.93
2237.00,95.88
2236.00,95.84
2235.00,95.81
2234.00,95.81
2233.00,95.83
2232.00,95.85
2231.00,95.86
2230.00,95.86
2229.00,95.86
2228.00,95.85
2227.00,95.83
2226.00,95.81
2225.00,95.79
2224.00,95.78
2223.00,95.78
2222.00,95.75
2221.00,95.71
2220.00,95.67
2219.00,95.64
2218.00,95.61
2217.00,95.58
2216.00,95.54
2215.00,95.52
2214.00,95.53
2213.00,95.58
2212.00,95.63
2211.00,95.67
2210.00,95.68
2209.00,95.64
2208.00,95.59
2207.00,95.57
2206.00,95.58
2205.00,95.59
2204.00,95.58
2203.00,95.55
2202.00,95.50
2201.00,95.45
2200.00,95.41
2199.00,95.38
2198.00,95.39
2197.00,95.44
2196.00,95.49
2195.00,95.52
2194.00,95.51
2193.00,95.48
2192.00,95.42
2191.00,95.36
2190.00,95.32
2189.00,95.31
2188.00,95.32
2187.00,95.32
2186.00,95.29
2185.00,95.26
2184.00,95.23
2183.00,95.20
2182.00,95.18
2181.00,95.16
2180.00,95.14
2179.00,95.12
2178.00,95.11
2177.00,95.14
2176.00,95.21
2175.00,95.29
2174.00,95.30
2173.00,95.25
2172.00,95.15
2171.00,95.08
2170.00,95.05
2169.00,95.07
2168.00,95.10
2167.00,95.12
2166.00,95.10
2165.00,95.02
2164.00,94.90
2163.00,94.77
2162.00,94.68
2161.00,94.68
2160.00,94.78
2159.00,94.94
2158.00,95.10
2157.00,95.24
2156.00,95.33
2155.00,95.38
2154.00,95.42
2153.00,95.44
2152.00,95.46
2151.00,95.46
2150.00,95.46
2149.00,95.47
2148.00,95.52
2147.00,95.57
2146.00,95.60
2145.00,95.60
2144.00,95.62
2143.00,95.66
2142.00,95.69
2141.00,95.69
2140.00,95.67
2139.00,95.69
2138.00,95.76
2137.00,95.87
2136.00,95.96
2135.00,96.04
2134.00,96.09
2133.00,96.14
2132.00,96.17
2131.00,96.21
2130.00,96.24
2129.00,96.27
2128.00,96.29
2127.00,96.31
2126.00,96.33
2125.00,96.32
2124.00,96.30
2123.00,96.29
2122.00,96.29
2121.00,96.29
2120.00,96.29
2119.00,96.26
2118.00,96.23
2117.00,96.20
2116.00,96.17
2115.00,96.16
2114.00,96.15
2113.00,96.16
2112.00,96.18
2111.00,96.21
2110.00,96.24
2109.00,96.26
2108.00,96.25
2107.00,96.22
2106.00,96.18
2105.00,96.13
2104.00,96.10
2103.00,96.08
2102.00,96.07
2101.00,96.06
2100.00,96.06
2099.00,96.05
2098.00,96.07
2097.00,96.12
2096.00,96.16
2095.00,96.19
2094.00,96.18
2093.00,96.16
2092.00,96.15
2091.00,96.16
2090.00,96.15
2089.00,96.13
2088.00,96.11
2087.00,96.11
2086.00,96.11
2085.00,96.09
2084.00,96.07
2083.00,96.03
2082.00,96.00
2081.00,95.97
2080.00,95.94
2079.00,95.91
2078.00,95.90
2077.00,95.90
2076.00,95.91
2075.00,95.92
2074.00,95.92
2073.00,95.92
2072.00,95.90
2071.00,95.88
2070.00,95.87
2069.00,95.86
2068.00,95.85
2067.00,95.86
2066.00,95.87
2065.00,95.88
2064.00,95.90
2063.00,95.91
2062.00,95.92
2061.00,95.90
2060.00,95.87
2059.00,95.84
2058.00,95.83
2057.00,95.82
2056.00,95.80
2055.00,95.78
2054.00,95.74
2053.00,95.68
2052.00,95.60
2051.00,95.54
2050.00,95.54
2049.00,95.56
2048.00,95.57
2047.00,95.53
2046.00,95.47
2045.00,95.41
2044.00,95.36
2043.00,95.33
2042.00,95.31
2041.00,95.30
2040.00,95.29
2039.00,95.28
2038.00,95.28
2037.00,95.29
2036.00,95.31
2035.00,95.32
2034.00,95.33
2033.00,95.33
2032.00,95.34
2031.00,95.35
2030.00,95.38
2029.00,95.40
2028.00,95.36
2027.00,95.29
2026.00,95.23
2025.00,95.23
2024.00,95.27
2023.00,95.32
2022.00,95.37
2021.00,95.42
2020.00,95.43
2019.00,95.40
2018.00,95.36
2017.00,95.35
2016.00,95.38
2015.00,95.40
2014.00,95.41
2013.00,95.42
2012.00,95.45
2011.00,95.49
2010.00,95.53
2009.00,95.56
2008.00,95.58
2007.00,95.58
2006.00,95.55
2005.00,95.50
2004.00,95.45
2003.00,95.42
2002.00,95.43
2001.00,95.47
2000.00,95.53
1999.00,95.58
1998.00,95.62
1997.00,95.65
1996.00,95.69
1995.00,95.71
1994.00,95.66
1993.00,95.57
1992.00,95.47
1991.00,95.44
1990.00,95.46
1989.00,95.51
1988.00,95.56
1987.00,95.59
1986.00,95.59
1985.00,95.55
1984.00,95.48
1983.00,95.40
1982.00,95.32
1981.00,95.26
1980.00,95.22
1979.00,95.22
1978.00,95.24
1977.00,95.26
1976.00,95.29
1975.00,95.33
1974.00,95.39
1973.00,95.47
1972.00,95.55
1971.00,95.59
1970.00,95.60
1969.00,95.58
1968.00,95.54
1967.00,95.50
1966.00,95.47
1965.00,95.46
1964.00,95.46
1963.00,95.46
1962.00,95.48
1961.00,95.51
1960.00,95.57
1959.00,95.63
1958.00,95.68
1957.00,95.71
1956.00,95.73
1955.00,95.75
1954.00,95.76
1953.00,95.79
1952.00,95.82
1951.00,95.85
1950.00,95.89
1949.00,95.93
1948.00,95.96
1947.00,95.95
1946.00,95.92
1945.00,95.88
1944.00,95.88
1943.00,95.92
1942.00,95.98
1941.00,96.05
1940.00,96.08
1939.00,96.11
1938.00,96.13
1937.00,96.16
1936.00,96.19
1935.00,96.21
1934.00,96.23
1933.00,96.24
1932.00,96.26
1931.00,96.29
1930.00,96.31
1929.00,96.34
1928.00,96.37
1927.00,96.40
1926.00,96.42
1925.00,96.44
1924.00,96.47
1923.00,96.52
1922.00,96.55
1921.00,96.56
1920.00,96.54
1919.00,96.51
1918.00,96.49
1917.00,96.48
1916.00,96.48
1915.00,96.50
1914.00,96.53
1913.00,96.57
1912.00,96.60
1911.00,96.62
1910.00,96.63
1909.00,96.62
1908.00,96.62
1907.00,96.62
1906.00,96.63
1905.00,96.65
1904.00,96.68
1903.00,96.70
1902.00,96.72
1901.00,96.75
1900.00,96.78
1899.00,96.81
1898.00,96.82
1897.00,96.81
1896.00,96.80
1895.00,96.81
1894.00,96.83
1893.00,96.84
1892.00,96.83
1891.00,96.82
1890.00,96.82
1889.00,96.83
1888.00,96.84
1887.00,96.85
1886.00,96.86
1885.00,96.86
1884.00,96.86
1883.00,96.87
1882.00,96.89
1881.00,96.92
1880.00,96.95
1879.00,96.96
1878.00,96.96
1877.00,96.95
1876.00,96.94
1875.00,96.91
1874.00,96.90
1873.00,96.90
1872.00,96.91
1871.00,96.93
1870.00,96.94
1869.00,96.95
1868.00,96.96
1867.00,96.96
1866.00,96.97
1865.00,96.99
1864.00,97.01
1863.00,97.03
1862.00,97.05
1861.00,97.07
1860.00,97.07
1859.00,97.07
1858.00,97.07
1857.00,97.08
1856.00,97.10
1855.00,97.10
1854.00,97.08
1853.00,97.05
1852.00,97.03
1851.00,97.04
1850.00,97.05
1849.00,97.06
1848.00,97.06
1847.00,97.06
1846.00,97.06
1845.00,97.06
1844.00,97.05
1843.00,97.02
1842.00,97.00
1841.00,96.99
1840.00,97.00
1839.00,97.02
1838.00,97.02
1837.00,97.01
1836.00,97.00
1835.00,96.98
1834.00,96.96
1833.00,96.94
1832.00,96.93
1831.00,96.93
1830.00,96.92
1829.00,96.92
1828.00,96.92
1827.00,96.92
1826.00,96.92
1825.00,96.92
1824.00,96.93
1823.00,96.95
1822.00,96.97
1821.00,96.98
1820.00,97.00
1819.00,97.02
1818.00,97.03
1817.00,97.05
1816.00,97.07
1815.00,97.09
1814.00,97.10
1813.00,97.12
1812.00,97.13
1811.00,97.15
1810.00,97.16
1809.00,97.17
1808.00,97.18
1807.00,97.19
1806.00,97.19
1805.00,97.19
1804.00,97.20
1803.00,97.20
1802.00,97.20
1801.00,97.20
1800.00,97.20
1799.00,97.20
1798.00,97.21
1797.00,97.22
1796.00,97.22
1795.00,97.21
1794.00,97.20
1793.00,97.19
1792.00,97.19
1791.00,97.20
1790.00,97.21
1789.00,97.22
1788.00,97.23
1787.00,97.23
1786.00,97.23
1785.00,97.22
1784.00,97.21
1783.00,97.19
1782.00,97.18
1781.00,97.18
1780.00,97.18
1779.00,97.19
1778.00,97.20
1777.00,97.21
1776.00,97.22
1775.00,97.23
1774.00,97.24
1773.00,97.24
1772.00,97.23
1771.00,97.23
1770.00,97.24
1769.00,97.25
1768.00,97.25
1767.00,97.23
1766.00,97.21
1765.00,97.19
1764.00,97.19
1763.00,97.18
1762.00,97.18
1761.00,97.17
1760.00,97.16
1759.00,97.14
1758.00,97.12
1757.00,97.09
1756.00,97.06
1755.00,97.03
1754.00,97.00
1753.00,96.96
1752.00,96.90
1751.00,96.81
1750.00,96.71
1749.00,96.62
1748.00,96.52
1747.00,96.40
1746.00,96.25
1745.00,96.09
1744.00,95.89
1743.00,95.62
1742.00,95.28
1741.00,94.83
1740.00,94.26
1739.00,93.59
1738.00,92.94
1737.00,92.30
1736.00,91.53
1735.00,90.38
1734.00,88.86
1733.00,87.38
1732.00,86.12
1731.00,84.89
1730.00,83.57
1729.00,82.18
1728.00,80.79
1727.00,79.40
1726.00,77.97
1725.00,76.50
1724.00,74.97
1723.00,73.41
1722.00,71.91
1721.00,70.52
1720.00,69.14
1719.00,67.56
1718.00,65.75
1717.00,64.04
1716.00,62.69
1715.00,61.64
1714.00,60.85
1713.00,60.41
1712.00,60.33
1711.00,60.54
1710.00,61.01
1709.00,61.81
1708.00,62.98
1707.00,64.51
1706.00,66.38
1705.00,68.40
1704.00,70.19
1703.00,71.69
1702.00,73.20
1701.00,75.14
1700.00,77.25
1699.00,78.84
1698.00,79.91
1697.00,80.94
1696.00,82.10
1695.00,83.17
1694.00,83.96
1693.00,84.55
1692.00,85.11
1691.00,85.67
1690.00,86.21
1689.00,86.70
1688.00,87.10
1687.00,87.42
1686.00,87.72
1685.00,88.03
1684.00,88.33
1683.00,88.53
1682.00,88.67
1681.00,88.79
1680.00,88.89
1679.00,88.96
1678.00,89.02
1677.00,89.09
1676.00,89.20
1675.00,89.36
1674.00,89.54
1673.00,89.72
1672.00,89.93
1671.00,90.18
1670.00,90.49
1669.00,90.81
1668.00,91.09
1667.00,91.33
1666.00,91.53
1665.00,91.72
1664.00,91.93
1663.00,92.15
1662.00,92.37
1661.00,92.56
1660.00,92.72
1659.00,92.86
1658.00,92.97
1657.00,93.06
1656.00,93.16
1655.00,93.25
1654.00,93.34
1653.00,93.43
1652.00,93.48
1651.00,93.50
1650.00,93.53
1649.00,93.59
1648.00,93.70
1647.00,93.82
1646.00,93.92
1645.00,93.99
1644.00,94.05
1643.00,94.10
1642.00,94.15
1641.00,94.19
1640.00,94.21
1639.00,94.24
1638.00,94.26
1637.00,94.28
1636.00,94.31
1635.00,94.35
1634.00,94.40
1633.00,94.45
1632.00,94.50
1631.00,94.54
1630.00,94.57
1629.00,94.59
1628.00,94.62
1627.00,94.66
1626.00,94.70
1625.00,94.73
1624.00,94.75
1623.00,94.77
1622.00,94.79
1621.00,94.81
1620.00,94.83
1619.00,94.85
1618.00,94.84
1617.00,94.79
1616.00,94.74
1615.00,94.72
1614.00,94.73
1613.00,94.76
1612.00,94.79
1611.00,94.81
1610.00,94.83
1609.00,94.86
1608.00,94.91
1607.00,94.97
1606.00,95.04
1605.00,95.10
1604.00,95.16
1603.00,95.22
1602.00,95.27
1601.00,95.31
1600.00,95.35
1599.00,95.38
1598.00,95.40
1597.00,95.42
1596.00,95.43
1595.00,95.45
1594.00,95.46
1593.00,95.47
1592.00,95.50
1591.00,95.52
1590.00,95.54
1589.00,95.54
1588.00,95.52
1587.00,95.50
1586.00,95.46
1585.00,95.40
1584.00,95.31
1583.00,95.19
1582.00,95.04
1581.00,94.88
1580.00,94.74
1579.00,94.64
1578.00,94.61
1577.00,94.64
1576.00,94.73
1575.00,94.83
1574.00,94.92
1573.00,95.02
1572.00,95.12
1571.00,95.22
1570.00,95.34
1569.00,95.45
1568.00,95.53
1567.00,95.58
1566.00,95.62
1565.00,95.65
1564.00,95.68
1563.00,95.71
1562.00,95.73
1561.00,95.73
1560.00,95.75
1559.00,95.79
1558.00,95.82
1557.00,95.83
1556.00,95.86
1555.00,95.89
1554.00,95.91
1553.00,95.91
1552.00,95.90
1551.00,95.91
1550.00,95.93
1549.00,95.94
1548.00,95.96
1547.00,95.96
1546.00,95.95
1545.00,95.95
1544.00,95.96
1543.00,95.97
1542.00,95.97
1541.00,95.97
1540.00,95.99
1539.00,95.99
1538.00,95.98
1537.00,95.94
1536.00,95.90
1535.00,95.86
1534.00,95.82
1533.00,95.79
1532.00,95.77
1531.00,95.77
1530.00,95.77
1529.00,95.77
1528.00,95.78
1527.00,95.80
1526.00,95.83
1525.00,95.87
1524.00,95.93
1523.00,95.99
1522.00,96.04
1521.00,96.06
1520.00,96.06
1519.00,96.05
1518.00,96.05
1517.00,96.05
1516.00,96.05
1515.00,96.04
1514.00,96.02
1513.00,95.96
1512.00,95.85
1511.00,95.71
1510.00,95.52
1509.00,95.26
1508.00,94.83
1507.00,94.13
1506.00,93.38
1505.00,92.89
1504.00,92.73
1503.00,92.83
1502.00,93.14
1501.00,93.62
1500.00,94.19
1499.00,94.74
1498.00,95.21
1497.00,95.57
1496.00,95.80
1495.00,95.96
1494.00,96.06
1493.00,96.12
1492.00,96.15
1491.00,96.18
1490.00,96.21
1489.00,96.24
1488.00,96.26
1487.00,96.29
1486.00,96.30
1485.00,96.29
1484.00,96.26
1483.00,96.22
1482.00,96.17
1481.00,96.09
1480.00,96.00
1479.00,95.89
1478.00,95.76
1477.00,95.58
1476.00,95.37
1475.00,95.14
1474.00,94.86
1473.00,94.51
1472.00,94.15
1471.00,93.83
1470.00,93.55
1469.00,93.28
1468.00,93.00
1467.00,92.73
1466.00,92.48
1465.00,92.25
1464.00,92.06
1463.00,91.91
1462.00,91.78
1461.00,91.65
1460.00,91.51
1459.00,91.35
1458.00,91.15
1457.00,90.83
1456.00,90.39
1455.00,89.89
1454.00,89.33
1453.00,88.73
1452.00,88.18
1451.00,87.85
1450.00,87.81
1449.00,88.09
1448.00,88.61
1447.00,89.27
1446.00,89.94
1445.00,90.59
1444.00,91.21
1443.00,91.78
1442.00,92.25
1441.00,92.62
1440.00,92.91
1439.00,93.17
1438.00,93.45
1437.00,93.81
1436.00,94.20
1435.00,94.52
1434.00,94.76
1433.00,94.94
1432.00,95.09
1431.00,95.21
1430.00,95.31
1429.00,95.39
1428.00,95.45
1427.00,95.49
1426.00,95.52
1425.00,95.53
1424.00,95.52
1423.00,95.48
1422.00,95.42
1421.00,95.33
1420.00,95.16
1419.00,94.93
1418.00,94.65
1417.00,94.33
1416.00,93.96
1415.00,93.48
1414.00,92.85
1413.00,92.03
1412.00,91.01
1411.00,89.86
1410.00,88.67
1409.00,87.57
1408.00,86.70
1407.00,86.20
1406.00,86.19
1405.00,86.65
1404.00,87.46
1403.00,88.39
1402.00,89.25
1401.00,89.98
1400.00,90.58
1399.00,91.04
1398.00,91.35
1397.00,91.51
1396.00,91.57
1395.00,91.51
1394.00,91.37
1393.00,91.18
1392.00,90.97
1391.00,90.77
1390.00,90.61
1389.00,90.51
1388.00,90.50
1387.00,90.59
1386.00,90.77
1385.00,90.98
1384.00,91.19
1383.00,91.36
1382.00,91.46
1381.00,91.47
1380.00,91.40
1379.00,91.29
1378.00,91.19
1377.00,91.17
1376.00,91.24
1375.00,91.44
1374.00,91.73
1373.00,92.08
1372.00,92.42
1371.00,92.72
1370.00,93.00
1369.00,93.24
1368.00,93.47
1367.00,93.70
1366.00,93.92
1365.00,94.13
1364.00,94.32
1363.00,94.49
1362.00,94.63
1361.00,94.75
1360.00,94.84
1359.00,94.91
1358.00,94.95
1357.00,94.99
1356.00,95.03
1355.00,95.07
1354.00,95.12
1353.00,95.18
1352.00,95.24
1351.00,95.30
1350.00,95.37
1349.00,95.44
1348.00,95.51
1347.00,95.58
1346.00,95.63
1345.00,95.66
1344.00,95.68
1343.00,95.69
1342.00,95.68
1341.00,95.65
1340.00,95.61
1339.00,95.55
1338.00,95.49
1337.00,95.45
1336.00,95.42
1335.00,95.40
1334.00,95.37
1333.00,95.33
1332.00,95.25
1331.00,95.13
1330.00,94.96
1329.00,94.74
1328.00,94.49
1327.00,94.20
1326.00,93.87
1325.00,93.50
1324.00,93.11
1323.00,92.73
1322.00,92.35
1321.00,92.01
1320.00,91.72
1319.00,91.51
1318.00,91.40
1317.00,91.36
1316.00,91.39
1315.00,91.47
1314.00,91.58
1313.00,91.66
1312.00,91.68
1311.00,91.60
1310.00,91.43
1309.00,91.15
1308.00,90.78
1307.00,90.34
1306.00,89.82
1305.00,89.26
1304.00,88.67
1303.00,88.07
1302.00,87.49
1301.00,86.92
1300.00,86.34
1299.00,85.78
1298.00,85.25
1297.00,84.79
1296.00,84.43
1295.00,84.21
1294.00,84.12
1293.00,84.10
1292.00,84.10
1291.00,84.04
1290.00,83.88
1289.00,83.55
1288.00,83.04
1287.00,82.37
1286.00,81.57
1285.00,80.64
1284.00,79.63
1283.00,78.55
1282.00,77.44
1281.00,76.30
1280.00,75.14
1279.00,73.96
1278.00,72.77
1277.00,71.57
1276.00,70.37
1275.00,69.20
1274.00,68.08
1273.00,67.00
1272.00,65.98
1271.00,65.02
1270.00,64.15
1269.00,63.35
1268.00,62.60
1267.00,61.92
1266.00,61.35
1265.00,60.91
1264.00,60.67
1263.00,60.65
1262.00,60.86
1261.00,61.23
1260.00,61.66
1259.00,62.09
1258.00,62.43
1257.00,62.61
1256.00,62.60
1255.00,62.40
1254.00,62.07
1253.00,61.63
1252.00,61.15
1251.00,60.70
1250.00,60.33
1249.00,60.05
1248.00,59.90
1247.00,59.87
1246.00,59.99
1245.00,60.24
1244.00,60.61
1243.00,61.15
1242.00,61.85
1241.00,62.68
1240.00,63.63
1239.00,64.68
1238.00,65.81
1237.00,66.99
1236.00,68.16
1235.00,69.32
1234.00,70.45
1233.00,71.50
1232.00,72.49
1231.00,73.41
1230.00,74.25
1229.00,74.96
1228.00,75.50
1227.00,75.85
1226.00,76.02
1225.00,76.08
1224.00,76.08
1223.00,76.10
1222.00,76.20
1221.00,76.40
1220.00,76.73
1219.00,77.18
1218.00,77.74
1217.00,78.34
1216.00,78.95
1215.00,79.56
1214.00,80.15
1213.00,80.71
1212.00,81.26
1211.00,81.80
1210.00,82.32
1209.00,82.81
1208.00,83.26
1207.00,83.68
1206.00,84.07
1205.00,84.43
1204.00,84.78
1203.00,85.11
1202.00,85.44
1201.00,85.77
1200.00,86.08
1199.00,86.38
1198.00,86.66
1197.00,86.92
1196.00,87.18
1195.00,87.43
1194.00,87.68
1193.00,87.95
1192.00,88.23
1191.00,88.50
1190.00,88.76
1189.00,89.00
1188.00,89.22
1187.00,89.43
1186.00,89.61
1185.00,89.78
1184.00,89.92
1183.00,90.03
1182.00,90.12
1181.00,90.19
1180.00,90.23
1179.00,90.23
1178.00,90.19
1177.00,90.10
1176.00,89.97
1175.00,89.82
1174.00,89.66
1173.00,89.54
1172.00,89.49
1171.00,89.51
1170.00,89.58
1169.00,89.69
1168.00,89.84
1167.00,90.00
1166.00,90.16
1165.00,90.30
1164.00,90.43
1163.00,90.54
1162.00,90.63
1161.00,90.70
1160.00,90.75
1159.00,90.77
1158.00,90.74
1157.00,90.67
1156.00,90.57
1155.00,90.48
1154.00,90.42
1153.00,90.40
1152.00,90.43
1151.00,90.51
1150.00,90.62
1149.00,90.74
1148.00,90.84
1147.00,90.90
1146.00,90.89
1145.00,90.81
1144.00,90.63
1143.00,90.30
1142.00,89.78
1141.00,89.07
1140.00,88.15
1139.00,87.08
1138.00,85.91
1137.00,84.76
1136.00,83.74
1135.00,82.92
1134.00,82.30
1133.00,81.84
1132.00,81.47
1131.00,81.11
1130.00,80.72
1129.00,80.25
1128.00,79.68
1127.00,78.99
1126.00,78.15
1125.00,77.16
1124.00,76.06
1123.00,74.87
1122.00,73.62
1121.00,72.35
1120.00,71.13
1119.00,70.08
1118.00,69.26
1117.00,68.74
1116.00,68.56
1115.00,68.75
1114.00,69.24
1113.00,69.90
1112.00,70.56
1111.00,70.97
1110.00,70.92
1109.00,70.31
1108.00,69.24
1107.00,67.93
1106.00,66.59
1105.00,65.33
1104.00,64.21
1103.00,63.23
1102.00,62.41
1101.00,61.77
1100.00,61.34
1099.00,61.18
1098.00,61.27
1097.00,61.57
1096.00,62.03
1095.00,62.65
1094.00,63.36
1093.00,64.11
1092.00,64.86
1091.00,65.58
1090.00,66.26
1089.00,66.86
1088.00,67.41
1087.00,67.92
1086.00,68.42
1085.00,68.92
1084.00,69.46
1083.00,70.10
1082.00,70.87
1081.00,71.75
1080.00,72.70
1079.00,73.68
1078.00,74.64
1077.00,75.54
1076.00,76.37
1075.00,77.12
1074.00,77.79
1073.00,78.39
1072.00,78.92
1071.00,79.42
1070.00,79.89
1069.00,80.34
1068.00,80.76
1067.00,81.18
1066.00,81.57
1065.00,81.94
1064.00,82.27
1063.00,82.58
1062.00,82.87
1061.00,83.15
1060.00,83.43
1059.00,83.72
1058.00,84.00
1057.00,84.27
1056.00,84.55
1055.00,84.83
1054.00,85.11
1053.00,85.38
1052.00,85.64
1051.00,85.88
1050.00,86.09
1049.00,86.27
1048.00,86.41
1047.00,86.53
1046.00,86.65
1045.00,86.80
1044.00,86.99
1043.00,87.20
1042.00,87.41
1041.00,87.62
1040.00,87.84
1039.00,88.07
1038.00,88.28
1037.00,88.46
1036.00,88.63
1035.00,88.80
1034.00,88.97
1033.00,89.13
1032.00,89.27
1031.00,89.38
1030.00,89.41
1029.00,89.36
1028.00,89.20
1027.00,88.91
1026.00,88.37
1025.00,87.48
1024.00,86.14
1023.00,84.33
1022.00,82.10
1021.00,79.65
1020.00,77.27
1019.00,75.31
1018.00,74.02
1017.00,73.49
1016.00,73.60
1015.00,74.06
1014.00,74.68
1013.00,75.43
1012.00,76.43
1011.00,77.75
1010.00,79.24
1009.00,80.67
1008.00,81.88
1007.00,82.84
1006.00,83.61
1005.00,84.24
1004.00,84.78
1003.00,85.26
1002.00,85.69
1001.00,86.07
1000.00,86.38
999.00,86.64
998.00,86.86
997.00,87.05
996.00,87.19
995.00,87.27
994.00,87.29
993.00,87.24
992.00,87.14
991.00,87.02
990.00,86.90
989.00,86.81
988.00,86.76
987.00,86.77
986.00,86.82
985.00,86.88
984.00,86.94
983.00,86.98
982.00,87.00
981.00,86.94
980.00,86.77
979.00,86.46
978.00,85.97
977.00,85.30
976.00,84.49
975.00,83.62
974.00,82.80
973.00,82.13
972.00,81.69
971.00,81.49
970.00,81.48
969.00,81.60
968.00,81.77
967.00,81.92
966.00,81.98
965.00,81.88
964.00,81.54
963.00,80.92
962.00,80.03
961.00,78.96
960.00,77.86
959.00,76.92
958.00,76.27
957.00,75.93
956.00,75.89
955.00,76.09
954.00,76.45
953.00,76.90
952.00,77.38
951.00,77.86
950.00,78.34
949.00,78.83
948.00,79.33
947.00,79.86
946.00,80.40
945.00,80.96
944.00,81.53
943.00,82.10
942.00,82.63
941.00,83.11
940.00,83.53
939.00,83.90
938.00,84.23
937.00,84.51
936.00,84.75
935.00,84.94
934.00,85.09
933.00,85.21
932.00,85.33
931.00,85.47
930.00,85.63
929.00,85.79
928.00,85.94
927.00,86.07
926.00,86.18
925.00,86.28
924.00,86.38
923.00,86.50
922.00,86.63
921.00,86.76
920.00,86.87
919.00,87.00
918.00,87.14
917.00,87.29
916.00,87.45
915.00,87.61
914.00,87.78
913.00,87.94
912.00,88.09
911.00,88.18
910.00,88.22
909.00,88.18
908.00,88.09
907.00,87.98
906.00,87.87
905.00,87.77
904.00,87.70
903.00,87.66
902.00,87.65
901.00,87.68
900.00,87.74
899.00,87.84
898.00,87.94
897.00,88.04
896.00,88.13
895.00,88.22
894.00,88.31
893.00,88.37
892.00,88.40
891.00,88.42
890.00,88.45
889.00,88.51
888.00,88.57
887.00,88.61
886.00,88.60
885.00,88.50
884.00,88.29
