Created as New Dataset,24 Du Pont
cm-1,%T
2769.00,98.66
2768.00,98.65
2767.00,98.64
2766.00,98.62
2765.00,98.62
2764.00,98.62
2763.00,98.61
2762.00,98.60
2761.00,98.60
2760.00,98.60
2759.00,98.61
2758.00,98.62
2757.00,98.63
2756.00,98.65
2755.00,98.66
2754.00,98.66
2753.00,98.65
2752.00,98.63
2751.00,98.61
2750.00,98.60
2749.00,98.59
2748.00,98.59
2747.00,98.59
2746.00,98.59
2745.00,98.59
2744.00,98.59
2743.00,98.60
2742.00,98.61
2741.00,98.62
2740.00,98.63
2739.00,98.63
2738.00,98.64
2737.00,98.64
2736.00,98.64
2735.00,98.63
2734.00,98.62
2733.00,98.61
2732.00,98.60
2731.00,98.59
2730.00,98.59
2729.00,98.58
2728.00,98.57
2727.00,98.57
2726.00,98.57
2725.00,98.58
2724.00,98.59
2723.00,98.60
2722.00,98.61
2721.00,98.60
2720.00,98.60
2719.00,98.60
2718.00,98.61
2717.00,98.63
2716.00,98.64
2715.00,98.63
2714.00,98.62
2713.00,98.61
2712.00,98.61
2711.00,98.60
2710.00,98.60
2709.00,98.60
2708.00,98.61
2707.00,98.62
2706.00,98.62
2705.00,98.62
2704.00,98.63
2703.00,98.63
2702.00,98.64
2701.00,98.65
2700.00,98.66
2699.00,98.65
2698.00,98.64
2697.00,98.62
2696.00,98.62
2695.00,98.62
2694.00,98.62
2693.00,98.62
2692.00,98.62
2691.00,98.62
2690.00,98.63
2689.00,98.64
2688.00,98.64
2687.00,98.62
2686.00,98.60
2685.00,98.59
2684.00,98.58
2683.00,98.57
2682.00,98.58
2681.00,98.60
2680.00,98.61
2679.00,98.62
2678.00,98.62
2677.00,98.61
2676.00,98.62
2675.00,98.62
2674.00,98.64
2673.00,98.66
2672.00,98.67
2671.00,98.67
2670.00,98.67
2669.00,98.65
2668.00,98.63
2667.00,98.61
2666.00,98.59
2665.00,98.59
2664.00,98.58
2663.00,98.58
2662.00,98.57
2661.00,98.56
2660.00,98.55
2659.00,98.55
2658.00,98.54
2657.00,98.54
2656.00,98.53
2655.00,98.52
2654.00,98.50
2653.00,98.48
2652.00,98.46
2651.00,98.44
2650.00,98.43
2649.00,98.42
2648.00,98.42
2647.00,98.41
2646.00,98.41
2645.00,98.39
2644.00,98.37
2643.00,98.35
2642.00,98.33
2641.00,98.31
2640.00,98.28
2639.00,98.26
2638.00,98.24
2637.00,98.23
2636.00,98.21
2635.00,98.20
2634.00,98.19
2633.00,98.19
2632.00,98.18
2631.00,98.17
2630.00,98.16
2629.00,98.15
2628.00,98.15
2627.00,98.15
2626.00,98.14
2625.00,98.11
2624.00,98.08
2623.00,98.07
2622.00,98.07
2621.00,98.09
2620.00,98.11
2619.00,98.11
2618.00,98.10
2617.00,98.08
2616.00,98.07
2615.00,98.04
2614.00,98.02
2613.00,98.00
2612.00,98.00
2611.00,98.01
2610.00,98.02
2609.00,98.04
2608.00,98.03
2607.00,98.01
2606.00,97.98
2605.00,97.94
2604.00,97.91
2603.00,97.89
2602.00,97.89
2601.00,97.88
2600.00,97.88
2599.00,97.88
2598.00,97.89
2597.00,97.91
2596.00,97.91
2595.00,97.89
2594.00,97.87
2593.00,97.86
