Created as New Dataset,74 Nylon Allied Signal Fibers 
cm-1,%T
899.00,97.61
898.00,97.63
897.00,97.65
896.00,97.68
895.00,97.69
894.00,97.68
893.00,97.66
892.00,97.64
891.00,97.64
890.00,97.65
889.00,97.67
888.00,97.69
887.00,97.69
886.00,97.70
885.00,97.71
884.00,97.72
883.00,97.74
882.00,97.77
881.00,97.81
880.00,97.84
879.00,97.84
878.00,97.83
877.00,97.81
876.00,97.79
875.00,97.79
874.00,97.82
873.00,97.85
872.00,97.87
871.00,97.87
870.00,97.87
869.00,97.87
868.00,97.88
867.00,97.88
866.00,97.87
865.00,97.87
864.00,97.88
863.00,97.87
862.00,97.87
861.00,97.86
860.00,97.86
859.00,97.85
858.00,97.86
857.00,97.87
856.00,97.87
855.00,97.85
854.00,97.84
853.00,97.82
852.00,97.80
851.00,97.77
850.00,97.72
849.00,97.66
848.00,97.59
847.00,97.52
846.00,97.49
845.00,97.48
844.00,97.48
843.00,97.47
842.00,97.45
841.00,97.40
840.00,97.32
839.00,97.23
838.00,97.14
837.00,97.08
836.00,97.04
835.00,97.01
834.00,96.99
833.00,96.97
832.00,96.95
831.00,96.95
830.00,96.97
829.00,97.01
828.00,97.07
827.00,97.11
826.00,97.13
825.00,97.11
824.00,97.08
823.00,97.06
822.00,97.08
821.00,97.14
820.00,97.21
819.00,97.22
818.00,97.17
817.00,97.08
816.00,97.00
815.00,96.94
814.00,96.89
813.00,96.85
812.00,96.82
811.00,96.80
810.00,96.78
809.00,96.74
808.00,96.68
807.00,96.62
806.00,96.59
805.00,96.61
804.00,96.64
803.00,96.63
802.00,96.57
801.00,96.47
800.00,96.36
799.00,96.29
798.00,96.26
797.00,96.25
796.00,96.23
795.00,96.18
794.00,96.09
793.00,95.98
792.00,95.87
791.00,95.79
790.00,95.75
789.00,95.71
788.00,95.64
787.00,95.54
786.00,95.42
785.00,95.33
784.00,95.27
783.00,95.24
782.00,95.21
781.00,95.19
780.00,95.14
779.00,95.06
778.00,94.98
777.00,94.91
776.00,94.87
775.00,94.85
774.00,94.81
773.00,94.73
772.00,94.61
771.00,94.49
770.00,94.41
769.00,94.37
768.00,94.36
767.00,94.38
766.00,94.37
765.00,94.31
764.00,94.19
763.00,94.04
762.00,93.93
761.00,93.86
760.00,93.81
759.00,93.77
758.00,93.71
757.00,93.63
756.00,93.52
755.00,93.39
754.00,93.27
753.00,93.14
752.00,93.03
751.00,92.92
750.00,92.81
749.00,92.70
748.00,92.59
747.00,92.49
746.00,92.37
745.00,92.22
744.00,92.02
743.00,91.82
742.00,91.64
741.00,91.48
740.00,91.32
739.00,91.13
738.00,90.89
737.00,90.58
736.00,90.19
735.00,89.76
734.00,89.36
733.00,89.05
732.00,88.83
731.00,88.62
730.00,88.40
729.00,88.18
728.00,88.06
727.00,88.05
726.00,88.13
725.00,88.25
724.00,88.32
723.00,88.36
722.00,88.37
721.00,88.37
720.00,88.38
719.00,88.39
718.00,88.41
717.00,88.42
716.00,88.39
715.00,88.32
714.00,88.21
713.00,88.10
712.00,88.05
711.00,88.06
710.00,88.09
709.00,88.08
708.00,87.99
707.00,87.84
706.00,87.68
705.00,87.56
704.00,87.54
703.00,87.58
702.00,87.61
701.00,87.53
700.00,87.32
699.00,87.05
698.00,86.81
697.00,86.69
696.00,86.67
695.00,86.70
694.00,86.66
693.00,86.52
692.00,86.31
691.00,86.13
690.00,86.05
689.00,86.10
688.00,86.20
687.00,86.26
686.00,86.24
685.00,86.13
684.00,85.99
683.00,85.91
682.00,85.93
681.00,86.03
680.00,86.15
679.00,86.24
678.00,86.28
677.00,86.27
676.00,86.23
675.00,86.19
674.00,86.20
673.00,86.30
672.00,86.43
671.00,86.53
670.00,86.55
669.00,86.50
668.00,86.46
667.00,86.58
666.00,86.82
665.00,87.05
664.00,87.24
663.00,87.39
662.00,87.52
661.00,87.61
660.00,87.64
659.00,87.64
658.00,87.68
657.00,87.80
656.00,88.00
655.00,88.23
654.00,88.37
653.00,88.36
652.00,88.24
651.00,88.14
650.00,88.14
649.00,88.22
648.00,88.38
647.00,88.59
646.00,88.82
645.00,89.00
644.00,89.10
643.00,89.12
642.00,89.12
641.00,89.13
640.00,89.20
639.00,89.35
638.00,89.54
637.00,89.64
636.00,89.49
635.00,89.09
634.00,88.68
633.00,88.51
632.00,88.70
631.00,89.10
630.00,89.48
629.00,89.65
628.00,89.57
627.00,89.33
626.00,89.12
625.00,89.08
624.00,89.24
623.00,89.50
622.00,89.66
621.00,89.54
620.00,89.13
619.00,88.66
618.00,88.48
617.00,88.76
616.00,89.34
615.00,89.82
614.00,89.84
613.00,89.40
612.00,88.79
611.00,88.36
610.00,88.31
609.00,88.62
608.00,89.13
607.00,89.58
606.00,89.68
605.00,89.37
604.00,88.81
603.00,88.28
602.00,88.00
601.00,88.06
600.00,88.38
599.00,88.71
598.00,88.69
597.00,88.18
596.00,87.39
595.00,86.78
594.00,86.76
593.00,87.38
592.00,88.42
591.00,89.34
590.00,89.59
589.00,88.97
588.00,87.91
587.00,87.06
586.00,86.81
585.00,87.04
584.00,87.47
583.00,87.81
582.00,87.75
581.00,87.05
580.00,85.87
579.00,84.82
578.00,84.48
577.00,84.89
576.00,85.75
575.00,86.64
574.00,86.98
573.00,86.47
572.00,85.45
571.00,84.75
570.00,84.94
569.00,85.77
568.00,86.56
567.00,86.79
566.00,86.44
565.00,85.83
564.00,85.35
563.00,85.34
562.00,85.92
561.00,86.90
560.00,87.93
559.00,88.59
558.00,88.65
557.00,88.24
556.00,87.75
555.00,87.45
554.00,87.34
553.00,87.29
552.00,87.36
551.00,87.78
550.00,88.58
