Created as New Dataset,188 Courtaulds
cm-1,%T
899.00,88.41
898.00,88.27
897.00,88.15
896.00,88.05
895.00,87.98
894.00,87.97
893.00,88.01
892.00,88.10
891.00,88.24
890.00,88.40
889.00,88.59
888.00,88.79
887.00,89.01
886.00,89.25
885.00,89.48
884.00,89.70
883.00,89.90
882.00,90.06
881.00,90.22
880.00,90.37
879.00,90.54
878.00,90.72
877.00,90.88
876.00,91.01
875.00,91.11
874.00,91.20
873.00,91.28
872.00,91.38
871.00,91.48
870.00,91.59
869.00,91.67
868.00,91.73
867.00,91.77
866.00,91.81
865.00,91.82
864.00,91.82
863.00,91.82
862.00,91.84
861.00,91.89
860.00,91.97
859.00,92.03
858.00,92.07
857.00,92.09
856.00,92.10
855.00,92.10
854.00,92.11
853.00,92.13
852.00,92.18
851.00,92.23
850.00,92.26
849.00,92.27
848.00,92.27
847.00,92.27
846.00,92.26
845.00,92.25
844.00,92.23
843.00,92.19
842.00,92.16
841.00,92.14
840.00,92.14
839.00,92.15
838.00,92.16
837.00,92.13
836.00,92.09
835.00,92.05
834.00,92.04
833.00,92.05
832.00,92.07
831.00,92.08
830.00,92.06
829.00,92.04
828.00,92.01
827.00,92.00
826.00,91.99
825.00,91.96
824.00,91.91
823.00,91.88
822.00,91.89
821.00,91.91
820.00,91.90
819.00,91.87
818.00,91.84
817.00,91.83
816.00,91.81
815.00,91.78
814.00,91.76
813.00,91.76
812.00,91.77
811.00,91.76
810.00,91.72
809.00,91.68
808.00,91.62
807.00,91.57
806.00,91.51
805.00,91.46
804.00,91.42
803.00,91.42
802.00,91.42
801.00,91.43
800.00,91.42
799.00,91.40
798.00,91.37
797.00,91.33
796.00,91.28
795.00,91.23
794.00,91.22
793.00,91.23
792.00,91.24
791.00,91.25
790.00,91.24
789.00,91.23
788.00,91.19
787.00,91.13
786.00,91.05
785.00,90.99
784.00,90.95
783.00,90.93
782.00,90.91
781.00,90.90
780.00,90.87
779.00,90.81
778.00,90.73
777.00,90.65
776.00,90.60
775.00,90.59
774.00,90.59
773.00,90.58
772.00,90.55
771.00,90.49
770.00,90.42
769.00,90.35
768.00,90.31
767.00,90.28
766.00,90.23
765.00,90.18
764.00,90.14
763.00,90.13
762.00,90.12
761.00,90.09
760.00,90.04
759.00,89.99
758.00,89.94
757.00,89.88
756.00,89.82
755.00,89.79
754.00,89.77
753.00,89.73
752.00,89.66
751.00,89.58
750.00,89.51
749.00,89.47
748.00,89.45
747.00,89.43
746.00,89.42
745.00,89.37
744.00,89.31
743.00,89.26
742.00,89.23
741.00,89.20
740.00,89.17
739.00,89.12
738.00,89.06
737.00,88.99
736.00,88.90
735.00,88.82
734.00,88.75
733.00,88.70
732.00,88.66
731.00,88.64
730.00,88.62
729.00,88.57
728.00,88.48
727.00,88.38
726.00,88.29
725.00,88.24
724.00,88.21
723.00,88.19
722.00,88.17
721.00,88.13
720.00,88.06
719.00,87.98
718.00,87.89
717.00,87.81
716.00,87.74
715.00,87.69
714.00,87.63
713.00,87.59
712.00,87.56
711.00,87.56
710.00,87.55
709.00,87.53
708.00,87.50
707.00,87.46
706.00,87.43
705.00,87.41
704.00,87.40
703.00,87.39
702.00,87.39
701.00,87.37
700.00,87.31
699.00,87.21
698.00,87.12
697.00,87.04
696.00,86.99
695.00,86.96
694.00,86.94
693.00,86.93
692.00,86.92
691.00,86.95
690.00,87.00
689.00,87.04
688.00,87.05
687.00,87.04
686.00,87.01
685.00,86.91
684.00,86.74
683.00,86.54
682.00,86.36
681.00,86.20
680.00,86.02
679.00,85.78
678.00,85.48
677.00,85.15
676.00,84.81
675.00,84.46
674.00,84.11
673.00,83.75
672.00,83.45
671.00,83.23
670.00,83.06
669.00,82.90
668.00,82.72
667.00,82.49
666.00,82.29
665.00,82.18
664.00,82.14
663.00,82.17
662.00,82.25
661.00,82.32
660.00,82.33
659.00,82.32
658.00,82.33
657.00,82.35
656.00,82.36
655.00,82.38
654.00,82.43
653.00,82.48
652.00,82.53
651.00,82.57
650.00,82.62
649.00,82.65
648.00,82.64
647.00,82.59
646.00,82.53
645.00,82.48
644.00,82.45
643.00,82.44
642.00,82.40
641.00,82.31
640.00,82.18
639.00,82.08
638.00,82.02
637.00,81.91
636.00,81.70
635.00,81.45
634.00,81.28
633.00,81.24
632.00,81.29
631.00,81.39
630.00,81.49
629.00,81.55
628.00,81.56
627.00,81.54
626.00,81.52
625.00,81.43
624.00,81.20
623.00,80.89
622.00,80.64
621.00,80.52
620.00,80.48
619.00,80.42
618.00,80.32
617.00,80.25
616.00,80.22
615.00,80.19
614.00,80.11
613.00,79.99
612.00,79.94
611.00,79.96
610.00,79.93
609.00,79.75
608.00,79.48
607.00,79.28
606.00,79.17
605.00,79.07
604.00,78.91
603.00,78.72
602.00,78.59
601.00,78.55
600.00,78.64
599.00,78.87
598.00,79.15
597.00,79.33
596.00,79.35
595.00,79.22
594.00,79.00
593.00,78.78
592.00,78.66
591.00,78.74
590.00,78.91
589.00,78.97
588.00,78.83
587.00,78.64
586.00,78.48
585.00,78.28
584.00,78.01
583.00,77.84
582.00,77.86
581.00,77.90
580.00,77.84
579.00,77.82
578.00,78.00
577.00,78.19
576.00,78.06
575.00,77.67
574.00,77.39
573.00,77.30
572.00,77.19
571.00,76.97
570.00,76.82
569.00,76.87
568.00,77.08
567.00,77.30
566.00,77.46
565.00,77.62
564.00,77.83
563.00,78.08
562.00,78.27
561.00,78.25
560.00,77.99
559.00,77.61
558.00,77.22
557.00,76.83
556.00,76.41
555.00,76.04
554.00,75.80
553.00,75.73
552.00,75.88
551.00,76.15
550.00,76.33
