Created as New Dataset,16.3 Bombyx mori, yarn
cm-1,%T
2559.00,95.64
2558.00,95.65
2557.00,95.66
2556.00,95.66
2555.00,95.67
2554.00,95.68
2553.00,95.68
2552.00,95.68
2551.00,95.68
2550.00,95.68
2549.00,95.66
2548.00,95.66
2547.00,95.67
2546.00,95.69
2545.00,95.71
2544.00,95.72
2543.00,95.72
2542.00,95.71
2541.00,95.68
2540.00,95.66
2539.00,95.63
2538.00,95.62
2537.00,95.61
2536.00,95.61
2535.00,95.62
2534.00,95.63
2533.00,95.63
2532.00,95.62
2531.00,95.62
2530.00,95.63
2529.00,95.65
2528.00,95.66
2527.00,95.66
2526.00,95.65
2525.00,95.64
2524.00,95.63
2523.00,95.64
2522.00,95.65
2521.00,95.66
2520.00,95.67
2519.00,95.67
2518.00,95.67
2517.00,95.67
2516.00,95.67
2515.00,95.68
2514.00,95.70
2513.00,95.71
2512.00,95.70
2511.00,95.67
2510.00,95.62
2509.00,95.59
2508.00,95.59
2507.00,95.63
2506.00,95.68
2505.00,95.72
2504.00,95.74
2503.00,95.76
2502.00,95.76
2501.00,95.76
2500.00,95.76
2499.00,95.76
2498.00,95.75
2497.00,95.73
2496.00,95.71
2495.00,95.69
2494.00,95.70
2493.00,95.71
2492.00,95.74
2491.00,95.76
2490.00,95.78
2489.00,95.80
2488.00,95.80
2487.00,95.79
2486.00,95.77
2485.00,95.75
2484.00,95.74
2483.00,95.74
2482.00,95.74
2481.00,95.74
2480.00,95.74
2479.00,95.74
2478.00,95.75
2477.00,95.76
2476.00,95.76
2475.00,95.74
2474.00,95.72
2473.00,95.70
2472.00,95.69
2471.00,95.71
2470.00,95.74
2469.00,95.78
2468.00,95.80
2467.00,95.80
2466.00,95.80
2465.00,95.79
2464.00,95.77
2463.00,95.75
2462.00,95.73
2461.00,95.73
