Created as New Dataset,137. Polyester Du Pont
2451.00,99.03
2450.00,99.02
2449.00,99.01
2448.00,99.00
2447.00,99.01
2446.00,99.01
2445.00,99.00
2444.00,98.97
2443.00,98.96
2442.00,98.98
2441.00,99.01
2440.00,99.02
2439.00,99.01
2438.00,98.99
2437.00,98.99
2436.00,99.00
2435.00,99.00
2434.00,98.99
2433.00,98.98
2432.00,98.97
2431.00,98.96
2430.00,98.95
2429.00,98.95
2428.00,98.96
2427.00,98.98
2426.00,98.98
2425.00,98.98
2424.00,98.97
2423.00,98.97
2422.00,98.99
2421.00,99.00
2420.00,99.02
2419.00,99.02
2418.00,99.01
2417.00,99.01
2416.00,99.00
2415.00,99.00
2414.00,98.99
2413.00,98.99
2412.00,98.98
2411.00,98.97
2410.00,98.97
2409.00,98.96
2408.00,98.96
2407.00,98.97
2406.00,98.97
2405.00,98.97
2404.00,98.96
2403.00,98.97
2402.00,99.00
2401.00,99.03
2400.00,99.05
2399.00,99.03
2398.00,99.00
2397.00,98.98
2396.00,98.97
2395.00,98.97
2394.00,98.99
2393.00,99.00
2392.00,99.01
2391.00,99.01
2390.00,99.01
2389.00,99.02
2388.00,99.04
2387.00,99.07
2386.00,99.11
2385.00,99.16
2384.00,99.22
2383.00,99.28
2382.00,99.34
2381.00,99.40
2380.00,99.45
2379.00,99.49
2378.00,99.53
2377.00,99.56
2376.00,99.58
2375.00,99.58
2374.00,99.57
2373.00,99.53
2372.00,99.49
2371.00,99.50
2370.00,99.56
2369.00,99.66
2368.00,99.73
2367.00,99.74
2366.00,99.71
2365.00,99.69
2364.00,99.66
2363.00,99.62
2362.00,99.55
2361.00,99.50
2360.00,99.52
2359.00,99.60
2358.00,99.69
2357.00,99.74
2356.00,99.73
2355.00,99.69
2354.00,99.67
2353.00,99.78
2352.00,99.97
2351.00,100.11
2350.00,100.11
2349.00,99.97
2348.00,99.83
2347.00,99.78
2346.00,99.79
2345.00,99.78
2344.00,99.69
2343.00,99.62
2342.00,99.61
2341.00,99.65
2340.00,99.68
2339.00,99.66
2338.00,99.62
2337.00,99.57
2336.00,99.55
2335.00,99.55
2334.00,99.56
2333.00,99.54
2332.00,99.51
2331.00,99.47
2330.00,99.47
2329.00,99.45
2328.00,99.40
2327.00,99.30
2326.00,99.18
2325.00,99.09
2324.00,99.04
2323.00,99.05
2322.00,99.08
2321.00,99.11
2320.00,99.11
2319.00,99.10
2318.00,99.09
2317.00,99.11
2316.00,99.15
2315.00,99.20
2314.00,99.23
2313.00,99.24
2312.00,99.23
2311.00,99.20
2310.00,99.17
2309.00,99.14
2308.00,99.11
2307.00,99.08
2306.00,99.04
2305.00,98.98
2304.00,98.92
2303.00,98.88
2302.00,98.87
2301.00,98.87
2300.00,98.85
2299.00,98.81
2298.00,98.77
2297.00,98.74
2296.00,98.72
2295.00,98.71
2294.00,98.69
2293.00,98.66
2292.00,98.63
2291.00,98.59
2290.00,98.56
2289.00,98.53
2288.00,98.49
2287.00,98.44
2286.00,98.39
2285.00,98.35
2284.00,98.32
2283.00,98.31
2282.00,98.31
2281.00,98.33
2280.00,98.34
2279.00,98.35
2278.00,98.35
2277.00,98.36
2276.00,98.37
2275.00,98.36
2274.00,98.33
2273.00,98.30
2272.00,98.28
2271.00,98.28
2270.00,98.27
2269.00,98.26
2268.00,98.27
2267.00,98.30
2266.00,98.32
2265.00,98.34
2264.00,98.34
2263.00,98.32
2262.00,98.29
2261.00,98.27
2260.00,98.24
2259.00,98.21
2258.00,98.17
2257.00,98.15
2256.00,98.16
2255.00,98.19
2254.00,98.19
2253.00,98.18
2252.00,98.17
2251.00,98.18
2250.00,98.20
2249.00,98.20
2248.00,98.20
2247.00,98.20
2246.00,98.20
2245.00,98.20
2244.00,98.19
2243.00,98.18
2242.00,98.18
2241.00,98.18
2240.00,98.16
2239.00,98.13
2238.00,98.11
2237.00,98.11
2236.00,98.12
2235.00,98.13
2234.00,98.13
2233.00,98.12
2232.00,98.10
2231.00,98.09
2230.00,98.10
2229.00,98.13
2228.00,98.16
2227.00,98.17
2226.00,98.15
2225.00,98.12
2224.00,98.10
2223.00,98.09
2222.00,98.07
2221.00,98.02
2220.00,97.96
2219.00,97.91
2218.00,97.90
2217.00,97.92
2216.00,97.95
2215.00,97.97
2214.00,97.98
2213.00,98.01
2212.00,98.06
2211.00,98.10
2210.00,98.09
2209.00,98.03
2208.00,97.97
2207.00,97.94
2206.00,97.95
2205.00,97.96
2204.00,97.95
2203.00,97.92
2202.00,97.89
2201.00,97.85
2200.00,97.82
2199.00,97.80
2198.00,97.81
2197.00,97.84
2196.00,97.87
2195.00,97.89
2194.00,97.87
2193.00,97.84
2192.00,97.80
2191.00,97.78
2190.00,97.79
2189.00,97.80
2188.00,97.77
2187.00,97.71
2186.00,97.65
2185.00,97.61
2184.00,97.62
2183.00,97.67
2182.00,97.74
2181.00,97.80
2180.00,97.84
2179.00,97.85
2178.00,97.85
2177.00,97.84
2176.00,97.85
2175.00,97.86
2174.00,97.83
2173.00,97.75
2172.00,97.64
2171.00,97.53
2170.00,97.46
2169.00,97.41
2168.00,97.35
2167.00,97.29
2166.00,97.23
2165.00,97.18
2164.00,97.12
2163.00,97.06
2162.00,97.03
2161.00,97.11
2160.00,97.32
2159.00,97.61
2158.00,97.87
2157.00,98.03
2156.00,98.08
2155.00,98.08
2154.00,98.05
2153.00,98.02
2152.00,97.98
2151.00,97.94
2150.00,97.91
2149.00,97.91
2148.00,97.91
2147.00,97.92
2146.00,97.96
2145.00,98.01
2144.00,98.07
2143.00,98.11
2142.00,98.16
2141.00,98.20
2140.00,98.25
2139.00,98.29
2138.00,98.31
2137.00,98.33
2136.00,98.35
2135.00,98.38
2134.00,98.41
2133.00,98.43
2132.00,98.44
2131.00,98.44
2130.00,98.45
2129.00,98.44
2128.00,98.44
2127.00,98.43
2126.00,98.43
2125.00,98.43
2124.00,98.42
2123.00,98.38
2122.00,98.33
2121.00,98.30
2120.00,98.30
2119.00,98.30
2118.00,98.30
2117.00,98.27
2116.00,98.22
2115.00,98.17
2114.00,98.15
2113.00,98.14
2112.00,98.14
2111.00,98.12
2110.00,98.09
2109.00,98.05
2108.00,98.03
2107.00,98.01
2106.00,98.00
2105.00,98.00
2104.00,98.01
2103.00,98.03
2102.00,98.06
2101.00,98.07
2100.00,98.06
2099.00,98.04
2098.00,98.05
2097.00,98.09
2096.00,98.15
2095.00,98.19
2094.00,98.18
2093.00,98.15
2092.00,98.12
2091.00,98.12
2090.00,98.12
2089.00,98.12
2088.00,98.13
2087.00,98.14
2086.00,98.15
2085.00,98.16
2084.00,98.16
2083.00,98.14
2082.00,98.10
2081.00,98.05
2080.00,98.01
2079.00,97.98
2078.00,97.97
2077.00,97.96
2076.00,97.95
2075.00,97.97
2074.00,98.01
2073.00,98.07
2072.00,98.12
2071.00,98.15
2070.00,98.16
2069.00,98.16
2068.00,98.16
2067.00,98.16
2066.00,98.15
2065.00,98.14
2064.00,98.13
2063.00,98.12
2062.00,98.11
2061.00,98.11
2060.00,98.11
2059.00,98.11
2058.00,98.10
2057.00,98.08
2056.00,98.07
2055.00,98.05
2054.00,98.01
2053.00,97.94
2052.00,97.85
2051.00,97.76
2050.00,97.71
2049.00,97.71
2048.00,97.74
2047.00,97.78
2046.00,97.81
2045.00,97.82
2044.00,97.81
2043.00,97.78
2042.00,97.75
2041.00,97.74
2040.00,97.73
2039.00,97.70
2038.00,97.67
2037.00,97.66
2036.00,97.68
2035.00,97.71
2034.00,97.72
2033.00,97.72
2032.00,97.73
2031.00,97.77
2030.00,97.81
2029.00,97.82
2028.00,97.81
2027.00,97.80
2026.00,97.80
2025.00,97.81
2024.00,97.81
2023.00,97.83
2022.00,97.86
2021.00,97.88
2020.00,97.87
2019.00,97.84
2018.00,97.80
2017.00,97.78
2016.00,97.81
2015.00,97.88
2014.00,97.94
2013.00,97.97
2012.00,97.98
2011.00,97.98
2010.00,97.95
2009.00,97.90
2008.00,97.87
2007.00,97.87
2006.00,97.89
2005.00,97.93
2004.00,97.98
2003.00,98.04
2002.00,98.07
2001.00,98.08
2000.00,98.05
1999.00,98.01
1998.00,97.95
1997.00,97.87
1996.00,97.78
1995.00,97.73
1994.00,97.70
1993.00,97.70
1992.00,97.72
1991.00,97.75
1990.00,97.79
1989.00,97.82
1988.00,97.81
1987.00,97.77
1986.00,97.71
1985.00,97.64
1984.00,97.56
1983.00,97.46
1982.00,97.35
1981.00,97.26
1980.00,97.22
1979.00,97.24
1978.00,97.34
1977.00,97.48
1976.00,97.60
1975.00,97.65
1974.00,97.63
1973.00,97.55
1972.00,97.48
1971.00,97.45
1970.00,97.45
1969.00,97.47
1968.00,97.47
1967.00,97.46
1966.00,97.43
1965.00,97.41
1964.00,97.40
1963.00,97.39
1962.00,97.41
1961.00,97.45
1960.00,97.49
1959.00,97.52
1958.00,97.54
1957.00,97.54
1956.00,97.53
1955.00,97.54
1954.00,97.54
1953.00,97.54
1952.00,97.54
1951.00,97.56
1950.00,97.60
1949.00,97.65
1948.00,97.71
1947.00,97.78
1946.00,97.85
1945.00,97.89
1944.00,97.90
1943.00,97.89
1942.00,97.89
1941.00,97.95
1940.00,98.06
1939.00,98.17
1938.00,98.24
1937.00,98.25
1936.00,98.23
1935.00,98.22
1934.00,98.26
1933.00,98.31
1932.00,98.34
1931.00,98.33
1930.00,98.31
1929.00,98.30
1928.00,98.32
1927.00,98.38
1926.00,98.45
1925.00,98.52
1924.00,98.59
1923.00,98.65
1922.00,98.70
1921.00,98.71
1920.00,98.69
1919.00,98.64
1918.00,98.60
1917.00,98.59
1916.00,98.62
1915.00,98.65
1914.00,98.68
1913.00,98.70
1912.00,98.74
1911.00,98.79
1910.00,98.83
1909.00,98.84
1908.00,98.84
1907.00,98.84
1906.00,98.85
1905.00,98.84
1904.00,98.83
1903.00,98.81
1902.00,98.81
1901.00,98.83
1900.00,98.84
1899.00,98.86
1898.00,98.87
1897.00,98.87
1896.00,98.88
1895.00,98.90
1894.00,98.93
1893.00,98.96
1892.00,98.98
1891.00,98.98
1890.00,98.98
1889.00,98.97
1888.00,98.97
1887.00,98.96
1886.00,98.94
1885.00,98.93
1884.00,98.93
1883.00,98.94
1882.00,98.97
1881.00,99.00
1880.00,99.01
1879.00,99.00
1878.00,98.98
1877.00,98.98
1876.00,99.00
1875.00,99.03
1874.00,99.05
1873.00,99.07
1872.00,99.07
1871.00,99.07
1870.00,99.07
1869.00,99.06
1868.00,99.06
1867.00,99.05
1866.00,99.03
1865.00,99.02
1864.00,99.03
1863.00,99.05
1862.00,99.06
1861.00,99.07
1860.00,99.06
1859.00,99.04
1858.00,99.03
1857.00,99.01
1856.00,99.00
1855.00,98.99
1854.00,98.98
1853.00,98.96
1852.00,98.94
1851.00,98.92
1850.00,98.90
1849.00,98.89
1848.00,98.89
1847.00,98.88
1846.00,98.86
1845.00,98.83
1844.00,98.81
1843.00,98.78
1842.00,98.76
1841.00,98.72
1840.00,98.68
1839.00,98.65
1838.00,98.63
1837.00,98.60
1836.00,98.57
1835.00,98.54
1834.00,98.54
1833.00,98.54
1832.00,98.52
1831.00,98.49
1830.00,98.47
1829.00,98.48
1828.00,98.49
1827.00,98.50
1826.00,98.50
1825.00,98.50
1824.00,98.49
1823.00,98.47
1822.00,98.45
1821.00,98.45
1820.00,98.46
1819.00,98.48
1818.00,98.50
1817.00,98.52
1816.00,98.54
1815.00,98.55
1814.00,98.56
1813.00,98.57
1812.00,98.57
1811.00,98.57
1810.00,98.57
1809.00,98.58
1808.00,98.57
1807.00,98.55
1806.00,98.54
1805.00,98.54
1804.00,98.56
1803.00,98.59
1802.00,98.60
1801.00,98.60
1800.00,98.59
1799.00,98.58
1798.00,98.58
1797.00,98.59
1796.00,98.60
1795.00,98.59
1794.00,98.57
1793.00,98.57
1792.00,98.57
1791.00,98.56
1790.00,98.55
1789.00,98.52
1788.00,98.50
1787.00,98.49
1786.00,98.48
1785.00,98.47
1784.00,98.46
1783.00,98.45
1782.00,98.43
1781.00,98.43
1780.00,98.42
1779.00,98.40
1778.00,98.38
1777.00,98.38
1776.00,98.38
1775.00,98.37
1774.00,98.33
1773.00,98.28
1772.00,98.22
1771.00,98.15
1770.00,98.10
1769.00,98.06
1768.00,98.02
1767.00,97.97
1766.00,97.91
1765.00,97.86
1764.00,97.81
1763.00,97.73
1762.00,97.62
1761.00,97.51
1760.00,97.41
1759.00,97.29
1758.00,97.14
1757.00,96.98
1756.00,96.79
1755.00,96.57
1754.00,96.33
1753.00,96.06
1752.00,95.71
1751.00,95.22
1750.00,94.61
1749.00,93.92
1748.00,93.16
1747.00,92.33
1746.00,91.41
1745.00,90.39
1744.00,89.26
1743.00,88.03
1742.00,86.74
1741.00,85.37
1740.00,83.88
1739.00,82.39
1738.00,81.10
1737.00,79.99
1736.00,78.85
1735.00,77.36
1734.00,75.56
1733.00,73.92
1732.00,72.59
1731.00,71.35
1730.00,70.04
1729.00,68.70
1728.00,67.39
1727.00,66.11
1726.00,64.83
1725.00,63.54
1724.00,62.23
1723.00,60.94
1722.00,59.74
1721.00,58.70
1720.00,57.72
1719.00,56.62
1718.00,55.35
1717.00,54.18
1716.00,53.34
1715.00,52.76
1714.00,52.39
1713.00,52.34
1712.00,52.64
1711.00,53.22
1710.00,54.05
1709.00,55.16
1708.00,56.56
1707.00,58.22
1706.00,60.15
1705.00,62.17
1704.00,63.96
1703.00,65.45
1702.00,66.94
1701.00,68.87
1700.00,71.10
1699.00,72.89
1698.00,74.11
1697.00,75.24
1696.00,76.53
1695.00,77.81
1694.00,78.78
1693.00,79.50
1692.00,80.14
1691.00,80.79
1690.00,81.44
1689.00,82.02
1688.00,82.51
1687.00,82.92
1686.00,83.32
1685.00,83.79
1684.00,84.33
1683.00,84.80
1682.00,85.17
1681.00,85.53
1680.00,85.93
1679.00,86.33
1678.00,86.70
1677.00,87.07
1676.00,87.47
1675.00,87.90
1674.00,88.29
1673.00,88.60
1672.00,88.89
1671.00,89.22
1670.00,89.61
1669.00,90.02
1668.00,90.38
1667.00,90.67
1666.00,90.92
1665.00,91.18
1664.00,91.48
1663.00,91.82
1662.00,92.15
1661.00,92.43
1660.00,92.65
1659.00,92.84
1658.00,93.03
1657.00,93.21
1656.00,93.39
1655.00,93.57
1654.00,93.77
1653.00,94.03
1652.00,94.24
1651.00,94.30
1650.00,94.28
1649.00,94.29
1648.00,94.36
1647.00,94.47
1646.00,94.60
1645.00,94.71
1644.00,94.78
1643.00,94.84
1642.00,94.89
1641.00,94.95
1640.00,95.00
1639.00,95.06
1638.00,95.11
1637.00,95.17
1636.00,95.26
1635.00,95.36
1634.00,95.43
1633.00,95.46
1632.00,95.48
1631.00,95.50
1630.00,95.53
1629.00,95.56
1628.00,95.59
1627.00,95.63
1626.00,95.65
1625.00,95.67
1624.00,95.69
1623.00,95.70
1622.00,95.69
1621.00,95.66
1620.00,95.61
1619.00,95.54
1618.00,95.43
1617.00,95.31
1616.00,95.22
1615.00,95.18
1614.00,95.17
1613.00,95.21
1612.00,95.29
1611.00,95.41
1610.00,95.54
1609.00,95.69
1608.00,95.84
1607.00,95.97
1606.00,96.10
1605.00,96.23
1604.00,96.35
1603.00,96.46
1602.00,96.55
1601.00,96.63
1600.00,96.70
1599.00,96.76
1598.00,96.80
1597.00,96.84
1596.00,96.88
1595.00,96.92
1594.00,96.96
1593.00,96.99
1592.00,96.99
1591.00,96.96
1590.00,96.90
1589.00,96.83
1588.00,96.74
1587.00,96.62
1586.00,96.46
1585.00,96.25
1584.00,96.01
1583.00,95.73
1582.00,95.44
1581.00,95.18
1580.00,94.98
1579.00,94.87
1578.00,94.87
1577.00,95.01
1576.00,95.26
1575.00,95.55
1574.00,95.77
1573.00,95.94
1572.00,96.10
1571.00,96.28
1570.00,96.48
1569.00,96.69
1568.00,96.86
1567.00,96.97
1566.00,97.04
1565.00,97.12
1564.00,97.22
1563.00,97.33
1562.00,97.43
1561.00,97.50
1560.00,97.53
1559.00,97.55
1558.00,97.58
1557.00,97.61
1556.00,97.62
1555.00,97.64
1554.00,97.67
1553.00,97.70
1552.00,97.73
1551.00,97.77
1550.00,97.80
1549.00,97.82
1548.00,97.83
1547.00,97.85
1546.00,97.87
1545.00,97.90
1544.00,97.91
1543.00,97.89
1542.00,97.87
1541.00,97.86
1540.00,97.87
1539.00,97.89
1538.00,97.89
1537.00,97.85
1536.00,97.79
1535.00,97.73
1534.00,97.68
1533.00,97.64
1532.00,97.62
1531.00,97.59
1530.00,97.54
1529.00,97.50
1528.00,97.49
1527.00,97.49
1526.00,97.49
1525.00,97.49
1524.00,97.50
1523.00,97.54
1522.00,97.60
1521.00,97.67
1520.00,97.69
1519.00,97.66
1518.00,97.62
1517.00,97.59
1516.00,97.55
1515.00,97.47
1514.00,97.33
1513.00,97.10
1512.00,96.80
1511.00,96.43
1510.00,95.98
1509.00,95.40
1508.00,94.58
1507.00,93.56
1506.00,92.81
1505.00,92.66
1504.00,92.95
1503.00,93.50
1502.00,94.18
1501.00,94.90
1500.00,95.56
1499.00,96.13
1498.00,96.60
1497.00,96.96
1496.00,97.19
1495.00,97.32
1494.00,97.36
1493.00,97.35
1492.00,97.30
1491.00,97.25
1490.00,97.17
1489.00,97.02
1488.00,96.82
1487.00,96.59
1486.00,96.34
1485.00,96.08
1484.00,95.80
1483.00,95.52
1482.00,95.23
1481.00,94.93
1480.00,94.64
1479.00,94.39
1478.00,94.16
1477.00,93.95
1476.00,93.76
1475.00,93.61
1474.00,93.47
1473.00,93.35
1472.00,93.28
1471.00,93.29
1470.00,93.33
1469.00,93.38
1468.00,93.42
1467.00,93.44
1466.00,93.43
1465.00,93.37
1464.00,93.30
1463.00,93.21
1462.00,93.12
1461.00,93.04
1460.00,92.99
1459.00,92.96
1458.00,92.94
1457.00,92.92
1456.00,92.91
1455.00,92.90
1454.00,92.89
1453.00,92.93
1452.00,93.01
1451.00,93.12
1450.00,93.25
1449.00,93.41
1448.00,93.59
1447.00,93.75
1446.00,93.87
1445.00,93.96
1444.00,94.05
1443.00,94.15
1442.00,94.26
1441.00,94.38
1440.00,94.49
1439.00,94.63
1438.00,94.80
1437.00,95.01
1436.00,95.23
1435.00,95.40
1434.00,95.55
1433.00,95.69
1432.00,95.85
1431.00,96.00
1430.00,96.15
1429.00,96.27
1428.00,96.35
1427.00,96.37
1426.00,96.34
1425.00,96.27
1424.00,96.14
1423.00,95.95
1422.00,95.72
1421.00,95.40
1420.00,94.91
1419.00,94.17
1418.00,93.23
1417.00,92.13
1416.00,90.86
1415.00,89.41
1414.00,87.82
1413.00,86.16
1412.00,84.55
1411.00,83.17
1410.00,82.19
1409.00,81.69
1408.00,81.69
1407.00,82.19
1406.00,83.12
1405.00,84.33
1404.00,85.61
1403.00,86.82
1402.00,87.87
1401.00,88.82
1400.00,89.72
1399.00,90.53
1398.00,91.20
1397.00,91.71
1396.00,92.11
1395.00,92.47
1394.00,92.75
1393.00,92.96
1392.00,93.11
1391.00,93.22
1390.00,93.33
1389.00,93.43
1388.00,93.49
1387.00,93.51
1386.00,93.50
1385.00,93.47
1384.00,93.44
1383.00,93.41
1382.00,93.38
1381.00,93.34
1380.00,93.30
1379.00,93.25
1378.00,93.20
1377.00,93.14
1376.00,93.09
1375.00,93.02
1374.00,92.96
1373.00,92.90
1372.00,92.87
1371.00,92.88
1370.00,92.95
1369.00,93.08
1368.00,93.26
1367.00,93.48
1366.00,93.71
1365.00,93.96
1364.00,94.21
1363.00,94.43
1362.00,94.58
1361.00,94.66
1360.00,94.66
1359.00,94.62
1358.00,94.54
1357.00,94.42
1356.00,94.25
1355.00,94.03
1354.00,93.74
1353.00,93.39
1352.00,92.96
1351.00,92.44
1350.00,91.81
1349.00,91.04
1348.00,90.14
1347.00,89.11
1346.00,87.96
1345.00,86.71
1344.00,85.42
1343.00,84.18
1342.00,83.06
1341.00,82.12
1340.00,81.44
1339.00,81.12
1338.00,81.23
1337.00,81.76
1336.00,82.67
1335.00,83.89
1334.00,85.32
1333.00,86.83
1332.00,88.32
1331.00,89.65
1330.00,90.78
1329.00,91.65
1328.00,92.30
1327.00,92.74
1326.00,93.02
1325.00,93.18
1324.00,93.26
1323.00,93.26
1322.00,93.20
1321.00,93.11
1320.00,92.98
1319.00,92.83
1318.00,92.66
1317.00,92.47
1316.00,92.26
1315.00,92.02
1314.00,91.76
1313.00,91.48
1312.00,91.17
1311.00,90.85
1310.00,90.51
1309.00,90.17
1308.00,89.80
1307.00,89.43
1306.00,89.07
1305.00,88.70
1304.00,88.32
1303.00,87.89
1302.00,87.40
1301.00,86.84
1300.00,86.22
1299.00,85.56
1298.00,84.87
1297.00,84.16
1296.00,83.43
1295.00,82.72
1294.00,82.02
1293.00,81.33
1292.00,80.65
1291.00,80.00
1290.00,79.37
1289.00,78.76
1288.00,78.17
1287.00,77.60
1286.00,77.06
1285.00,76.53
1284.00,76.02
1283.00,75.53
1282.00,75.05
1281.00,74.57
1280.00,74.08
1279.00,73.58
1278.00,73.06
1277.00,72.50
1276.00,71.90
1275.00,71.26
1274.00,70.57
1273.00,69.83
1272.00,69.03
1271.00,68.19
1270.00,67.32
1269.00,66.43
1268.00,65.54
1267.00,64.66
1266.00,63.83
1265.00,63.04
1264.00,62.30
1263.00,61.64
1262.00,61.08
1261.00,60.58
1260.00,60.15
1259.00,59.79
1258.00,59.49
1257.00,59.21
1256.00,58.93
1255.00,58.65
1254.00,58.36
1253.00,58.03
1252.00,57.65
1251.00,57.25
1250.00,56.84
1249.00,56.42
1248.00,56.00
1247.00,55.62
1246.00,55.30
1245.00,55.05
1244.00,54.87
1243.00,54.79
1242.00,54.83
1241.00,54.97
1240.00,55.25
1239.00,55.68
1238.00,56.26
1237.00,56.96
1236.00,57.76
1235.00,58.66
1234.00,59.64
1233.00,60.68
1232.00,61.73
1231.00,62.79
1230.00,63.84
1229.00,64.85
1228.00,65.80
1227.00,66.70
1226.00,67.57
1225.00,68.40
1224.00,69.18
1223.00,69.95
1222.00,70.71
1221.00,71.49
1220.00,72.27
1219.00,73.06
1218.00,73.86
1217.00,74.62
1216.00,75.37
1215.00,76.10
1214.00,76.81
1213.00,77.49
1212.00,78.13
1211.00,78.74
1210.00,79.31
1209.00,79.85
1208.00,80.37
1207.00,80.90
1206.00,81.43
1205.00,81.95
1204.00,82.46
1203.00,82.96
1202.00,83.45
1201.00,83.93
1200.00,84.39
1199.00,84.84
1198.00,85.28
1197.00,85.70
1196.00,86.10
1195.00,86.47
1194.00,86.82
1193.00,87.15
1192.00,87.47
1191.00,87.77
1190.00,88.03
1189.00,88.25
1188.00,88.42
1187.00,88.55
1186.00,88.63
1185.00,88.65
1184.00,88.61
1183.00,88.50
1182.00,88.35
1181.00,88.15
1180.00,87.94
1179.00,87.73
1178.00,87.56
1177.00,87.44
1176.00,87.37
1175.00,87.37
1174.00,87.46
1173.00,87.65
1172.00,87.94
1171.00,88.31
1170.00,88.73
1169.00,89.18
1168.00,89.62
1167.00,90.01
1166.00,90.31
1165.00,90.53
1164.00,90.65
1163.00,90.70
1162.00,90.68
1161.00,90.63
1160.00,90.54
1159.00,90.44
1158.00,90.33
1157.00,90.21
1156.00,90.06
1155.00,89.87
1154.00,89.64
1153.00,89.35
1152.00,89.02
1151.00,88.67
1150.00,88.30
1149.00,87.91
1148.00,87.51
1147.00,87.08
1146.00,86.63
1145.00,86.14
1144.00,85.62
1143.00,85.07
1142.00,84.48
1141.00,83.85
1140.00,83.18
1139.00,82.47
1138.00,81.72
1137.00,80.92
1136.00,80.08
1135.00,79.20
1134.00,78.28
1133.00,77.31
1132.00,76.29
1131.00,75.27
1130.00,74.26
1129.00,73.26
1128.00,72.26
1127.00,71.27
1126.00,70.32
1125.00,69.41
1124.00,68.54
1123.00,67.75
1122.00,67.05
1121.00,66.45
1120.00,65.96
1119.00,65.59
1118.00,65.34
1117.00,65.19
1116.00,65.13
1115.00,65.14
1114.00,65.19
1113.00,65.20
1112.00,65.11
1111.00,64.89
1110.00,64.49
1109.00,63.89
1108.00,63.10
1107.00,62.23
1106.00,61.33
1105.00,60.44
1104.00,59.59
1103.00,58.82
1102.00,58.15
1101.00,57.56
1100.00,57.06
1099.00,56.66
1098.00,56.38
1097.00,56.18
1096.00,56.06
1095.00,56.05
1094.00,56.14
1093.00,56.30
1092.00,56.52
1091.00,56.80
1090.00,57.13
1089.00,57.46
1088.00,57.79
1087.00,58.17
1086.00,58.60
1085.00,59.09
1084.00,59.64
1083.00,60.28
1082.00,61.02
1081.00,61.83
1080.00,62.69
1079.00,63.65
1078.00,64.70
1077.00,65.77
1076.00,66.83
1075.00,67.86
1074.00,68.86
1073.00,69.81
1072.00,70.73
1071.00,71.60
1070.00,72.42
1069.00,73.16
1068.00,73.84
1067.00,74.47
1066.00,75.09
1065.00,75.69
1064.00,76.28
1063.00,76.83
1062.00,77.33
1061.00,77.76
1060.00,78.12
1059.00,78.44
1058.00,78.72
1057.00,78.94
1056.00,79.11
1055.00,79.24
1054.00,79.35
1053.00,79.44
1052.00,79.50
1051.00,79.54
1050.00,79.55
1049.00,79.53
1048.00,79.50
1047.00,79.48
1046.00,79.50
1045.00,79.57
1044.00,79.69
1043.00,79.85
1042.00,80.05
1041.00,80.26
1040.00,80.48
1039.00,80.70
1038.00,80.94
1037.00,81.19
1036.00,81.46
1035.00,81.75
1034.00,82.03
1033.00,82.27
1032.00,82.46
1031.00,82.56
1030.00,82.53
1029.00,82.33
1028.00,81.85
1027.00,81.03
1026.00,79.84
1025.00,78.31
1024.00,76.54
1023.00,74.63
1022.00,72.67
1021.00,70.75
1020.00,69.04
1019.00,67.75
1018.00,67.06
1017.00,67.07
1016.00,67.78
1015.00,69.10
1014.00,70.83
1013.00,72.70
1012.00,74.52
1011.00,76.16
1010.00,77.58
1009.00,78.78
1008.00,79.78
1007.00,80.61
1006.00,81.28
1005.00,81.82
1004.00,82.25
1003.00,82.61
1002.00,82.92
1001.00,83.18
1000.00,83.42
999.00,83.62
998.00,83.81
997.00,83.98
996.00,84.13
995.00,84.26
994.00,84.37
993.00,84.43
992.00,84.47
991.00,84.50
990.00,84.53
989.00,84.56
988.00,84.57
987.00,84.56
986.00,84.52
985.00,84.43
984.00,84.30
983.00,84.12
982.00,83.91
981.00,83.67
980.00,83.42
979.00,83.16
978.00,82.89
977.00,82.60
976.00,82.31
975.00,82.04
974.00,81.80
973.00,81.62
972.00,81.51
971.00,81.47
970.00,81.49
969.00,81.58
968.00,81.72
967.00,81.92
966.00,82.16
965.00,82.43
964.00,82.70
963.00,82.98
962.00,83.26
961.00,83.54
960.00,83.82
959.00,84.11
958.00,84.42
957.00,84.73
956.00,85.02
955.00,85.30
954.00,85.56
953.00,85.83
952.00,86.08
951.00,86.30
950.00,86.51
949.00,86.69
948.00,86.87
947.00,87.05
946.00,87.25
945.00,87.45
944.00,87.64
943.00,87.83
942.00,87.99
941.00,88.12
940.00,88.23
939.00,88.33
938.00,88.42
937.00,88.51
936.00,88.62
935.00,88.73
934.00,88.86
933.00,88.97
932.00,89.07
931.00,89.17
930.00,89.26
929.00,89.34
928.00,89.42
927.00,89.49
926.00,89.56
925.00,89.62
924.00,89.65
923.00,89.67
922.00,89.70
921.00,89.74
920.00,89.78
919.00,89.82
918.00,89.82
917.00,89.79
916.00,89.73
915.00,89.65
914.00,89.55
913.00,89.46
912.00,89.35
911.00,89.21
910.00,89.05
909.00,88.88
908.00,88.72
907.00,88.55
906.00,88.38
905.00,88.19
904.00,87.99
903.00,87.81
902.00,87.67
901.00,87.57
900.00,87.49
899.00,87.44
898.00,87.40
897.00,87.39
896.00,87.39
895.00,87.40
894.00,87.42
893.00,87.43
892.00,87.41
891.00,87.37
890.00,87.27
889.00,87.11
888.00,86.88
887.00,86.55
