Created as New Dataset,123 Philips
883.00,95.76
882.00,95.78
881.00,95.81
880.00,95.81
879.00,95.77
878.00,95.72
877.00,95.69
876.00,95.67
875.00,95.66
874.00,95.62
873.00,95.60
872.00,95.62
871.00,95.68
870.00,95.76
869.00,95.84
868.00,95.90
867.00,95.94
866.00,95.98
865.00,96.00
864.00,95.99
863.00,95.96
862.00,95.93
861.00,95.91
860.00,95.90
859.00,95.89
858.00,95.87
857.00,95.85
856.00,95.82
855.00,95.79
854.00,95.75
853.00,95.71
852.00,95.64
851.00,95.55
850.00,95.45
849.00,95.33
848.00,95.16
847.00,94.87
846.00,94.42
845.00,93.74
844.00,92.81
843.00,91.71
842.00,90.70
841.00,90.17
840.00,90.34
839.00,91.14
838.00,92.22
837.00,93.23
836.00,93.99
835.00,94.48
834.00,94.78
833.00,94.94
832.00,95.06
831.00,95.15
830.00,95.23
829.00,95.31
828.00,95.36
827.00,95.40
826.00,95.44
825.00,95.48
824.00,95.50
823.00,95.51
822.00,95.50
821.00,95.49
820.00,95.49
819.00,95.47
818.00,95.44
817.00,95.37
816.00,95.24
815.00,95.04
814.00,94.75
813.00,94.39
812.00,94.00
811.00,93.65
810.00,93.43
809.00,93.37
808.00,93.47
807.00,93.70
806.00,94.00
805.00,94.31
804.00,94.61
803.00,94.86
802.00,95.05
801.00,95.20
800.00,95.31
799.00,95.40
798.00,95.48
797.00,95.54
796.00,95.59
795.00,95.64
794.00,95.69
793.00,95.72
792.00,95.75
791.00,95.77
790.00,95.81
789.00,95.86
788.00,95.90
787.00,95.94
786.00,95.97
785.00,96.00
784.00,96.03
783.00,96.07
782.00,96.10
781.00,96.13
780.00,96.15
779.00,96.17
778.00,96.16
777.00,96.16
776.00,96.15
775.00,96.14
774.00,96.13
773.00,96.12
772.00,96.11
771.00,96.11
770.00,96.11
769.00,96.12
768.00,96.11
767.00,96.08
766.00,96.06
765.00,96.05
764.00,96.05
763.00,96.06
762.00,96.08
761.00,96.11
760.00,96.13
759.00,96.15
758.00,96.14
757.00,96.12
756.00,96.10
755.00,96.09
754.00,96.09
753.00,96.10
752.00,96.10
751.00,96.10
750.00,96.08
749.00,96.04
748.00,95.99
747.00,95.95
746.00,95.92
745.00,95.91
744.00,95.92
743.00,95.94
742.00,95.95
741.00,95.95
740.00,95.95
739.00,95.92
738.00,95.88
737.00,95.83
736.00,95.80
735.00,95.78
734.00,95.77
733.00,95.78
732.00,95.78
731.00,95.76
730.00,95.73
729.00,95.72
728.00,95.71
727.00,95.71
726.00,95.68
725.00,95.62
724.00,95.57
723.00,95.55
722.00,95.55
721.00,95.56
720.00,95.55
719.00,95.53
718.00,95.52
717.00,95.53
716.00,95.52
715.00,95.48
714.00,95.42
713.00,95.37
712.00,95.37
711.00,95.41
710.00,95.43
709.00,95.41
708.00,95.35
707.00,95.31
706.00,95.32
705.00,95.35
704.00,95.37
703.00,95.37
702.00,95.37
701.00,95.37
700.00,95.38
699.00,95.38
698.00,95.36
697.00,95.33
696.00,95.27
695.00,95.22
694.00,95.20
693.00,95.21
692.00,95.25
691.00,95.31
690.00,95.35
689.00,95.36
688.00,95.32
687.00,95.28
686.00,95.28
685.00,95.28
684.00,95.27
683.00,95.24
682.00,95.21
681.00,95.19
680.00,95.19
679.00,95.18
678.00,95.17
677.00,95.17
676.00,95.18
675.00,95.21
674.00,95.21
673.00,95.16
672.00,95.05
671.00,94.96
670.00,94.95
669.00,95.04
668.00,95.11
667.00,95.05
666.00,94.97
665.00,94.96
664.00,95.01
663.00,95.06
662.00,95.08
661.00,95.08
660.00,95.08
659.00,95.09
658.00,95.06
657.00,95.02
656.00,94.97
655.00,94.98
654.00,95.06
653.00,95.19
652.00,95.29
651.00,95.33
650.00,95.30
649.00,95.24
648.00,95.21
647.00,95.21
646.00,95.25
645.00,95.27
644.00,95.22
643.00,95.11
642.00,94.98
641.00,94.90
640.00,94.89
639.00,94.89
638.00,94.87
637.00,94.84
636.00,94.84
635.00,94.89
634.00,94.94
633.00,94.90
632.00,94.76
631.00,94.59
630.00,94.49
629.00,94.57
628.00,94.80
627.00,95.08
626.00,95.26
625.00,95.24
624.00,95.07
623.00,94.82
622.00,94.62
621.00,94.55
620.00,94.65
619.00,94.90
618.00,95.19
617.00,95.37
616.00,95.41
615.00,95.37
614.00,95.35
613.00,95.36
612.00,95.29
611.00,95.06
610.00,94.74
609.00,94.52
608.00,94.55
607.00,94.82
606.00,95.18
605.00,95.44
604.00,95.50
603.00,95.34
602.00,95.03
601.00,94.63
600.00,94.30
599.00,94.23
598.00,94.45
597.00,94.73
596.00,94.80
595.00,94.65
594.00,94.49
593.00,94.49
592.00,94.57
591.00,94.59
590.00,94.58
589.00,94.66
588.00,94.90
587.00,95.26
586.00,95.68
585.00,96.10
584.00,96.39
583.00,96.37
582.00,95.95
581.00,95.25
580.00,94.53
579.00,94.02
578.00,93.87
577.00,94.03
576.00,94.34
575.00,94.73
574.00,95.21
573.00,95.71
572.00,95.97
571.00,95.81
570.00,95.36
569.00,94.96
568.00,94.77
567.00,94.74
566.00,94.81
565.00,94.98
564.00,95.24
563.00,95.55
562.00,95.81
561.00,95.87
560.00,95.59
559.00,95.05
558.00,94.67
557.00,94.63
556.00,94.58
555.00,93.92
554.00,92.82
553.00,92.01
552.00,92.10
551.00,92.75
550.00,93.30
