Created as New Dataset,78 Nylon Allied Signal Fibers 
2452.00,98.08
2451.00,98.09
2450.00,98.11
2449.00,98.12
2448.00,98.11
2447.00,98.09
2446.00,98.08
2445.00,98.09
2444.00,98.10
2443.00,98.11
2442.00,98.11
2441.00,98.10
2440.00,98.09
2439.00,98.11
2438.00,98.14
2437.00,98.16
2436.00,98.17
2435.00,98.16
2434.00,98.13
2433.00,98.10
2432.00,98.09
2431.00,98.10
2430.00,98.11
2429.00,98.13
2428.00,98.14
2427.00,98.15
2426.00,98.15
2425.00,98.17
2424.00,98.19
2423.00,98.20
2422.00,98.19
2421.00,98.17
2420.00,98.15
2419.00,98.14
2418.00,98.15
2417.00,98.17
2416.00,98.19
2415.00,98.20
2414.00,98.20
2413.00,98.20
2412.00,98.20
2411.00,98.20
2410.00,98.19
2409.00,98.18
2408.00,98.16
2407.00,98.15
2406.00,98.15
2405.00,98.15
2404.00,98.17
2403.00,98.20
2402.00,98.20
2401.00,98.19
2400.00,98.17
2399.00,98.16
2398.00,98.18
2397.00,98.21
2396.00,98.23
2395.00,98.24
2394.00,98.25
2393.00,98.25
2392.00,98.26
2391.00,98.26
2390.00,98.26
2389.00,98.25
2388.00,98.25
2387.00,98.25
2386.00,98.27
2385.00,98.30
2384.00,98.32
2383.00,98.32
2382.00,98.32
2381.00,98.31
2380.00,98.32
2379.00,98.35
2378.00,98.40
2377.00,98.45
2376.00,98.48
2375.00,98.49
2374.00,98.49
2373.00,98.46
2372.00,98.42
2371.00,98.39
2370.00,98.38
2369.00,98.39
2368.00,98.42
2367.00,98.46
2366.00,98.49
2365.00,98.48
2364.00,98.43
2363.00,98.36
2362.00,98.33
2361.00,98.34
2360.00,98.38
2359.00,98.42
2358.00,98.45
2357.00,98.46
2356.00,98.46
2355.00,98.45
2354.00,98.44
2353.00,98.43
2352.00,98.43
2351.00,98.46
2350.00,98.49
2349.00,98.54
2348.00,98.61
2347.00,98.67
2346.00,98.67
2345.00,98.59
2344.00,98.48
2343.00,98.39
2342.00,98.36
2341.00,98.36
2340.00,98.37
2339.00,98.39
2338.00,98.39
2337.00,98.40
2336.00,98.43
2335.00,98.47
2334.00,98.50
2333.00,98.51
2332.00,98.50
2331.00,98.46
2330.00,98.40
2329.00,98.35
2328.00,98.31
2327.00,98.30
2326.00,98.29
2325.00,98.27
2324.00,98.24
2323.00,98.21
2322.00,98.17
2321.00,98.13
2320.00,98.09
2319.00,98.07
2318.00,98.06
2317.00,98.07
2316.00,98.09
2315.00,98.12
2314.00,98.15
2313.00,98.17
2312.00,98.18
2311.00,98.18
2310.00,98.18
2309.00,98.17
2308.00,98.17
2307.00,98.18
2306.00,98.19
2305.00,98.20
2304.00,98.19
2303.00,98.18
2302.00,98.17
2301.00,98.15
2300.00,98.15
2299.00,98.16
2298.00,98.17
2297.00,98.16
2296.00,98.13
2295.00,98.08
2294.00,98.03
2293.00,98.00
2292.00,97.98
2291.00,97.98
2290.00,98.00
2289.00,98.00
2288.00,97.99
2287.00,97.98
2286.00,97.97
2285.00,97.97
2284.00,97.97
2283.00,97.98
2282.00,98.00
2281.00,98.01
2280.00,98.01
2279.00,97.98
2278.00,97.95
2277.00,97.94
2276.00,97.93
2275.00,97.92
2274.00,97.92
2273.00,97.92
2272.00,97.93
2271.00,97.95
2270.00,97.97
2269.00,97.97
2268.00,97.96
2267.00,97.95
2266.00,97.93
2265.00,97.92
2264.00,97.92
2263.00,97.93
2262.00,97.94
2261.00,97.92
2260.00,97.88
2259.00,97.82
2258.00,97.76
2257.00,97.73
2256.00,97.72
2255.00,97.72
2254.00,97.74
2253.00,97.76
2252.00,97.79
2251.00,97.83
2250.00,97.84
2249.00,97.84
2248.00,97.82
2247.00,97.82
2246.00,97.82
2245.00,97.82
2244.00,97.80
2243.00,97.77
2242.00,97.74
2241.00,97.71
2240.00,97.69
2239.00,97.69
2238.00,97.69
2237.00,97.68
2236.00,97.67
2235.00,97.67
2234.00,97.67
2233.00,97.67
2232.00,97.67
2231.00,97.65
2230.00,97.65
2229.00,97.68
2228.00,97.72
2227.00,97.76
2226.00,97.78
2225.00,97.78
2224.00,97.78
2223.00,97.78
2222.00,97.78
2221.00,97.75
2220.00,97.73
2219.00,97.71
2218.00,97.71
2217.00,97.70
2216.00,97.67
2215.00,97.62
2214.00,97.57
2213.00,97.53
2212.00,97.53
2211.00,97.57
2210.00,97.60
2209.00,97.62
2208.00,97.61
2207.00,97.60
2206.00,97.59
2205.00,97.57
2204.00,97.53
2203.00,97.50
2202.00,97.50
2201.00,97.50
2200.00,97.50
2199.00,97.49
2198.00,97.50
2197.00,97.53
2196.00,97.58
2195.00,97.63
2194.00,97.64
2193.00,97.62
2192.00,97.60
2191.00,97.59
2190.00,97.59
2189.00,97.57
2188.00,97.52
2187.00,97.47
2186.00,97.45
2185.00,97.44
2184.00,97.45
2183.00,97.47
2182.00,97.51
2181.00,97.54
2180.00,97.52
2179.00,97.48
2178.00,97.43
2177.00,97.40
2176.00,97.39
2175.00,97.37
2174.00,97.36
2173.00,97.35
2172.00,97.33
2171.00,97.31
2170.00,97.30
2169.00,97.30
2168.00,97.29
2167.00,97.27
2166.00,97.27
2165.00,97.31
2164.00,97.36
2163.00,97.41
2162.00,97.42
2161.00,97.43
2160.00,97.43
2159.00,97.44
2158.00,97.43
2157.00,97.41
2156.00,97.42
2155.00,97.44
2154.00,97.46
2153.00,97.45
2152.00,97.43
2151.00,97.42
2150.00,97.44
2149.00,97.47
2148.00,97.49
2147.00,97.51
2146.00,97.54
2145.00,97.58
2144.00,97.64
2143.00,97.69
2142.00,97.72
2141.00,97.73
2140.00,97.72
2139.00,97.68
2138.00,97.66
2137.00,97.65
2136.00,97.67
2135.00,97.70
2134.00,97.71
2133.00,97.71
2132.00,97.69
2131.00,97.68
2130.00,97.70
2129.00,97.74
2128.00,97.77
2127.00,97.78
2126.00,97.77
2125.00,97.77
2124.00,97.79
2123.00,97.82
2122.00,97.84
2121.00,97.86
2120.00,97.86
2119.00,97.86
2118.00,97.86
2117.00,97.85
2116.00,97.82
2115.00,97.79
2114.00,97.76
2113.00,97.76
2112.00,97.76
2111.00,97.76
2110.00,97.76
2109.00,97.76
2108.00,97.77
2107.00,97.78
2106.00,97.79
2105.00,97.79
2104.00,97.79
2103.00,97.80
2102.00,97.79
2101.00,97.78
2100.00,97.78
2099.00,97.78
2098.00,97.79
2097.00,97.79
2096.00,97.79
2095.00,97.78
2094.00,97.77
2093.00,97.77
2092.00,97.75
2091.00,97.73
2090.00,97.69
2089.00,97.67
2088.00,97.67
2087.00,97.69
2086.00,97.70
2085.00,97.70
2084.00,97.70
2083.00,97.72
2082.00,97.74
2081.00,97.75
2080.00,97.74
2079.00,97.72
2078.00,97.70
2077.00,97.69
2076.00,97.70
2075.00,97.73
2074.00,97.76
2073.00,97.76
2072.00,97.73
2071.00,97.67
2070.00,97.62
2069.00,97.61
2068.00,97.64
2067.00,97.70
2066.00,97.75
2065.00,97.79
2064.00,97.80
2063.00,97.77
2062.00,97.71
2061.00,97.64
2060.00,97.61
2059.00,97.62
2058.00,97.67
2057.00,97.74
2056.00,97.80
2055.00,97.84
2054.00,97.84
2053.00,97.81
2052.00,97.74
2051.00,97.64
2050.00,97.55
2049.00,97.48
2048.00,97.46
2047.00,97.46
2046.00,97.46
2045.00,97.44
2044.00,97.40
2043.00,97.36
2042.00,97.33
2041.00,97.35
2040.00,97.42
2039.00,97.53
2038.00,97.59
2037.00,97.58
2036.00,97.49
2035.00,97.39
2034.00,97.32
2033.00,97.31
2032.00,97.34
2031.00,97.39
2030.00,97.40
2029.00,97.37
2028.00,97.33
2027.00,97.30
2026.00,97.28
2025.00,97.26
2024.00,97.24
2023.00,97.25
2022.00,97.31
2021.00,97.40
2020.00,97.50
2019.00,97.55
2018.00,97.53
2017.00,97.47
2016.00,97.39
2015.00,97.35
2014.00,97.37
2013.00,97.44
2012.00,97.51
2011.00,97.54
2010.00,97.52
2009.00,97.47
2008.00,97.45
2007.00,97.48
2006.00,97.50
2005.00,97.48
2004.00,97.43
2003.00,97.39
2002.00,97.40
2001.00,97.45
2000.00,97.51
1999.00,97.56
1998.00,97.61
1997.00,97.64
1996.00,97.67
1995.00,97.65
1994.00,97.61
1993.00,97.58
1992.00,97.58
1991.00,97.60
1990.00,97.63
1989.00,97.64
1988.00,97.62
1987.00,97.60
1986.00,97.56
1985.00,97.53
1984.00,97.51
1983.00,97.49
1982.00,97.46
1981.00,97.41
1980.00,97.38
1979.00,97.39
1978.00,97.44
1977.00,97.51
1976.00,97.58
1975.00,97.63
1974.00,97.66
1973.00,97.65
1972.00,97.63
1971.00,97.63
1970.00,97.62
1969.00,97.61
1968.00,97.57
1967.00,97.54
1966.00,97.53
1965.00,97.54
1964.00,97.56
1963.00,97.59
1962.00,97.63
1961.00,97.67
1960.00,97.72
1959.00,97.77
1958.00,97.81
1957.00,97.83
1956.00,97.83
1955.00,97.79
1954.00,97.75
1953.00,97.73
1952.00,97.74
1951.00,97.78
1950.00,97.82
1949.00,97.81
1948.00,97.78
1947.00,97.74
1946.00,97.70
1945.00,97.67
1944.00,97.66
1943.00,97.69
1942.00,97.76
1941.00,97.83
1940.00,97.87
1939.00,97.88
1938.00,97.88
1937.00,97.88
1936.00,97.90
1935.00,97.92
1934.00,97.93
1933.00,97.93
1932.00,97.92
1931.00,97.90
1930.00,97.89
1929.00,97.87
1928.00,97.87
1927.00,97.87
1926.00,97.88
1925.00,97.89
1924.00,97.89
1923.00,97.91
1922.00,97.93
1921.00,97.92
1920.00,97.89
1919.00,97.87
1918.00,97.88
1917.00,97.89
1916.00,97.91
1915.00,97.91
1914.00,97.92
1913.00,97.94
1912.00,97.95
1911.00,97.96
1910.00,97.95
1909.00,97.93
1908.00,97.93
1907.00,97.94
1906.00,97.96
1905.00,97.97
1904.00,97.99
1903.00,98.00
1902.00,98.01
1901.00,98.02
1900.00,98.02
1899.00,98.03
1898.00,98.03
1897.00,98.01
1896.00,97.99
1895.00,97.99
1894.00,98.00
1893.00,98.00
1892.00,97.99
1891.00,97.98
1890.00,97.97
1889.00,97.97
1888.00,97.97
1887.00,97.97
1886.00,97.97
1885.00,97.98
1884.00,98.01
1883.00,98.05
1882.00,98.08
1881.00,98.08
1880.00,98.08
1879.00,98.05
1878.00,98.03
1877.00,98.00
1876.00,97.99
1875.00,98.00
1874.00,98.03
1873.00,98.07
1872.00,98.09
1871.00,98.11
1870.00,98.12
1869.00,98.12
1868.00,98.13
1867.00,98.12
1866.00,98.10
1865.00,98.08
1864.00,98.07
1863.00,98.07
1862.00,98.08
1861.00,98.08
1860.00,98.09
1859.00,98.09
1858.00,98.09
1857.00,98.10
1856.00,98.11
1855.00,98.13
1854.00,98.13
1853.00,98.13
1852.00,98.12
1851.00,98.12
1850.00,98.13
1849.00,98.13
1848.00,98.13
1847.00,98.13
1846.00,98.13
1845.00,98.14
1844.00,98.15
1843.00,98.16
1842.00,98.16
1841.00,98.16
1840.00,98.16
1839.00,98.18
1838.00,98.20
1837.00,98.20
1836.00,98.18
1835.00,98.17
1834.00,98.16
1833.00,98.16
1832.00,98.17
1831.00,98.16
1830.00,98.17
1829.00,98.16
1828.00,98.15
1827.00,98.14
1826.00,98.14
1825.00,98.15
1824.00,98.17
1823.00,98.18
1822.00,98.18
1821.00,98.18
1820.00,98.18
1819.00,98.18
1818.00,98.18
1817.00,98.18
1816.00,98.19
1815.00,98.20
1814.00,98.21
1813.00,98.22
1812.00,98.22
1811.00,98.21
1810.00,98.20
1809.00,98.18
1808.00,98.16
1807.00,98.15
1806.00,98.15
1805.00,98.15
1804.00,98.16
1803.00,98.16
1802.00,98.17
1801.00,98.17
1800.00,98.16
1799.00,98.16
1798.00,98.16
1797.00,98.16
1796.00,98.17
1795.00,98.18
1794.00,98.19
1793.00,98.20
1792.00,98.20
1791.00,98.20
1790.00,98.21
1789.00,98.22
1788.00,98.22
1787.00,98.23
1786.00,98.22
1785.00,98.21
1784.00,98.20
1783.00,98.19
1782.00,98.18
1781.00,98.17
1780.00,98.17
1779.00,98.17
1778.00,98.16
1777.00,98.15
1776.00,98.13
1775.00,98.13
1774.00,98.13
1773.00,98.15
1772.00,98.17
1771.00,98.17
1770.00,98.17
1769.00,98.16
1768.00,98.15
1767.00,98.14
1766.00,98.13
1765.00,98.12
1764.00,98.12
1763.00,98.11
1762.00,98.10
1761.00,98.10
1760.00,98.10
1759.00,98.09
1758.00,98.08
1757.00,98.06
1756.00,98.04
1755.00,98.02
1754.00,98.00
1753.00,97.99
1752.00,97.98
1751.00,97.97
1750.00,97.96
1749.00,97.95
1748.00,97.94
1747.00,97.93
1746.00,97.91
1745.00,97.90
1744.00,97.89
1743.00,97.88
1742.00,97.86
1741.00,97.83
1740.00,97.80
1739.00,97.77
1738.00,97.75
1737.00,97.73
1736.00,97.73
1735.00,97.74
1734.00,97.76
1733.00,97.76
1732.00,97.74
1731.00,97.72
1730.00,97.72
1729.00,97.72
1728.00,97.72
1727.00,97.72
1726.00,97.71
1725.00,97.70
1724.00,97.69
1723.00,97.69
1722.00,97.69
1721.00,97.70
1720.00,97.70
1719.00,97.69
1718.00,97.69
1717.00,97.68
1716.00,97.68
1715.00,97.69
1714.00,97.70
1713.00,97.71
1712.00,97.71
1711.00,97.72
1710.00,97.71
1709.00,97.69
1708.00,97.66
1707.00,97.65
1706.00,97.66
1705.00,97.69
1704.00,97.71
1703.00,97.71
1702.00,97.70
1701.00,97.66
1700.00,97.59
1699.00,97.53
1698.00,97.48
1697.00,97.46
1696.00,97.45
1695.00,97.43
1694.00,97.40
1693.00,97.36
1692.00,97.32
1691.00,97.26
1690.00,97.20
1689.00,97.12
1688.00,97.03
1687.00,96.94
1686.00,96.83
1685.00,96.68
1684.00,96.51
1683.00,96.35
1682.00,96.19
1681.00,96.06
1680.00,95.93
1679.00,95.80
1678.00,95.68
1677.00,95.54
1676.00,95.36
1675.00,95.17
1674.00,94.96
1673.00,94.75
1672.00,94.53
1671.00,94.28
1670.00,93.99
1669.00,93.67
1668.00,93.33
1667.00,93.02
1666.00,92.74
1665.00,92.46
1664.00,92.16
1663.00,91.86
1662.00,91.58
1661.00,91.33
1660.00,91.10
1659.00,90.89
1658.00,90.69
1657.00,90.51
1656.00,90.31
1655.00,90.05
1654.00,89.70
1653.00,89.27
1652.00,88.83
1651.00,88.49
1650.00,88.19
1649.00,87.85
1648.00,87.41
1647.00,86.91
1646.00,86.39
1645.00,85.89
1644.00,85.42
1643.00,84.97
1642.00,84.53
1641.00,84.11
1640.00,83.73
1639.00,83.41
1638.00,83.17
1637.00,83.00
1636.00,82.94
1635.00,82.96
1634.00,83.05
1633.00,83.19
1632.00,83.37
1631.00,83.60
1630.00,83.86
1629.00,84.14
1628.00,84.44
1627.00,84.73
1626.00,85.02
1625.00,85.32
1624.00,85.66
1623.00,86.04
1622.00,86.40
1621.00,86.72
1620.00,87.02
1619.00,87.35
1618.00,87.76
1617.00,88.24
1616.00,88.72
1615.00,89.11
1614.00,89.42
1613.00,89.71
1612.00,90.02
1611.00,90.33
1610.00,90.64
1609.00,90.95
1608.00,91.26
1607.00,91.56
1606.00,91.85
1605.00,92.12
1604.00,92.39
1603.00,92.66
1602.00,92.90
1601.00,93.11
1600.00,93.32
1599.00,93.50
1598.00,93.66
1597.00,93.79
1596.00,93.90
1595.00,94.00
1594.00,94.07
1593.00,94.13
1592.00,94.19
1591.00,94.23
1590.00,94.25
1589.00,94.25
1588.00,94.25
1587.00,94.24
1586.00,94.22
1585.00,94.18
1584.00,94.14
1583.00,94.08
1582.00,94.00
1581.00,93.90
1580.00,93.79
1579.00,93.67
1578.00,93.51
1577.00,93.34
1576.00,93.18
1575.00,93.03
1574.00,92.90
1573.00,92.76
1572.00,92.62
1571.00,92.43
1570.00,92.21
1569.00,91.99
1568.00,91.79
1567.00,91.60
1566.00,91.40
1565.00,91.19
1564.00,91.00
1563.00,90.83
1562.00,90.67
1561.00,90.48
1560.00,90.22
1559.00,89.92
1558.00,89.64
1557.00,89.40
1556.00,89.19
1555.00,88.95
1554.00,88.68
1553.00,88.39
1552.00,88.09
1551.00,87.78
1550.00,87.43
1549.00,87.08
1548.00,86.74
1547.00,86.40
1546.00,86.05
1545.00,85.70
1544.00,85.36
1543.00,85.06
1542.00,84.78
1541.00,84.54
1540.00,84.38
1539.00,84.29
1538.00,84.24
1537.00,84.22
1536.00,84.25
1535.00,84.32
1534.00,84.46
1533.00,84.65
1532.00,84.82
1531.00,85.00
1530.00,85.19
1529.00,85.42
1528.00,85.67
1527.00,85.94
1526.00,86.20
1525.00,86.44
1524.00,86.66
1523.00,86.90
1522.00,87.21
1521.00,87.55
1520.00,87.84
1519.00,88.07
1518.00,88.29
1517.00,88.54
1516.00,88.82
1515.00,89.07
1514.00,89.31
1513.00,89.54
1512.00,89.77
1511.00,89.97
1510.00,90.16
1509.00,90.33
1508.00,90.54
1507.00,90.87
1506.00,91.21
1505.00,91.44
1504.00,91.58
1503.00,91.73
1502.00,91.89
1501.00,92.07
1500.00,92.25
1499.00,92.42
1498.00,92.59
1497.00,92.77
1496.00,92.93
1495.00,93.07
1494.00,93.19
1493.00,93.29
1492.00,93.36
1491.00,93.43
1490.00,93.50
1489.00,93.54
1488.00,93.52
1487.00,93.46
1486.00,93.33
1485.00,93.14
1484.00,92.89
1483.00,92.61
1482.00,92.32
1481.00,92.04
1480.00,91.81
1479.00,91.65
1478.00,91.55
1477.00,91.51
1476.00,91.52
1475.00,91.59
1474.00,91.71
1473.00,91.85
1472.00,91.95
1471.00,91.95
1470.00,91.86
1469.00,91.71
1468.00,91.50
1467.00,91.21
1466.00,90.88
1465.00,90.56
1464.00,90.34
1463.00,90.27
1462.00,90.33
1461.00,90.47
1460.00,90.64
1459.00,90.84
1458.00,91.08
1457.00,91.31
1456.00,91.44
1455.00,91.48
1454.00,91.49
1453.00,91.50
1452.00,91.53
1451.00,91.58
1450.00,91.64
1449.00,91.71
1448.00,91.79
1447.00,91.85
1446.00,91.89
1445.00,91.92
1444.00,91.93
1443.00,91.93
1442.00,91.92
1441.00,91.90
1440.00,91.87
1439.00,91.84
1438.00,91.82
1437.00,91.79
1436.00,91.78
1435.00,91.78
1434.00,91.80
1433.00,91.85
1432.00,91.91
1431.00,92.00
1430.00,92.09
1429.00,92.19
1428.00,92.25
1427.00,92.25
1426.00,92.21
1425.00,92.11
1424.00,91.98
1423.00,91.83
1422.00,91.67
1421.00,91.51
1420.00,91.33
1419.00,91.17
1418.00,91.06
1417.00,91.03
1416.00,91.06
1415.00,91.15
1414.00,91.29
1413.00,91.48
1412.00,91.71
1411.00,91.98
1410.00,92.27
1409.00,92.55
1408.00,92.81
1407.00,93.05
1406.00,93.26
1405.00,93.44
1404.00,93.60
1403.00,93.71
1402.00,93.80
1401.00,93.87
1400.00,93.93
1399.00,93.99
1398.00,94.04
1397.00,94.07
1396.00,94.09
1395.00,94.08
1394.00,94.06
1393.00,94.01
1392.00,93.95
1391.00,93.88
1390.00,93.82
1389.00,93.74
1388.00,93.66
1387.00,93.56
1386.00,93.45
1385.00,93.33
1384.00,93.21
1383.00,93.06
1382.00,92.91
1381.00,92.75
1380.00,92.59
1379.00,92.42
1378.00,92.26
1377.00,92.10
1376.00,91.97
1375.00,91.85
1374.00,91.77
1373.00,91.72
1372.00,91.72
1371.00,91.74
1370.00,91.79
1369.00,91.85
1368.00,91.91
1367.00,91.97
1366.00,92.02
1365.00,92.08
1364.00,92.15
1363.00,92.23
1362.00,92.32
1361.00,92.42
1360.00,92.50
1359.00,92.58
1358.00,92.65
1357.00,92.70
1356.00,92.75
1355.00,92.81
1354.00,92.88
1353.00,92.96
1352.00,93.03
1351.00,93.09
1350.00,93.15
1349.00,93.21
1348.00,93.25
1347.00,93.29
1346.00,93.33
1345.00,93.36
1344.00,93.40
1343.00,93.42
1342.00,93.45
1341.00,93.47
1340.00,93.50
1339.00,93.53
1338.00,93.55
1337.00,93.58
1336.00,93.60
1335.00,93.62
1334.00,93.66
1333.00,93.70
1332.00,93.74
1331.00,93.78
1330.00,93.81
1329.00,93.85
1328.00,93.88
1327.00,93.91
1326.00,93.93
1325.00,93.95
1324.00,93.97
1323.00,93.97
1322.00,93.96
1321.00,93.93
1320.00,93.90
1319.00,93.86
1318.00,93.84
1317.00,93.82
1316.00,93.81
1315.00,93.80
1314.00,93.79
1313.00,93.78
1312.00,93.77
1311.00,93.75
1310.00,93.73
1309.00,93.69
1308.00,93.66
1307.00,93.62
1306.00,93.59
1305.00,93.57
1304.00,93.54
1303.00,93.52
1302.00,93.50
1301.00,93.48
1300.00,93.47
1299.00,93.46
1298.00,93.45
1297.00,93.42
1296.00,93.37
1295.00,93.30
1294.00,93.22
1293.00,93.15
1292.00,93.10
1291.00,93.08
1290.00,93.08
1289.00,93.10
1288.00,93.11
1287.00,93.11
1286.00,93.09
1285.00,93.05
1284.00,92.98
1283.00,92.92
1282.00,92.85
1281.00,92.80
1280.00,92.76
1279.00,92.72
1278.00,92.69
1277.00,92.66
1276.00,92.64
1275.00,92.60
1274.00,92.55
1273.00,92.46
1272.00,92.31
1271.00,92.11
1270.00,91.86
1269.00,91.57
1268.00,91.27
1267.00,90.97
1266.00,90.70
1265.00,90.50
1264.00,90.39
1263.00,90.35
1262.00,90.38
1261.00,90.46
1260.00,90.57
1259.00,90.70
1258.00,90.85
1257.00,90.99
1256.00,91.13
1255.00,91.27
1254.00,91.41
1253.00,91.56
1252.00,91.71
1251.00,91.85
1250.00,91.95
1249.00,92.03
1248.00,92.09
1247.00,92.13
1246.00,92.16
1245.00,92.19
1244.00,92.21
1243.00,92.22
1242.00,92.21
1241.00,92.21
1240.00,92.21
1239.00,92.23
1238.00,92.27
1237.00,92.32
1236.00,92.39
1235.00,92.49
1234.00,92.61
1233.00,92.74
1232.00,92.89
1231.00,93.04
1230.00,93.19
1229.00,93.34
1228.00,93.48
1227.00,93.63
1226.00,93.76
1225.00,93.90
1224.00,94.01
1223.00,94.08
1222.00,94.09
1221.00,94.04
1220.00,93.96
1219.00,93.84
1218.00,93.71
1217.00,93.57
1216.00,93.45
1215.00,93.36
1214.00,93.32
1213.00,93.31
1212.00,93.32
1211.00,93.31
1210.00,93.28
1209.00,93.23
1208.00,93.17
1207.00,93.07
1206.00,92.93
1205.00,92.70
1204.00,92.39
1203.00,92.04
1202.00,91.69
1201.00,91.43
1200.00,91.29
1199.00,91.30
1198.00,91.45
1197.00,91.69
1196.00,91.98
1195.00,92.28
1194.00,92.55
1193.00,92.80
1192.00,93.02
1191.00,93.22
1190.00,93.39
1189.00,93.54
1188.00,93.66
1187.00,93.77
1186.00,93.87
1185.00,93.95
1184.00,94.02
1183.00,94.06
1182.00,94.09
1181.00,94.09
1180.00,94.05
1179.00,93.95
1178.00,93.82
1177.00,93.66
1176.00,93.49
1175.00,93.33
1174.00,93.17
1173.00,93.02
1172.00,92.88
1171.00,92.76
1170.00,92.68
1169.00,92.65
1168.00,92.66
1167.00,92.71
1166.00,92.80
1165.00,92.93
1164.00,93.08
1163.00,93.24
1162.00,93.39
1161.00,93.52
1160.00,93.63
1159.00,93.73
1158.00,93.84
1157.00,93.97
1156.00,94.09
1155.00,94.20
1154.00,94.29
1153.00,94.36
1152.00,94.43
1151.00,94.50
1150.00,94.58
1149.00,94.67
1148.00,94.76
1147.00,94.84
1146.00,94.90
1145.00,94.95
1144.00,95.01
1143.00,95.07
1142.00,95.14
1141.00,95.20
1140.00,95.24
1139.00,95.27
1138.00,95.29
1137.00,95.29
1136.00,95.29
1135.00,95.28
1134.00,95.26
1133.00,95.21
1132.00,95.14
1131.00,95.05
1130.00,94.94
1129.00,94.81
1128.00,94.66
1127.00,94.49
1126.00,94.33
1125.00,94.20
1124.00,94.12
1123.00,94.08
1122.00,94.08
1121.00,94.09
1120.00,94.08
1119.00,94.05
1118.00,94.01
1117.00,93.99
1116.00,93.99
1115.00,93.99
1114.00,93.99
1113.00,93.98
1112.00,93.99
1111.00,94.02
1110.00,94.05
1109.00,94.08
1108.00,94.11
1107.00,94.15
1106.00,94.21
1105.00,94.29
1104.00,94.36
1103.00,94.42
1102.00,94.47
1101.00,94.51
1100.00,94.55
1099.00,94.59
1098.00,94.65
1097.00,94.69
1096.00,94.72
1095.00,94.72
1094.00,94.71
1093.00,94.72
1092.00,94.73
1091.00,94.74
1090.00,94.73
1089.00,94.72
1088.00,94.74
1087.00,94.77
1086.00,94.80
1085.00,94.81
1084.00,94.79
1083.00,94.74
1082.00,94.69
1081.00,94.64
1080.00,94.61
1079.00,94.61
1078.00,94.61
1077.00,94.59
1076.00,94.56
1075.00,94.53
1074.00,94.50
1073.00,94.48
1072.00,94.46
1071.00,94.44
1070.00,94.41
1069.00,94.41
1068.00,94.41
1067.00,94.43
1066.00,94.45
1065.00,94.47
1064.00,94.48
1063.00,94.48
1062.00,94.46
1061.00,94.44
1060.00,94.43
1059.00,94.45
1058.00,94.48
1057.00,94.52
1056.00,94.56
1055.00,94.61
1054.00,94.67
1053.00,94.72
1052.00,94.75
1051.00,94.77
1050.00,94.78
1049.00,94.80
1048.00,94.83
1047.00,94.85
1046.00,94.84
1045.00,94.82
1044.00,94.81
1043.00,94.80
1042.00,94.80
1041.00,94.79
1040.00,94.77
1039.00,94.75
1038.00,94.73
1037.00,94.70
1036.00,94.65
1035.00,94.61
1034.00,94.54
1033.00,94.47
1032.00,94.40
1031.00,94.37
1030.00,94.37
1029.00,94.38
1028.00,94.38
1027.00,94.40
1026.00,94.43
1025.00,94.48
1024.00,94.53
1023.00,94.58
1022.00,94.63
1021.00,94.69
1020.00,94.75
1019.00,94.82
1018.00,94.86
1017.00,94.88
1016.00,94.88
1015.00,94.88
1014.00,94.90
1013.00,94.92
1012.00,94.94
1011.00,94.94
1010.00,94.96
1009.00,94.97
1008.00,94.99
1007.00,95.00
1006.00,95.03
1005.00,95.05
1004.00,95.06
1003.00,95.07
1002.00,95.07
1001.00,95.08
1000.00,95.09
999.00,95.10
998.00,95.10
997.00,95.10
996.00,95.10
995.00,95.11
994.00,95.12
993.00,95.14
992.00,95.14
991.00,95.12
990.00,95.10
989.00,95.08
988.00,95.06
987.00,95.04
986.00,95.02
985.00,95.01
984.00,95.00
983.00,95.01
982.00,95.02
981.00,95.04
980.00,95.06
979.00,95.07
978.00,95.09
977.00,95.10
976.00,95.10
975.00,95.09
974.00,95.07
973.00,95.06
972.00,95.07
971.00,95.10
970.00,95.13
969.00,95.17
968.00,95.19
967.00,95.20
966.00,95.18
965.00,95.14
964.00,95.08
963.00,95.01
962.00,94.95
961.00,94.90
960.00,94.88
959.00,94.88
958.00,94.92
957.00,94.97
956.00,95.03
955.00,95.06
954.00,95.08
953.00,95.10
952.00,95.13
951.00,95.17
950.00,95.23
949.00,95.31
948.00,95.41
947.00,95.51
946.00,95.58
945.00,95.63
944.00,95.69
943.00,95.74
942.00,95.78
941.00,95.81
940.00,95.82
939.00,95.83
938.00,95.84
937.00,95.83
936.00,95.79
935.00,95.73
934.00,95.65
933.00,95.57
932.00,95.48
931.00,95.38
930.00,95.29
929.00,95.24
928.00,95.24
927.00,95.29
926.00,95.37
925.00,95.45
924.00,95.52
923.00,95.60
922.00,95.68
921.00,95.76
920.00,95.84
919.00,95.91
918.00,95.98
917.00,96.05
916.00,96.12
915.00,96.17
914.00,96.19
913.00,96.19
912.00,96.19
911.00,96.20
910.00,96.22
909.00,96.24
908.00,96.26
907.00,96.28
906.00,96.29
905.00,96.29
904.00,96.27
903.00,96.25
902.00,96.25
901.00,96.27
900.00,96.30
899.00,96.32
898.00,96.33
897.00,96.34
896.00,96.35
895.00,96.35
894.00,96.34
893.00,96.31
892.00,96.29
891.00,96.28
890.00,96.30
889.00,96.34
888.00,96.38
