Created as New Dataset,79. Nylon Allied Signal Fibers Dyed
888.00,97.45
887.00,97.45
886.00,97.45
885.00,97.44
884.00,97.43
883.00,97.42
882.00,97.41
881.00,97.41
880.00,97.43
879.00,97.46
878.00,97.47
877.00,97.46
876.00,97.43
875.00,97.41
874.00,97.41
873.00,97.42
872.00,97.44
871.00,97.44
870.00,97.45
869.00,97.46
868.00,97.48
867.00,97.51
866.00,97.52
865.00,97.53
864.00,97.53
863.00,97.53
862.00,97.53
861.00,97.53
860.00,97.51
859.00,97.49
858.00,97.47
857.00,97.46
856.00,97.47
855.00,97.48
854.00,97.47
853.00,97.44
852.00,97.40
851.00,97.38
850.00,97.35
849.00,97.32
848.00,97.30
847.00,97.29
846.00,97.31
845.00,97.31
844.00,97.28
843.00,97.21
842.00,97.12
841.00,97.03
840.00,96.93
839.00,96.81
838.00,96.67
837.00,96.51
836.00,96.32
835.00,96.15
834.00,96.06
833.00,96.06
832.00,96.16
831.00,96.30
830.00,96.45
829.00,96.58
828.00,96.69
827.00,96.78
826.00,96.86
825.00,96.90
824.00,96.90
823.00,96.87
822.00,96.86
821.00,96.88
820.00,96.90
819.00,96.90
818.00,96.87
817.00,96.82
816.00,96.75
815.00,96.68
814.00,96.62
813.00,96.58
812.00,96.57
811.00,96.57
810.00,96.54
809.00,96.50
808.00,96.47
807.00,96.45
806.00,96.43
805.00,96.40
804.00,96.35
803.00,96.29
802.00,96.22
801.00,96.16
800.00,96.11
799.00,96.07
798.00,96.03
797.00,96.00
796.00,95.97
795.00,95.93
794.00,95.86
793.00,95.78
792.00,95.71
791.00,95.68
790.00,95.67
789.00,95.66
788.00,95.64
787.00,95.61
786.00,95.54
785.00,95.46
784.00,95.39
783.00,95.33
782.00,95.30
781.00,95.28
780.00,95.25
779.00,95.21
778.00,95.15
777.00,95.08
776.00,95.02
775.00,94.96
774.00,94.91
773.00,94.86
772.00,94.81
771.00,94.76
770.00,94.71
769.00,94.64
768.00,94.56
767.00,94.49
766.00,94.46
765.00,94.46
764.00,94.45
763.00,94.43
762.00,94.38
761.00,94.29
760.00,94.19
759.00,94.10
758.00,94.05
757.00,94.01
756.00,93.96
755.00,93.89
754.00,93.81
753.00,93.71
752.00,93.57
751.00,93.44
750.00,93.34
749.00,93.30
748.00,93.28
747.00,93.23
746.00,93.13
745.00,93.00
744.00,92.85
743.00,92.68
742.00,92.50
741.00,92.31
740.00,92.12
739.00,91.91
738.00,91.68
737.00,91.40
736.00,91.06
735.00,90.62
734.00,90.10
733.00,89.54
732.00,89.03
731.00,88.64
730.00,88.42
729.00,88.35
728.00,88.41
727.00,88.53
726.00,88.68
725.00,88.80
724.00,88.87
723.00,88.92
722.00,88.95
721.00,88.96
720.00,88.94
719.00,88.87
718.00,88.77
717.00,88.64
716.00,88.48
715.00,88.30
714.00,88.09
713.00,87.88
712.00,87.69
711.00,87.54
710.00,87.44
709.00,87.34
708.00,87.23
707.00,87.11
706.00,87.00
705.00,86.88
704.00,86.72
703.00,86.51
702.00,86.24
701.00,85.96
700.00,85.68
699.00,85.39
698.00,85.08
697.00,84.72
696.00,84.33
695.00,83.94
694.00,83.57
693.00,83.22
692.00,82.87
691.00,82.54
690.00,82.24
689.00,81.98
688.00,81.80
687.00,81.72
686.00,81.71
685.00,81.75
684.00,81.78
683.00,81.84
682.00,81.91
681.00,82.00
680.00,82.08
679.00,82.17
678.00,82.26
677.00,82.37
676.00,82.49
675.00,82.64
674.00,82.85
673.00,83.10
672.00,83.33
671.00,83.49
670.00,83.61
669.00,83.77
668.00,84.03
667.00,84.32
666.00,84.55
665.00,84.73
664.00,84.89
663.00,85.06
662.00,85.25
661.00,85.43
660.00,85.59
659.00,85.75
658.00,85.96
657.00,86.21
656.00,86.47
655.00,86.67
654.00,86.82
653.00,86.92
652.00,86.98
651.00,87.02
650.00,87.09
649.00,87.20
648.00,87.30
647.00,87.39
646.00,87.47
645.00,87.63
644.00,87.83
643.00,87.99
642.00,88.05
641.00,88.06
640.00,88.06
639.00,88.08
638.00,88.12
637.00,88.17
636.00,88.26
635.00,88.35
634.00,88.40
633.00,88.35
632.00,88.21
631.00,88.05
630.00,87.97
629.00,88.02
628.00,88.18
627.00,88.37
626.00,88.54
625.00,88.71
624.00,88.81
623.00,88.79
622.00,88.62
621.00,88.41
620.00,88.28
619.00,88.26
618.00,88.35
617.00,88.47
616.00,88.51
615.00,88.41
614.00,88.26
613.00,88.23
612.00,88.37
611.00,88.59
610.00,88.76
609.00,88.87
608.00,88.93
607.00,88.91
606.00,88.80
605.00,88.59
604.00,88.23
603.00,87.59
602.00,86.76
601.00,86.10
600.00,85.99
599.00,86.43
598.00,87.00
597.00,87.31
596.00,87.33
595.00,87.26
594.00,87.24
593.00,87.26
592.00,87.30
591.00,87.26
590.00,87.04
589.00,86.65
588.00,86.29
587.00,86.08
586.00,85.95
585.00,85.69
584.00,85.30
583.00,84.86
582.00,84.25
581.00,83.28
580.00,82.04
579.00,81.03
578.00,80.54
577.00,80.41
576.00,80.55
575.00,81.15
574.00,82.08
573.00,82.75
572.00,82.84
571.00,82.69
570.00,82.64
569.00,82.59
568.00,82.37
567.00,82.20
566.00,82.42
565.00,82.90
564.00,83.35
563.00,83.76
562.00,84.32
561.00,85.11
560.00,85.91
559.00,86.41
558.00,86.51
557.00,86.36
556.00,86.23
555.00,86.28
554.00,86.42
553.00,86.50
552.00,86.55
551.00,86.79
550.00,87.23
