Created as New Dataset,57 Bayer
cm-1,%T
892.00,96.77
891.00,96.77
890.00,96.79
889.00,96.83
888.00,96.88
887.00,96.91
886.00,96.91
885.00,96.90
884.00,96.91
883.00,96.94
882.00,96.97
881.00,96.99
880.00,96.98
879.00,96.95
878.00,96.93
877.00,96.93
876.00,96.94
875.00,96.95
874.00,96.96
873.00,96.98
872.00,97.00
871.00,97.03
870.00,97.04
869.00,97.02
868.00,96.99
867.00,96.96
866.00,96.95
865.00,96.95
864.00,96.96
863.00,96.99
862.00,97.01
861.00,97.03
860.00,97.05
859.00,97.07
858.00,97.10
857.00,97.12
856.00,97.14
855.00,97.15
854.00,97.14
853.00,97.13
852.00,97.10
851.00,97.08
850.00,97.07
849.00,97.08
848.00,97.08
847.00,97.08
846.00,97.10
845.00,97.15
844.00,97.19
843.00,97.19
842.00,97.13
841.00,97.05
840.00,97.00
839.00,97.00
838.00,97.03
837.00,97.08
836.00,97.11
835.00,97.10
834.00,97.04
833.00,96.98
832.00,96.96
831.00,96.98
830.00,97.02
829.00,97.04
828.00,97.04
827.00,97.01
826.00,96.95
825.00,96.89
824.00,96.88
823.00,96.91
822.00,96.96
821.00,97.00
820.00,97.01
819.00,96.99
818.00,96.95
817.00,96.91
816.00,96.89
815.00,96.88
814.00,96.89
813.00,96.90
812.00,96.89
811.00,96.89
810.00,96.89
809.00,96.89
808.00,96.89
807.00,96.89
806.00,96.87
805.00,96.84
804.00,96.81
803.00,96.79
802.00,96.77
801.00,96.77
800.00,96.79
799.00,96.84
798.00,96.88
797.00,96.89
796.00,96.89
795.00,96.88
794.00,96.88
793.00,96.88
792.00,96.88
791.00,96.88
790.00,96.87
789.00,96.85
788.00,96.82
787.00,96.81
786.00,96.82
785.00,96.82
784.00,96.80
783.00,96.76
782.00,96.74
781.00,96.72
780.00,96.72
779.00,96.71
778.00,96.71
777.00,96.71
776.00,96.70
775.00,96.67
774.00,96.66
773.00,96.66
772.00,96.68
771.00,96.71
770.00,96.72
769.00,96.73
768.00,96.74
767.00,96.75
766.00,96.77
765.00,96.77
764.00,96.76
763.00,96.73
762.00,96.70
761.00,96.67
760.00,96.66
759.00,96.67
758.00,96.69
757.00,96.68
756.00,96.65
755.00,96.60
754.00,96.57
753.00,96.56
752.00,96.56
751.00,96.56
750.00,96.54
749.00,96.53
748.00,96.54
747.00,96.56
746.00,96.58
745.00,96.55
744.00,96.48
743.00,96.42
742.00,96.41
741.00,96.45
740.00,96.48
739.00,96.48
738.00,96.43
737.00,96.38
736.00,96.32
735.00,96.28
734.00,96.25
733.00,96.21
732.00,96.15
731.00,96.09
730.00,96.02
729.00,95.97
728.00,95.92
727.00,95.87
726.00,95.84
725.00,95.83
724.00,95.84
723.00,95.85
722.00,95.84
721.00,95.81
720.00,95.75
719.00,95.69
718.00,95.64
717.00,95.58
716.00,95.50
715.00,95.40
714.00,95.30
713.00,95.22
712.00,95.17
711.00,95.15
710.00,95.18
709.00,95.24
708.00,95.29
707.00,95.31
706.00,95.32
705.00,95.32
704.00,95.32
703.00,95.33
702.00,95.35
701.00,95.39
700.00,95.44
699.00,95.47
698.00,95.46
697.00,95.39
696.00,95.30
695.00,95.22
694.00,95.18
693.00,95.17
692.00,95.18
691.00,95.22
690.00,95.27
689.00,95.29
688.00,95.27
687.00,95.21
686.00,95.18
685.00,95.21
684.00,95.27
683.00,95.33
682.00,95.31
681.00,95.22
680.00,95.09
679.00,94.95
678.00,94.84
677.00,94.72
676.00,94.58
675.00,94.40
674.00,94.25
673.00,94.16
672.00,94.15
671.00,94.23
670.00,94.36
669.00,94.47
668.00,94.45
667.00,94.26
666.00,94.05
665.00,93.90
664.00,93.80
663.00,93.73
662.00,93.65
661.00,93.52
660.00,93.34
659.00,93.13
658.00,92.97
657.00,92.88
656.00,92.84
655.00,92.82
654.00,92.81
653.00,92.79
652.00,92.77
651.00,92.78
650.00,92.80
649.00,92.82
648.00,92.83
647.00,92.80
646.00,92.74
645.00,92.65
644.00,92.57
643.00,92.51
642.00,92.42
641.00,92.23
640.00,91.92
639.00,91.64
638.00,91.54
637.00,91.59
636.00,91.69
635.00,91.77
634.00,91.81
633.00,91.85
632.00,91.94
631.00,92.12
630.00,92.39
629.00,92.62
628.00,92.71
627.00,92.65
626.00,92.55
625.00,92.50
624.00,92.49
623.00,92.41
622.00,92.24
621.00,92.05
620.00,91.95
619.00,92.00
618.00,92.11
617.00,92.16
616.00,92.11
615.00,92.03
614.00,92.03
613.00,92.13
612.00,92.31
611.00,92.55
610.00,92.75
609.00,92.85
608.00,92.82
607.00,92.71
606.00,92.63
605.00,92.63
604.00,92.67
603.00,92.67
602.00,92.63
601.00,92.63
600.00,92.74
599.00,92.90
598.00,92.96
597.00,92.88
596.00,92.80
595.00,92.88
594.00,93.08
593.00,93.27
592.00,93.40
591.00,93.51
590.00,93.61
589.00,93.64
588.00,93.60
587.00,93.44
586.00,93.11
585.00,92.71
584.00,92.54
583.00,92.88
582.00,93.54
581.00,93.96
580.00,93.83
579.00,93.37
578.00,93.08
577.00,93.19
576.00,93.55
575.00,93.89
574.00,93.86
573.00,93.39
572.00,92.75
571.00,92.41
570.00,92.48
569.00,92.63
568.00,92.54
567.00,92.28
566.00,92.23
565.00,92.62
564.00,93.31
563.00,93.97
562.00,94.28
561.00,94.28
560.00,94.28
559.00,94.36
558.00,94.32
557.00,93.99
556.00,93.63
555.00,93.59
554.00,93.96
553.00,94.46
552.00,94.94
551.00,95.34
550.00,95.48
