Created as New Dataset,18.1 Wild, two colors,m from India (light)
cm-1,%T
3345.00,95.66
3344.00,95.63
3343.00,95.61
3342.00,95.59
3341.00,95.57
3340.00,95.54
3339.00,95.51
3338.00,95.48
3337.00,95.45
3336.00,95.40
3335.00,95.36
3334.00,95.31
3333.00,95.26
3332.00,95.20
3331.00,95.13
3330.00,95.06
3329.00,95.00
3328.00,94.96
3327.00,94.95
3326.00,94.95
3325.00,94.93
3324.00,94.87
3323.00,94.77
3322.00,94.67
3321.00,94.58
3320.00,94.51
3319.00,94.48
3318.00,94.44
3317.00,94.40
3316.00,94.35
3315.00,94.28
3314.00,94.21
3313.00,94.14
3312.00,94.07
3311.00,94.00
3310.00,93.92
3309.00,93.85
3308.00,93.78
3307.00,93.72
3306.00,93.65
3305.00,93.58
3304.00,93.50
3303.00,93.43
3302.00,93.36
3301.00,93.29
3300.00,93.21
3299.00,93.13
3298.00,93.04
3297.00,92.94
3296.00,92.84
3295.00,92.73
3294.00,92.62
3293.00,92.53
3292.00,92.43
3291.00,92.34
3290.00,92.25
3289.00,92.16
3288.00,92.07
3287.00,91.96
3286.00,91.86
3285.00,91.76
3284.00,91.66
3283.00,91.56
3282.00,91.48
3281.00,91.42
3280.00,91.37
3279.00,91.33
3278.00,91.29
3277.00,91.25
3276.00,91.21
3275.00,91.19
3274.00,91.17
3273.00,91.15
3272.00,91.14
3271.00,91.14
3270.00,91.15
3269.00,91.17
3268.00,91.19
3267.00,91.22
3266.00,91.26
3265.00,91.30
3264.00,91.36
3263.00,91.42
3262.00,91.48
3261.00,91.54
3260.00,91.62
3259.00,91.71
3258.00,91.80
3257.00,91.90
3256.00,91.98
3255.00,92.06
3254.00,92.11
3253.00,92.17
3252.00,92.24
3251.00,92.31
3250.00,92.39
3249.00,92.47
3248.00,92.54
3247.00,92.61
3246.00,92.67
3245.00,92.73
3244.00,92.80
3243.00,92.87
3242.00,92.94
3241.00,93.00
3240.00,93.05
3239.00,93.10
3238.00,93.15
3237.00,93.22
3236.00,93.29
3235.00,93.36
3234.00,93.42
3233.00,93.46
3232.00,93.51
3231.00,93.55
3230.00,93.58
3229.00,93.60
3228.00,93.63
3227.00,93.67
3226.00,93.71
3225.00,93.77
3224.00,93.83
3223.00,93.89
3222.00,93.92
3221.00,93.93
3220.00,93.94
3219.00,93.96
3218.00,94.00
3217.00,94.06
3216.00,94.12
3215.00,94.19
3214.00,94.24
3213.00,94.26
3212.00,94.28
3211.00,94.31
3210.00,94.34
3209.00,94.38
3208.00,94.42
3207.00,94.46
3206.00,94.51
3205.00,94.56
3204.00,94.60
3203.00,94.63
3202.00,94.65
3201.00,94.68
3200.00,94.72
3199.00,94.78
3198.00,94.84
3197.00,94.89
3196.00,94.92
3195.00,94.96
3194.00,94.99
3193.00,95.01
3192.00,95.03
3191.00,95.04
3190.00,95.06
3189.00,95.09
3188.00,95.14
3187.00,95.19
3186.00,95.24
3185.00,95.28
3184.00,95.30
3183.00,95.32
3182.00,95.33
3181.00,95.35
3180.00,95.39
3179.00,95.44
3178.00,95.49
