Created as New Dataset,90. Du Pont
2450.00,98.76
2449.00,98.75
2448.00,98.74
2447.00,98.73
2446.00,98.73
2445.00,98.72
2444.00,98.72
2443.00,98.72
2442.00,98.71
2441.00,98.72
2440.00,98.73
2439.00,98.76
2438.00,98.79
2437.00,98.81
2436.00,98.81
2435.00,98.80
2434.00,98.77
2433.00,98.75
2432.00,98.74
2431.00,98.74
2430.00,98.74
2429.00,98.75
2428.00,98.76
2427.00,98.77
2426.00,98.77
2425.00,98.76
2424.00,98.76
2423.00,98.77
2422.00,98.78
2421.00,98.78
2420.00,98.76
2419.00,98.74
2418.00,98.73
2417.00,98.74
2416.00,98.75
2415.00,98.76
2414.00,98.76
2413.00,98.76
2412.00,98.76
2411.00,98.77
2410.00,98.77
2409.00,98.77
2408.00,98.76
2407.00,98.75
2406.00,98.75
2405.00,98.74
2404.00,98.75
2403.00,98.75
2402.00,98.76
2401.00,98.76
2400.00,98.76
2399.00,98.76
2398.00,98.76
2397.00,98.77
2396.00,98.78
2395.00,98.79
2394.00,98.79
2393.00,98.80
2392.00,98.80
2391.00,98.81
2390.00,98.80
2389.00,98.79
2388.00,98.79
2387.00,98.81
2386.00,98.85
2385.00,98.87
2384.00,98.87
2383.00,98.86
2382.00,98.85
2381.00,98.85
2380.00,98.86
2379.00,98.88
2378.00,98.92
2377.00,98.95
2376.00,98.98
2375.00,98.99
2374.00,98.99
2373.00,98.97
2372.00,98.95
2371.00,98.92
2370.00,98.89
2369.00,98.87
2368.00,98.87
2367.00,98.88
2366.00,98.90
2365.00,98.91
2364.00,98.92
2363.00,98.92
2362.00,98.89
2361.00,98.86
2360.00,98.84
2359.00,98.83
2358.00,98.84
2357.00,98.85
2356.00,98.86
2355.00,98.86
2354.00,98.86
2353.00,98.85
2352.00,98.84
2351.00,98.83
2350.00,98.83
2349.00,98.82
2348.00,98.81
2347.00,98.82
2346.00,98.82
2345.00,98.81
2344.00,98.78
2343.00,98.77
2342.00,98.78
2341.00,98.80
2340.00,98.82
2339.00,98.83
2338.00,98.83
2337.00,98.83
2336.00,98.82
2335.00,98.80
2334.00,98.76
2333.00,98.73
2332.00,98.73
2331.00,98.74
2330.00,98.73
2329.00,98.71
2328.00,98.69
2327.00,98.70
2326.00,98.72
2325.00,98.73
2324.00,98.71
2323.00,98.68
2322.00,98.66
2321.00,98.67
2320.00,98.68
2319.00,98.69
2318.00,98.70
2317.00,98.70
2316.00,98.70
2315.00,98.68
2314.00,98.66
2313.00,98.66
2312.00,98.68
2311.00,98.72
2310.00,98.75
2309.00,98.76
2308.00,98.77
2307.00,98.77
2306.00,98.77
2305.00,98.78
2304.00,98.79
2303.00,98.79
2302.00,98.78
2301.00,98.76
2300.00,98.73
2299.00,98.70
2298.00,98.68
2297.00,98.67
2296.00,98.67
2295.00,98.67
2294.00,98.67
2293.00,98.65
2292.00,98.63
2291.00,98.61
2290.00,98.60
2289.00,98.61
2288.00,98.63
2287.00,98.64
2286.00,98.63
2285.00,98.60
2284.00,98.57
2283.00,98.54
2282.00,98.51
2281.00,98.51
2280.00,98.52
2279.00,98.56
2278.00,98.60
2277.00,98.61
2276.00,98.60
2275.00,98.58
2274.00,98.57
2273.00,98.57
2272.00,98.55
2271.00,98.51
2270.00,98.47
2269.00,98.44
2268.00,98.43
2267.00,98.44
2266.00,98.45
2265.00,98.47
2264.00,98.49
2263.00,98.52
2262.00,98.54
2261.00,98.55
2260.00,98.55
2259.00,98.54
2258.00,98.51
2257.00,98.47
2256.00,98.43
2255.00,98.39
2254.00,98.39
2253.00,98.41
2252.00,98.44
2251.00,98.46
2250.00,98.48
2249.00,98.48
2248.00,98.47
2247.00,98.45
2246.00,98.43
2245.00,98.42
2244.00,98.42
2243.00,98.44
2242.00,98.44
2241.00,98.44
2240.00,98.43
2239.00,98.43
2238.00,98.42
2237.00,98.41
2236.00,98.40
2235.00,98.38
2234.00,98.36
2233.00,98.34
2232.00,98.35
2231.00,98.40
2230.00,98.46
2229.00,98.51
2228.00,98.52
2227.00,98.52
2226.00,98.52
2225.00,98.52
2224.00,98.50
2223.00,98.46
2222.00,98.41
2221.00,98.37
2220.00,98.36
2219.00,98.38
2218.00,98.39
2217.00,98.38
2216.00,98.37
2215.00,98.35
2214.00,98.33
2213.00,98.30
2212.00,98.26
2211.00,98.26
2210.00,98.29
2209.00,98.35
2208.00,98.40
2207.00,98.42
2206.00,98.39
2205.00,98.32
2204.00,98.23
2203.00,98.17
2202.00,98.14
2201.00,98.15
2200.00,98.20
2199.00,98.27
2198.00,98.32
2197.00,98.35
2196.00,98.35
2195.00,98.33
2194.00,98.30
2193.00,98.30
2192.00,98.32
2191.00,98.35
2190.00,98.34
2189.00,98.30
2188.00,98.24
2187.00,98.19
2186.00,98.15
2185.00,98.13
2184.00,98.13
2183.00,98.16
2182.00,98.20
2181.00,98.25
2180.00,98.28
2179.00,98.29
2178.00,98.24
2177.00,98.18
2176.00,98.12
2175.00,98.12
2174.00,98.17
2173.00,98.21
2172.00,98.22
2171.00,98.19
2170.00,98.15
2169.00,98.11
2168.00,98.09
2167.00,98.09
2166.00,98.08
2165.00,98.09
2164.00,98.11
2163.00,98.11
2162.00,98.06
2161.00,97.98
2160.00,97.95
2159.00,98.00
2158.00,98.08
2157.00,98.12
2156.00,98.13
2155.00,98.15
2154.00,98.18
2153.00,98.23
2152.00,98.26
2151.00,98.29
2150.00,98.30
2149.00,98.28
2148.00,98.27
2147.00,98.28
2146.00,98.31
2145.00,98.32
2144.00,98.34
2143.00,98.35
2142.00,98.36
2141.00,98.36
2140.00,98.35
2139.00,98.36
2138.00,98.40
2137.00,98.43
2136.00,98.44
2135.00,98.44
2134.00,98.46
2133.00,98.50
2132.00,98.53
2131.00,98.53
2130.00,98.51
2129.00,98.48
2128.00,98.47
2127.00,98.48
2126.00,98.48
2125.00,98.49
2124.00,98.49
2123.00,98.49
2122.00,98.47
2121.00,98.46
2120.00,98.45
2119.00,98.44
2118.00,98.45
2117.00,98.47
2116.00,98.48
2115.00,98.49
2114.00,98.48
2113.00,98.45
2112.00,98.43
2111.00,98.44
2110.00,98.46
2109.00,98.47
2108.00,98.48
2107.00,98.48
2106.00,98.48
2105.00,98.48
2104.00,98.49
2103.00,98.50
2102.00,98.51
2101.00,98.50
2100.00,98.48
2099.00,98.45
2098.00,98.42
2097.00,98.40
2096.00,98.38
2095.00,98.36
2094.00,98.37
2093.00,98.38
2092.00,98.40
2091.00,98.41
2090.00,98.41
2089.00,98.39
2088.00,98.36
2087.00,98.34
2086.00,98.35
2085.00,98.37
2084.00,98.40
2083.00,98.40
2082.00,98.39
2081.00,98.39
2080.00,98.40
2079.00,98.42
2078.00,98.42
2077.00,98.38
2076.00,98.34
2075.00,98.31
2074.00,98.31
2073.00,98.31
2072.00,98.33
2071.00,98.34
2070.00,98.35
2069.00,98.37
2068.00,98.40
2067.00,98.42
2066.00,98.43
2065.00,98.41
2064.00,98.39
2063.00,98.37
2062.00,98.35
2061.00,98.34
2060.00,98.33
2059.00,98.31
2058.00,98.28
2057.00,98.26
2056.00,98.25
2055.00,98.26
2054.00,98.29
2053.00,98.32
2052.00,98.34
2051.00,98.35
2050.00,98.35
2049.00,98.34
2048.00,98.32
2047.00,98.30
2046.00,98.28
2045.00,98.26
2044.00,98.24
2043.00,98.23
2042.00,98.21
2041.00,98.19
2040.00,98.18
2039.00,98.17
2038.00,98.15
2037.00,98.15
2036.00,98.16
2035.00,98.19
2034.00,98.20
2033.00,98.18
2032.00,98.17
2031.00,98.17
2030.00,98.21
2029.00,98.26
2028.00,98.30
2027.00,98.33
2026.00,98.32
2025.00,98.29
2024.00,98.27
2023.00,98.28
2022.00,98.29
2021.00,98.28
2020.00,98.25
2019.00,98.23
2018.00,98.24
2017.00,98.30
2016.00,98.36
2015.00,98.38
2014.00,98.32
2013.00,98.25
2012.00,98.23
2011.00,98.26
2010.00,98.32
2009.00,98.36
2008.00,98.37
2007.00,98.37
2006.00,98.37
2005.00,98.34
2004.00,98.31
2003.00,98.29
2002.00,98.29
2001.00,98.31
2000.00,98.35
1999.00,98.38
1998.00,98.39
1997.00,98.39
1996.00,98.39
1995.00,98.39
1994.00,98.35
1993.00,98.28
1992.00,98.22
1991.00,98.18
1990.00,98.16
1989.00,98.15
1988.00,98.17
1987.00,98.21
1986.00,98.26
1985.00,98.29
1984.00,98.27
1983.00,98.23
1982.00,98.20
1981.00,98.18
1980.00,98.20
1979.00,98.25
1978.00,98.29
1977.00,98.29
1976.00,98.23
1975.00,98.17
1974.00,98.14
1973.00,98.17
1972.00,98.27
1971.00,98.38
1970.00,98.45
1969.00,98.42
1968.00,98.33
1967.00,98.27
1966.00,98.25
1965.00,98.27
1964.00,98.31
1963.00,98.34
1962.00,98.38
1961.00,98.41
1960.00,98.44
1959.00,98.47
1958.00,98.50
1957.00,98.52
1956.00,98.52
1955.00,98.49
1954.00,98.48
1953.00,98.49
1952.00,98.53
1951.00,98.54
1950.00,98.53
1949.00,98.50
1948.00,98.49
1947.00,98.49
1946.00,98.49
1945.00,98.51
1944.00,98.54
1943.00,98.59
1942.00,98.62
1941.00,98.61
1940.00,98.58
1939.00,98.57
1938.00,98.56
1937.00,98.56
1936.00,98.56
1935.00,98.56
1934.00,98.57
1933.00,98.56
1932.00,98.55
1931.00,98.53
1930.00,98.52
1929.00,98.52
1928.00,98.54
1927.00,98.56
1926.00,98.57
1925.00,98.55
1924.00,98.51
1923.00,98.48
1922.00,98.47
1921.00,98.50
1920.00,98.54
1919.00,98.59
1918.00,98.60
1917.00,98.60
1916.00,98.59
1915.00,98.58
1914.00,98.58
1913.00,98.58
1912.00,98.58
1911.00,98.59
1910.00,98.61
1909.00,98.63
1908.00,98.65
1907.00,98.66
1906.00,98.66
1905.00,98.67
1904.00,98.67
1903.00,98.67
1902.00,98.67
1901.00,98.66
1900.00,98.65
1899.00,98.66
1898.00,98.67
1897.00,98.69
1896.00,98.70
1895.00,98.70
1894.00,98.69
1893.00,98.69
1892.00,98.71
1891.00,98.72
1890.00,98.74
1889.00,98.74
1888.00,98.74
1887.00,98.73
1886.00,98.71
1885.00,98.68
1884.00,98.67
1883.00,98.69
1882.00,98.72
1881.00,98.76
1880.00,98.78
1879.00,98.78
1878.00,98.77
1877.00,98.76
1876.00,98.75
1875.00,98.75
1874.00,98.75
1873.00,98.75
1872.00,98.74
1871.00,98.74
1870.00,98.74
1869.00,98.76
1868.00,98.77
1867.00,98.78
1866.00,98.78
1865.00,98.80
1864.00,98.82
1863.00,98.84
1862.00,98.86
1861.00,98.86
1860.00,98.84
1859.00,98.83
1858.00,98.82
1857.00,98.81
1856.00,98.80
1855.00,98.79
1854.00,98.77
1853.00,98.75
1852.00,98.75
1851.00,98.75
1850.00,98.76
1849.00,98.78
1848.00,98.80
1847.00,98.82
1846.00,98.84
1845.00,98.84
1844.00,98.84
1843.00,98.84
1842.00,98.85
1841.00,98.86
1840.00,98.87
1839.00,98.89
1838.00,98.90
1837.00,98.89
1836.00,98.88
1835.00,98.88
1834.00,98.89
1833.00,98.90
1832.00,98.90
1831.00,98.91
1830.00,98.92
1829.00,98.94
1828.00,98.95
1827.00,98.95
1826.00,98.95
1825.00,98.94
1824.00,98.94
1823.00,98.94
1822.00,98.92
1821.00,98.91
1820.00,98.89
1819.00,98.90
1818.00,98.92
1817.00,98.93
1816.00,98.93
1815.00,98.93
1814.00,98.92
1813.00,98.92
1812.00,98.93
1811.00,98.97
1810.00,99.00
1809.00,99.01
1808.00,98.99
1807.00,98.97
1806.00,98.95
1805.00,98.94
1804.00,98.95
1803.00,98.96
1802.00,98.98
1801.00,98.99
1800.00,98.99
1799.00,98.99
1798.00,98.99
1797.00,98.99
1796.00,99.00
1795.00,99.01
1794.00,99.02
1793.00,99.02
1792.00,99.02
1791.00,99.01
1790.00,99.01
1789.00,99.01
1788.00,99.02
1787.00,99.02
1786.00,99.02
1785.00,99.03
1784.00,99.03
1783.00,99.04
1782.00,99.04
1781.00,99.04
1780.00,99.04
1779.00,99.05
1778.00,99.05
1777.00,99.05
1776.00,99.05
1775.00,99.06
1774.00,99.07
1773.00,99.07
1772.00,99.06
1771.00,99.03
1770.00,99.00
1769.00,98.97
1768.00,98.96
1767.00,98.96
1766.00,98.96
1765.00,98.95
1764.00,98.96
1763.00,98.98
1762.00,99.01
1761.00,99.02
1760.00,99.02
1759.00,99.01
1758.00,99.00
1757.00,98.99
1756.00,98.98
1755.00,98.97
1754.00,98.96
1753.00,98.96
1752.00,98.97
1751.00,98.98
1750.00,98.98
1749.00,98.96
1748.00,98.94
1747.00,98.92
1746.00,98.91
1745.00,98.90
1744.00,98.88
1743.00,98.85
1742.00,98.82
1741.00,98.80
1740.00,98.80
1739.00,98.81
1738.00,98.83
1737.00,98.83
1736.00,98.83
1735.00,98.82
1734.00,98.82
1733.00,98.82
1732.00,98.83
1731.00,98.82
1730.00,98.82
1729.00,98.82
1728.00,98.82
1727.00,98.83
1726.00,98.84
1725.00,98.85
1724.00,98.85
1723.00,98.85
1722.00,98.86
1721.00,98.86
1720.00,98.86
1719.00,98.86
1718.00,98.85
1717.00,98.85
1716.00,98.85
1715.00,98.85
1714.00,98.86
1713.00,98.87
1712.00,98.86
1711.00,98.85
1710.00,98.86
1709.00,98.86
1708.00,98.87
1707.00,98.87
1706.00,98.87
1705.00,98.88
1704.00,98.89
1703.00,98.90
1702.00,98.91
1701.00,98.91
1700.00,98.92
1699.00,98.95
1698.00,98.97
1697.00,98.97
1696.00,98.97
1695.00,98.98
1694.00,98.97
1693.00,98.93
1692.00,98.89
1691.00,98.87
1690.00,98.86
1689.00,98.84
1688.00,98.83
1687.00,98.81
1686.00,98.77
1685.00,98.68
1684.00,98.56
1683.00,98.45
1682.00,98.36
1681.00,98.26
1680.00,98.15
1679.00,98.05
1678.00,97.95
1677.00,97.82
1676.00,97.66
1675.00,97.48
1674.00,97.31
1673.00,97.16
1672.00,96.99
1671.00,96.81
1670.00,96.58
1669.00,96.30
1668.00,96.00
1667.00,95.71
1666.00,95.45
1665.00,95.19
1664.00,94.87
1663.00,94.52
1662.00,94.17
1661.00,93.85
1660.00,93.52
1659.00,93.19
1658.00,92.87
1657.00,92.57
1656.00,92.27
1655.00,91.93
1654.00,91.49
1653.00,90.92
1652.00,90.44
1651.00,90.06
1650.00,89.71
1649.00,89.33
1648.00,88.87
1647.00,88.31
1646.00,87.75
1645.00,87.22
1644.00,86.70
1643.00,86.18
1642.00,85.68
1641.00,85.16
1640.00,84.64
1639.00,84.14
1638.00,83.65
1637.00,83.16
1636.00,82.67
1635.00,82.28
1634.00,82.03
1633.00,81.85
1632.00,81.74
1631.00,81.72
1630.00,81.83
1629.00,82.09
1628.00,82.43
1627.00,82.78
1626.00,83.08
1625.00,83.38
1624.00,83.77
1623.00,84.25
1622.00,84.72
1621.00,85.09
1620.00,85.36
1619.00,85.64
1618.00,86.07
1617.00,86.68
1616.00,87.32
1615.00,87.82
1614.00,88.16
1613.00,88.47
1612.00,88.81
1611.00,89.17
1610.00,89.52
1609.00,89.82
1608.00,90.11
1607.00,90.41
1606.00,90.70
1605.00,90.98
1604.00,91.28
1603.00,91.60
1602.00,91.90
1601.00,92.18
1600.00,92.43
1599.00,92.67
1598.00,92.87
1597.00,93.06
1596.00,93.24
1595.00,93.39
1594.00,93.52
1593.00,93.63
1592.00,93.74
1591.00,93.84
1590.00,93.91
1589.00,93.96
1588.00,94.01
1587.00,94.05
1586.00,94.06
1585.00,94.03
1584.00,94.00
1583.00,93.96
1582.00,93.91
1581.00,93.84
1580.00,93.76
1579.00,93.68
1578.00,93.56
1577.00,93.42
1576.00,93.27
1575.00,93.13
1574.00,92.97
1573.00,92.80
1572.00,92.64
1571.00,92.46
1570.00,92.25
1569.00,92.01
1568.00,91.79
1567.00,91.58
1566.00,91.35
1565.00,91.09
1564.00,90.85
1563.00,90.62
1562.00,90.40
1561.00,90.17
1560.00,89.92
1559.00,89.65
1558.00,89.41
1557.00,89.18
1556.00,88.94
1555.00,88.71
1554.00,88.46
1553.00,88.21
1552.00,87.94
1551.00,87.67
1550.00,87.38
1549.00,87.07
1548.00,86.76
1547.00,86.43
1546.00,86.06
1545.00,85.66
1544.00,85.25
1543.00,84.84
1542.00,84.41
1541.00,83.91
1540.00,83.38
1539.00,82.89
1538.00,82.48
1537.00,82.10
1536.00,81.75
1535.00,81.44
1534.00,81.22
1533.00,81.12
1532.00,81.09
1531.00,81.08
1530.00,81.12
1529.00,81.24
1528.00,81.47
1527.00,81.80
1526.00,82.17
1525.00,82.52
1524.00,82.82
1523.00,83.17
1522.00,83.69
1521.00,84.32
1520.00,84.82
1519.00,85.16
1518.00,85.51
1517.00,85.97
1516.00,86.42
1515.00,86.78
1514.00,87.06
1513.00,87.34
1512.00,87.65
1511.00,87.94
1510.00,88.17
1509.00,88.40
1508.00,88.70
1507.00,89.18
1506.00,89.68
1505.00,89.98
1504.00,90.12
1503.00,90.23
1502.00,90.37
1501.00,90.54
1500.00,90.73
1499.00,90.92
1498.00,91.13
1497.00,91.37
1496.00,91.58
1495.00,91.75
1494.00,91.88
1493.00,91.98
1492.00,92.08
1491.00,92.22
1490.00,92.39
1489.00,92.55
1488.00,92.63
1487.00,92.67
1486.00,92.69
1485.00,92.67
1484.00,92.59
1483.00,92.45
1482.00,92.24
1481.00,91.94
1480.00,91.54
1479.00,91.08
1478.00,90.54
1477.00,89.97
1476.00,89.45
1475.00,89.09
1474.00,88.98
1473.00,89.18
1472.00,89.54
1471.00,89.82
1470.00,89.93
1469.00,89.89
1468.00,89.73
1467.00,89.47
1466.00,89.19
1465.00,88.98
1464.00,88.92
1463.00,88.99
1462.00,89.10
1461.00,89.25
1460.00,89.42
1459.00,89.64
1458.00,89.94
1457.00,90.28
1456.00,90.53
1455.00,90.64
1454.00,90.70
1453.00,90.78
1452.00,90.88
1451.00,90.99
1450.00,91.09
1449.00,91.18
1448.00,91.26
1447.00,91.30
1446.00,91.30
1445.00,91.29
1444.00,91.26
1443.00,91.23
1442.00,91.21
1441.00,91.18
1440.00,91.14
1439.00,91.09
1438.00,91.06
1437.00,91.08
1436.00,91.13
1435.00,91.18
1434.00,91.21
1433.00,91.26
1432.00,91.35
1431.00,91.46
1430.00,91.58
1429.00,91.69
1428.00,91.77
1427.00,91.80
1426.00,91.80
1425.00,91.77
1424.00,91.71
1423.00,91.60
1422.00,91.42
1421.00,91.15
1420.00,90.74
1419.00,90.23
1418.00,89.77
1417.00,89.50
1416.00,89.45
1415.00,89.63
1414.00,89.96
1413.00,90.40
1412.00,90.87
1411.00,91.32
1410.00,91.71
1409.00,92.03
1408.00,92.29
1407.00,92.49
1406.00,92.67
1405.00,92.84
1404.00,92.98
1403.00,93.08
1402.00,93.14
1401.00,93.19
1400.00,93.24
1399.00,93.28
1398.00,93.30
1397.00,93.29
1396.00,93.26
1395.00,93.22
1394.00,93.17
1393.00,93.12
1392.00,93.04
1391.00,92.96
1390.00,92.87
1389.00,92.80
1388.00,92.73
1387.00,92.66
1386.00,92.60
1385.00,92.54
1384.00,92.47
1383.00,92.40
1382.00,92.33
1381.00,92.25
1380.00,92.15
1379.00,92.02
1378.00,91.85
1377.00,91.67
1376.00,91.47
1375.00,91.26
1374.00,91.05
1373.00,90.88
1372.00,90.75
1371.00,90.66
1370.00,90.61
1369.00,90.63
1368.00,90.68
1367.00,90.75
1366.00,90.82
1365.00,90.89
1364.00,90.99
1363.00,91.10
1362.00,91.23
1361.00,91.35
1360.00,91.43
1359.00,91.50
1358.00,91.56
1357.00,91.63
1356.00,91.71
1355.00,91.79
1354.00,91.87
1353.00,91.96
1352.00,92.04
1351.00,92.13
1350.00,92.22
1349.00,92.33
1348.00,92.42
1347.00,92.51
1346.00,92.59
1345.00,92.66
1344.00,92.73
1343.00,92.80
1342.00,92.86
1341.00,92.93
1340.00,92.99
1339.00,93.05
1338.00,93.10
1337.00,93.13
1336.00,93.16
1335.00,93.18
1334.00,93.19
1333.00,93.20
1332.00,93.19
1331.00,93.18
1330.00,93.18
1329.00,93.20
1328.00,93.22
1327.00,93.25
1326.00,93.29
1325.00,93.34
1324.00,93.40
1323.00,93.45
1322.00,93.49
1321.00,93.52
1320.00,93.55
1319.00,93.56
1318.00,93.57
1317.00,93.57
1316.00,93.57
1315.00,93.57
1314.00,93.55
1313.00,93.52
1312.00,93.47
1311.00,93.41
1310.00,93.35
1309.00,93.29
1308.00,93.23
1307.00,93.16
1306.00,93.09
1305.00,93.03
1304.00,92.99
1303.00,92.96
1302.00,92.96
1301.00,92.96
1300.00,92.98
1299.00,93.00
1298.00,93.02
1297.00,93.02
1296.00,93.02
1295.00,93.00
1294.00,92.96
1293.00,92.91
1292.00,92.86
1291.00,92.80
1290.00,92.73
1289.00,92.64
1288.00,92.50
1287.00,92.32
1286.00,92.10
1285.00,91.85
1284.00,91.57
1283.00,91.27
1282.00,90.95
1281.00,90.60
1280.00,90.23
1279.00,89.85
1278.00,89.51
1277.00,89.22
1276.00,89.00
1275.00,88.85
1274.00,88.78
1273.00,88.75
1272.00,88.75
1271.00,88.78
1270.00,88.84
1269.00,88.94
1268.00,89.06
1267.00,89.20
1266.00,89.35
1265.00,89.49
1264.00,89.64
1263.00,89.77
1262.00,89.91
1261.00,90.05
1260.00,90.20
1259.00,90.34
1258.00,90.47
1257.00,90.58
1256.00,90.68
1255.00,90.77
1254.00,90.87
1253.00,90.97
1252.00,91.07
1251.00,91.17
1250.00,91.27
1249.00,91.36
1248.00,91.43
1247.00,91.51
1246.00,91.58
1245.00,91.65
1244.00,91.71
1243.00,91.76
1242.00,91.82
1241.00,91.88
1240.00,91.95
1239.00,92.01
1238.00,92.08
1237.00,92.14
1236.00,92.20
1235.00,92.27
1234.00,92.35
1233.00,92.43
1232.00,92.51
1231.00,92.58
1230.00,92.65
1229.00,92.69
1228.00,92.70
1227.00,92.67
1226.00,92.63
1225.00,92.59
1224.00,92.57
1223.00,92.62
1222.00,92.73
1221.00,92.88
1220.00,93.02
1219.00,93.14
1218.00,93.25
1217.00,93.33
1216.00,93.39
1215.00,93.43
1214.00,93.46
1213.00,93.48
1212.00,93.48
1211.00,93.45
1210.00,93.40
1209.00,93.31
1208.00,93.17
1207.00,92.97
1206.00,92.69
1205.00,92.35
1204.00,91.92
1203.00,91.43
1202.00,90.89
1201.00,90.33
1200.00,89.81
1199.00,89.39
1198.00,89.14
1197.00,89.10
1196.00,89.26
1195.00,89.58
1194.00,90.00
1193.00,90.43
1192.00,90.83
1191.00,91.16
1190.00,91.42
1189.00,91.62
1188.00,91.76
1187.00,91.85
1186.00,91.88
1185.00,91.86
1184.00,91.79
1183.00,91.70
1182.00,91.60
1181.00,91.51
1180.00,91.45
1179.00,91.42
1178.00,91.45
1177.00,91.56
1176.00,91.73
1175.00,91.93
1174.00,92.14
1173.00,92.35
1172.00,92.54
1171.00,92.72
1170.00,92.89
1169.00,93.05
1168.00,93.19
1167.00,93.32
1166.00,93.43
1165.00,93.53
1164.00,93.61
1163.00,93.66
1162.00,93.68
1161.00,93.70
1160.00,93.71
1159.00,93.71
1158.00,93.69
1157.00,93.65
1156.00,93.60
1155.00,93.53
1154.00,93.46
1153.00,93.39
1152.00,93.31
1151.00,93.22
1150.00,93.11
1149.00,93.01
1148.00,92.95
1147.00,92.93
1146.00,92.92
1145.00,92.91
1144.00,92.89
1143.00,92.87
1142.00,92.83
1141.00,92.78
1140.00,92.71
1139.00,92.66
1138.00,92.66
1137.00,92.73
1136.00,92.86
1135.00,93.02
1134.00,93.18
1133.00,93.33
1132.00,93.46
1131.00,93.59
1130.00,93.72
1129.00,93.84
1128.00,93.95
1127.00,94.02
1126.00,94.06
1125.00,94.09
1124.00,94.12
1123.00,94.15
1122.00,94.19
1121.00,94.21
1120.00,94.23
1119.00,94.24
1118.00,94.26
1117.00,94.27
1116.00,94.28
1115.00,94.28
1114.00,94.27
1113.00,94.27
1112.00,94.26
1111.00,94.27
1110.00,94.30
1109.00,94.34
1108.00,94.37
1107.00,94.38
1106.00,94.38
1105.00,94.37
1104.00,94.36
1103.00,94.36
1102.00,94.37
1101.00,94.39
1100.00,94.43
1099.00,94.45
1098.00,94.45
1097.00,94.43
1096.00,94.41
1095.00,94.42
1094.00,94.45
1093.00,94.49
1092.00,94.52
1091.00,94.53
1090.00,94.51
1089.00,94.50
1088.00,94.51
1087.00,94.54
1086.00,94.59
1085.00,94.65
1084.00,94.69
1083.00,94.72
1082.00,94.73
1081.00,94.77
1080.00,94.82
1079.00,94.88
1078.00,94.93
1077.00,94.97
1076.00,94.99
1075.00,94.98
1074.00,94.97
1073.00,94.95
1072.00,94.90
1071.00,94.82
1070.00,94.72
1069.00,94.65
1068.00,94.61
1067.00,94.58
1066.00,94.54
1065.00,94.50
1064.00,94.48
1063.00,94.51
1062.00,94.56
1061.00,94.61
1060.00,94.64
1059.00,94.66
1058.00,94.68
1057.00,94.71
1056.00,94.74
1055.00,94.77
1054.00,94.77
1053.00,94.77
1052.00,94.77
1051.00,94.77
1050.00,94.78
1049.00,94.79
1048.00,94.78
1047.00,94.74
1046.00,94.70
1045.00,94.66
1044.00,94.63
1043.00,94.60
1042.00,94.57
1041.00,94.54
1040.00,94.53
1039.00,94.53
1038.00,94.57
1037.00,94.64
1036.00,94.72
1035.00,94.81
1034.00,94.88
1033.00,94.93
1032.00,94.96
1031.00,94.98
1030.00,95.00
1029.00,95.03
1028.00,95.06
1027.00,95.08
1026.00,95.09
1025.00,95.10
1024.00,95.11
1023.00,95.11
1022.00,95.13
1021.00,95.16
1020.00,95.19
1019.00,95.21
1018.00,95.21
1017.00,95.20
1016.00,95.19
1015.00,95.18
1014.00,95.18
1013.00,95.18
1012.00,95.17
1011.00,95.17
1010.00,95.18
1009.00,95.21
1008.00,95.26
1007.00,95.32
1006.00,95.36
1005.00,95.38
1004.00,95.39
1003.00,95.39
1002.00,95.40
1001.00,95.41
1000.00,95.42
999.00,95.41
998.00,95.41
997.00,95.44
996.00,95.49
995.00,95.55
994.00,95.58
993.00,95.59
992.00,95.59
991.00,95.59
990.00,95.60
989.00,95.62
988.00,95.64
987.00,95.65
986.00,95.66
985.00,95.68
984.00,95.70
983.00,95.73
982.00,95.77
981.00,95.82
980.00,95.87
979.00,95.91
978.00,95.94
977.00,95.96
976.00,95.96
975.00,95.96
974.00,95.93
973.00,95.91
972.00,95.89
971.00,95.89
970.00,95.89
969.00,95.91
968.00,95.94
967.00,95.97
966.00,95.98
965.00,95.99
964.00,96.00
963.00,96.01
962.00,96.02
961.00,96.01
960.00,95.99
959.00,95.95
958.00,95.91
957.00,95.90
956.00,95.89
955.00,95.89
954.00,95.88
953.00,95.85
952.00,95.82
951.00,95.78
950.00,95.75
949.00,95.73
948.00,95.69
947.00,95.64
946.00,95.57
945.00,95.48
944.00,95.38
943.00,95.25
942.00,95.06
941.00,94.81
940.00,94.47
939.00,94.05
938.00,93.56
937.00,93.08
936.00,92.68
935.00,92.44
934.00,92.37
933.00,92.45
932.00,92.64
931.00,92.90
930.00,93.19
929.00,93.48
928.00,93.75
927.00,93.99
926.00,94.20
925.00,94.38
924.00,94.52
923.00,94.62
922.00,94.71
921.00,94.79
920.00,94.87
919.00,94.94
918.00,95.00
917.00,95.06
916.00,95.11
915.00,95.15
914.00,95.19
913.00,95.23
912.00,95.25
911.00,95.23
910.00,95.18
909.00,95.10
908.00,95.00
907.00,94.92
906.00,94.89
905.00,94.93
904.00,95.01
903.00,95.12
902.00,95.23
901.00,95.33
900.00,95.42
899.00,95.50
898.00,95.58
897.00,95.66
896.00,95.72
895.00,95.75
894.00,95.76
893.00,95.77
892.00,95.78
891.00,95.81
890.00,95.83
889.00,95.84
888.00,95.85
887.00,95.86
886.00,95.88
885.00,95.89
