Created as New Dataset,141 Du Pont
cm-1,%T
2835.00,100.05
2834.00,100.06
2833.00,100.07
2832.00,100.08
2831.00,100.09
2830.00,100.10
2829.00,100.11
2828.00,100.11
2827.00,100.12
2826.00,100.11
2825.00,100.12
2824.00,100.12
2823.00,100.13
2822.00,100.14
2821.00,100.15
2820.00,100.16
2819.00,100.16
2818.00,100.16
2817.00,100.16
2816.00,100.16
2815.00,100.16
2814.00,100.16
2813.00,100.16
2812.00,100.16
2811.00,100.16
2810.00,100.16
2809.00,100.16
2808.00,100.15
2807.00,100.14
2806.00,100.14
2805.00,100.15
2804.00,100.16
2803.00,100.17
2802.00,100.17
2801.00,100.16
2800.00,100.16
2799.00,100.15
2798.00,100.15
2797.00,100.15
2796.00,100.15
2795.00,100.15
2794.00,100.15
2793.00,100.15
2792.00,100.14
2791.00,100.14
2790.00,100.16
2789.00,100.18
2788.00,100.20
2787.00,100.21
2786.00,100.21
2785.00,100.20
2784.00,100.19
2783.00,100.19
2782.00,100.19
2781.00,100.19
2780.00,100.19
2779.00,100.20
2778.00,100.22
2777.00,100.24
2776.00,100.26
2775.00,100.28
2774.00,100.28
2773.00,100.28
2772.00,100.29
2771.00,100.29
2770.00,100.30
2769.00,100.30
2768.00,100.29
2767.00,100.29
2766.00,100.28
2765.00,100.28
2764.00,100.28
2763.00,100.27
2762.00,100.27
2761.00,100.27
2760.00,100.28
2759.00,100.28
2758.00,100.28
2757.00,100.27
2756.00,100.26
2755.00,100.25
2754.00,100.24
2753.00,100.24
2752.00,100.24
2751.00,100.23
2750.00,100.23
2749.00,100.24
2748.00,100.25
2747.00,100.25
2746.00,100.24
2745.00,100.23
2744.00,100.22
2743.00,100.22
2742.00,100.22
2741.00,100.22
2740.00,100.22
2739.00,100.24
2738.00,100.26
2737.00,100.27
2736.00,100.28
2735.00,100.28
2734.00,100.27
2733.00,100.26
2732.00,100.26
2731.00,100.26
2730.00,100.26
2729.00,100.27
2728.00,100.27
2727.00,100.27
2726.00,100.26
2725.00,100.25
2724.00,100.26
2723.00,100.27
2722.00,100.28
2721.00,100.29
2720.00,100.31
2719.00,100.31
2718.00,100.32
2717.00,100.31
2716.00,100.31
2715.00,100.30
2714.00,100.29
2713.00,100.29
2712.00,100.28
2711.00,100.28
2710.00,100.28
2709.00,100.29
2708.00,100.30
2707.00,100.32
2706.00,100.33
2705.00,100.33
2704.00,100.33
2703.00,100.32
2702.00,100.32
2701.00,100.32
2700.00,100.32
2699.00,100.31
2698.00,100.31
2697.00,100.31
2696.00,100.30
2695.00,100.30
2694.00,100.31
2693.00,100.31
2692.00,100.31
2691.00,100.31
2690.00,100.31
2689.00,100.31
2688.00,100.32
2687.00,100.32
2686.00,100.31
2685.00,100.29
2684.00,100.28
2683.00,100.27
2682.00,100.27
2681.00,100.28
2680.00,100.28
2679.00,100.29
2678.00,100.29
2677.00,100.29
2676.00,100.29
2675.00,100.30
2674.00,100.31
2673.00,100.32
2672.00,100.33
2671.00,100.33
2670.00,100.33
2669.00,100.32
2668.00,100.32
2667.00,100.32
2666.00,100.32
2665.00,100.31
2664.00,100.29
2663.00,100.28
2662.00,100.28
2661.00,100.28
2660.00,100.28
2659.00,100.28
2658.00,100.28
2657.00,100.28
2656.00,100.27
2655.00,100.25
2654.00,100.23
2653.00,100.22
2652.00,100.21
2651.00,100.21
2650.00,100.21
2649.00,100.20
2648.00,100.18
2647.00,100.16
2646.00,100.14
2645.00,100.12
2644.00,100.09
2643.00,100.07
2642.00,100.06
2641.00,100.07
2640.00,100.08
2639.00,100.08
2638.00,100.06
2637.00,100.04
2636.00,100.02
2635.00,100.01
2634.00,100.01
2633.00,100.01
2632.00,100.01
2631.00,100.00
2630.00,99.99
2629.00,99.98
2628.00,99.98
2627.00,99.98
2626.00,99.97
2625.00,99.96
2624.00,99.94
2623.00,99.93
2622.00,99.93
2621.00,99.95
2620.00,99.96
2619.00,99.96
2618.00,99.96
2617.00,99.95
2616.00,99.93
2615.00,99.92
2614.00,99.92
2613.00,99.93
2612.00,99.94
2611.00,99.95
2610.00,99.95
2609.00,99.94
2608.00,99.92
2607.00,99.89
2606.00,99.86
2605.00,99.83
2604.00,99.82
2603.00,99.82
2602.00,99.82
2601.00,99.83
2600.00,99.83
2599.00,99.83
2598.00,99.82
2597.00,99.79
2596.00,99.76
2595.00,99.74
2594.00,99.74
2593.00,99.75
2592.00,99.76
2591.00,99.77
2590.00,99.76
2589.00,99.75
2588.00,99.74
2587.00,99.75
2586.00,99.75
2585.00,99.74
2584.00,99.73
2583.00,99.72
2582.00,99.71
2581.00,99.70
2580.00,99.70
2579.00,99.70
2578.00,99.70
2577.00,99.68
2576.00,99.66
2575.00,99.64
2574.00,99.64
2573.00,99.64
2572.00,99.64
2571.00,99.65
2570.00,99.65
2569.00,99.65
2568.00,99.66
2567.00,99.68
2566.00,99.70
2565.00,99.71
2564.00,99.72
2563.00,99.72
2562.00,99.71
2561.00,99.70
2560.00,99.67
2559.00,99.64
2558.00,99.62
2557.00,99.63
2556.00,99.65
2555.00,99.67
2554.00,99.67
2553.00,99.65
2552.00,99.62
2551.00,99.60
2550.00,99.59
2549.00,99.60
2548.00,99.62
2547.00,99.65
2546.00,99.67
2545.00,99.67
2544.00,99.66
2543.00,99.66
2542.00,99.66
2541.00,99.67
2540.00,99.67
2539.00,99.66
2538.00,99.64
2537.00,99.61
2536.00,99.57
2535.00,99.55
2534.00,99.56
2533.00,99.59
2532.00,99.62
2531.00,99.64
2530.00,99.63
2529.00,99.62
2528.00,99.61
2527.00,99.61
2526.00,99.62
2525.00,99.63
2524.00,99.63
2523.00,99.63
2522.00,99.64
2521.00,99.64
2520.00,99.63
2519.00,99.61
2518.00,99.60
2517.00,99.59
2516.00,99.60
2515.00,99.61
2514.00,99.64
2513.00,99.66
2512.00,99.68
2511.00,99.69
2510.00,99.68
2509.00,99.68
2508.00,99.67
2507.00,99.67
2506.00,99.67
2505.00,99.67
2504.00,99.67
2503.00,99.67
2502.00,99.67
2501.00,99.68
2500.00,99.68
2499.00,99.68
2498.00,99.69
2497.00,99.71
2496.00,99.73
2495.00,99.74
2494.00,99.74
2493.00,99.72
2492.00,99.70
2491.00,99.69
2490.00,99.68
2489.00,99.69
2488.00,99.70
2487.00,99.72
2486.00,99.74
2485.00,99.75
2484.00,99.75
2483.00,99.75
2482.00,99.74
2481.00,99.74
2480.00,99.74
2479.00,99.74
2478.00,99.74
2477.00,99.73
2476.00,99.71
2475.00,99.71
2474.00,99.71
2473.00,99.72
2472.00,99.72
2471.00,99.72
2470.00,99.72
2469.00,99.71
2468.00,99.72
2467.00,99.73
2466.00,99.74
2465.00,99.76
2464.00,99.76
2463.00,99.76
2462.00,99.75
2461.00,99.74
2460.00,99.73
2459.00,99.73
2458.00,99.74
2457.00,99.74
2456.00,99.74
2455.00,99.73
2454.00,99.72
