Created as New Dataset,17. Cyanenka SA
884.00,95.41
883.00,95.40
882.00,95.41
881.00,95.41
880.00,95.41
879.00,95.40
878.00,95.39
877.00,95.37
876.00,95.37
875.00,95.38
874.00,95.39
873.00,95.40
872.00,95.40
871.00,95.39
870.00,95.38
869.00,95.38
868.00,95.36
867.00,95.34
866.00,95.34
865.00,95.36
864.00,95.38
863.00,95.39
862.00,95.38
861.00,95.36
860.00,95.35
859.00,95.33
858.00,95.31
857.00,95.28
856.00,95.28
855.00,95.30
854.00,95.34
853.00,95.38
852.00,95.40
851.00,95.40
850.00,95.40
849.00,95.40
848.00,95.41
847.00,95.42
846.00,95.43
845.00,95.45
844.00,95.45
843.00,95.45
842.00,95.45
841.00,95.46
840.00,95.47
839.00,95.48
838.00,95.47
837.00,95.47
836.00,95.48
835.00,95.49
834.00,95.50
833.00,95.50
832.00,95.48
831.00,95.47
830.00,95.45
829.00,95.44
828.00,95.43
827.00,95.41
826.00,95.39
825.00,95.37
824.00,95.36
823.00,95.34
822.00,95.34
821.00,95.35
820.00,95.37
819.00,95.37
818.00,95.37
817.00,95.38
816.00,95.38
815.00,95.37
814.00,95.33
813.00,95.29
812.00,95.26
811.00,95.25
810.00,95.24
809.00,95.23
808.00,95.22
807.00,95.24
806.00,95.27
805.00,95.28
804.00,95.27
803.00,95.25
802.00,95.24
801.00,95.26
800.00,95.29
799.00,95.32
798.00,95.33
797.00,95.33
796.00,95.33
795.00,95.33
794.00,95.32
793.00,95.29
792.00,95.24
791.00,95.18
790.00,95.14
789.00,95.12
788.00,95.11
787.00,95.11
786.00,95.12
785.00,95.13
784.00,95.14
783.00,95.13
782.00,95.10
781.00,95.06
780.00,95.04
779.00,95.01
778.00,94.97
777.00,94.94
776.00,94.91
775.00,94.91
774.00,94.90
773.00,94.88
772.00,94.84
771.00,94.82
770.00,94.83
769.00,94.85
768.00,94.88
767.00,94.89
766.00,94.89
765.00,94.89
764.00,94.89
763.00,94.90
762.00,94.91
761.00,94.92
760.00,94.94
759.00,94.98
758.00,95.03
757.00,95.08
756.00,95.11
755.00,95.13
754.00,95.14
753.00,95.14
752.00,95.14
751.00,95.13
750.00,95.13
749.00,95.13
748.00,95.17
747.00,95.24
746.00,95.30
745.00,95.32
744.00,95.32
743.00,95.32
742.00,95.34
741.00,95.37
740.00,95.41
739.00,95.46
738.00,95.50
737.00,95.53
736.00,95.53
735.00,95.51
734.00,95.49
733.00,95.51
732.00,95.57
731.00,95.63
730.00,95.66
729.00,95.64
728.00,95.62
727.00,95.62
726.00,95.64
725.00,95.64
724.00,95.63
723.00,95.63
722.00,95.65
721.00,95.68
720.00,95.70
719.00,95.73
718.00,95.76
717.00,95.79
716.00,95.79
715.00,95.79
714.00,95.79
713.00,95.79
712.00,95.78
711.00,95.77
710.00,95.79
709.00,95.81
708.00,95.81
707.00,95.77
706.00,95.72
705.00,95.69
704.00,95.68
703.00,95.70
702.00,95.73
701.00,95.74
700.00,95.72
699.00,95.69
698.00,95.67
697.00,95.69
696.00,95.71
695.00,95.71
694.00,95.66
693.00,95.58
692.00,95.50
691.00,95.47
690.00,95.48
689.00,95.51
688.00,95.56
687.00,95.59
686.00,95.59
685.00,95.56
684.00,95.51
683.00,95.48
682.00,95.49
681.00,95.52
680.00,95.55
679.00,95.54
678.00,95.51
677.00,95.47
676.00,95.43
675.00,95.43
674.00,95.46
673.00,95.53
672.00,95.59
671.00,95.59
670.00,95.51
669.00,95.34
668.00,95.15
667.00,95.10
666.00,95.19
665.00,95.30
664.00,95.39
663.00,95.49
662.00,95.59
661.00,95.64
660.00,95.62
659.00,95.54
658.00,95.48
657.00,95.46
656.00,95.46
655.00,95.46
654.00,95.47
653.00,95.50
652.00,95.52
651.00,95.49
650.00,95.40
649.00,95.27
648.00,95.14
647.00,95.07
646.00,95.09
645.00,95.21
644.00,95.38
643.00,95.55
642.00,95.66
641.00,95.66
640.00,95.54
639.00,95.37
638.00,95.22
637.00,95.12
636.00,95.10
635.00,95.14
634.00,95.25
633.00,95.39
632.00,95.48
631.00,95.54
630.00,95.58
629.00,95.61
628.00,95.59
627.00,95.51
626.00,95.40
625.00,95.32
624.00,95.25
623.00,95.18
622.00,95.11
621.00,95.01
620.00,94.85
619.00,94.67
618.00,94.56
617.00,94.60
616.00,94.80
615.00,95.06
614.00,95.24
613.00,95.23
612.00,95.05
611.00,94.83
610.00,94.79
609.00,94.93
608.00,95.16
607.00,95.36
606.00,95.51
605.00,95.61
604.00,95.63
603.00,95.53
602.00,95.34
601.00,95.16
600.00,95.02
599.00,94.88
598.00,94.69
597.00,94.47
596.00,94.33
595.00,94.37
594.00,94.48
593.00,94.43
592.00,94.08
591.00,93.71
590.00,93.71
589.00,94.14
588.00,94.74
587.00,95.28
586.00,95.67
585.00,95.85
584.00,95.72
583.00,95.31
582.00,94.96
581.00,94.92
580.00,95.06
579.00,95.08
578.00,94.91
577.00,94.74
576.00,94.71
575.00,94.84
574.00,95.16
573.00,95.62
572.00,95.96
571.00,95.97
570.00,95.69
569.00,95.33
568.00,94.88
567.00,94.18
566.00,93.37
565.00,92.87
564.00,92.93
563.00,93.41
562.00,93.90
561.00,94.18
560.00,94.38
559.00,94.70
558.00,95.12
557.00,95.29
556.00,94.97
555.00,94.27
554.00,93.68
553.00,93.46
552.00,93.50
551.00,93.57
550.00,93.62
