Created as New Dataset,93 Du Pont
cm-1,%T
3310.00,80.84
3309.00,80.42
3308.00,80.02
3307.00,79.66
3306.00,79.34
3305.00,79.06
3304.00,78.81
3303.00,78.57
3302.00,78.37
3301.00,78.21
3300.00,78.10
3299.00,78.05
3298.00,78.03
3297.00,78.04
3296.00,78.08
3295.00,78.15
3294.00,78.26
3293.00,78.42
3292.00,78.61
3291.00,78.81
3290.00,79.02
3289.00,79.24
3288.00,79.48
3287.00,79.73
3286.00,79.97
3285.00,80.22
3284.00,80.47
3283.00,80.73
3282.00,80.99
3281.00,81.23
3280.00,81.47
3279.00,81.72
3278.00,81.97
3277.00,82.22
3276.00,82.47
3275.00,82.71
3274.00,82.94
3273.00,83.16
3272.00,83.35
3271.00,83.54
3270.00,83.73
3269.00,83.91
3268.00,84.11
3267.00,84.31
3266.00,84.51
3265.00,84.71
3264.00,84.92
3263.00,85.13
3262.00,85.34
3261.00,85.56
3260.00,85.77
3259.00,85.98
3258.00,86.19
3257.00,86.39
3256.00,86.59
3255.00,86.79
3254.00,87.00
3253.00,87.19
3252.00,87.39
3251.00,87.58
3250.00,87.77
3249.00,87.95
3248.00,88.14
3247.00,88.32
3246.00,88.50
3245.00,88.67
3244.00,88.85
3243.00,89.01
3242.00,89.18
3241.00,89.35
3240.00,89.50
3239.00,89.63
3238.00,89.75
3237.00,89.87
3236.00,90.00
3235.00,90.15
3234.00,90.30
3233.00,90.43
3232.00,90.54
3231.00,90.64
3230.00,90.73
3229.00,90.82
3228.00,90.92
3227.00,91.03
3226.00,91.14
3225.00,91.24
3224.00,91.34
3223.00,91.42
3222.00,91.48
3221.00,91.54
3220.00,91.59
3219.00,91.64
3218.00,91.68
3217.00,91.72
3216.00,91.77
3215.00,91.83
3214.00,91.89
3213.00,91.95
3212.00,92.01
3211.00,92.06
3210.00,92.11
3209.00,92.17
3208.00,92.20
3207.00,92.23
3206.00,92.24
3205.00,92.26
3204.00,92.30
3203.00,92.36
3202.00,92.42
3201.00,92.47
3200.00,92.51
3199.00,92.54
3198.00,92.58
3197.00,92.62
3196.00,92.67
3195.00,92.71
3194.00,92.76
3193.00,92.81
3192.00,92.86
3191.00,92.92
3190.00,92.97
3189.00,93.03
3188.00,93.09
3187.00,93.15
3186.00,93.20
3185.00,93.25
3184.00,93.29
3183.00,93.33
3182.00,93.37
3181.00,93.42
3180.00,93.49
3179.00,93.57
3178.00,93.65
3177.00,93.72
3176.00,93.78
3175.00,93.83
3174.00,93.89
3173.00,93.95
3172.00,94.02
3171.00,94.08
3170.00,94.13
3169.00,94.17
3168.00,94.21
3167.00,94.25
3166.00,94.30
3165.00,94.37
3164.00,94.44
3163.00,94.51
3162.00,94.56
3161.00,94.60
3160.00,94.63
3159.00,94.68
3158.00,94.73
3157.00,94.79
3156.00,94.83
3155.00,94.86
3154.00,94.89
3153.00,94.91
3152.00,94.94
3151.00,94.96
3150.00,94.98
3149.00,94.99
3148.00,95.00
3147.00,95.00
3146.00,95.01
3145.00,95.01
3144.00,95.02
3143.00,95.04
3142.00,95.07
3141.00,95.11
3140.00,95.13
3139.00,95.13
3138.00,95.12
3137.00,95.11
3136.00,95.12
3135.00,95.13
3134.00,95.15
3133.00,95.14
3132.00,95.13
3131.00,95.12
3130.00,95.11
3129.00,95.10
3128.00,95.10
3127.00,95.08
3126.00,95.06
3125.00,95.04
3124.00,95.01
3123.00,94.99
3122.00,94.97
3121.00,94.95
3120.00,94.92
3119.00,94.89
3118.00,94.85
3117.00,94.82
3116.00,94.78
3115.00,94.75
3114.00,94.70
3113.00,94.63
3112.00,94.57
3111.00,94.50
3110.00,94.45
3109.00,94.39
3108.00,94.32
3107.00,94.25
3106.00,94.18
3105.00,94.12
3104.00,94.07
3103.00,94.02
3102.00,93.97
3101.00,93.90
3100.00,93.84
3099.00,93.77
3098.00,93.70
3097.00,93.64
3096.00,93.58
3095.00,93.52
3094.00,93.47
3093.00,93.42
3092.00,93.36
3091.00,93.31
3090.00,93.26
3089.00,93.22
3088.00,93.20
3087.00,93.17
3086.00,93.14
3085.00,93.12
