Created as New Dataset,55 Courtaulds
cm-1,%T
895.00,80.28
894.00,80.29
893.00,80.38
892.00,80.56
891.00,80.83
890.00,81.17
889.00,81.55
888.00,81.95
887.00,82.35
886.00,82.76
885.00,83.16
884.00,83.56
883.00,83.95
882.00,84.31
881.00,84.65
880.00,84.95
879.00,85.25
878.00,85.53
877.00,85.79
876.00,86.00
875.00,86.18
874.00,86.34
873.00,86.49
872.00,86.62
871.00,86.73
870.00,86.82
869.00,86.91
868.00,87.00
867.00,87.11
866.00,87.22
865.00,87.31
864.00,87.37
863.00,87.41
862.00,87.45
861.00,87.49
860.00,87.52
859.00,87.57
858.00,87.62
857.00,87.69
856.00,87.75
855.00,87.80
854.00,87.84
853.00,87.84
852.00,87.81
851.00,87.78
850.00,87.79
849.00,87.81
848.00,87.84
847.00,87.85
846.00,87.85
845.00,87.85
844.00,87.86
843.00,87.87
842.00,87.87
841.00,87.85
840.00,87.81
839.00,87.77
838.00,87.75
837.00,87.72
836.00,87.68
835.00,87.63
834.00,87.60
833.00,87.61
832.00,87.64
831.00,87.68
830.00,87.72
829.00,87.74
828.00,87.74
827.00,87.71
826.00,87.67
825.00,87.62
824.00,87.56
823.00,87.51
822.00,87.47
821.00,87.45
820.00,87.43
819.00,87.43
818.00,87.43
817.00,87.42
816.00,87.37
815.00,87.32
814.00,87.28
813.00,87.25
812.00,87.22
811.00,87.18
810.00,87.14
809.00,87.09
808.00,87.06
807.00,87.04
806.00,87.04
805.00,87.03
804.00,87.03
803.00,87.03
802.00,87.02
801.00,86.99
800.00,86.93
799.00,86.87
798.00,86.84
797.00,86.83
796.00,86.82
795.00,86.78
794.00,86.71
793.00,86.64
792.00,86.58
791.00,86.56
790.00,86.54
789.00,86.49
788.00,86.42
787.00,86.36
786.00,86.33
785.00,86.30
784.00,86.27
783.00,86.22
782.00,86.17
781.00,86.13
780.00,86.07
779.00,86.02
778.00,85.98
777.00,85.94
776.00,85.90
775.00,85.85
774.00,85.80
773.00,85.77
772.00,85.74
771.00,85.70
770.00,85.66
769.00,85.59
768.00,85.52
767.00,85.45
766.00,85.41
765.00,85.37
764.00,85.32
763.00,85.25
762.00,85.18
761.00,85.10
760.00,85.01
759.00,84.91
758.00,84.83
757.00,84.76
756.00,84.70
755.00,84.64
754.00,84.59
753.00,84.55
752.00,84.53
751.00,84.53
750.00,84.54
749.00,84.53
748.00,84.48
747.00,84.38
746.00,84.26
745.00,84.14
744.00,84.03
743.00,83.92
742.00,83.81
741.00,83.72
740.00,83.66
739.00,83.64
738.00,83.64
737.00,83.62
736.00,83.53
735.00,83.40
734.00,83.29
733.00,83.22
732.00,83.17
731.00,83.12
730.00,83.04
729.00,82.93
728.00,82.82
727.00,82.71
726.00,82.61
725.00,82.50
724.00,82.40
723.00,82.32
722.00,82.26
721.00,82.19
720.00,82.10
719.00,82.02
718.00,81.94
717.00,81.87
716.00,81.79
715.00,81.73
714.00,81.68
713.00,81.63
712.00,81.58
711.00,81.55
710.00,81.54
709.00,81.50
708.00,81.42
707.00,81.33
706.00,81.26
705.00,81.23
704.00,81.20
703.00,81.19
702.00,81.19
701.00,81.19
700.00,81.18
699.00,81.18
698.00,81.17
697.00,81.13
696.00,81.06
695.00,81.01
694.00,80.99
693.00,80.98
692.00,80.97
691.00,80.95
690.00,80.93
689.00,80.89
688.00,80.81
687.00,80.71
686.00,80.62
685.00,80.51
684.00,80.34
683.00,80.10
682.00,79.79
681.00,79.38
680.00,78.86
679.00,78.28
678.00,77.64
677.00,76.93
676.00,76.13
675.00,75.31
674.00,74.55
673.00,73.92
672.00,73.47
671.00,73.19
670.00,73.01
669.00,72.78
668.00,72.47
667.00,72.27
666.00,72.30
665.00,72.45
664.00,72.56
663.00,72.60
662.00,72.62
661.00,72.71
660.00,72.87
659.00,73.05
658.00,73.18
657.00,73.21
656.00,73.17
655.00,73.13
654.00,73.16
653.00,73.25
652.00,73.40
651.00,73.57
650.00,73.73
649.00,73.80
648.00,73.77
647.00,73.68
646.00,73.61
645.00,73.55
644.00,73.49
643.00,73.42
642.00,73.36
641.00,73.36
640.00,73.42
639.00,73.56
638.00,73.68
637.00,73.67
636.00,73.49
635.00,73.26
634.00,73.07
633.00,72.91
632.00,72.75
631.00,72.63
630.00,72.58
629.00,72.56
628.00,72.53
627.00,72.47
626.00,72.39
625.00,72.29
624.00,72.19
623.00,72.16
622.00,72.18
621.00,72.15
620.00,71.99
619.00,71.73
618.00,71.44
617.00,71.11
616.00,70.75
615.00,70.42
614.00,70.11
613.00,69.75
612.00,69.37
611.00,69.10
610.00,69.02
609.00,69.04
608.00,69.12
607.00,69.28
606.00,69.48
605.00,69.67
604.00,69.85
603.00,70.11
602.00,70.33
601.00,70.33
600.00,70.11
599.00,69.95
598.00,70.03
597.00,70.16
596.00,70.11
595.00,69.87
594.00,69.61
593.00,69.36
592.00,69.10
591.00,68.86
590.00,68.74
589.00,68.72
588.00,68.74
587.00,68.78
586.00,68.79
585.00,68.68
584.00,68.54
583.00,68.56
582.00,68.81
581.00,69.03
580.00,69.03
579.00,68.89
578.00,68.71
577.00,68.45
576.00,68.15
575.00,68.11
574.00,68.36
573.00,68.57
572.00,68.50
571.00,68.28
570.00,68.06
569.00,67.79
568.00,67.48
567.00,67.22
566.00,66.91
565.00,66.35
564.00,65.81
563.00,65.90
562.00,66.62
561.00,67.25
560.00,67.24
559.00,66.87
558.00,66.70
557.00,66.79
556.00,66.95
555.00,67.19
554.00,67.55
553.00,67.80
552.00,67.71
551.00,67.51
550.00,67.44
