Created as New Dataset,91 Du Pont
cm-1,%T
3219.00,94.66
3218.00,94.70
3217.00,94.73
3216.00,94.76
3215.00,94.78
3214.00,94.81
3213.00,94.84
3212.00,94.88
3211.00,94.92
3210.00,94.96
3209.00,94.98
3208.00,95.00
3207.00,95.01
3206.00,95.02
3205.00,95.04
3204.00,95.07
3203.00,95.10
3202.00,95.14
3201.00,95.17
3200.00,95.19
3199.00,95.21
3198.00,95.23
3197.00,95.27
3196.00,95.31
3195.00,95.36
3194.00,95.40
3193.00,95.43
3192.00,95.47
3191.00,95.50
3190.00,95.52
3189.00,95.55
3188.00,95.57
3187.00,95.61
3186.00,95.66
3185.00,95.72
3184.00,95.78
3183.00,95.82
3182.00,95.84
3181.00,95.87
3180.00,95.92
3179.00,95.99
3178.00,96.06
3177.00,96.12
3176.00,96.16
3175.00,96.19
3174.00,96.22
3173.00,96.26
3172.00,96.31
3171.00,96.35
3170.00,96.39
3169.00,96.41
3168.00,96.43
3167.00,96.45
3166.00,96.48
3165.00,96.52
3164.00,96.58
3163.00,96.65
3162.00,96.71
3161.00,96.75
3160.00,96.78
3159.00,96.80
3158.00,96.83
3157.00,96.85
3156.00,96.87
3155.00,96.89
3154.00,96.90
3153.00,96.91
3152.00,96.92
3151.00,96.93
3150.00,96.93
3149.00,96.93
3148.00,96.94
3147.00,96.95
3146.00,96.97
3145.00,96.99
3144.00,97.01
3143.00,97.02
3142.00,97.04
3141.00,97.06
3140.00,97.08
3139.00,97.08
3138.00,97.07
3137.00,97.06
3136.00,97.06
3135.00,97.05
3134.00,97.05
3133.00,97.04
3132.00,97.03
3131.00,97.01
3130.00,96.99
3129.00,96.98
3128.00,96.97
3127.00,96.96
3126.00,96.95
3125.00,96.94
3124.00,96.93
3123.00,96.93
3122.00,96.93
3121.00,96.92
3120.00,96.90
3119.00,96.86
3118.00,96.82
3117.00,96.79
3116.00,96.77
3115.00,96.74
3114.00,96.71
3113.00,96.65
3112.00,96.60
3111.00,96.55
3110.00,96.51
3109.00,96.47
3108.00,96.43
3107.00,96.38
3106.00,96.33
3105.00,96.28
3104.00,96.24
3103.00,96.20
3102.00,96.15
3101.00,96.11
3100.00,96.06
3099.00,96.02
3098.00,95.97
3097.00,95.92
3096.00,95.86
3095.00,95.81
3094.00,95.77
3093.00,95.72
3092.00,95.68
3091.00,95.65
3090.00,95.62
3089.00,95.59
3088.00,95.58
3087.00,95.56
3086.00,95.55
3085.00,95.54
3084.00,95.53
3083.00,95.52
3082.00,95.52
3081.00,95.52
3080.00,95.52
3079.00,95.51
3078.00,95.50
3077.00,95.49
3076.00,95.48
3075.00,95.48
3074.00,95.48
3073.00,95.50
3072.00,95.53
3071.00,95.56
3070.00,95.59
3069.00,95.61
3068.00,95.64
3067.00,95.66
3066.00,95.69
3065.00,95.72
3064.00,95.74
3063.00,95.77
3062.00,95.79
3061.00,95.82
3060.00,95.87
3059.00,95.92
3058.00,95.99
3057.00,96.05
3056.00,96.12
3055.00,96.18
3054.00,96.25
3053.00,96.31
3052.00,96.36
3051.00,96.41
3050.00,96.46
3049.00,96.52
3048.00,96.59
3047.00,96.66
3046.00,96.72
3045.00,96.79
3044.00,96.86
3043.00,96.93
3042.00,96.99
3041.00,97.04
3040.00,97.09
3039.00,97.13
3038.00,97.18
3037.00,97.23
3036.00,97.27
3035.00,97.30
3034.00,97.33
3033.00,97.36
3032.00,97.38
3031.00,97.42
3030.00,97.44
3029.00,97.47
3028.00,97.50
3027.00,97.53
3026.00,97.56
3025.00,97.58
3024.00,97.59
3023.00,97.60
3022.00,97.60
3021.00,97.61
3020.00,97.62
3019.00,97.63
3018.00,97.65
3017.00,97.67
3016.00,97.69
3015.00,97.70
3014.00,97.70
3013.00,97.70
3012.00,97.70
3011.00,97.71
3010.00,97.72
3009.00,97.73
3008.00,97.74
3007.00,97.74
3006.00,97.73
3005.00,97.72
3004.00,97.71
3003.00,97.71
3002.00,97.70
3001.00,97.69
3000.00,97.67
2999.00,97.66
2998.00,97.65
2997.00,97.64
2996.00,97.64
2995.00,97.63
2994.00,97.63
2993.00,97.62
2992.00,97.60
2991.00,97.58
2990.00,97.55
2989.00,97.51
2988.00,97.47
2987.00,97.43
2986.00,97.38
2985.00,97.32
2984.00,97.25
2983.00,97.17
2982.00,97.09
2981.00,97.01
2980.00,96.92
2979.00,96.84
2978.00,96.74
2977.00,96.63
2976.00,96.50
2975.00,96.36
2974.00,96.22
2973.00,96.08
2972.00,95.97
2971.00,95.84
2970.00,95.70
2969.00,95.55
2968.00,95.38
2967.00,95.20
2966.00,95.01
2965.00,94.83
2964.00,94.66
2963.00,94.48
2962.00,94.30
2961.00,94.11
2960.00,93.90
2959.00,93.68
2958.00,93.44
2957.00,93.19
2956.00,92.93
2955.00,92.65
2954.00,92.36
2953.00,92.03
2952.00,91.67
2951.00,91.28
2950.00,90.86
2949.00,90.42
2948.00,89.99
2947.00,89.58
2946.00,89.20
2945.00,88.85
2944.00,88.52
2943.00,88.20
2942.00,87.88
2941.00,87.57
2940.00,87.26
2939.00,86.96
2938.00,86.69
2937.00,86.45
2936.00,86.27
2935.00,86.13
2934.00,86.05
2933.00,86.01
2932.00,86.01
2931.00,86.07
2930.00,86.19
2929.00,86.35
2928.00,86.55
2927.00,86.77
2926.00,87.01
2925.00,87.25
2924.00,87.49
2923.00,87.73
2922.00,87.95
2921.00,88.18
2920.00,88.41
2919.00,88.66
2918.00,88.92
2917.00,89.18
2916.00,89.41
2915.00,89.60
2914.00,89.77
2913.00,89.93
2912.00,90.10
2911.00,90.27
2910.00,90.44
2909.00,90.61
2908.00,90.76
2907.00,90.92
2906.00,91.10
2905.00,91.30
2904.00,91.51
2903.00,91.72
2902.00,91.93
2901.00,92.13
2900.00,92.32
2899.00,92.50
2898.00,92.68
2897.00,92.85
2896.00,93.02
2895.00,93.18
2894.00,93.31
2893.00,93.42
2892.00,93.50
2891.00,93.57
2890.00,93.62
2889.00,93.64
2888.00,93.63
2887.00,93.59
2886.00,93.52
2885.00,93.43
2884.00,93.31
2883.00,93.15
2882.00,92.97
2881.00,92.77
2880.00,92.56
2879.00,92.33
2878.00,92.11
2877.00,91.90
2876.00,91.70
2875.00,91.52
2874.00,91.36
2873.00,91.21
2872.00,91.08
2871.00,90.95
2870.00,90.83
2869.00,90.72
2868.00,90.59
2867.00,90.45
2866.00,90.30
2865.00,90.13
2864.00,89.96
2863.00,89.80
2862.00,89.66
2861.00,89.57
2860.00,89.55
2859.00,89.58
2858.00,89.68
2857.00,89.83
2856.00,90.06
2855.00,90.35
2854.00,90.68
2853.00,91.03
2852.00,91.41
2851.00,91.80
2850.00,92.21
2849.00,92.64
2848.00,93.06
2847.00,93.46
2846.00,93.83
2845.00,94.18
2844.00,94.49
2843.00,94.77
2842.00,95.02
2841.00,95.25
2840.00,95.46
2839.00,95.65
2838.00,95.79
2837.00,95.91
2836.00,96.00
2835.00,96.08
2834.00,96.15
2833.00,96.22
2832.00,96.28
2831.00,96.34
2830.00,96.39
2829.00,96.43
2828.00,96.47
2827.00,96.52
2826.00,96.56
2825.00,96.61
2824.00,96.64
2823.00,96.68
2822.00,96.71
2821.00,96.74
2820.00,96.78
2819.00,96.82
2818.00,96.86
2817.00,96.90
2816.00,96.95
2815.00,97.00
2814.00,97.04
2813.00,97.07
2812.00,97.09
2811.00,97.11
2810.00,97.12
2809.00,97.14
2808.00,97.16
2807.00,97.19
2806.00,97.22
2805.00,97.24
2804.00,97.27
2803.00,97.30
2802.00,97.32
2801.00,97.34
2800.00,97.35
2799.00,97.36
2798.00,97.37
2797.00,97.39
2796.00,97.41
2795.00,97.44
2794.00,97.46
2793.00,97.48
2792.00,97.49
2791.00,97.51
2790.00,97.53
2789.00,97.55
2788.00,97.57
2787.00,97.59
2786.00,97.61
2785.00,97.62
2784.00,97.61
2783.00,97.60
2782.00,97.60
2781.00,97.61
2780.00,97.64
2779.00,97.68
2778.00,97.70
2777.00,97.72
2776.00,97.72
2775.00,97.71
2774.00,97.70
2773.00,97.69
2772.00,97.69
2771.00,97.71
2770.00,97.73
2769.00,97.75
2768.00,97.77
2767.00,97.78
2766.00,97.79
2765.00,97.80
2764.00,97.81
2763.00,97.81
2762.00,97.81
2761.00,97.81
2760.00,97.82
2759.00,97.82
2758.00,97.83
2757.00,97.83
2756.00,97.83
2755.00,97.83
2754.00,97.83
2753.00,97.83
2752.00,97.84
2751.00,97.85
2750.00,97.86
2749.00,97.87
2748.00,97.88
2747.00,97.89
2746.00,97.89
2745.00,97.90
2744.00,97.90
2743.00,97.90
2742.00,97.90
2741.00,97.90
2740.00,97.91
2739.00,97.92
2738.00,97.93
2737.00,97.93
2736.00,97.93
2735.00,97.94
2734.00,97.95
2733.00,97.97
2732.00,97.98
2731.00,97.99
2730.00,98.00
2729.00,98.01
2728.00,98.02
2727.00,98.03
2726.00,98.05
2725.00,98.07
2724.00,98.09
2723.00,98.10
2722.00,98.11
2721.00,98.11
2720.00,98.12
2719.00,98.12
2718.00,98.13
2717.00,98.14
2716.00,98.15
2715.00,98.15
2714.00,98.15
2713.00,98.15
2712.00,98.16
2711.00,98.17
2710.00,98.17
2709.00,98.17
2708.00,98.16
2707.00,98.15
2706.00,98.15
2705.00,98.15
2704.00,98.16
2703.00,98.18
2702.00,98.21
2701.00,98.22
2700.00,98.22
2699.00,98.22
2698.00,98.21
2697.00,98.20
2696.00,98.20
2695.00,98.21
2694.00,98.21
2693.00,98.21
2692.00,98.20
2691.00,98.19
2690.00,98.19
2689.00,98.20
2688.00,98.20
2687.00,98.20
2686.00,98.21
2685.00,98.21
2684.00,98.23
2683.00,98.24
2682.00,98.25
2681.00,98.24
2680.00,98.24
2679.00,98.24
2678.00,98.25
2677.00,98.25
2676.00,98.25
2675.00,98.25
2674.00,98.24
2673.00,98.24
2672.00,98.25
2671.00,98.26
2670.00,98.27
2669.00,98.28
2668.00,98.28
2667.00,98.28
2666.00,98.28
2665.00,98.28
2664.00,98.28
2663.00,98.27
2662.00,98.27
2661.00,98.27
2660.00,98.28
2659.00,98.28
2658.00,98.28
2657.00,98.26
2656.00,98.25
2655.00,98.22
2654.00,98.21
2653.00,98.19
2652.00,98.19
2651.00,98.19
2650.00,98.20
2649.00,98.20
2648.00,98.18
2647.00,98.15
2646.00,98.13
2645.00,98.12
2644.00,98.13
2643.00,98.14
2642.00,98.14
2641.00,98.14
2640.00,98.15
2639.00,98.15
2638.00,98.14
2637.00,98.11
2636.00,98.08
2635.00,98.06
2634.00,98.04
2633.00,98.03
2632.00,98.04
2631.00,98.04
2630.00,98.04
2629.00,98.03
2628.00,98.00
2627.00,97.99
2626.00,97.98
2625.00,97.98
2624.00,97.98
2623.00,97.97
2622.00,97.97
2621.00,97.97
2620.00,97.98
2619.00,97.98
2618.00,97.97
2617.00,97.94
2616.00,97.92
2615.00,97.90
2614.00,97.89
2613.00,97.89
2612.00,97.89
2611.00,97.89
2610.00,97.88
2609.00,97.87
2608.00,97.86
2607.00,97.84
2606.00,97.83
2605.00,97.81
2604.00,97.80
2603.00,97.80
2602.00,97.80
2601.00,97.81
2600.00,97.82
2599.00,97.82
2598.00,97.81
2597.00,97.79
2596.00,97.79
2595.00,97.79
2594.00,97.79
2593.00,97.77
2592.00,97.75
2591.00,97.73
2590.00,97.73
2589.00,97.72
2588.00,97.71
2587.00,97.70
2586.00,97.69
2585.00,97.69
2584.00,97.69
2583.00,97.69
2582.00,97.68
2581.00,97.67
2580.00,97.66
2579.00,97.66
2578.00,97.66
2577.00,97.66
2576.00,97.67
2575.00,97.68
2574.00,97.69
2573.00,97.69
2572.00,97.70
2571.00,97.70
2570.00,97.70
2569.00,97.69
2568.00,97.68
2567.00,97.66
2566.00,97.65
2565.00,97.64
2564.00,97.64
2563.00,97.66
2562.00,97.68
2561.00,97.70
2560.00,97.71
2559.00,97.72
2558.00,97.71
2557.00,97.71
2556.00,97.71
2555.00,97.71
2554.00,97.71
2553.00,97.70
2552.00,97.70
2551.00,97.69
2550.00,97.69
2549.00,97.70
2548.00,97.71
2547.00,97.72
2546.00,97.72
2545.00,97.73
2544.00,97.72
2543.00,97.71
2542.00,97.70
2541.00,97.70
2540.00,97.72
2539.00,97.75
2538.00,97.76
2537.00,97.76
2536.00,97.74
2535.00,97.73
2534.00,97.73
2533.00,97.73
2532.00,97.73
2531.00,97.72
2530.00,97.71
2529.00,97.71
2528.00,97.70
2527.00,97.69
2526.00,97.69
2525.00,97.69
2524.00,97.69
2523.00,97.70
2522.00,97.72
2521.00,97.75
2520.00,97.78
2519.00,97.78
2518.00,97.77
2517.00,97.77
2516.00,97.77
2515.00,97.77
2514.00,97.76
2513.00,97.75
2512.00,97.73
2511.00,97.73
2510.00,97.74
2509.00,97.76
2508.00,97.79
2507.00,97.81
2506.00,97.80
2505.00,97.78
2504.00,97.76
2503.00,97.75
2502.00,97.74
2501.00,97.73
2500.00,97.71
2499.00,97.72
2498.00,97.74
2497.00,97.75
2496.00,97.76
2495.00,97.75
2494.00,97.74
2493.00,97.73
2492.00,97.74
2491.00,97.76
2490.00,97.78
2489.00,97.80
2488.00,97.81
2487.00,97.80
2486.00,97.79
2485.00,97.77
2484.00,97.77
2483.00,97.76
2482.00,97.77
2481.00,97.77
2480.00,97.79
2479.00,97.80
2478.00,97.79
2477.00,97.76
2476.00,97.74
2475.00,97.74
2474.00,97.75
2473.00,97.76
2472.00,97.78
2471.00,97.80
2470.00,97.81
2469.00,97.81
2468.00,97.80
2467.00,97.79
2466.00,97.78
2465.00,97.77
2464.00,97.76
2463.00,97.76
2462.00,97.77
2461.00,97.78
2460.00,97.78
2459.00,97.78
2458.00,97.77
2457.00,97.76
