Created as New Dataset,3.1 Jute, burlap
cm-1,%T
3519.00,96.57
3518.00,96.56
3517.00,96.54
3516.00,96.51
3515.00,96.46
3514.00,96.41
3513.00,96.35
3512.00,96.31
3511.00,96.28
3510.00,96.26
3509.00,96.23
3508.00,96.19
3507.00,96.16
3506.00,96.13
3505.00,96.11
3504.00,96.09
3503.00,96.07
3502.00,96.04
3501.00,96.02
3500.00,95.99
3499.00,95.96
3498.00,95.92
3497.00,95.87
3496.00,95.81
3495.00,95.77
3494.00,95.74
3493.00,95.72
3492.00,95.71
3491.00,95.69
3490.00,95.66
3489.00,95.61
3488.00,95.56
3487.00,95.51
3486.00,95.47
3485.00,95.43
3484.00,95.40
3483.00,95.38
3482.00,95.36
3481.00,95.34
3480.00,95.33
3479.00,95.31
3478.00,95.27
3477.00,95.21
3476.00,95.16
3475.00,95.11
3474.00,95.07
3473.00,95.02
3472.00,94.97
3471.00,94.94
3470.00,94.91
3469.00,94.89
3468.00,94.85
3467.00,94.82
3466.00,94.78
3465.00,94.74
3464.00,94.71
3463.00,94.68
3462.00,94.63
3461.00,94.58
3460.00,94.53
3459.00,94.48
3458.00,94.44
3457.00,94.40
3456.00,94.37
3455.00,94.34
3454.00,94.30
3453.00,94.26
3452.00,94.22
3451.00,94.19
3450.00,94.14
3449.00,94.09
3448.00,94.03
3447.00,93.97
3446.00,93.91
3445.00,93.87
3444.00,93.83
3443.00,93.82
3442.00,93.81
3441.00,93.79
3440.00,93.75
3439.00,93.71
3438.00,93.67
3437.00,93.64
3436.00,93.61
3435.00,93.57
3434.00,93.54
3433.00,93.51
3432.00,93.48
3431.00,93.45
3430.00,93.41
3429.00,93.37
3428.00,93.32
3427.00,93.25
3426.00,93.19
3425.00,93.14
3424.00,93.10
3423.00,93.09
3422.00,93.08
3421.00,93.06
3420.00,93.03
3419.00,92.98
3418.00,92.93
3417.00,92.89
3416.00,92.85
3415.00,92.83
3414.00,92.81
3413.00,92.79
3412.00,92.76
3411.00,92.72
3410.00,92.69
3409.00,92.65
3408.00,92.63
3407.00,92.61
3406.00,92.59
3405.00,92.56
3404.00,92.51
3403.00,92.45
3402.00,92.41
3401.00,92.38
3400.00,92.36
3399.00,92.33
3398.00,92.30
3397.00,92.27
