Created as New Dataset,11. Acrylic Bayer
cm-1,%T
898.00,100.05
897.00,100.06
896.00,100.06
895.00,100.04
894.00,100.03
893.00,100.03
892.00,100.04
891.00,100.06
890.00,100.08
889.00,100.10
888.00,100.11
887.00,100.11
886.00,100.11
885.00,100.11
884.00,100.09
883.00,100.07
882.00,100.05
881.00,100.06
880.00,100.09
879.00,100.11
878.00,100.13
877.00,100.15
876.00,100.17
875.00,100.18
874.00,100.18
873.00,100.18
872.00,100.16
871.00,100.14
870.00,100.12
869.00,100.12
868.00,100.11
867.00,100.10
866.00,100.08
865.00,100.08
864.00,100.11
863.00,100.15
862.00,100.19
861.00,100.21
860.00,100.23
859.00,100.22
858.00,100.20
857.00,100.16
856.00,100.13
855.00,100.13
854.00,100.12
853.00,100.11
852.00,100.10
851.00,100.10
850.00,100.12
849.00,100.15
848.00,100.16
847.00,100.15
846.00,100.10
845.00,100.05
844.00,100.01
843.00,100.01
842.00,100.04
841.00,100.06
840.00,100.05
839.00,100.04
838.00,100.03
837.00,100.03
836.00,100.05
835.00,100.05
834.00,100.04
833.00,100.03
832.00,100.04
831.00,100.07
830.00,100.11
829.00,100.13
828.00,100.14
827.00,100.15
826.00,100.16
825.00,100.15
824.00,100.13
823.00,100.09
822.00,100.07
821.00,100.07
820.00,100.08
819.00,100.08
818.00,100.08
817.00,100.10
816.00,100.13
815.00,100.16
814.00,100.17
813.00,100.16
812.00,100.14
811.00,100.13
810.00,100.15
809.00,100.19
808.00,100.23
807.00,100.28
806.00,100.31
805.00,100.32
804.00,100.30
803.00,100.26
802.00,100.24
801.00,100.24
800.00,100.22
799.00,100.19
798.00,100.14
797.00,100.12
796.00,100.14
795.00,100.18
794.00,100.22
793.00,100.25
792.00,100.25
791.00,100.21
790.00,100.15
789.00,100.11
788.00,100.09
787.00,100.10
786.00,100.13
785.00,100.15
784.00,100.17
783.00,100.16
782.00,100.15
781.00,100.14
780.00,100.14
779.00,100.13
778.00,100.11
777.00,100.08
776.00,100.08
775.00,100.11
774.00,100.15
773.00,100.20
772.00,100.22
771.00,100.21
770.00,100.19
769.00,100.18
768.00,100.18
767.00,100.20
766.00,100.21
765.00,100.20
764.00,100.20
763.00,100.20
762.00,100.22
761.00,100.25
760.00,100.27
759.00,100.26
758.00,100.24
757.00,100.23
756.00,100.24
755.00,100.27
754.00,100.29
753.00,100.30
752.00,100.29
751.00,100.27
750.00,100.26
749.00,100.26
748.00,100.28
747.00,100.32
746.00,100.33
745.00,100.32
744.00,100.31
743.00,100.33
742.00,100.36
741.00,100.39
740.00,100.39
739.00,100.38
738.00,100.35
737.00,100.30
736.00,100.27
735.00,100.29
734.00,100.36
733.00,100.44
732.00,100.48
731.00,100.51
730.00,100.54
729.00,100.57
728.00,100.58
727.00,100.56
726.00,100.55
725.00,100.55
724.00,100.56
723.00,100.57
722.00,100.56
721.00,100.56
720.00,100.55
719.00,100.57
718.00,100.60
717.00,100.65
716.00,100.70
715.00,100.71
714.00,100.69
713.00,100.69
712.00,100.71
711.00,100.77
710.00,100.82
709.00,100.85
708.00,100.85
707.00,100.85
706.00,100.86
705.00,100.84
704.00,100.80
703.00,100.73
702.00,100.69
701.00,100.71
700.00,100.76
699.00,100.82
698.00,100.85
697.00,100.85
696.00,100.84
695.00,100.82
694.00,100.82
693.00,100.84
692.00,100.86
691.00,100.85
690.00,100.81
689.00,100.75
688.00,100.70
687.00,100.66
686.00,100.64
685.00,100.64
684.00,100.65
683.00,100.71
682.00,100.78
681.00,100.85
680.00,100.84
679.00,100.77
678.00,100.69
677.00,100.65
676.00,100.67
675.00,100.73
674.00,100.84
673.00,100.97
672.00,101.05
671.00,101.02
670.00,100.93
669.00,100.86
668.00,100.89
667.00,100.94
666.00,100.86
665.00,100.73
664.00,100.62
663.00,100.58
662.00,100.59
661.00,100.65
660.00,100.74
659.00,100.83
658.00,100.90
657.00,100.94
656.00,100.95
655.00,100.91
654.00,100.85
653.00,100.83
652.00,100.85
651.00,100.85
650.00,100.78
649.00,100.67
648.00,100.59
647.00,100.57
646.00,100.61
645.00,100.65
644.00,100.69
643.00,100.73
642.00,100.75
641.00,100.72
640.00,100.63
639.00,100.51
638.00,100.46
637.00,100.49
636.00,100.53
635.00,100.51
634.00,100.47
633.00,100.54
632.00,100.75
631.00,100.96
630.00,101.05
629.00,100.97
628.00,100.77
627.00,100.52
626.00,100.33
625.00,100.27
624.00,100.36
623.00,100.56
622.00,100.82
621.00,101.12
620.00,101.39
619.00,101.52
618.00,101.56
617.00,101.64
616.00,101.77
615.00,101.84
614.00,101.77
613.00,101.62
612.00,101.43
611.00,101.16
610.00,100.92
609.00,100.89
608.00,101.05
607.00,101.20
606.00,101.21
605.00,101.11
604.00,100.64
603.00,99.38
602.00,97.42
601.00,95.83
600.00,95.74
599.00,97.28
598.00,99.32
597.00,100.57
596.00,100.85
595.00,100.75
594.00,100.80
593.00,100.97
592.00,101.12
591.00,101.22
590.00,101.31
589.00,101.42
588.00,101.55
587.00,101.60
586.00,101.41
585.00,101.04
584.00,100.84
583.00,101.14
582.00,101.65
581.00,101.77
580.00,101.32
579.00,100.84
578.00,100.92
577.00,101.50
576.00,102.07
575.00,102.30
574.00,102.34
573.00,102.50
572.00,102.77
571.00,102.84
570.00,102.54
569.00,102.07
568.00,101.75
567.00,101.67
566.00,101.72
565.00,101.78
564.00,101.85
563.00,101.96
562.00,101.99
561.00,101.89
560.00,101.66
559.00,101.41
558.00,101.17
557.00,100.95
556.00,100.87
555.00,100.97
554.00,101.12
553.00,101.09
552.00,100.80
551.00,100.41
550.00,100.18
