Created as New Dataset,190 Courtaulds
2450.00,97.32
2449.00,97.34
2448.00,97.37
2447.00,97.39
2446.00,97.41
2445.00,97.41
2444.00,97.39
2443.00,97.37
2442.00,97.35
2441.00,97.35
2440.00,97.35
2439.00,97.36
2438.00,97.37
2437.00,97.37
2436.00,97.37
2435.00,97.37
2434.00,97.38
2433.00,97.39
2432.00,97.41
2431.00,97.45
2430.00,97.48
2429.00,97.50
2428.00,97.50
2427.00,97.50
2426.00,97.50
2425.00,97.50
2424.00,97.51
2423.00,97.52
2422.00,97.52
2421.00,97.52
2420.00,97.52
2419.00,97.52
2418.00,97.52
2417.00,97.51
2416.00,97.49
2415.00,97.48
2414.00,97.48
2413.00,97.49
2412.00,97.51
2411.00,97.53
2410.00,97.54
2409.00,97.56
2408.00,97.57
2407.00,97.57
2406.00,97.58
2405.00,97.59
2404.00,97.60
2403.00,97.62
2402.00,97.63
2401.00,97.64
2400.00,97.65
2399.00,97.66
2398.00,97.67
2397.00,97.69
2396.00,97.71
2395.00,97.73
2394.00,97.73
2393.00,97.73
2392.00,97.74
2391.00,97.74
2390.00,97.75
2389.00,97.75
2388.00,97.75
2387.00,97.76
2386.00,97.77
2385.00,97.79
2384.00,97.82
2383.00,97.86
2382.00,97.89
2381.00,97.91
2380.00,97.90
2379.00,97.90
2378.00,97.89
2377.00,97.88
2376.00,97.87
2375.00,97.87
2374.00,97.89
2373.00,97.92
2372.00,97.95
2371.00,97.97
2370.00,98.00
2369.00,98.04
2368.00,98.06
2367.00,98.05
2366.00,98.02
2365.00,97.97
2364.00,97.94
2363.00,97.93
2362.00,97.96
2361.00,98.02
2360.00,98.06
2359.00,98.05
2358.00,97.97
2357.00,97.86
2356.00,97.79
2355.00,97.80
2354.00,97.88
2353.00,97.96
2352.00,97.98
2351.00,97.96
2350.00,97.96
2349.00,98.01
2348.00,98.09
2347.00,98.16
2346.00,98.18
2345.00,98.15
2344.00,98.12
2343.00,98.09
2342.00,98.06
2341.00,97.98
2340.00,97.90
2339.00,97.84
2338.00,97.81
2337.00,97.81
2336.00,97.82
2335.00,97.84
2334.00,97.85
2333.00,97.85
2332.00,97.82
2331.00,97.80
2330.00,97.80
2329.00,97.83
2328.00,97.85
2327.00,97.83
2326.00,97.77
2325.00,97.70
2324.00,97.64
2323.00,97.61
2322.00,97.61
2321.00,97.63
2320.00,97.63
2319.00,97.61
2318.00,97.58
2317.00,97.56
2316.00,97.55
2315.00,97.55
2314.00,97.54
2313.00,97.54
2312.00,97.53
2311.00,97.53
2310.00,97.53
2309.00,97.53
2308.00,97.53
2307.00,97.53
2306.00,97.53
2305.00,97.52
2304.00,97.50
2303.00,97.47
2302.00,97.44
2301.00,97.43
2300.00,97.42
2299.00,97.42
2298.00,97.42
2297.00,97.42
2296.00,97.42
2295.00,97.39
2294.00,97.35
2293.00,97.31
2292.00,97.28
2291.00,97.25
2290.00,97.23
2289.00,97.20
2288.00,97.17
2287.00,97.17
2286.00,97.17
2285.00,97.17
2284.00,97.15
2283.00,97.13
2282.00,97.10
2281.00,97.07
2280.00,97.03
2279.00,97.01
2278.00,97.00
2277.00,97.01
2276.00,97.03
2275.00,97.03
2274.00,97.01
2273.00,96.99
2272.00,96.98
2271.00,96.98
2270.00,96.99
2269.00,96.98
2268.00,96.96
2267.00,96.93
2266.00,96.91
2265.00,96.89
2264.00,96.88
2263.00,96.87
2262.00,96.85
2261.00,96.82
2260.00,96.79
2259.00,96.76
2258.00,96.73
2257.00,96.72
2256.00,96.72
2255.00,96.74
2254.00,96.77
2253.00,96.80
2252.00,96.82
2251.00,96.81
2250.00,96.78
2249.00,96.75
2248.00,96.73
2247.00,96.71
2246.00,96.70
2245.00,96.69
2244.00,96.67
2243.00,96.65
2242.00,96.62
2241.00,96.58
2240.00,96.55
2239.00,96.54
2238.00,96.55
2237.00,96.57
2236.00,96.58
2235.00,96.58
2234.00,96.57
2233.00,96.56
2232.00,96.54
2231.00,96.50
2230.00,96.45
2229.00,96.40
2228.00,96.37
2227.00,96.37
2226.00,96.40
2225.00,96.45
2224.00,96.49
2223.00,96.50
2222.00,96.46
2221.00,96.40
2220.00,96.34
2219.00,96.30
2218.00,96.29
2217.00,96.30
2216.00,96.33
2215.00,96.35
2214.00,96.34
2213.00,96.32
2212.00,96.29
2211.00,96.27
2210.00,96.25
2209.00,96.23
2208.00,96.20
2207.00,96.19
2206.00,96.20
2205.00,96.22
2204.00,96.22
2203.00,96.18
2202.00,96.14
2201.00,96.12
2200.00,96.12
2199.00,96.10
2198.00,96.06
2197.00,96.00
2196.00,95.96
2195.00,95.98
2194.00,96.04
2193.00,96.10
2192.00,96.12
2191.00,96.09
2190.00,96.01
2189.00,95.92
2188.00,95.82
2187.00,95.73
2186.00,95.66
2185.00,95.63
2184.00,95.62
2183.00,95.65
2182.00,95.69
2181.00,95.73
2180.00,95.75
2179.00,95.77
2178.00,95.80
2177.00,95.83
2176.00,95.85
2175.00,95.82
2174.00,95.78
2173.00,95.75
2172.00,95.72
2171.00,95.70
2170.00,95.67
2169.00,95.64
2168.00,95.59
2167.00,95.54
2166.00,95.48
2165.00,95.39
2164.00,95.26
2163.00,95.12
2162.00,95.04
2161.00,95.09
2160.00,95.26
2159.00,95.49
2158.00,95.69
2157.00,95.81
2156.00,95.85
2155.00,95.85
2154.00,95.86
2153.00,95.87
2152.00,95.87
2151.00,95.89
2150.00,95.93
2149.00,96.01
2148.00,96.11
2147.00,96.20
2146.00,96.27
2145.00,96.30
2144.00,96.29
2143.00,96.27
2142.00,96.25
2141.00,96.24
2140.00,96.24
2139.00,96.28
2138.00,96.35
2137.00,96.44
2136.00,96.53
2135.00,96.62
2134.00,96.69
2133.00,96.73
2132.00,96.75
2131.00,96.75
2130.00,96.74
2129.00,96.72
2128.00,96.72
2127.00,96.74
2126.00,96.76
2125.00,96.76
2124.00,96.74
2123.00,96.72
2122.00,96.69
2121.00,96.67
2120.00,96.66
2119.00,96.65
2118.00,96.66
2117.00,96.69
2116.00,96.71
2115.00,96.72
2114.00,96.69
2113.00,96.67
2112.00,96.66
2111.00,96.66
2110.00,96.68
2109.00,96.69
2108.00,96.69
2107.00,96.69
2106.00,96.69
2105.00,96.69
2104.00,96.70
2103.00,96.71
2102.00,96.73
2101.00,96.73
2100.00,96.71
2099.00,96.69
2098.00,96.67
2097.00,96.67
2096.00,96.67
2095.00,96.67
2094.00,96.70
2093.00,96.74
2092.00,96.77
2091.00,96.77
2090.00,96.74
2089.00,96.70
2088.00,96.66
2087.00,96.64
2086.00,96.64
2085.00,96.64
2084.00,96.64
2083.00,96.64
2082.00,96.62
2081.00,96.61
2080.00,96.60
2079.00,96.59
2078.00,96.59
2077.00,96.57
2076.00,96.55
2075.00,96.53
2074.00,96.51
2073.00,96.50
2072.00,96.52
2071.00,96.56
2070.00,96.58
2069.00,96.57
2068.00,96.55
2067.00,96.53
2066.00,96.51
2065.00,96.48
2064.00,96.46
2063.00,96.45
2062.00,96.44
2061.00,96.42
2060.00,96.40
2059.00,96.39
2058.00,96.36
2057.00,96.33
2056.00,96.28
2055.00,96.24
2054.00,96.19
2053.00,96.13
2052.00,96.06
2051.00,95.98
2050.00,95.94
2049.00,95.96
2048.00,96.01
2047.00,96.06
2046.00,96.10
2045.00,96.10
2044.00,96.07
2043.00,96.00
2042.00,95.91
2041.00,95.83
2040.00,95.76
2039.00,95.70
2038.00,95.67
2037.00,95.66
2036.00,95.66
2035.00,95.68
2034.00,95.73
2033.00,95.78
2032.00,95.83
2031.00,95.84
2030.00,95.82
2029.00,95.81
2028.00,95.80
2027.00,95.80
2026.00,95.81
2025.00,95.83
2024.00,95.84
2023.00,95.85
2022.00,95.84
2021.00,95.83
2020.00,95.84
2019.00,95.87
2018.00,95.92
2017.00,95.96
2016.00,95.98
2015.00,95.99
2014.00,95.97
2013.00,95.92
2012.00,95.85
2011.00,95.79
2010.00,95.79
2009.00,95.85
2008.00,95.96
2007.00,96.06
2006.00,96.13
2005.00,96.16
2004.00,96.18
2003.00,96.20
2002.00,96.21
2001.00,96.21
2000.00,96.19
1999.00,96.16
1998.00,96.18
1997.00,96.23
1996.00,96.29
1995.00,96.34
1994.00,96.36
1993.00,96.36
1992.00,96.37
1991.00,96.38
1990.00,96.38
1989.00,96.34
1988.00,96.26
1987.00,96.15
1986.00,96.05
1985.00,95.97
1984.00,95.94
1983.00,95.94
1982.00,95.93
1981.00,95.90
1980.00,95.84
1979.00,95.80
1978.00,95.81
1977.00,95.89
1976.00,95.99
1975.00,96.06
1974.00,96.10
1973.00,96.11
1972.00,96.12
1971.00,96.12
1970.00,96.14
1969.00,96.18
1968.00,96.25
1967.00,96.33
1966.00,96.39
1965.00,96.40
1964.00,96.38
1963.00,96.37
1962.00,96.40
1961.00,96.47
1960.00,96.57
1959.00,96.65
1958.00,96.70
1957.00,96.70
1956.00,96.68
1955.00,96.65
1954.00,96.65
1953.00,96.67
1952.00,96.72
1951.00,96.79
1950.00,96.86
1949.00,96.89
1948.00,96.91
1947.00,96.92
1946.00,96.93
1945.00,96.96
1944.00,97.00
1943.00,97.05
1942.00,97.09
1941.00,97.11
1940.00,97.09
1939.00,97.06
1938.00,97.04
1937.00,97.03
1936.00,97.05
1935.00,97.08
1934.00,97.12
1933.00,97.17
1932.00,97.19
1931.00,97.20
1930.00,97.19
1929.00,97.18
1928.00,97.20
1927.00,97.24
1926.00,97.26
1925.00,97.25
1924.00,97.23
1923.00,97.21
1922.00,97.21
1921.00,97.22
1920.00,97.24
1919.00,97.26
1918.00,97.29
1917.00,97.33
1916.00,97.35
1915.00,97.35
1914.00,97.33
1913.00,97.31
1912.00,97.30
1911.00,97.29
1910.00,97.30
1909.00,97.32
1908.00,97.35
1907.00,97.38
1906.00,97.42
1905.00,97.45
1904.00,97.47
1903.00,97.50
1902.00,97.52
1901.00,97.52
1900.00,97.51
1899.00,97.47
1898.00,97.43
1897.00,97.40
1896.00,97.40
1895.00,97.44
1894.00,97.49
1893.00,97.53
1892.00,97.57
1891.00,97.59
1890.00,97.59
1889.00,97.58
1888.00,97.58
1887.00,97.57
1886.00,97.58
1885.00,97.58
1884.00,97.58
1883.00,97.59
1882.00,97.59
1881.00,97.60
1880.00,97.59
1879.00,97.58
1878.00,97.59
1877.00,97.59
1876.00,97.61
1875.00,97.62
1874.00,97.63
1873.00,97.63
1872.00,97.61
1871.00,97.61
1870.00,97.62
1869.00,97.65
1868.00,97.66
1867.00,97.65
1866.00,97.64
1865.00,97.63
1864.00,97.63
1863.00,97.65
1862.00,97.67
1861.00,97.69
1860.00,97.71
1859.00,97.71
1858.00,97.71
1857.00,97.71
1856.00,97.72
1855.00,97.72
1854.00,97.74
1853.00,97.75
1852.00,97.77
1851.00,97.79
1850.00,97.80
1849.00,97.79
1848.00,97.76
1847.00,97.73
1846.00,97.72
1845.00,97.75
1844.00,97.80
1843.00,97.83
1842.00,97.83
1841.00,97.81
1840.00,97.80
1839.00,97.81
1838.00,97.82
1837.00,97.82
1836.00,97.82
1835.00,97.81
1834.00,97.80
1833.00,97.81
1832.00,97.82
1831.00,97.84
1830.00,97.86
1829.00,97.85
1828.00,97.81
1827.00,97.78
1826.00,97.78
1825.00,97.78
1824.00,97.79
1823.00,97.80
1822.00,97.80
1821.00,97.81
1820.00,97.82
1819.00,97.84
1818.00,97.86
1817.00,97.88
1816.00,97.89
1815.00,97.91
1814.00,97.93
1813.00,97.95
1812.00,97.95
1811.00,97.93
1810.00,97.91
1809.00,97.90
1808.00,97.91
1807.00,97.93
1806.00,97.93
1805.00,97.92
1804.00,97.90
1803.00,97.89
1802.00,97.90
1801.00,97.91
1800.00,97.93
1799.00,97.93
1798.00,97.92
1797.00,97.92
1796.00,97.92
1795.00,97.94
1794.00,97.96
1793.00,97.97
1792.00,97.96
1791.00,97.96
1790.00,97.96
1789.00,97.96
1788.00,97.96
1787.00,97.96
1786.00,97.96
1785.00,97.95
1784.00,97.94
1783.00,97.95
1782.00,97.95
1781.00,97.95
1780.00,97.94
1779.00,97.94
1778.00,97.94
1777.00,97.94
1776.00,97.93
1775.00,97.92
1774.00,97.91
1773.00,97.92
1772.00,97.93
1771.00,97.94
1770.00,97.93
1769.00,97.93
1768.00,97.93
1767.00,97.93
1766.00,97.93
1765.00,97.91
1764.00,97.88
1763.00,97.86
1762.00,97.87
1761.00,97.89
1760.00,97.89
1759.00,97.88
1758.00,97.86
1757.00,97.86
1756.00,97.87
1755.00,97.87
1754.00,97.86
1753.00,97.85
1752.00,97.84
1751.00,97.84
1750.00,97.83
1749.00,97.81
1748.00,97.79
1747.00,97.78
1746.00,97.79
1745.00,97.80
1744.00,97.80
1743.00,97.79
1742.00,97.77
1741.00,97.76
1740.00,97.77
1739.00,97.78
1738.00,97.79
1737.00,97.77
1736.00,97.75
1735.00,97.73
1734.00,97.72
1733.00,97.72
1732.00,97.73
1731.00,97.74
1730.00,97.75
1729.00,97.76
1728.00,97.75
1727.00,97.74
1726.00,97.72
1725.00,97.70
1724.00,97.68
1723.00,97.67
1722.00,97.66
1721.00,97.64
1720.00,97.63
1719.00,97.64
1718.00,97.64
1717.00,97.63
1716.00,97.61
1715.00,97.60
1714.00,97.59
1713.00,97.58
1712.00,97.56
1711.00,97.55
1710.00,97.54
1709.00,97.53
1708.00,97.51
1707.00,97.48
1706.00,97.47
1705.00,97.45
1704.00,97.43
1703.00,97.41
1702.00,97.38
1701.00,97.36
1700.00,97.34
1699.00,97.31
1698.00,97.27
1697.00,97.22
1696.00,97.19
1695.00,97.16
1694.00,97.15
1693.00,97.13
1692.00,97.09
1691.00,97.06
1690.00,97.02
1689.00,97.00
1688.00,96.97
1687.00,96.95
1686.00,96.93
1685.00,96.90
1684.00,96.84
1683.00,96.78
1682.00,96.74
1681.00,96.70
1680.00,96.66
1679.00,96.60
1678.00,96.55
1677.00,96.49
1676.00,96.42
1675.00,96.35
1674.00,96.29
1673.00,96.24
1672.00,96.18
1671.00,96.13
1670.00,96.07
1669.00,96.01
1668.00,95.95
1667.00,95.91
1666.00,95.87
1665.00,95.83
1664.00,95.79
1663.00,95.75
1662.00,95.70
1661.00,95.66
1660.00,95.61
1659.00,95.55
1658.00,95.49
1657.00,95.43
1656.00,95.38
1655.00,95.35
1654.00,95.32
1653.00,95.26
1652.00,95.21
1651.00,95.19
1650.00,95.17
1649.00,95.15
1648.00,95.12
1647.00,95.08
1646.00,95.06
1645.00,95.05
1644.00,95.05
1643.00,95.05
1642.00,95.06
1641.00,95.08
1640.00,95.09
1639.00,95.10
1638.00,95.11
1637.00,95.12
1636.00,95.12
1635.00,95.12
1634.00,95.14
1633.00,95.15
1632.00,95.17
1631.00,95.19
1630.00,95.22
1629.00,95.25
1628.00,95.29
1627.00,95.33
1626.00,95.37
1625.00,95.40
1624.00,95.42
1623.00,95.45
1622.00,95.50
1621.00,95.55
1620.00,95.59
1619.00,95.64
1618.00,95.68
1617.00,95.74
1616.00,95.79
1615.00,95.85
1614.00,95.89
1613.00,95.93
1612.00,95.98
1611.00,96.02
1610.00,96.06
1609.00,96.09
1608.00,96.11
1607.00,96.13
1606.00,96.15
1605.00,96.19
1604.00,96.23
1603.00,96.28
1602.00,96.33
1601.00,96.37
1600.00,96.39
1599.00,96.41
1598.00,96.43
1597.00,96.45
1596.00,96.47
1595.00,96.49
1594.00,96.52
1593.00,96.54
1592.00,96.55
1591.00,96.56
1590.00,96.58
1589.00,96.61
1588.00,96.65
1587.00,96.67
1586.00,96.69
1585.00,96.71
1584.00,96.74
1583.00,96.77
1582.00,96.81
1581.00,96.83
1580.00,96.85
1579.00,96.85
1578.00,96.85
1577.00,96.85
1576.00,96.87
1575.00,96.90
1574.00,96.94
1573.00,96.97
1572.00,96.98
1571.00,97.00
1570.00,97.01
1569.00,97.03
1568.00,97.04
1567.00,97.04
1566.00,97.03
1565.00,97.03
1564.00,97.04
1563.00,97.04
1562.00,97.04
1561.00,97.05
1560.00,97.07
1559.00,97.07
1558.00,97.07
1557.00,97.06
1556.00,97.06
1555.00,97.06
1554.00,97.08
1553.00,97.09
1552.00,97.08
1551.00,97.06
1550.00,97.05
1549.00,97.05
1548.00,97.06
1547.00,97.06
1546.00,97.05
1545.00,97.04
1544.00,97.03
1543.00,97.03
1542.00,97.03
1541.00,97.03
1540.00,97.05
1539.00,97.07
1538.00,97.10
1537.00,97.11
1536.00,97.11
1535.00,97.10
1534.00,97.12
1533.00,97.15
1532.00,97.19
1531.00,97.22
1530.00,97.24
1529.00,97.26
1528.00,97.26
1527.00,97.27
1526.00,97.27
1525.00,97.27
1524.00,97.27
1523.00,97.27
1522.00,97.26
1521.00,97.25
1520.00,97.24
1519.00,97.23
1518.00,97.23
1517.00,97.24
1516.00,97.26
1515.00,97.27
1514.00,97.27
1513.00,97.26
1512.00,97.24
1511.00,97.23
1510.00,97.20
1509.00,97.18
1508.00,97.17
1507.00,97.17
1506.00,97.16
1505.00,97.15
1504.00,97.13
1503.00,97.11
1502.00,97.09
1501.00,97.07
1500.00,97.04
1499.00,97.03
1498.00,97.01
1497.00,96.97
1496.00,96.92
1495.00,96.87
1494.00,96.81
1493.00,96.75
1492.00,96.68
1491.00,96.63
1490.00,96.58
1489.00,96.52
1488.00,96.44
1487.00,96.37
1486.00,96.30
1485.00,96.22
1484.00,96.13
1483.00,96.04
1482.00,95.95
1481.00,95.84
1480.00,95.74
1479.00,95.63
1478.00,95.51
1477.00,95.39
1476.00,95.26
1475.00,95.14
1474.00,95.02
1473.00,94.88
1472.00,94.72
1471.00,94.60
1470.00,94.50
1469.00,94.43
1468.00,94.36
1467.00,94.29
1466.00,94.21
1465.00,94.12
1464.00,94.03
1463.00,93.96
1462.00,93.91
1461.00,93.86
1460.00,93.81
1459.00,93.75
1458.00,93.68
1457.00,93.59
1456.00,93.50
1455.00,93.44
1454.00,93.39
1453.00,93.34
1452.00,93.29
1451.00,93.23
1450.00,93.17
1449.00,93.10
1448.00,93.03
1447.00,92.96
1446.00,92.90
1445.00,92.84
1444.00,92.78
1443.00,92.73
1442.00,92.67
1441.00,92.63
1440.00,92.58
1439.00,92.53
1438.00,92.47
1437.00,92.41
1436.00,92.36
1435.00,92.33
1434.00,92.32
1433.00,92.31
1432.00,92.29
1431.00,92.26
1430.00,92.25
1429.00,92.23
1428.00,92.21
1427.00,92.20
1426.00,92.18
1425.00,92.15
1424.00,92.12
1423.00,92.10
1422.00,92.09
1421.00,92.07
1420.00,92.03
1419.00,91.97
1418.00,91.95
1417.00,91.97
1416.00,92.01
1415.00,92.05
1414.00,92.08
1413.00,92.09
1412.00,92.10
1411.00,92.13
1410.00,92.16
1409.00,92.20
1408.00,92.22
1407.00,92.23
1406.00,92.25
1405.00,92.26
1404.00,92.26
1403.00,92.27
1402.00,92.27
1401.00,92.26
1400.00,92.24
1399.00,92.23
1398.00,92.21
1397.00,92.19
1396.00,92.15
1395.00,92.11
1394.00,92.08
1393.00,92.06
1392.00,92.03
1391.00,91.99
1390.00,91.94
1389.00,91.87
1388.00,91.77
1387.00,91.65
1386.00,91.52
1385.00,91.38
1384.00,91.23
1383.00,91.07
1382.00,90.88
1381.00,90.70
1380.00,90.52
1379.00,90.34
1378.00,90.17
1377.00,90.00
1376.00,89.85
1375.00,89.72
1374.00,89.62
1373.00,89.53
1372.00,89.46
1371.00,89.39
1370.00,89.33
1369.00,89.27
1368.00,89.23
1367.00,89.20
1366.00,89.21
1365.00,89.23
1364.00,89.27
1363.00,89.33
1362.00,89.41
1361.00,89.50
1360.00,89.59
1359.00,89.69
1358.00,89.79
1357.00,89.89
1356.00,89.99
1355.00,90.08
1354.00,90.16
1353.00,90.23
1352.00,90.28
1351.00,90.33
1350.00,90.35
1349.00,90.37
1348.00,90.39
1347.00,90.41
1346.00,90.42
1345.00,90.42
1344.00,90.41
1343.00,90.39
1342.00,90.36
1341.00,90.33
1340.00,90.28
1339.00,90.23
1338.00,90.18
1337.00,90.15
1336.00,90.13
1335.00,90.13
1334.00,90.13
1333.00,90.14
1332.00,90.15
1331.00,90.16
1330.00,90.16
1329.00,90.16
1328.00,90.17
1327.00,90.18
1326.00,90.19
1325.00,90.18
1324.00,90.15
1323.00,90.10
1322.00,90.04
1321.00,89.96
1320.00,89.88
1319.00,89.79
1318.00,89.71
1317.00,89.65
1316.00,89.60
1315.00,89.59
1314.00,89.60
1313.00,89.62
1312.00,89.67
1311.00,89.73
1310.00,89.81
1309.00,89.91
1308.00,90.03
1307.00,90.16
1306.00,90.30
1305.00,90.43
1304.00,90.56
1303.00,90.67
1302.00,90.77
1301.00,90.86
1300.00,90.96
1299.00,91.08
1298.00,91.20
1297.00,91.31
1296.00,91.42
1295.00,91.53
1294.00,91.65
1293.00,91.77
1292.00,91.89
1291.00,92.01
1290.00,92.12
1289.00,92.22
1288.00,92.31
1287.00,92.39
1286.00,92.44
1285.00,92.48
1284.00,92.49
1283.00,92.50
1282.00,92.48
1281.00,92.45
1280.00,92.39
1279.00,92.34
1278.00,92.30
1277.00,92.28
1276.00,92.27
1275.00,92.25
1274.00,92.23
1273.00,92.21
1272.00,92.17
1271.00,92.14
1270.00,92.09
1269.00,92.04
1268.00,91.97
1267.00,91.91
1266.00,91.87
1265.00,91.85
1264.00,91.85
1263.00,91.87
1262.00,91.87
1261.00,91.88
1260.00,91.89
1259.00,91.92
1258.00,91.97
1257.00,92.05
1256.00,92.13
1255.00,92.22
1254.00,92.31
1253.00,92.40
1252.00,92.48
1251.00,92.56
1250.00,92.61
1249.00,92.66
1248.00,92.69
1247.00,92.72
1246.00,92.75
1245.00,92.76
1244.00,92.77
1243.00,92.77
1242.00,92.77
1241.00,92.78
1240.00,92.78
1239.00,92.78
1238.00,92.78
1237.00,92.77
1236.00,92.77
1235.00,92.77
1234.00,92.79
1233.00,92.81
1232.00,92.83
1231.00,92.85
1230.00,92.88
1229.00,92.91
1228.00,92.97
1227.00,93.05
1226.00,93.15
1225.00,93.26
1224.00,93.37
1223.00,93.49
1222.00,93.61
1221.00,93.74
1220.00,93.86
1219.00,93.97
1218.00,94.07
1217.00,94.15
1216.00,94.21
1215.00,94.25
1214.00,94.28
1213.00,94.30
1212.00,94.30
1211.00,94.27
1210.00,94.20
1209.00,94.10
1208.00,93.97
1207.00,93.82
1206.00,93.67
1205.00,93.53
1204.00,93.39
1203.00,93.27
1202.00,93.16
1201.00,93.07
1200.00,93.03
1199.00,93.04
1198.00,93.10
1197.00,93.19
1196.00,93.32
1195.00,93.48
1194.00,93.66
1193.00,93.86
1192.00,94.04
1191.00,94.20
1190.00,94.34
1189.00,94.46
1188.00,94.56
1187.00,94.63
1186.00,94.68
1185.00,94.70
1184.00,94.70
1183.00,94.67
1182.00,94.60
1181.00,94.49
1180.00,94.34
1179.00,94.15
1178.00,93.94
1177.00,93.70
1176.00,93.47
1175.00,93.22
1174.00,92.96
1173.00,92.65
1172.00,92.31
1171.00,91.93
1170.00,91.53
1169.00,91.11
1168.00,90.67
1167.00,90.20
1166.00,89.73
1165.00,89.25
1164.00,88.79
1163.00,88.35
1162.00,87.95
1161.00,87.59
1160.00,87.26
1159.00,86.99
1158.00,86.80
1157.00,86.67
1156.00,86.59
1155.00,86.58
1154.00,86.62
1153.00,86.72
1152.00,86.86
1151.00,87.04
1150.00,87.24
1149.00,87.43
1148.00,87.63
1147.00,87.83
1146.00,88.02
1145.00,88.19
1144.00,88.33
1143.00,88.44
1142.00,88.52
1141.00,88.56
1140.00,88.55
1139.00,88.50
1138.00,88.40
1137.00,88.27
1136.00,88.10
1135.00,87.90
1134.00,87.67
1133.00,87.42
1132.00,87.16
1131.00,86.89
1130.00,86.59
1129.00,86.25
1128.00,85.91
1127.00,85.58
1126.00,85.25
1125.00,84.90
1124.00,84.54
1123.00,84.18
1122.00,83.85
1121.00,83.54
1120.00,83.22
1119.00,82.89
1118.00,82.58
1117.00,82.28
1116.00,81.99
1115.00,81.71
1114.00,81.48
1113.00,81.28
1112.00,81.11
1111.00,80.95
1110.00,80.79
1109.00,80.64
1108.00,80.49
1107.00,80.34
1106.00,80.17
1105.00,79.97
1104.00,79.73
1103.00,79.48
1102.00,79.19
1101.00,78.88
1100.00,78.56
1099.00,78.27
1098.00,78.03
1097.00,77.81
1096.00,77.59
1095.00,77.38
1094.00,77.18
1093.00,76.98
1092.00,76.78
1091.00,76.62
1090.00,76.47
1089.00,76.31
1088.00,76.13
1087.00,75.93
1086.00,75.72
1085.00,75.52
1084.00,75.34
1083.00,75.16
1082.00,74.95
1081.00,74.69
1080.00,74.39
1079.00,74.09
1078.00,73.78
1077.00,73.46
1076.00,73.13
1075.00,72.82
1074.00,72.54
1073.00,72.25
1072.00,71.93
1071.00,71.60
1070.00,71.28
1069.00,70.96
1068.00,70.65
1067.00,70.35
1066.00,70.05
1065.00,69.73
1064.00,69.38
1063.00,69.04
1062.00,68.72
1061.00,68.42
1060.00,68.14
1059.00,67.87
1058.00,67.64
1057.00,67.44
1056.00,67.27
1055.00,67.13
1054.00,66.98
1053.00,66.83
1052.00,66.67
1051.00,66.54
1050.00,66.44
1049.00,66.34
1048.00,66.23
1047.00,66.12
1046.00,66.01
1045.00,65.90
1044.00,65.79
1043.00,65.70
1042.00,65.60
1041.00,65.51
1040.00,65.42
1039.00,65.32
1038.00,65.21
1037.00,65.08
1036.00,64.92
1035.00,64.73
1034.00,64.51
1033.00,64.24
1032.00,63.95
1031.00,63.68
1030.00,63.43
1029.00,63.16
1028.00,62.89
1027.00,62.64
1026.00,62.42
1025.00,62.22
1024.00,62.01
1023.00,61.80
1022.00,61.60
1021.00,61.43
1020.00,61.31
1019.00,61.26
1018.00,61.26
1017.00,61.30
1016.00,61.37
1015.00,61.49
1014.00,61.68
1013.00,61.90
1012.00,62.15
1011.00,62.41
1010.00,62.66
1009.00,62.87
1008.00,63.07
1007.00,63.28
1006.00,63.50
1005.00,63.70
1004.00,63.84
1003.00,63.92
1002.00,63.94
1001.00,63.92
1000.00,63.89
999.00,63.87
998.00,63.85
997.00,63.82
996.00,63.78
995.00,63.76
994.00,63.79
993.00,63.89
992.00,64.05
991.00,64.28
990.00,64.59
989.00,64.97
988.00,65.42
987.00,65.92
986.00,66.47
985.00,67.05
984.00,67.69
983.00,68.36
982.00,69.05
981.00,69.71
980.00,70.33
979.00,70.93
978.00,71.52
977.00,72.10
976.00,72.64
975.00,73.15
974.00,73.62
973.00,74.06
972.00,74.46
971.00,74.82
970.00,75.16
969.00,75.47
968.00,75.77
967.00,76.07
966.00,76.36
965.00,76.63
964.00,76.89
963.00,77.16
962.00,77.43
961.00,77.72
960.00,78.01
959.00,78.32
958.00,78.63
957.00,78.95
956.00,79.27
955.00,79.61
954.00,79.96
953.00,80.31
952.00,80.64
951.00,80.95
950.00,81.23
949.00,81.49
948.00,81.75
947.00,82.02
946.00,82.27
945.00,82.50
944.00,82.71
943.00,82.93
942.00,83.15
941.00,83.35
940.00,83.53
939.00,83.70
938.00,83.84
937.00,83.96
936.00,84.08
935.00,84.20
934.00,84.31
933.00,84.41
932.00,84.52
931.00,84.63
930.00,84.76
929.00,84.88
928.00,85.00
927.00,85.12
926.00,85.24
925.00,85.36
924.00,85.48
923.00,85.61
922.00,85.74
921.00,85.87
920.00,85.98
919.00,86.07
918.00,86.12
917.00,86.13
916.00,86.12
915.00,86.09
914.00,86.05
913.00,85.98
912.00,85.90
911.00,85.79
910.00,85.65
909.00,85.48
908.00,85.26
907.00,85.04
906.00,84.82
905.00,84.62
904.00,84.41
903.00,84.19
902.00,83.94
901.00,83.67
900.00,83.41
899.00,83.17
898.00,82.97
897.00,82.81
896.00,82.70
895.00,82.64
894.00,82.66
893.00,82.75
892.00,82.90
891.00,83.09
890.00,83.31
889.00,83.56
888.00,83.85
887.00,84.16
886.00,84.49
885.00,84.82
