Created as New Dataset,17. Cyanenka SA
cm-1,%T
898.00,99.21
897.00,99.21
896.00,99.23
895.00,99.25
894.00,99.26
893.00,99.25
892.00,99.23
891.00,99.22
890.00,99.22
889.00,99.24
888.00,99.26
887.00,99.27
886.00,99.27
885.00,99.27
884.00,99.27
883.00,99.27
882.00,99.25
881.00,99.23
880.00,99.23
879.00,99.24
878.00,99.25
877.00,99.28
876.00,99.31
875.00,99.33
874.00,99.34
873.00,99.34
872.00,99.33
871.00,99.30
870.00,99.26
869.00,99.22
868.00,99.20
867.00,99.21
866.00,99.21
865.00,99.21
864.00,99.21
863.00,99.22
862.00,99.25
861.00,99.27
860.00,99.27
859.00,99.27
858.00,99.26
857.00,99.27
856.00,99.28
855.00,99.28
854.00,99.30
853.00,99.32
852.00,99.34
851.00,99.34
850.00,99.32
849.00,99.28
848.00,99.26
847.00,99.26
846.00,99.27
845.00,99.29
844.00,99.32
843.00,99.33
842.00,99.33
841.00,99.34
840.00,99.33
839.00,99.32
838.00,99.30
837.00,99.28
836.00,99.26
835.00,99.24
834.00,99.23
833.00,99.22
832.00,99.23
831.00,99.25
830.00,99.27
829.00,99.28
828.00,99.27
827.00,99.27
826.00,99.26
825.00,99.25
824.00,99.26
823.00,99.26
822.00,99.27
821.00,99.27
820.00,99.28
819.00,99.30
818.00,99.31
817.00,99.31
816.00,99.30
815.00,99.28
814.00,99.27
813.00,99.27
812.00,99.27
811.00,99.26
810.00,99.24
809.00,99.22
808.00,99.22
807.00,99.25
806.00,99.30
805.00,99.34
804.00,99.33
803.00,99.30
802.00,99.26
801.00,99.24
800.00,99.23
799.00,99.21
798.00,99.18
797.00,99.16
796.00,99.18
795.00,99.23
794.00,99.27
793.00,99.30
792.00,99.29
791.00,99.26
790.00,99.23
789.00,99.23
788.00,99.25
787.00,99.28
786.00,99.30
785.00,99.30
784.00,99.29
783.00,99.28
782.00,99.28
781.00,99.27
780.00,99.25
779.00,99.24
778.00,99.24
777.00,99.23
776.00,99.22
775.00,99.21
774.00,99.21
773.00,99.21
772.00,99.18
771.00,99.15
770.00,99.13
769.00,99.16
768.00,99.21
767.00,99.27
766.00,99.29
765.00,99.28
764.00,99.27
763.00,99.26
762.00,99.26
761.00,99.27
760.00,99.29
759.00,99.30
758.00,99.32
757.00,99.32
756.00,99.30
755.00,99.27
754.00,99.25
753.00,99.24
752.00,99.25
751.00,99.24
750.00,99.25
749.00,99.28
748.00,99.34
747.00,99.39
746.00,99.42
745.00,99.41
744.00,99.37
743.00,99.34
742.00,99.34
741.00,99.37
740.00,99.44
739.00,99.48
738.00,99.46
737.00,99.39
736.00,99.35
735.00,99.36
734.00,99.44
733.00,99.55
732.00,99.63
731.00,99.64
730.00,99.59
729.00,99.55
728.00,99.54
727.00,99.55
726.00,99.55
725.00,99.51
724.00,99.45
723.00,99.40
722.00,99.40
721.00,99.42
720.00,99.46
719.00,99.49
718.00,99.51
717.00,99.50
716.00,99.48
715.00,99.46
714.00,99.47
713.00,99.49
712.00,99.50
711.00,99.47
710.00,99.43
709.00,99.40
708.00,99.40
707.00,99.43
706.00,99.47
705.00,99.48
704.00,99.48
703.00,99.50
702.00,99.55
701.00,99.62
700.00,99.66
699.00,99.65
698.00,99.61
697.00,99.56
696.00,99.52
695.00,99.50
694.00,99.48
693.00,99.47
692.00,99.46
691.00,99.45
690.00,99.46
689.00,99.49
688.00,99.51
687.00,99.49
686.00,99.44
685.00,99.40
684.00,99.39
683.00,99.41
682.00,99.42
681.00,99.44
680.00,99.46
679.00,99.49
678.00,99.52
677.00,99.54
676.00,99.53
675.00,99.49
674.00,99.45
673.00,99.42
672.00,99.42
671.00,99.47
670.00,99.58
669.00,99.71
668.00,99.75
667.00,99.64
666.00,99.53
665.00,99.51
664.00,99.54
663.00,99.59
662.00,99.64
661.00,99.67
660.00,99.65
659.00,99.58
658.00,99.50
657.00,99.47
656.00,99.51
655.00,99.57
654.00,99.58
653.00,99.55
652.00,99.51
651.00,99.49
650.00,99.48
649.00,99.46
648.00,99.41
647.00,99.35
646.00,99.28
645.00,99.25
644.00,99.29
643.00,99.41
642.00,99.56
641.00,99.68
640.00,99.73
639.00,99.73
638.00,99.73
637.00,99.78
636.00,99.85
635.00,99.87
634.00,99.82
633.00,99.75
632.00,99.68
631.00,99.60
630.00,99.52
629.00,99.46
628.00,99.45
627.00,99.45
626.00,99.41
625.00,99.29
624.00,99.16
623.00,99.08
622.00,99.05
621.00,99.02
620.00,98.93
619.00,98.83
618.00,98.79
617.00,98.89
616.00,99.11
615.00,99.36
614.00,99.56
613.00,99.67
612.00,99.66
611.00,99.62
610.00,99.70
609.00,99.94
608.00,100.16
607.00,100.19
606.00,100.00
605.00,99.71
604.00,99.34
603.00,98.85
602.00,98.31
601.00,97.97
600.00,97.98
599.00,98.27
598.00,98.59
597.00,98.77
596.00,98.86
595.00,98.91
594.00,98.92
593.00,98.82
592.00,98.63
591.00,98.48
590.00,98.56
589.00,98.94
588.00,99.53
587.00,100.11
586.00,100.51
585.00,100.70
584.00,100.81
583.00,100.88
582.00,100.87
581.00,100.65
580.00,100.16
579.00,99.48
578.00,98.97
577.00,98.95
576.00,99.35
575.00,99.73
574.00,99.81
573.00,99.72
572.00,99.72
571.00,99.78
570.00,99.67
569.00,99.37
568.00,99.10
567.00,99.01
566.00,99.07
565.00,99.11
564.00,99.02
563.00,98.85
562.00,98.83
561.00,99.14
560.00,99.68
559.00,100.07
558.00,100.06
557.00,99.85
556.00,99.71
555.00,99.63
554.00,99.50
553.00,99.36
552.00,99.38
551.00,99.46
550.00,99.42
