Created as New Dataset,80. Nylon Allied Signal Fibers Dyed
cm-1,%T
900.00,99.57
899.00,99.57
898.00,99.58
897.00,99.61
896.00,99.63
895.00,99.63
894.00,99.62
893.00,99.62
892.00,99.63
891.00,99.65
890.00,99.67
889.00,99.69
888.00,99.70
887.00,99.70
886.00,99.71
885.00,99.72
884.00,99.73
883.00,99.73
882.00,99.74
881.00,99.76
880.00,99.78
879.00,99.80
878.00,99.82
877.00,99.85
876.00,99.89
875.00,99.92
874.00,99.94
873.00,99.94
872.00,99.95
871.00,99.95
870.00,99.95
869.00,99.94
868.00,99.93
867.00,99.92
866.00,99.91
865.00,99.91
864.00,99.92
863.00,99.94
862.00,99.96
861.00,99.97
860.00,99.97
859.00,99.98
858.00,99.99
857.00,100.00
856.00,100.00
855.00,99.98
854.00,99.95
853.00,99.95
852.00,99.96
851.00,99.97
850.00,99.96
849.00,99.96
848.00,99.95
847.00,99.92
846.00,99.86
845.00,99.79
844.00,99.72
843.00,99.69
842.00,99.69
841.00,99.70
840.00,99.68
839.00,99.62
838.00,99.51
837.00,99.39
836.00,99.26
835.00,99.15
834.00,99.05
833.00,99.00
832.00,99.02
831.00,99.11
830.00,99.24
829.00,99.34
828.00,99.39
827.00,99.41
826.00,99.43
825.00,99.49
824.00,99.56
823.00,99.61
822.00,99.63
821.00,99.62
820.00,99.60
819.00,99.58
818.00,99.57
817.00,99.57
816.00,99.56
815.00,99.56
814.00,99.56
813.00,99.57
812.00,99.58
811.00,99.58
810.00,99.54
809.00,99.49
808.00,99.44
807.00,99.38
806.00,99.34
805.00,99.32
804.00,99.31
803.00,99.29
802.00,99.25
801.00,99.19
800.00,99.14
799.00,99.09
798.00,99.03
797.00,98.97
796.00,98.90
795.00,98.85
794.00,98.83
793.00,98.86
792.00,98.89
791.00,98.90
790.00,98.86
789.00,98.78
788.00,98.73
787.00,98.71
786.00,98.71
785.00,98.69
784.00,98.66
783.00,98.61
782.00,98.55
781.00,98.50
780.00,98.45
779.00,98.43
778.00,98.42
777.00,98.41
776.00,98.38
775.00,98.34
774.00,98.30
773.00,98.25
772.00,98.19
771.00,98.15
770.00,98.12
769.00,98.09
768.00,98.05
767.00,97.99
766.00,97.94
765.00,97.90
764.00,97.85
763.00,97.81
762.00,97.77
761.00,97.74
760.00,97.69
759.00,97.63
758.00,97.56
757.00,97.50
756.00,97.46
755.00,97.42
754.00,97.36
753.00,97.27
752.00,97.17
751.00,97.11
750.00,97.07
749.00,97.03
748.00,96.96
747.00,96.88
746.00,96.80
745.00,96.72
744.00,96.62
743.00,96.50
742.00,96.37
741.00,96.26
740.00,96.12
739.00,95.92
738.00,95.66
737.00,95.36
736.00,95.03
735.00,94.70
734.00,94.34
733.00,93.96
732.00,93.58
731.00,93.25
730.00,93.02
729.00,92.93
728.00,92.95
727.00,93.04
726.00,93.15
725.00,93.26
724.00,93.34
723.00,93.38
722.00,93.39
721.00,93.40
720.00,93.40
719.00,93.37
718.00,93.27
717.00,93.10
716.00,92.91
715.00,92.75
714.00,92.63
713.00,92.52
712.00,92.43
711.00,92.36
710.00,92.28
709.00,92.19
708.00,92.11
707.00,92.03
706.00,91.96
705.00,91.85
704.00,91.68
703.00,91.48
702.00,91.27
701.00,91.07
700.00,90.86
699.00,90.62
698.00,90.34
697.00,90.04
696.00,89.74
695.00,89.44
694.00,89.15
693.00,88.86
692.00,88.55
691.00,88.27
690.00,88.04
689.00,87.86
688.00,87.74
687.00,87.68
686.00,87.68
685.00,87.72
684.00,87.75
683.00,87.76
682.00,87.75
681.00,87.73
680.00,87.72
679.00,87.76
678.00,87.86
677.00,87.98
676.00,88.13
675.00,88.30
674.00,88.52
673.00,88.74
672.00,88.87
671.00,88.91
670.00,88.90
669.00,88.99
668.00,89.25
667.00,89.53
666.00,89.73
665.00,89.85
664.00,89.91
663.00,89.94
662.00,89.96
661.00,90.01
660.00,90.14
659.00,90.35
658.00,90.59
657.00,90.78
656.00,90.89
655.00,90.95
654.00,91.01
653.00,91.12
652.00,91.29
651.00,91.48
650.00,91.66
649.00,91.80
648.00,91.91
647.00,91.99
646.00,92.05
645.00,92.12
644.00,92.23
643.00,92.36
642.00,92.52
641.00,92.66
640.00,92.76
639.00,92.81
638.00,92.82
637.00,92.83
636.00,92.81
635.00,92.72
634.00,92.62
633.00,92.58
632.00,92.62
631.00,92.72
630.00,92.84
629.00,92.94
628.00,93.00
627.00,93.03
626.00,93.08
625.00,93.16
624.00,93.24
623.00,93.21
622.00,93.09
621.00,93.00
620.00,93.03
619.00,93.12
618.00,93.17
617.00,93.15
616.00,93.12
615.00,93.13
614.00,93.21
613.00,93.40
612.00,93.66
611.00,93.81
610.00,93.77
609.00,93.58
608.00,93.32
607.00,93.03
606.00,92.76
605.00,92.56
604.00,92.33
603.00,91.79
602.00,90.90
601.00,90.08
600.00,89.91
599.00,90.50
598.00,91.35
597.00,91.82
596.00,91.78
595.00,91.56
594.00,91.44
593.00,91.44
592.00,91.46
591.00,91.49
590.00,91.54
589.00,91.57
588.00,91.56
587.00,91.48
586.00,91.21
585.00,90.65
584.00,89.96
583.00,89.53
582.00,89.44
581.00,89.35
580.00,88.89
579.00,88.21
578.00,87.78
577.00,87.85
576.00,88.28
575.00,88.72
574.00,88.83
573.00,88.59
572.00,88.23
571.00,88.03
570.00,88.00
569.00,87.98
568.00,87.98
567.00,88.21
566.00,88.65
565.00,89.04
564.00,89.24
563.00,89.36
562.00,89.58
561.00,89.92
560.00,90.31
559.00,90.58
558.00,90.56
557.00,90.35
556.00,90.28
555.00,90.54
554.00,90.85
553.00,90.82
552.00,90.57
551.00,90.55
550.00,90.90
