Created as New Dataset,135 Bayer
cm-1,%T
901.00,91.63
900.00,91.69
899.00,91.77
898.00,91.86
897.00,91.93
896.00,91.98
895.00,92.04
894.00,92.10
893.00,92.14
892.00,92.16
891.00,92.16
890.00,92.17
889.00,92.19
888.00,92.24
887.00,92.30
886.00,92.31
885.00,92.23
884.00,92.05
883.00,91.77
882.00,91.38
881.00,90.88
880.00,90.23
879.00,89.43
878.00,88.47
877.00,87.39
876.00,86.21
875.00,85.10
874.00,84.27
873.00,83.92
872.00,84.13
871.00,84.80
870.00,85.71
869.00,86.62
868.00,87.43
867.00,88.09
866.00,88.63
865.00,89.06
864.00,89.39
863.00,89.59
862.00,89.68
861.00,89.62
860.00,89.46
859.00,89.23
858.00,89.01
857.00,88.86
856.00,88.83
855.00,88.92
854.00,89.10
853.00,89.34
852.00,89.62
851.00,89.89
850.00,90.14
849.00,90.36
848.00,90.54
847.00,90.72
846.00,90.90
845.00,91.07
844.00,91.23
843.00,91.38
842.00,91.51
841.00,91.62
840.00,91.70
839.00,91.75
838.00,91.78
837.00,91.80
836.00,91.82
835.00,91.85
834.00,91.90
833.00,91.97
832.00,92.06
831.00,92.13
830.00,92.17
829.00,92.18
828.00,92.21
827.00,92.26
826.00,92.33
825.00,92.38
824.00,92.39
823.00,92.36
822.00,92.31
821.00,92.23
820.00,92.13
819.00,92.00
818.00,91.85
817.00,91.72
816.00,91.65
815.00,91.66
814.00,91.72
813.00,91.80
812.00,91.89
811.00,91.98
810.00,92.07
809.00,92.16
808.00,92.24
807.00,92.30
806.00,92.33
805.00,92.34
804.00,92.35
803.00,92.37
802.00,92.38
801.00,92.37
800.00,92.30
799.00,92.15
798.00,91.91
797.00,91.58
796.00,91.21
795.00,90.92
794.00,90.78
793.00,90.81
792.00,90.99
791.00,91.27
790.00,91.62
789.00,91.97
788.00,92.27
787.00,92.50
786.00,92.69
785.00,92.85
784.00,92.99
783.00,93.11
782.00,93.21
781.00,93.30
780.00,93.37
779.00,93.43
778.00,93.46
777.00,93.47
776.00,93.47
775.00,93.49
774.00,93.52
773.00,93.57
772.00,93.66
771.00,93.79
770.00,93.94
769.00,94.07
768.00,94.18
767.00,94.27
766.00,94.36
765.00,94.45
764.00,94.54
763.00,94.63
762.00,94.72
761.00,94.79
760.00,94.85
759.00,94.91
758.00,94.98
757.00,95.09
756.00,95.23
755.00,95.36
754.00,95.45
753.00,95.49
752.00,95.50
751.00,95.51
750.00,95.55
749.00,95.61
748.00,95.67
747.00,95.72
746.00,95.69
745.00,95.57
744.00,95.32
743.00,94.96
742.00,94.43
741.00,93.66
740.00,92.55
739.00,91.05
738.00,89.18
737.00,87.02
736.00,84.64
735.00,82.07
734.00,79.28
733.00,76.27
732.00,73.12
731.00,69.97
730.00,67.02
729.00,64.58
728.00,62.97
727.00,62.39
726.00,62.83
725.00,64.11
724.00,65.94
723.00,68.06
722.00,70.31
721.00,72.55
720.00,74.66
719.00,76.53
718.00,78.10
717.00,79.42
716.00,80.52
715.00,81.41
714.00,82.10
713.00,82.63
712.00,83.01
711.00,83.30
710.00,83.51
709.00,83.72
708.00,83.96
707.00,84.23
706.00,84.54
705.00,84.88
704.00,85.26
703.00,85.69
702.00,86.12
701.00,86.53
700.00,86.91
699.00,87.26
698.00,87.56
697.00,87.81
696.00,88.02
695.00,88.20
694.00,88.35
693.00,88.46
692.00,88.56
691.00,88.66
690.00,88.77
689.00,88.85
688.00,88.92
687.00,89.00
686.00,89.11
685.00,89.23
684.00,89.32
683.00,89.35
682.00,89.34
681.00,89.34
680.00,89.38
679.00,89.47
678.00,89.58
677.00,89.67
676.00,89.77
675.00,89.87
674.00,89.97
673.00,90.08
672.00,90.19
671.00,90.29
670.00,90.37
669.00,90.43
668.00,90.41
667.00,90.33
666.00,90.30
665.00,90.30
664.00,90.32
663.00,90.38
662.00,90.47
661.00,90.56
660.00,90.66
659.00,90.76
658.00,90.83
657.00,90.86
656.00,90.84
655.00,90.83
654.00,90.85
653.00,90.86
652.00,90.79
651.00,90.63
650.00,90.47
649.00,90.38
648.00,90.41
647.00,90.56
646.00,90.73
645.00,90.87
644.00,90.95
643.00,91.02
642.00,91.14
641.00,91.27
640.00,91.31
639.00,91.22
638.00,91.09
637.00,91.01
636.00,90.96
635.00,90.85
634.00,90.63
633.00,90.42
632.00,90.36
631.00,90.53
630.00,90.86
629.00,91.18
628.00,91.40
627.00,91.48
626.00,91.54
625.00,91.69
624.00,91.98
623.00,92.29
622.00,92.45
621.00,92.38
620.00,92.21
619.00,92.10
618.00,92.13
617.00,92.21
616.00,92.24
615.00,92.18
614.00,92.12
613.00,92.11
612.00,92.11
611.00,91.99
610.00,91.63
609.00,91.09
608.00,90.55
607.00,90.15
606.00,89.87
605.00,89.55
604.00,89.08
603.00,88.53
602.00,88.07
601.00,87.78
600.00,87.63
599.00,87.58
598.00,87.64
597.00,87.83
596.00,88.14
595.00,88.47
594.00,88.76
593.00,89.05
592.00,89.53
591.00,90.21
590.00,90.83
589.00,91.10
588.00,90.95
587.00,90.66
586.00,90.58
585.00,90.87
584.00,91.40
583.00,91.92
582.00,92.25
581.00,92.34
580.00,92.24
579.00,92.00
578.00,91.76
577.00,91.77
576.00,92.14
575.00,92.59
574.00,92.62
573.00,92.16
572.00,91.63
571.00,91.45
570.00,91.54
569.00,91.50
568.00,91.24
567.00,91.03
566.00,91.22
565.00,91.78
564.00,92.44
563.00,92.82
562.00,92.62
561.00,91.87
560.00,90.95
559.00,90.32
558.00,90.08
557.00,89.89
556.00,89.44
555.00,88.87
554.00,88.40
553.00,88.10
552.00,87.81
551.00,87.65
550.00,87.71
