Created as New Dataset,Natural Brown fiber
cm-1,%T
932.00,87.12
931.00,87.20
930.00,87.29
929.00,87.39
928.00,87.49
927.00,87.60
926.00,87.70
925.00,87.79
924.00,87.88
923.00,87.96
922.00,88.04
921.00,88.11
920.00,88.15
919.00,88.20
918.00,88.23
917.00,88.26
916.00,88.28
915.00,88.27
914.00,88.24
913.00,88.21
912.00,88.18
911.00,88.15
910.00,88.13
909.00,88.10
908.00,88.06
907.00,88.00
906.00,87.94
905.00,87.87
904.00,87.81
903.00,87.76
902.00,87.70
901.00,87.63
900.00,87.56
899.00,87.51
898.00,87.49
897.00,87.49
896.00,87.51
895.00,87.55
894.00,87.61
893.00,87.69
892.00,87.79
891.00,87.88
890.00,87.98
889.00,88.08
888.00,88.19
887.00,88.31
886.00,88.45
885.00,88.59
884.00,88.71
883.00,88.83
882.00,88.95
881.00,89.07
880.00,89.19
879.00,89.31
878.00,89.41
877.00,89.50
876.00,89.57
875.00,89.65
874.00,89.75
873.00,89.84
872.00,89.92
871.00,89.98
870.00,90.05
869.00,90.11
868.00,90.16
867.00,90.21
866.00,90.25
865.00,90.29
864.00,90.33
863.00,90.36
862.00,90.37
861.00,90.38
860.00,90.40
859.00,90.43
858.00,90.48
857.00,90.53
856.00,90.58
855.00,90.62
854.00,90.65
853.00,90.65
852.00,90.62
851.00,90.59
850.00,90.59
849.00,90.60
848.00,90.61
847.00,90.63
846.00,90.64
845.00,90.63
844.00,90.62
843.00,90.61
842.00,90.61
841.00,90.61
840.00,90.61
839.00,90.62
838.00,90.64
837.00,90.66
836.00,90.66
835.00,90.65
834.00,90.63
833.00,90.60
832.00,90.59
831.00,90.59
830.00,90.60
829.00,90.60
828.00,90.61
827.00,90.61
826.00,90.61
825.00,90.60
824.00,90.58
823.00,90.55
822.00,90.53
821.00,90.51
820.00,90.51
819.00,90.51
818.00,90.52
817.00,90.53
816.00,90.54
815.00,90.55
814.00,90.57
813.00,90.59
812.00,90.62
811.00,90.63
810.00,90.64
809.00,90.63
808.00,90.59
807.00,90.55
806.00,90.53
805.00,90.51
804.00,90.51
803.00,90.50
802.00,90.49
801.00,90.47
800.00,90.45
799.00,90.44
798.00,90.43
797.00,90.42
796.00,90.42
795.00,90.43
794.00,90.44
793.00,90.44
792.00,90.42
791.00,90.38
790.00,90.33
789.00,90.28
788.00,90.25
787.00,90.22
786.00,90.20
785.00,90.18
784.00,90.14
783.00,90.11
782.00,90.07
781.00,90.04
780.00,90.02
779.00,90.03
778.00,90.05
777.00,90.06
776.00,90.03
775.00,89.98
774.00,89.92
773.00,89.86
772.00,89.82
771.00,89.78
770.00,89.75
769.00,89.70
768.00,89.65
767.00,89.61
766.00,89.59
765.00,89.57
764.00,89.55
763.00,89.52
762.00,89.48
761.00,89.42
760.00,89.36
759.00,89.32
758.00,89.28
757.00,89.23
756.00,89.19
755.00,89.14
754.00,89.09
753.00,89.02
752.00,88.94
751.00,88.86
750.00,88.79
749.00,88.75
748.00,88.71
747.00,88.67
746.00,88.64
745.00,88.59
744.00,88.53
743.00,88.47
742.00,88.41
741.00,88.34
740.00,88.27
739.00,88.20
738.00,88.12
737.00,88.02
736.00,87.93
735.00,87.85
734.00,87.76
733.00,87.65
732.00,87.53
731.00,87.40
730.00,87.28
729.00,87.15
728.00,87.00
727.00,86.84
726.00,86.67
725.00,86.49
724.00,86.31
723.00,86.12
722.00,85.94
721.00,85.73
720.00,85.50
719.00,85.28
718.00,85.10
717.00,84.96
716.00,84.82
715.00,84.68
714.00,84.54
713.00,84.37
712.00,84.20
711.00,84.05
710.00,83.94
709.00,83.84
708.00,83.72
707.00,83.61
706.00,83.53
705.00,83.46
704.00,83.40
703.00,83.37
702.00,83.35
701.00,83.34
700.00,83.29
699.00,83.24
698.00,83.19
697.00,83.15
696.00,83.14
695.00,83.15
694.00,83.18
693.00,83.20
692.00,83.16
691.00,83.11
690.00,83.04
689.00,82.97
688.00,82.89
687.00,82.84
686.00,82.81
685.00,82.78
684.00,82.71
683.00,82.62
682.00,82.51
681.00,82.37
680.00,82.17
679.00,81.94
678.00,81.68
677.00,81.40
676.00,81.09
675.00,80.80
674.00,80.53
673.00,80.26
672.00,79.98
671.00,79.71
670.00,79.45
669.00,79.12
668.00,78.69
667.00,78.39
666.00,78.32
665.00,78.31
664.00,78.25
663.00,78.15
662.00,78.08
661.00,78.05
660.00,78.08
659.00,78.17
658.00,78.32
657.00,78.51
656.00,78.71
655.00,78.94
654.00,79.17
653.00,79.34
652.00,79.43
651.00,79.45
650.00,79.45
649.00,79.42
648.00,79.36
647.00,79.28
646.00,79.25
645.00,79.27
644.00,79.32
643.00,79.38
642.00,79.39
641.00,79.31
640.00,79.16
639.00,79.01
638.00,78.90
637.00,78.79
636.00,78.64
635.00,78.49
634.00,78.36
633.00,78.23
632.00,78.07
631.00,77.92
630.00,77.81
629.00,77.65
628.00,77.43
627.00,77.21
626.00,77.08
625.00,77.03
624.00,77.01
623.00,76.96
622.00,76.81
621.00,76.45
620.00,75.88
619.00,75.36
618.00,75.07
617.00,74.96
616.00,74.91
615.00,74.88
614.00,74.84
613.00,74.73
612.00,74.54
611.00,74.42
610.00,74.47
609.00,74.61
608.00,74.77
607.00,74.95
606.00,75.08
605.00,75.03
604.00,74.80
603.00,74.63
602.00,74.67
601.00,74.84
600.00,74.91
599.00,74.87
598.00,74.79
597.00,74.70
596.00,74.58
595.00,74.47
594.00,74.41
593.00,74.34
592.00,74.29
591.00,74.36
590.00,74.53
589.00,74.61
588.00,74.48
587.00,74.26
586.00,74.12
585.00,74.09
584.00,74.08
583.00,74.04
582.00,73.89
581.00,73.58
580.00,73.24
579.00,73.19
578.00,73.53
577.00,73.96
576.00,74.23
575.00,74.35
574.00,74.37
573.00,74.23
572.00,74.05
571.00,74.06
570.00,74.15
569.00,73.90
568.00,73.19
567.00,72.51
566.00,72.32
565.00,72.44
564.00,72.51
563.00,72.42
562.00,72.18
561.00,71.71
560.00,71.10
559.00,70.63
558.00,70.42
557.00,70.27
556.00,70.08
555.00,70.13
554.00,70.47
553.00,70.75
552.00,70.70
551.00,70.60
550.00,70.64
