Created as New Dataset,Natural Brown Fiber
cm-1,%T
901.00,85.19
900.00,85.14
899.00,85.11
898.00,85.11
897.00,85.12
896.00,85.13
895.00,85.16
894.00,85.22
893.00,85.30
892.00,85.39
891.00,85.48
890.00,85.59
889.00,85.71
888.00,85.83
887.00,85.97
886.00,86.14
885.00,86.31
884.00,86.48
883.00,86.63
882.00,86.76
881.00,86.88
880.00,87.00
879.00,87.12
878.00,87.25
877.00,87.36
876.00,87.45
875.00,87.53
874.00,87.61
873.00,87.71
872.00,87.81
871.00,87.91
870.00,88.01
869.00,88.10
868.00,88.16
867.00,88.22
866.00,88.29
865.00,88.36
864.00,88.41
863.00,88.45
862.00,88.48
861.00,88.52
860.00,88.55
859.00,88.57
858.00,88.59
857.00,88.61
856.00,88.64
855.00,88.67
854.00,88.69
853.00,88.69
852.00,88.70
851.00,88.71
850.00,88.72
849.00,88.73
848.00,88.73
847.00,88.74
846.00,88.76
845.00,88.79
844.00,88.79
843.00,88.77
842.00,88.73
841.00,88.68
840.00,88.64
839.00,88.63
838.00,88.64
837.00,88.68
836.00,88.72
835.00,88.76
834.00,88.78
833.00,88.77
832.00,88.74
831.00,88.70
830.00,88.69
829.00,88.68
828.00,88.67
827.00,88.64
826.00,88.61
825.00,88.59
824.00,88.58
823.00,88.58
822.00,88.58
821.00,88.59
820.00,88.62
819.00,88.66
818.00,88.70
817.00,88.71
816.00,88.68
815.00,88.64
814.00,88.61
813.00,88.60
812.00,88.59
811.00,88.57
810.00,88.55
809.00,88.54
808.00,88.53
807.00,88.54
806.00,88.55
805.00,88.56
804.00,88.55
803.00,88.53
802.00,88.51
801.00,88.47
800.00,88.45
799.00,88.42
798.00,88.41
797.00,88.41
796.00,88.43
795.00,88.47
794.00,88.51
793.00,88.52
792.00,88.48
791.00,88.43
790.00,88.39
789.00,88.36
788.00,88.31
787.00,88.25
786.00,88.20
785.00,88.16
784.00,88.13
783.00,88.10
782.00,88.06
781.00,88.02
780.00,87.99
779.00,87.97
778.00,87.96
777.00,87.96
776.00,87.95
775.00,87.93
774.00,87.89
773.00,87.83
772.00,87.76
771.00,87.71
770.00,87.67
769.00,87.65
768.00,87.63
767.00,87.61
766.00,87.58
765.00,87.55
764.00,87.51
763.00,87.45
762.00,87.37
761.00,87.27
760.00,87.19
759.00,87.12
758.00,87.09
757.00,87.06
756.00,87.02
755.00,86.95
754.00,86.88
753.00,86.81
752.00,86.74
751.00,86.68
750.00,86.63
749.00,86.59
748.00,86.57
747.00,86.54
746.00,86.49
745.00,86.42
744.00,86.34
743.00,86.27
742.00,86.21
741.00,86.15
740.00,86.08
739.00,86.01
738.00,85.93
737.00,85.84
736.00,85.72
735.00,85.58
734.00,85.43
733.00,85.30
732.00,85.18
731.00,85.09
730.00,84.99
729.00,84.85
728.00,84.65
727.00,84.41
726.00,84.18
725.00,83.96
724.00,83.76
723.00,83.56
722.00,83.37
721.00,83.15
720.00,82.90
719.00,82.64
718.00,82.40
717.00,82.18
716.00,82.01
715.00,81.87
714.00,81.73
713.00,81.56
712.00,81.37
711.00,81.19
710.00,81.05
709.00,80.93
708.00,80.81
707.00,80.72
706.00,80.65
705.00,80.57
704.00,80.48
703.00,80.41
702.00,80.36
701.00,80.32
700.00,80.28
699.00,80.24
698.00,80.23
697.00,80.24
696.00,80.26
695.00,80.28
694.00,80.31
693.00,80.30
692.00,80.25
691.00,80.17
690.00,80.10
689.00,80.05
688.00,80.00
687.00,79.97
686.00,79.91
685.00,79.83
684.00,79.72
683.00,79.61
682.00,79.48
681.00,79.31
680.00,79.08
679.00,78.84
678.00,78.58
677.00,78.28
676.00,77.93
675.00,77.57
674.00,77.23
673.00,76.91
672.00,76.62
671.00,76.41
670.00,76.28
669.00,76.05
668.00,75.57
667.00,75.08
666.00,74.82
665.00,74.73
664.00,74.70
663.00,74.70
662.00,74.73
661.00,74.79
660.00,74.89
659.00,75.06
658.00,75.25
657.00,75.41
656.00,75.56
655.00,75.73
654.00,75.93
653.00,76.09
652.00,76.17
651.00,76.20
650.00,76.19
649.00,76.14
648.00,76.06
647.00,75.98
646.00,75.91
645.00,75.83
644.00,75.73
643.00,75.65
642.00,75.62
641.00,75.59
640.00,75.55
639.00,75.50
638.00,75.44
637.00,75.30
636.00,75.08
635.00,74.87
634.00,74.76
633.00,74.68
632.00,74.59
631.00,74.49
630.00,74.39
629.00,74.22
628.00,73.99
627.00,73.79
626.00,73.67
625.00,73.56
624.00,73.36
623.00,73.17
622.00,73.04
621.00,72.90
620.00,72.66
619.00,72.42
618.00,72.35
617.00,72.42
616.00,72.48
615.00,72.38
614.00,72.09
613.00,71.72
612.00,71.46
611.00,71.42
610.00,71.48
609.00,71.41
608.00,71.23
607.00,71.12
606.00,71.08
605.00,71.00
604.00,70.90
603.00,71.02
602.00,71.37
601.00,71.62
600.00,71.50
599.00,71.14
598.00,70.85
597.00,70.73
596.00,70.68
595.00,70.63
594.00,70.58
593.00,70.53
592.00,70.58
591.00,70.82
590.00,71.06
589.00,70.99
588.00,70.59
587.00,70.16
586.00,69.97
585.00,69.92
584.00,69.93
583.00,70.14
582.00,70.61
581.00,71.05
580.00,71.17
579.00,71.02
578.00,70.72
577.00,70.24
576.00,69.63
575.00,69.25
574.00,69.25
573.00,69.28
572.00,69.08
571.00,68.86
570.00,68.93
569.00,69.17
568.00,69.38
567.00,69.45
566.00,69.31
565.00,68.88
564.00,68.37
563.00,68.10
562.00,68.03
561.00,67.71
560.00,67.05
559.00,66.47
558.00,66.18
557.00,65.96
556.00,65.69
555.00,65.73
554.00,66.25
553.00,66.85
552.00,67.28
551.00,67.73
550.00,68.27
