Created as New Dataset,17. Cyanenka SA
2450.00,97.78
2449.00,97.77
2448.00,97.76
2447.00,97.76
2446.00,97.75
2445.00,97.75
2444.00,97.77
2443.00,97.79
2442.00,97.81
2441.00,97.83
2440.00,97.84
2439.00,97.84
2438.00,97.83
2437.00,97.82
2436.00,97.82
2435.00,97.82
2434.00,97.82
2433.00,97.80
2432.00,97.77
2431.00,97.74
2430.00,97.73
2429.00,97.74
2428.00,97.77
2427.00,97.80
2426.00,97.83
2425.00,97.84
2424.00,97.84
2423.00,97.84
2422.00,97.83
2421.00,97.82
2420.00,97.82
2419.00,97.82
2418.00,97.84
2417.00,97.86
2416.00,97.87
2415.00,97.88
2414.00,97.87
2413.00,97.86
2412.00,97.86
2411.00,97.85
2410.00,97.85
2409.00,97.84
2408.00,97.85
2407.00,97.87
2406.00,97.88
2405.00,97.90
2404.00,97.92
2403.00,97.94
2402.00,97.95
2401.00,97.95
2400.00,97.94
2399.00,97.95
2398.00,97.96
2397.00,97.96
2396.00,97.96
2395.00,97.97
2394.00,97.98
2393.00,98.00
2392.00,98.01
2391.00,98.01
2390.00,98.00
2389.00,98.00
2388.00,98.00
2387.00,98.03
2386.00,98.06
2385.00,98.08
2384.00,98.11
2383.00,98.12
2382.00,98.12
2381.00,98.13
2380.00,98.13
2379.00,98.14
2378.00,98.14
2377.00,98.15
2376.00,98.17
2375.00,98.19
2374.00,98.21
2373.00,98.22
2372.00,98.21
2371.00,98.20
2370.00,98.18
2369.00,98.16
2368.00,98.13
2367.00,98.10
2366.00,98.11
2365.00,98.13
2364.00,98.19
2363.00,98.25
2362.00,98.30
2361.00,98.31
2360.00,98.29
2359.00,98.25
2358.00,98.21
2357.00,98.18
2356.00,98.17
2355.00,98.18
2354.00,98.18
2353.00,98.17
2352.00,98.18
2351.00,98.20
2350.00,98.24
2349.00,98.28
2348.00,98.30
2347.00,98.30
2346.00,98.28
2345.00,98.24
2344.00,98.20
2343.00,98.18
2342.00,98.18
2341.00,98.20
2340.00,98.24
2339.00,98.27
2338.00,98.26
2337.00,98.20
2336.00,98.13
2335.00,98.08
2334.00,98.08
2333.00,98.09
2332.00,98.10
2331.00,98.09
2330.00,98.08
2329.00,98.07
2328.00,98.05
2327.00,98.02
2326.00,97.99
2325.00,97.95
2324.00,97.91
2323.00,97.88
2322.00,97.86
2321.00,97.84
2320.00,97.81
2319.00,97.80
2318.00,97.78
2317.00,97.77
2316.00,97.77
2315.00,97.77
2314.00,97.79
2313.00,97.80
2312.00,97.80
2311.00,97.79
2310.00,97.75
2309.00,97.72
2308.00,97.69
2307.00,97.67
2306.00,97.65
2305.00,97.63
2304.00,97.62
2303.00,97.60
2302.00,97.58
2301.00,97.54
2300.00,97.52
2299.00,97.51
2298.00,97.52
2297.00,97.54
2296.00,97.55
2295.00,97.55
2294.00,97.54
2293.00,97.52
2292.00,97.49
2291.00,97.47
2290.00,97.45
2289.00,97.44
2288.00,97.42
2287.00,97.40
2286.00,97.37
2285.00,97.33
2284.00,97.30
2283.00,97.28
2282.00,97.28
2281.00,97.28
2280.00,97.26
2279.00,97.22
2278.00,97.18
2277.00,97.14
2276.00,97.11
2275.00,97.10
2274.00,97.09
2273.00,97.09
2272.00,97.10
2271.00,97.10
2270.00,97.09
2269.00,97.05
2268.00,97.01
2267.00,96.96
2266.00,96.94
2265.00,96.93
2264.00,96.90
2263.00,96.87
2262.00,96.83
2261.00,96.79
2260.00,96.76
2259.00,96.71
2258.00,96.63
2257.00,96.53
2256.00,96.41
2255.00,96.28
2254.00,96.13
2253.00,95.97
2252.00,95.79
2251.00,95.59
2250.00,95.36
2249.00,95.11
2248.00,94.85
2247.00,94.58
2246.00,94.33
2245.00,94.10
2244.00,93.91
2243.00,93.78
2242.00,93.72
2241.00,93.74
2240.00,93.82
2239.00,93.97
2238.00,94.19
2237.00,94.47
2236.00,94.77
2235.00,95.03
2234.00,95.24
2233.00,95.42
2232.00,95.59
2231.00,95.74
2230.00,95.85
2229.00,95.90
2228.00,95.92
2227.00,95.92
2226.00,95.95
2225.00,96.00
2224.00,96.04
2223.00,96.05
2222.00,96.06
2221.00,96.08
2220.00,96.12
2219.00,96.14
2218.00,96.15
2217.00,96.14
2216.00,96.12
2215.00,96.11
2214.00,96.10
2213.00,96.10
2212.00,96.10
2211.00,96.08
2210.00,96.05
2209.00,96.03
2208.00,96.02
2207.00,96.02
2206.00,96.03
2205.00,96.04
2204.00,96.05
2203.00,96.00
2202.00,95.92
2201.00,95.84
2200.00,95.80
2199.00,95.81
2198.00,95.83
2197.00,95.85
2196.00,95.84
2195.00,95.82
2194.00,95.82
2193.00,95.82
2192.00,95.81
2191.00,95.75
2190.00,95.66
2189.00,95.57
2188.00,95.51
2187.00,95.49
2186.00,95.50
2185.00,95.53
2184.00,95.57
2183.00,95.60
2182.00,95.61
2181.00,95.58
2180.00,95.53
2179.00,95.49
2178.00,95.47
2177.00,95.49
2176.00,95.55
2175.00,95.61
2174.00,95.67
2173.00,95.70
2172.00,95.70
2171.00,95.64
2170.00,95.54
2169.00,95.42
2168.00,95.32
2167.00,95.25
2166.00,95.21
2165.00,95.17
2164.00,95.11
2163.00,95.01
2162.00,94.93
2161.00,94.97
2160.00,95.14
2159.00,95.35
2158.00,95.51
2157.00,95.61
2156.00,95.70
2155.00,95.80
2154.00,95.91
2153.00,95.98
2152.00,95.98
2151.00,95.93
2150.00,95.89
2149.00,95.89
2148.00,95.91
2147.00,95.94
2146.00,95.96
2145.00,96.01
2144.00,96.08
2143.00,96.15
2142.00,96.20
2141.00,96.23
2140.00,96.26
2139.00,96.28
2138.00,96.31
2137.00,96.36
2136.00,96.43
2135.00,96.52
2134.00,96.62
2133.00,96.69
2132.00,96.74
2131.00,96.75
2130.00,96.74
2129.00,96.74
2128.00,96.77
2127.00,96.80
2126.00,96.83
2125.00,96.83
2124.00,96.81
2123.00,96.78
2122.00,96.76
2121.00,96.76
2120.00,96.78
2119.00,96.81
2118.00,96.83
2117.00,96.82
2116.00,96.81
2115.00,96.81
2114.00,96.81
2113.00,96.81
2112.00,96.80
2111.00,96.78
2110.00,96.75
2109.00,96.73
2108.00,96.72
2107.00,96.71
2106.00,96.70
2105.00,96.68
2104.00,96.66
2103.00,96.64
2102.00,96.63
2101.00,96.62
2100.00,96.63
2099.00,96.66
2098.00,96.69
2097.00,96.71
2096.00,96.73
2095.00,96.75
2094.00,96.77
2093.00,96.79
2092.00,96.80
2091.00,96.78
2090.00,96.74
2089.00,96.68
2088.00,96.64
2087.00,96.63
2086.00,96.64
2085.00,96.66
2084.00,96.66
2083.00,96.64
2082.00,96.61
2081.00,96.58
2080.00,96.57
2079.00,96.57
2078.00,96.58
2077.00,96.57
2076.00,96.53
2075.00,96.48
2074.00,96.44
2073.00,96.44
2072.00,96.47
2071.00,96.49
2070.00,96.50
2069.00,96.50
2068.00,96.49
2067.00,96.48
2066.00,96.45
2065.00,96.42
2064.00,96.38
2063.00,96.34
2062.00,96.32
2061.00,96.31
2060.00,96.31
2059.00,96.28
2058.00,96.25
2057.00,96.22
2056.00,96.22
2055.00,96.25
2054.00,96.25
2053.00,96.20
2052.00,96.11
2051.00,96.00
2050.00,95.93
2049.00,95.90
2048.00,95.89
2047.00,95.85
2046.00,95.79
2045.00,95.71
2044.00,95.64
2043.00,95.60
2042.00,95.58
2041.00,95.59
2040.00,95.60
2039.00,95.60
2038.00,95.57
2037.00,95.53
2036.00,95.52
2035.00,95.52
2034.00,95.51
2033.00,95.50
2032.00,95.50
2031.00,95.54
2030.00,95.59
2029.00,95.62
2028.00,95.61
2027.00,95.56
2026.00,95.49
2025.00,95.42
2024.00,95.35
2023.00,95.29
2022.00,95.26
2021.00,95.26
2020.00,95.28
2019.00,95.32
2018.00,95.39
2017.00,95.47
2016.00,95.55
2015.00,95.59
2014.00,95.61
2013.00,95.63
2012.00,95.68
2011.00,95.73
2010.00,95.75
2009.00,95.73
2008.00,95.70
2007.00,95.68
2006.00,95.68
2005.00,95.71
2004.00,95.75
2003.00,95.80
2002.00,95.83
2001.00,95.83
2000.00,95.81
1999.00,95.78
1998.00,95.75
1997.00,95.75
1996.00,95.77
1995.00,95.80
1994.00,95.81
1993.00,95.79
1992.00,95.75
1991.00,95.72
1990.00,95.71
1989.00,95.73
1988.00,95.75
1987.00,95.77
1986.00,95.79
1985.00,95.79
1984.00,95.74
1983.00,95.66
1982.00,95.58
1981.00,95.52
1980.00,95.50
1979.00,95.49
1978.00,95.48
1977.00,95.47
1976.00,95.49
1975.00,95.53
1974.00,95.58
1973.00,95.60
1972.00,95.62
1971.00,95.67
1970.00,95.75
1969.00,95.83
1968.00,95.89
1967.00,95.90
1966.00,95.91
1965.00,95.94
1964.00,95.96
1963.00,95.98
1962.00,96.01
1961.00,96.07
1960.00,96.14
1959.00,96.21
1958.00,96.25
1957.00,96.27
1956.00,96.28
1955.00,96.27
1954.00,96.27
1953.00,96.27
1952.00,96.27
1951.00,96.29
1950.00,96.33
1949.00,96.38
1948.00,96.44
1947.00,96.49
1946.00,96.54
1945.00,96.57
1944.00,96.58
1943.00,96.57
1942.00,96.56
1941.00,96.56
1940.00,96.55
1939.00,96.55
1938.00,96.56
1937.00,96.60
1936.00,96.65
1935.00,96.70
1934.00,96.72
1933.00,96.71
1932.00,96.70
1931.00,96.69
1930.00,96.69
1929.00,96.69
1928.00,96.72
1927.00,96.75
1926.00,96.79
1925.00,96.81
1924.00,96.83
1923.00,96.85
1922.00,96.88
1921.00,96.90
1920.00,96.91
1919.00,96.90
1918.00,96.88
1917.00,96.85
1916.00,96.84
1915.00,96.85
1914.00,96.88
1913.00,96.91
1912.00,96.94
1911.00,96.98
1910.00,97.02
1909.00,97.05
1908.00,97.07
1907.00,97.07
1906.00,97.08
1905.00,97.10
1904.00,97.13
1903.00,97.15
1902.00,97.16
1901.00,97.15
1900.00,97.14
1899.00,97.12
1898.00,97.10
1897.00,97.08
1896.00,97.08
1895.00,97.08
1894.00,97.09
1893.00,97.10
1892.00,97.12
1891.00,97.14
1890.00,97.16
1889.00,97.18
1888.00,97.20
1887.00,97.20
1886.00,97.20
1885.00,97.18
1884.00,97.16
1883.00,97.15
1882.00,97.14
1881.00,97.14
1880.00,97.15
1879.00,97.17
1878.00,97.18
1877.00,97.20
1876.00,97.20
1875.00,97.20
1874.00,97.20
1873.00,97.20
1872.00,97.20
1871.00,97.20
1870.00,97.21
1869.00,97.22
1868.00,97.25
1867.00,97.28
1866.00,97.29
1865.00,97.30
1864.00,97.30
1863.00,97.29
1862.00,97.29
1861.00,97.28
1860.00,97.27
1859.00,97.28
1858.00,97.30
1857.00,97.33
1856.00,97.34
1855.00,97.34
1854.00,97.33
1853.00,97.33
1852.00,97.34
1851.00,97.33
1850.00,97.32
1849.00,97.30
1848.00,97.29
1847.00,97.31
1846.00,97.35
1845.00,97.38
1844.00,97.40
1843.00,97.41
1842.00,97.41
1841.00,97.41
1840.00,97.42
1839.00,97.43
1838.00,97.44
1837.00,97.46
1836.00,97.46
1835.00,97.44
1834.00,97.42
1833.00,97.39
1832.00,97.38
1831.00,97.38
1830.00,97.41
1829.00,97.44
1828.00,97.46
1827.00,97.47
1826.00,97.46
1825.00,97.46
1824.00,97.45
1823.00,97.44
1822.00,97.44
1821.00,97.44
1820.00,97.47
1819.00,97.51
1818.00,97.54
1817.00,97.55
1816.00,97.54
1815.00,97.51
1814.00,97.49
1813.00,97.48
1812.00,97.49
1811.00,97.51
1810.00,97.53
1809.00,97.54
1808.00,97.54
1807.00,97.54
1806.00,97.54
1805.00,97.54
1804.00,97.55
1803.00,97.55
1802.00,97.55
1801.00,97.55
1800.00,97.57
1799.00,97.58
1798.00,97.60
1797.00,97.61
1796.00,97.61
1795.00,97.61
1794.00,97.61
1793.00,97.62
1792.00,97.61
1791.00,97.60
1790.00,97.60
1789.00,97.59
1788.00,97.59
1787.00,97.59
1786.00,97.58
1785.00,97.57
1784.00,97.56
1783.00,97.56
1782.00,97.57
1781.00,97.58
1780.00,97.59
1779.00,97.59
1778.00,97.59
1777.00,97.60
1776.00,97.60
1775.00,97.61
1774.00,97.62
1773.00,97.63
1772.00,97.63
1771.00,97.63
1770.00,97.63
1769.00,97.62
1768.00,97.60
1767.00,97.59
1766.00,97.58
1765.00,97.58
1764.00,97.58
1763.00,97.57
1762.00,97.56
1761.00,97.55
1760.00,97.54
1759.00,97.54
1758.00,97.53
1757.00,97.53
1756.00,97.52
1755.00,97.51
1754.00,97.48
1753.00,97.46
1752.00,97.43
1751.00,97.38
1750.00,97.31
1749.00,97.23
1748.00,97.15
1747.00,97.06
1746.00,96.97
1745.00,96.86
1744.00,96.71
1743.00,96.54
1742.00,96.34
1741.00,96.13
1740.00,95.91
1739.00,95.68
1738.00,95.47
1737.00,95.29
1736.00,95.11
1735.00,94.85
1734.00,94.51
1733.00,94.23
1732.00,94.03
1731.00,93.89
1730.00,93.74
1729.00,93.59
1728.00,93.47
1727.00,93.36
1726.00,93.29
1725.00,93.24
1724.00,93.23
1723.00,93.24
1722.00,93.28
1721.00,93.36
1720.00,93.47
1719.00,93.63
1718.00,93.81
1717.00,94.00
1716.00,94.18
1715.00,94.36
1714.00,94.54
1713.00,94.73
1712.00,94.91
1711.00,95.10
1710.00,95.28
1709.00,95.44
1708.00,95.58
1707.00,95.72
1706.00,95.88
1705.00,96.02
1704.00,96.11
1703.00,96.18
1702.00,96.25
1701.00,96.35
1700.00,96.45
1699.00,96.54
1698.00,96.61
1697.00,96.65
1696.00,96.67
1695.00,96.69
1694.00,96.70
1693.00,96.72
1692.00,96.75
1691.00,96.78
1690.00,96.81
1689.00,96.83
1688.00,96.84
1687.00,96.86
1686.00,96.88
1685.00,96.91
1684.00,96.92
1683.00,96.92
1682.00,96.94
1681.00,96.95
1680.00,96.97
1679.00,96.98
1678.00,96.98
1677.00,96.97
1676.00,96.96
1675.00,96.96
1674.00,96.97
1673.00,96.97
1672.00,96.97
1671.00,96.97
1670.00,96.98
1669.00,96.99
1668.00,97.01
1667.00,97.03
1666.00,97.03
1665.00,97.02
1664.00,97.00
1663.00,96.99
1662.00,96.98
1661.00,96.98
1660.00,96.99
1659.00,96.98
1658.00,96.97
1657.00,96.94
1656.00,96.92
1655.00,96.91
1654.00,96.92
1653.00,96.92
1652.00,96.92
1651.00,96.92
1650.00,96.91
1649.00,96.91
1648.00,96.92
1647.00,96.92
1646.00,96.92
1645.00,96.91
1644.00,96.88
1643.00,96.86
1642.00,96.83
1641.00,96.82
1640.00,96.82
1639.00,96.82
1638.00,96.82
1637.00,96.81
1636.00,96.78
1635.00,96.75
1634.00,96.74
1633.00,96.74
1632.00,96.73
1631.00,96.72
1630.00,96.70
1629.00,96.68
1628.00,96.67
1627.00,96.66
1626.00,96.66
1625.00,96.66
1624.00,96.67
1623.00,96.68
1622.00,96.69
1621.00,96.70
1620.00,96.70
1619.00,96.71
1618.00,96.71
1617.00,96.72
1616.00,96.74
1615.00,96.76
1614.00,96.78
1613.00,96.79
1612.00,96.81
1611.00,96.83
1610.00,96.85
1609.00,96.85
1608.00,96.85
1607.00,96.85
1606.00,96.86
1605.00,96.88
1604.00,96.90
1603.00,96.92
1602.00,96.93
1601.00,96.94
1600.00,96.96
1599.00,96.98
1598.00,97.01
1597.00,97.03
1596.00,97.03
1595.00,97.03
1594.00,97.03
1593.00,97.04
1592.00,97.04
1591.00,97.06
1590.00,97.06
1589.00,97.06
1588.00,97.06
1587.00,97.06
1586.00,97.07
1585.00,97.08
1584.00,97.08
1583.00,97.08
1582.00,97.08
1581.00,97.09
1580.00,97.10
1579.00,97.10
1578.00,97.10
1577.00,97.09
1576.00,97.08
1575.00,97.07
1574.00,97.09
1573.00,97.10
1572.00,97.12
1571.00,97.15
1570.00,97.17
1569.00,97.17
1568.00,97.15
1567.00,97.13
1566.00,97.11
1565.00,97.12
1564.00,97.14
1563.00,97.15
1562.00,97.15
1561.00,97.14
1560.00,97.14
1559.00,97.14
1558.00,97.15
1557.00,97.16
1556.00,97.16
1555.00,97.14
1554.00,97.13
1553.00,97.12
1552.00,97.11
1551.00,97.11
1550.00,97.10
1549.00,97.08
1548.00,97.06
1547.00,97.06
1546.00,97.07
1545.00,97.08
1544.00,97.09
1543.00,97.08
1542.00,97.08
1541.00,97.08
1540.00,97.07
1539.00,97.06
1538.00,97.07
1537.00,97.07
1536.00,97.07
1535.00,97.08
1534.00,97.11
1533.00,97.14
1532.00,97.15
1531.00,97.16
1530.00,97.17
1529.00,97.18
1528.00,97.20
1527.00,97.21
1526.00,97.22
1525.00,97.21
1524.00,97.20
1523.00,97.18
1522.00,97.18
1521.00,97.18
1520.00,97.18
1519.00,97.19
1518.00,97.21
1517.00,97.22
1516.00,97.22
1515.00,97.22
1514.00,97.22
1513.00,97.21
1512.00,97.20
1511.00,97.19
1510.00,97.19
1509.00,97.20
1508.00,97.23
1507.00,97.24
1506.00,97.24
1505.00,97.24
1504.00,97.25
1503.00,97.25
1502.00,97.26
1501.00,97.26
1500.00,97.25
1499.00,97.23
1498.00,97.22
1497.00,97.21
1496.00,97.20
1495.00,97.19
1494.00,97.17
1493.00,97.15
1492.00,97.14
1491.00,97.14
1490.00,97.14
1489.00,97.13
1488.00,97.11
1487.00,97.08
1486.00,97.04
1485.00,96.99
1484.00,96.94
1483.00,96.89
1482.00,96.84
1481.00,96.78
1480.00,96.72
1479.00,96.66
1478.00,96.61
1477.00,96.55
1476.00,96.48
1475.00,96.42
1474.00,96.37
1473.00,96.33
1472.00,96.29
1471.00,96.27
1470.00,96.26
1469.00,96.24
1468.00,96.20
1467.00,96.15
1466.00,96.06
1465.00,95.91
1464.00,95.72
1463.00,95.51
1462.00,95.30
1461.00,95.06
1460.00,94.79
1459.00,94.49
1458.00,94.09
1457.00,93.62
1456.00,93.26
1455.00,93.07
1454.00,92.96
1453.00,92.87
1452.00,92.81
1451.00,92.79
1450.00,92.81
1449.00,92.87
1448.00,92.97
1447.00,93.08
1446.00,93.21
1445.00,93.34
1444.00,93.49
1443.00,93.64
1442.00,93.80
1441.00,93.93
1440.00,94.04
1439.00,94.15
1438.00,94.27
1437.00,94.42
1436.00,94.57
1435.00,94.71
1434.00,94.83
1433.00,94.94
1432.00,95.06
1431.00,95.19
1430.00,95.32
1429.00,95.45
1428.00,95.58
1427.00,95.70
1426.00,95.81
1425.00,95.91
1424.00,95.99
1423.00,96.06
1422.00,96.11
1421.00,96.17
1420.00,96.24
1419.00,96.31
1418.00,96.36
1417.00,96.39
1416.00,96.41
1415.00,96.43
1414.00,96.46
1413.00,96.49
1412.00,96.51
1411.00,96.52
1410.00,96.51
1409.00,96.51
1408.00,96.52
1407.00,96.53
1406.00,96.55
1405.00,96.57
1404.00,96.57
1403.00,96.55
1402.00,96.52
1401.00,96.49
1400.00,96.46
1399.00,96.40
1398.00,96.34
1397.00,96.28
1396.00,96.21
1395.00,96.14
1394.00,96.08
1393.00,96.05
1392.00,96.04
1391.00,96.04
1390.00,96.06
1389.00,96.07
1388.00,96.08
1387.00,96.09
1386.00,96.10
1385.00,96.10
1384.00,96.09
1383.00,96.06
1382.00,96.03
1381.00,96.00
1380.00,95.99
1379.00,95.97
1378.00,95.94
1377.00,95.89
1376.00,95.84
1375.00,95.78
1374.00,95.73
1373.00,95.68
1372.00,95.65
1371.00,95.62
1370.00,95.60
1369.00,95.57
1368.00,95.54
1367.00,95.50
1366.00,95.46
1365.00,95.43
1364.00,95.39
1363.00,95.37
1362.00,95.36
1361.00,95.36
1360.00,95.36
1359.00,95.37
1358.00,95.38
1357.00,95.38
1356.00,95.38
1355.00,95.37
1354.00,95.36
1353.00,95.35
1352.00,95.36
1351.00,95.38
1350.00,95.40
1349.00,95.42
1348.00,95.44
1347.00,95.46
1346.00,95.48
1345.00,95.51
1344.00,95.55
1343.00,95.59
1342.00,95.63
1341.00,95.66
1340.00,95.67
1339.00,95.68
1338.00,95.69
1337.00,95.72
1336.00,95.74
1335.00,95.77
1334.00,95.79
1333.00,95.82
1332.00,95.84
1331.00,95.85
1330.00,95.85
1329.00,95.86
1328.00,95.87
1327.00,95.88
1326.00,95.89
1325.00,95.90
1324.00,95.90
1323.00,95.90
1322.00,95.90
1321.00,95.89
1320.00,95.87
1319.00,95.86
1318.00,95.84
1317.00,95.83
1316.00,95.82
1315.00,95.80
1314.00,95.79
1313.00,95.78
1312.00,95.77
1311.00,95.75
1310.00,95.74
1309.00,95.73
1308.00,95.73
1307.00,95.72
1306.00,95.71
1305.00,95.70
1304.00,95.68
1303.00,95.68
1302.00,95.70
1301.00,95.73
1300.00,95.75
1299.00,95.75
1298.00,95.74
1297.00,95.71
1296.00,95.69
1295.00,95.69
1294.00,95.69
1293.00,95.69
1292.00,95.68
1291.00,95.68
1290.00,95.67
1289.00,95.67
1288.00,95.66
1287.00,95.65
1286.00,95.63
1285.00,95.62
1284.00,95.62
1283.00,95.62
1282.00,95.61
1281.00,95.60
1280.00,95.59
1279.00,95.59
1278.00,95.60
1277.00,95.61
1276.00,95.61
1275.00,95.59
1274.00,95.57
1273.00,95.54
1272.00,95.52
1271.00,95.51
1270.00,95.49
1269.00,95.45
1268.00,95.41
1267.00,95.37
1266.00,95.35
1265.00,95.34
1264.00,95.31
1263.00,95.28
1262.00,95.24
1261.00,95.20
1260.00,95.15
1259.00,95.09
1258.00,95.03
1257.00,94.98
1256.00,94.94
1255.00,94.89
1254.00,94.84
1253.00,94.79
1252.00,94.73
1251.00,94.68
1250.00,94.62
1249.00,94.57
1248.00,94.51
1247.00,94.47
1246.00,94.43
1245.00,94.41
1244.00,94.38
1243.00,94.35
1242.00,94.31
1241.00,94.28
1240.00,94.24
1239.00,94.20
1238.00,94.16
1237.00,94.10
1236.00,94.03
1235.00,93.96
1234.00,93.91
1233.00,93.86
1232.00,93.82
1231.00,93.76
1230.00,93.70
1229.00,93.62
1228.00,93.55
1227.00,93.50
1226.00,93.46
1225.00,93.42
1224.00,93.36
1223.00,93.29
1222.00,93.23
1221.00,93.19
1220.00,93.15
1219.00,93.12
1218.00,93.09
1217.00,93.06
1216.00,93.04
1215.00,93.04
1214.00,93.05
1213.00,93.06
1212.00,93.07
1211.00,93.08
1210.00,93.10
1209.00,93.14
1208.00,93.19
1207.00,93.24
1206.00,93.28
1205.00,93.33
1204.00,93.40
1203.00,93.48
1202.00,93.55
1201.00,93.61
1200.00,93.66
1199.00,93.70
1198.00,93.75
1197.00,93.81
1196.00,93.88
1195.00,93.95
1194.00,94.02
1193.00,94.09
1192.00,94.15
1191.00,94.20
1190.00,94.25
1189.00,94.29
1188.00,94.32
1187.00,94.33
1186.00,94.35
1185.00,94.37
1184.00,94.41
1183.00,94.45
1182.00,94.50
1181.00,94.53
1180.00,94.56
1179.00,94.58
1178.00,94.59
1177.00,94.58
1176.00,94.59
1175.00,94.61
1174.00,94.64
1173.00,94.64
1172.00,94.63
1171.00,94.63
1170.00,94.63
1169.00,94.65
1168.00,94.67
1167.00,94.68
1166.00,94.69
1165.00,94.71
1164.00,94.73
1163.00,94.76
1162.00,94.79
1161.00,94.82
1160.00,94.85
1159.00,94.90
1158.00,94.94
1157.00,94.96
1156.00,94.98
1155.00,94.99
1154.00,94.99
1153.00,94.99
1152.00,94.99
1151.00,95.01
1150.00,95.03
1149.00,95.04
1148.00,95.04
1147.00,95.01
1146.00,94.96
1145.00,94.91
1144.00,94.88
1143.00,94.84
1142.00,94.80
1141.00,94.74
1140.00,94.67
1139.00,94.60
1138.00,94.53
1137.00,94.46
1136.00,94.38
1135.00,94.27
1134.00,94.14
1133.00,93.99
1132.00,93.83
1131.00,93.68
1130.00,93.55
1129.00,93.46
1128.00,93.40
1127.00,93.37
1126.00,93.38
1125.00,93.40
1124.00,93.45
1123.00,93.51
1122.00,93.59
1121.00,93.68
1120.00,93.78
1119.00,93.88
1118.00,94.00
1117.00,94.12
1116.00,94.23
1115.00,94.34
1114.00,94.43
1113.00,94.49
1112.00,94.51
1111.00,94.54
1110.00,94.57
1109.00,94.63
1108.00,94.69
1107.00,94.73
1106.00,94.75
1105.00,94.76
1104.00,94.76
1103.00,94.77
1102.00,94.78
1101.00,94.79
1100.00,94.80
1099.00,94.80
1098.00,94.80
1097.00,94.82
1096.00,94.84
1095.00,94.86
1094.00,94.88
1093.00,94.89
1092.00,94.88
1091.00,94.87
1090.00,94.86
1089.00,94.86
1088.00,94.84
1087.00,94.83
1086.00,94.81
1085.00,94.77
1084.00,94.72
1083.00,94.67
1082.00,94.63
1081.00,94.60
1080.00,94.57
1079.00,94.54
1078.00,94.52
1077.00,94.49
1076.00,94.46
1075.00,94.43
1074.00,94.40
1073.00,94.37
1072.00,94.35
1071.00,94.34
1070.00,94.33
1069.00,94.32
1068.00,94.33
1067.00,94.35
1066.00,94.38
1065.00,94.41
1064.00,94.43
1063.00,94.45
1062.00,94.48
1061.00,94.50
1060.00,94.50
1059.00,94.49
1058.00,94.51
1057.00,94.55
1056.00,94.61
1055.00,94.66
1054.00,94.69
1053.00,94.68
1052.00,94.66
1051.00,94.65
1050.00,94.67
1049.00,94.70
1048.00,94.72
1047.00,94.73
1046.00,94.72
1045.00,94.71
1044.00,94.70
1043.00,94.69
1042.00,94.69
1041.00,94.69
1040.00,94.70
1039.00,94.72
1038.00,94.75
1037.00,94.79
1036.00,94.85
1035.00,94.91
1034.00,94.97
1033.00,95.03
1032.00,95.07
1031.00,95.09
1030.00,95.10
1029.00,95.12
1028.00,95.13
1027.00,95.12
1026.00,95.09
1025.00,95.08
1024.00,95.10
1023.00,95.12
1022.00,95.14
1021.00,95.16
1020.00,95.17
1019.00,95.18
1018.00,95.20
1017.00,95.22
1016.00,95.24
1015.00,95.24
1014.00,95.22
1013.00,95.20
1012.00,95.20
1011.00,95.21
1010.00,95.24
1009.00,95.27
1008.00,95.29
1007.00,95.30
1006.00,95.30
1005.00,95.30
1004.00,95.30
1003.00,95.31
1002.00,95.31
1001.00,95.29
1000.00,95.26
999.00,95.24
998.00,95.23
997.00,95.23
996.00,95.22
995.00,95.20
994.00,95.18
993.00,95.15
992.00,95.12
991.00,95.08
990.00,95.03
989.00,94.99
988.00,94.97
987.00,94.97
986.00,94.96
985.00,94.95
984.00,94.93
983.00,94.92
982.00,94.91
981.00,94.92
980.00,94.92
979.00,94.92
978.00,94.90
977.00,94.89
976.00,94.90
975.00,94.93
974.00,94.96
973.00,94.99
972.00,95.02
971.00,95.05
970.00,95.07
969.00,95.09
968.00,95.11
967.00,95.13
966.00,95.17
965.00,95.21
964.00,95.25
963.00,95.26
962.00,95.26
961.00,95.25
960.00,95.25
959.00,95.26
958.00,95.28
957.00,95.30
956.00,95.30
955.00,95.30
954.00,95.31
953.00,95.31
952.00,95.31
951.00,95.29
950.00,95.27
949.00,95.26
948.00,95.25
947.00,95.26
946.00,95.27
945.00,95.28
944.00,95.29
943.00,95.28
942.00,95.27
941.00,95.25
940.00,95.24
939.00,95.26
938.00,95.28
937.00,95.29
936.00,95.29
935.00,95.29
934.00,95.29
933.00,95.29
932.00,95.29
931.00,95.29
930.00,95.29
929.00,95.29
928.00,95.29
927.00,95.28
926.00,95.26
925.00,95.23
924.00,95.21
923.00,95.21
922.00,95.23
921.00,95.25
920.00,95.26
919.00,95.26
918.00,95.25
917.00,95.25
916.00,95.25
915.00,95.25
914.00,95.25
913.00,95.26
912.00,95.26
911.00,95.25
910.00,95.23
909.00,95.21
908.00,95.21
907.00,95.23
906.00,95.26
905.00,95.27
904.00,95.28
903.00,95.29
902.00,95.30
901.00,95.31
900.00,95.32
899.00,95.33
898.00,95.33
897.00,95.33
896.00,95.31
895.00,95.29
894.00,95.28
893.00,95.28
892.00,95.27
891.00,95.26
890.00,95.25
889.00,95.24
888.00,95.24
887.00,95.26
886.00,95.27
885.00,95.28
