Created as New Dataset,4 FMC American Viscose
cm-1,%T
898.00,78.06
897.00,78.26
896.00,78.52
895.00,78.83
894.00,79.17
893.00,79.53
892.00,79.89
891.00,80.24
890.00,80.55
889.00,80.82
888.00,81.05
887.00,81.25
886.00,81.44
885.00,81.61
884.00,81.75
883.00,81.86
882.00,81.94
881.00,82.02
880.00,82.10
879.00,82.22
878.00,82.35
877.00,82.49
876.00,82.65
875.00,82.83
874.00,83.04
873.00,83.27
872.00,83.52
871.00,83.78
870.00,84.06
869.00,84.34
868.00,84.62
867.00,84.91
866.00,85.18
865.00,85.41
864.00,85.60
863.00,85.78
862.00,85.96
861.00,86.13
860.00,86.30
859.00,86.46
858.00,86.60
857.00,86.72
856.00,86.81
855.00,86.87
854.00,86.92
853.00,86.97
852.00,87.01
851.00,87.04
850.00,87.06
849.00,87.04
848.00,86.99
847.00,86.94
846.00,86.90
845.00,86.86
844.00,86.82
843.00,86.79
842.00,86.76
841.00,86.74
840.00,86.73
839.00,86.72
838.00,86.73
837.00,86.78
836.00,86.87
835.00,86.98
834.00,87.09
833.00,87.17
832.00,87.25
831.00,87.35
830.00,87.49
829.00,87.64
828.00,87.80
827.00,87.97
826.00,88.13
825.00,88.28
824.00,88.40
823.00,88.49
822.00,88.56
821.00,88.62
820.00,88.67
819.00,88.74
818.00,88.82
817.00,88.89
816.00,88.94
815.00,88.99
814.00,89.02
813.00,89.05
812.00,89.09
811.00,89.14
810.00,89.20
809.00,89.26
808.00,89.30
807.00,89.33
806.00,89.36
805.00,89.41
804.00,89.47
803.00,89.52
802.00,89.56
801.00,89.61
800.00,89.67
799.00,89.73
798.00,89.79
797.00,89.82
796.00,89.87
795.00,89.93
794.00,89.98
793.00,90.00
792.00,90.00
791.00,89.98
790.00,89.99
789.00,90.02
788.00,90.07
787.00,90.11
786.00,90.13
785.00,90.14
784.00,90.15
783.00,90.17
782.00,90.21
781.00,90.24
780.00,90.27
779.00,90.30
778.00,90.33
777.00,90.36
776.00,90.38
775.00,90.40
774.00,90.41
773.00,90.42
772.00,90.41
771.00,90.43
770.00,90.46
769.00,90.50
768.00,90.51
767.00,90.49
766.00,90.47
765.00,90.46
764.00,90.48
763.00,90.52
762.00,90.55
761.00,90.55
760.00,90.52
759.00,90.49
758.00,90.47
757.00,90.46
756.00,90.48
755.00,90.53
754.00,90.62
753.00,90.69
752.00,90.70
751.00,90.66
750.00,90.61
749.00,90.60
748.00,90.62
747.00,90.64
746.00,90.65
745.00,90.65
744.00,90.65
743.00,90.68
742.00,90.72
741.00,90.76
740.00,90.78
739.00,90.77
738.00,90.74
737.00,90.69
736.00,90.65
735.00,90.62
734.00,90.58
733.00,90.51
732.00,90.41
731.00,90.29
730.00,90.17
729.00,90.06
728.00,89.94
727.00,89.83
726.00,89.73
725.00,89.64
724.00,89.56
723.00,89.49
722.00,89.41
721.00,89.34
720.00,89.28
719.00,89.23
718.00,89.20
717.00,89.19
716.00,89.19
715.00,89.19
714.00,89.18
713.00,89.15
712.00,89.09
711.00,89.04
710.00,89.01
709.00,89.01
708.00,89.03
707.00,89.05
706.00,89.06
705.00,89.05
704.00,89.00
703.00,88.94
702.00,88.86
701.00,88.80
700.00,88.75
699.00,88.72
698.00,88.70
697.00,88.65
696.00,88.55
695.00,88.43
694.00,88.30
693.00,88.21
692.00,88.15
691.00,88.13
690.00,88.13
689.00,88.14
688.00,88.12
687.00,88.07
686.00,87.98
685.00,87.89
684.00,87.85
683.00,87.88
682.00,87.94
681.00,87.97
680.00,87.98
679.00,87.99
678.00,88.01
677.00,88.04
676.00,88.03
675.00,88.00
674.00,87.97
673.00,87.97
672.00,88.03
671.00,88.12
670.00,88.18
669.00,88.18
668.00,88.08
667.00,87.93
666.00,87.88
665.00,87.87
664.00,87.83
663.00,87.75
662.00,87.70
661.00,87.67
660.00,87.64
659.00,87.53
658.00,87.32
657.00,87.07
656.00,86.85
655.00,86.74
654.00,86.72
653.00,86.68
652.00,86.59
651.00,86.44
650.00,86.27
649.00,86.07
648.00,85.87
647.00,85.73
646.00,85.66
645.00,85.63
644.00,85.58
643.00,85.50
642.00,85.39
641.00,85.27
640.00,85.18
639.00,85.15
638.00,85.16
637.00,85.16
636.00,85.13
635.00,85.10
634.00,85.06
633.00,84.95
632.00,84.75
631.00,84.53
630.00,84.37
629.00,84.25
628.00,84.12
627.00,83.94
626.00,83.71
625.00,83.46
624.00,83.28
623.00,83.29
622.00,83.45
621.00,83.54
620.00,83.45
619.00,83.20
618.00,82.89
617.00,82.56
616.00,82.25
615.00,82.06
614.00,81.88
613.00,81.46
612.00,80.72
611.00,79.92
610.00,79.29
609.00,78.74
608.00,78.09
607.00,77.34
606.00,76.64
605.00,76.03
604.00,75.45
603.00,74.93
602.00,74.54
601.00,74.31
600.00,74.34
599.00,74.76
598.00,75.51
597.00,76.27
596.00,76.75
595.00,76.99
594.00,77.21
593.00,77.58
592.00,78.14
591.00,78.82
590.00,79.41
589.00,79.73
588.00,79.81
587.00,79.89
586.00,80.15
585.00,80.53
584.00,80.88
583.00,81.12
582.00,81.26
581.00,81.33
580.00,81.42
579.00,81.61
578.00,81.83
577.00,81.90
576.00,81.82
575.00,81.92
574.00,82.41
573.00,83.12
572.00,83.67
571.00,83.82
570.00,83.59
569.00,83.22
568.00,82.89
567.00,82.63
566.00,82.32
565.00,81.83
564.00,81.19
563.00,80.63
562.00,80.33
561.00,80.30
560.00,80.51
559.00,80.94
558.00,81.38
557.00,81.53
556.00,81.25
555.00,80.63
554.00,79.97
553.00,79.60
552.00,79.87
551.00,80.88
550.00,82.23
