Created as New Dataset,56 Lenzing
cm-1,%T
895.00,87.56
894.00,87.51
893.00,87.51
892.00,87.55
891.00,87.64
890.00,87.78
889.00,87.94
888.00,88.13
887.00,88.33
886.00,88.55
885.00,88.77
884.00,88.97
883.00,89.16
882.00,89.34
881.00,89.52
880.00,89.69
879.00,89.86
878.00,90.01
877.00,90.14
876.00,90.24
875.00,90.33
874.00,90.41
873.00,90.49
872.00,90.56
871.00,90.61
870.00,90.64
869.00,90.66
868.00,90.70
867.00,90.76
866.00,90.85
865.00,90.92
864.00,90.98
863.00,91.02
862.00,91.04
861.00,91.03
860.00,91.03
859.00,91.06
858.00,91.14
857.00,91.25
856.00,91.36
855.00,91.45
854.00,91.50
853.00,91.51
852.00,91.49
851.00,91.46
850.00,91.46
849.00,91.48
848.00,91.49
847.00,91.50
846.00,91.51
845.00,91.52
844.00,91.54
843.00,91.59
842.00,91.63
841.00,91.66
840.00,91.67
839.00,91.68
838.00,91.71
837.00,91.72
836.00,91.71
835.00,91.69
834.00,91.68
833.00,91.69
832.00,91.70
831.00,91.72
830.00,91.75
829.00,91.78
828.00,91.80
827.00,91.79
826.00,91.76
825.00,91.73
824.00,91.71
823.00,91.72
822.00,91.73
821.00,91.74
820.00,91.73
819.00,91.72
818.00,91.71
817.00,91.71
816.00,91.71
815.00,91.73
814.00,91.75
813.00,91.76
812.00,91.75
811.00,91.73
810.00,91.68
809.00,91.63
808.00,91.61
807.00,91.62
806.00,91.65
805.00,91.68
804.00,91.70
803.00,91.70
802.00,91.69
801.00,91.68
800.00,91.66
799.00,91.65
798.00,91.65
797.00,91.65
796.00,91.64
795.00,91.61
794.00,91.58
793.00,91.56
792.00,91.55
791.00,91.55
790.00,91.55
789.00,91.55
788.00,91.52
787.00,91.50
786.00,91.47
785.00,91.45
784.00,91.43
783.00,91.43
782.00,91.43
781.00,91.43
780.00,91.43
779.00,91.43
778.00,91.43
777.00,91.42
776.00,91.40
775.00,91.37
774.00,91.34
773.00,91.31
772.00,91.27
771.00,91.23
770.00,91.19
769.00,91.17
768.00,91.15
767.00,91.13
766.00,91.13
765.00,91.13
764.00,91.12
763.00,91.09
762.00,91.05
761.00,91.01
760.00,90.95
759.00,90.91
758.00,90.89
757.00,90.88
756.00,90.87
755.00,90.86
754.00,90.86
753.00,90.85
752.00,90.82
751.00,90.79
750.00,90.76
749.00,90.74
748.00,90.73
747.00,90.71
746.00,90.68
745.00,90.64
744.00,90.60
743.00,90.56
742.00,90.53
741.00,90.50
740.00,90.47
739.00,90.45
738.00,90.43
737.00,90.40
736.00,90.35
735.00,90.30
734.00,90.24
733.00,90.19
732.00,90.12
731.00,90.06
730.00,90.03
729.00,90.01
728.00,89.98
727.00,89.93
726.00,89.88
725.00,89.82
724.00,89.74
723.00,89.66
722.00,89.59
721.00,89.55
720.00,89.53
719.00,89.50
718.00,89.48
717.00,89.46
716.00,89.45
715.00,89.43
714.00,89.39
713.00,89.32
712.00,89.25
711.00,89.21
710.00,89.18
709.00,89.16
708.00,89.11
707.00,89.06
706.00,89.02
705.00,89.00
704.00,88.97
703.00,88.96
702.00,88.96
701.00,88.99
700.00,89.03
699.00,89.05
698.00,89.04
697.00,89.02
696.00,89.00
695.00,89.01
694.00,89.03
693.00,89.04
692.00,89.03
691.00,89.00
690.00,89.00
689.00,89.01
688.00,88.99
687.00,88.94
686.00,88.89
685.00,88.84
684.00,88.77
683.00,88.65
682.00,88.46
681.00,88.21
680.00,87.94
679.00,87.67
678.00,87.39
677.00,87.04
676.00,86.60
675.00,86.11
674.00,85.66
673.00,85.28
672.00,85.01
671.00,84.82
670.00,84.69
669.00,84.58
668.00,84.51
667.00,84.49
666.00,84.55
665.00,84.64
664.00,84.72
663.00,84.74
662.00,84.74
661.00,84.75
660.00,84.79
659.00,84.85
658.00,84.89
657.00,84.89
656.00,84.83
655.00,84.76
654.00,84.71
653.00,84.74
652.00,84.85
651.00,85.02
650.00,85.17
649.00,85.22
648.00,85.19
647.00,85.14
646.00,85.09
645.00,85.02
644.00,84.91
643.00,84.87
642.00,84.94
641.00,85.09
640.00,85.19
639.00,85.16
638.00,85.00
637.00,84.82
636.00,84.68
635.00,84.63
634.00,84.65
633.00,84.69
632.00,84.71
631.00,84.72
630.00,84.75
629.00,84.75
628.00,84.64
627.00,84.39
626.00,84.06
625.00,83.78
624.00,83.64
623.00,83.63
622.00,83.67
621.00,83.69
620.00,83.72
619.00,83.79
618.00,83.83
617.00,83.71
616.00,83.46
615.00,83.17
614.00,82.86
613.00,82.46
612.00,81.96
611.00,81.52
610.00,81.32
609.00,81.43
608.00,81.77
607.00,82.16
606.00,82.40
605.00,82.44
604.00,82.39
603.00,82.38
602.00,82.30
601.00,82.07
600.00,81.77
599.00,81.64
598.00,81.78
597.00,82.00
596.00,82.15
595.00,82.24
594.00,82.33
593.00,82.36
592.00,82.26
591.00,82.08
590.00,81.87
589.00,81.64
588.00,81.42
587.00,81.35
586.00,81.54
585.00,81.91
584.00,82.27
583.00,82.53
582.00,82.63
581.00,82.51
580.00,82.15
579.00,81.65
578.00,81.18
577.00,80.91
576.00,80.92
575.00,81.21
574.00,81.51
573.00,81.51
572.00,81.23
571.00,80.91
570.00,80.74
569.00,80.69
568.00,80.82
567.00,81.18
566.00,81.52
565.00,81.45
564.00,80.99
563.00,80.63
562.00,80.78
561.00,81.29
560.00,81.74
559.00,81.81
558.00,81.53
557.00,81.22
556.00,81.32
555.00,81.95
554.00,82.59
553.00,82.56
552.00,81.78
551.00,80.87
550.00,80.29
