Created as New Dataset,75 Nylon Allied Signal Fibers
cm-1,%T
938.00,98.91
937.00,98.89
936.00,98.88
935.00,98.87
934.00,98.85
933.00,98.81
932.00,98.76
931.00,98.71
930.00,98.68
929.00,98.68
928.00,98.69
927.00,98.71
926.00,98.74
925.00,98.76
924.00,98.80
923.00,98.83
922.00,98.88
921.00,98.92
920.00,98.96
919.00,98.98
918.00,99.00
917.00,99.02
916.00,99.04
915.00,99.06
914.00,99.08
913.00,99.11
912.00,99.13
911.00,99.13
910.00,99.13
909.00,99.13
908.00,99.15
907.00,99.18
906.00,99.22
905.00,99.27
904.00,99.29
903.00,99.30
902.00,99.28
901.00,99.27
900.00,99.26
899.00,99.26
898.00,99.27
897.00,99.28
896.00,99.29
895.00,99.30
894.00,99.30
893.00,99.29
892.00,99.27
891.00,99.25
890.00,99.24
889.00,99.25
888.00,99.28
887.00,99.33
886.00,99.38
885.00,99.42
884.00,99.44
883.00,99.44
882.00,99.42
881.00,99.40
880.00,99.39
879.00,99.37
878.00,99.35
877.00,99.33
876.00,99.33
875.00,99.34
874.00,99.37
873.00,99.40
872.00,99.42
871.00,99.44
870.00,99.46
869.00,99.48
868.00,99.50
867.00,99.52
866.00,99.54
865.00,99.56
864.00,99.56
863.00,99.53
862.00,99.50
861.00,99.47
860.00,99.46
859.00,99.46
858.00,99.46
857.00,99.47
856.00,99.47
855.00,99.46
854.00,99.44
853.00,99.42
852.00,99.41
851.00,99.40
850.00,99.39
849.00,99.39
848.00,99.39
847.00,99.40
846.00,99.40
845.00,99.38
844.00,99.35
843.00,99.31
842.00,99.27
841.00,99.22
840.00,99.18
839.00,99.13
838.00,99.09
837.00,99.06
836.00,99.03
835.00,98.99
834.00,98.95
833.00,98.91
832.00,98.88
831.00,98.87
830.00,98.88
829.00,98.92
828.00,98.97
827.00,99.02
826.00,99.07
825.00,99.10
824.00,99.11
823.00,99.11
822.00,99.10
821.00,99.09
820.00,99.07
819.00,99.05
818.00,99.04
817.00,99.03
816.00,99.04
815.00,99.04
814.00,99.04
813.00,99.05
812.00,99.04
811.00,99.00
810.00,98.95
809.00,98.93
808.00,98.91
807.00,98.87
806.00,98.82
805.00,98.78
804.00,98.77
803.00,98.77
802.00,98.76
801.00,98.72
800.00,98.68
799.00,98.65
798.00,98.61
797.00,98.56
796.00,98.50
795.00,98.44
794.00,98.37
793.00,98.32
792.00,98.29
791.00,98.30
790.00,98.31
789.00,98.30
788.00,98.25
787.00,98.18
786.00,98.12
785.00,98.08
784.00,98.06
783.00,98.04
782.00,98.02
781.00,97.98
780.00,97.90
779.00,97.81
778.00,97.72
777.00,97.67
776.00,97.65
775.00,97.65
774.00,97.64
773.00,97.61
772.00,97.56
771.00,97.50
770.00,97.46
769.00,97.45
768.00,97.45
767.00,97.46
766.00,97.45
765.00,97.41
764.00,97.35
763.00,97.28
762.00,97.21
761.00,97.16
760.00,97.13
759.00,97.08
758.00,97.02
757.00,96.97
756.00,96.94
755.00,96.94
754.00,96.93
753.00,96.91
752.00,96.87
751.00,96.79
750.00,96.69
749.00,96.58
748.00,96.46
747.00,96.34
746.00,96.22
745.00,96.13
744.00,96.06
743.00,96.01
742.00,95.96
741.00,95.87
740.00,95.74
739.00,95.56
738.00,95.40
737.00,95.27
736.00,95.14
735.00,94.98
734.00,94.77
733.00,94.54
732.00,94.33
731.00,94.16
730.00,94.01
729.00,93.90
728.00,93.84
727.00,93.82
726.00,93.82
725.00,93.83
724.00,93.86
723.00,93.91
722.00,93.97
721.00,94.02
720.00,94.06
719.00,94.07
718.00,94.04
717.00,93.98
716.00,93.91
715.00,93.86
714.00,93.82
713.00,93.77
712.00,93.70
711.00,93.64
710.00,93.58
709.00,93.55
708.00,93.53
707.00,93.51
706.00,93.48
705.00,93.44
704.00,93.40
703.00,93.36
702.00,93.33
701.00,93.29
700.00,93.23
699.00,93.17
698.00,93.10
697.00,93.02
696.00,92.91
695.00,92.79
694.00,92.69
693.00,92.60
692.00,92.54
691.00,92.49
690.00,92.45
689.00,92.42
688.00,92.39
687.00,92.36
686.00,92.34
685.00,92.31
684.00,92.25
683.00,92.16
682.00,92.08
681.00,92.06
680.00,92.11
679.00,92.19
678.00,92.25
677.00,92.28
676.00,92.30
675.00,92.34
674.00,92.38
673.00,92.43
672.00,92.44
671.00,92.38
670.00,92.31
669.00,92.35
668.00,92.58
667.00,92.75
666.00,92.72
665.00,92.68
664.00,92.71
663.00,92.82
662.00,92.97
661.00,93.09
660.00,93.14
659.00,93.15
658.00,93.15
657.00,93.20
656.00,93.30
655.00,93.42
654.00,93.54
653.00,93.67
652.00,93.82
651.00,93.96
650.00,94.01
649.00,93.95
648.00,93.84
647.00,93.77
646.00,93.79
645.00,93.87
644.00,93.94
643.00,93.98
642.00,94.02
641.00,94.09
640.00,94.19
639.00,94.27
638.00,94.23
637.00,94.07
636.00,93.89
635.00,93.79
634.00,93.81
633.00,93.89
632.00,93.94
631.00,93.97
630.00,94.02
629.00,94.11
628.00,94.22
627.00,94.32
626.00,94.38
625.00,94.39
624.00,94.38
623.00,94.38
622.00,94.38
621.00,94.31
620.00,94.16
619.00,94.02
618.00,94.02
617.00,94.15
616.00,94.19
615.00,93.99
614.00,93.65
613.00,93.42
612.00,93.39
611.00,93.49
610.00,93.63
609.00,93.81
608.00,94.01
607.00,94.13
606.00,94.11
605.00,94.02
604.00,93.97
603.00,93.89
602.00,93.67
601.00,93.36
600.00,93.15
599.00,93.13
598.00,93.22
597.00,93.24
596.00,93.19
595.00,93.15
594.00,93.16
593.00,93.11
592.00,92.96
591.00,92.76
590.00,92.60
589.00,92.50
588.00,92.44
587.00,92.39
586.00,92.36
585.00,92.43
584.00,92.58
583.00,92.64
582.00,92.38
581.00,91.78
580.00,91.20
579.00,91.12
578.00,91.65
577.00,92.42
576.00,92.99
575.00,93.17
574.00,92.97
573.00,92.41
572.00,91.56
571.00,90.69
570.00,90.20
569.00,90.28
568.00,90.70
567.00,91.06
566.00,91.01
565.00,90.58
564.00,90.16
563.00,90.18
562.00,90.71
561.00,91.48
560.00,92.17
559.00,92.57
558.00,92.63
557.00,92.54
556.00,92.57
555.00,92.87
554.00,93.36
553.00,93.91
552.00,94.54
551.00,95.20
550.00,95.60
