Created as New Dataset,70. Waxman
cm-1,%T
885.00,95.18
884.00,95.21
883.00,95.24
882.00,95.26
881.00,95.26
880.00,95.26
879.00,95.25
878.00,95.26
877.00,95.27
876.00,95.28
875.00,95.30
874.00,95.33
873.00,95.36
872.00,95.37
871.00,95.37
870.00,95.37
869.00,95.38
868.00,95.40
867.00,95.41
866.00,95.42
865.00,95.43
864.00,95.45
863.00,95.46
862.00,95.47
861.00,95.47
860.00,95.45
859.00,95.42
858.00,95.40
857.00,95.41
856.00,95.44
855.00,95.48
854.00,95.51
853.00,95.52
852.00,95.49
851.00,95.46
850.00,95.44
849.00,95.46
848.00,95.49
847.00,95.52
846.00,95.55
845.00,95.59
844.00,95.63
843.00,95.65
842.00,95.64
841.00,95.61
840.00,95.60
839.00,95.61
838.00,95.63
837.00,95.66
836.00,95.70
835.00,95.75
834.00,95.79
833.00,95.81
832.00,95.81
831.00,95.79
830.00,95.79
829.00,95.81
828.00,95.85
827.00,95.89
826.00,95.92
825.00,95.93
824.00,95.92
823.00,95.89
822.00,95.86
821.00,95.84
820.00,95.86
819.00,95.89
818.00,95.89
817.00,95.87
816.00,95.85
815.00,95.85
814.00,95.85
813.00,95.83
812.00,95.80
811.00,95.78
810.00,95.79
809.00,95.82
808.00,95.85
807.00,95.86
806.00,95.87
805.00,95.88
804.00,95.89
803.00,95.90
802.00,95.90
801.00,95.89
800.00,95.88
799.00,95.87
798.00,95.87
797.00,95.88
796.00,95.88
795.00,95.86
794.00,95.82
793.00,95.79
792.00,95.78
791.00,95.79
790.00,95.78
789.00,95.76
788.00,95.72
787.00,95.67
786.00,95.60
785.00,95.51
784.00,95.42
783.00,95.32
782.00,95.24
781.00,95.18
780.00,95.16
779.00,95.16
778.00,95.16
777.00,95.15
776.00,95.12
775.00,95.10
774.00,95.07
773.00,95.02
772.00,94.93
771.00,94.80
770.00,94.66
769.00,94.51
768.00,94.39
767.00,94.29
766.00,94.20
765.00,94.12
764.00,94.04
763.00,93.96
762.00,93.87
761.00,93.79
760.00,93.69
759.00,93.57
758.00,93.41
757.00,93.23
756.00,93.03
755.00,92.82
754.00,92.62
753.00,92.43
752.00,92.28
751.00,92.15
750.00,92.01
749.00,91.86
748.00,91.72
747.00,91.58
746.00,91.45
745.00,91.32
744.00,91.23
743.00,91.18
742.00,91.18
741.00,91.22
740.00,91.28
739.00,91.34
738.00,91.41
737.00,91.51
736.00,91.62
735.00,91.73
734.00,91.81
733.00,91.90
732.00,92.01
731.00,92.12
730.00,92.23
729.00,92.33
728.00,92.43
727.00,92.53
726.00,92.63
725.00,92.73
724.00,92.82
723.00,92.88
722.00,92.93
721.00,92.98
720.00,93.04
719.00,93.12
718.00,93.19
717.00,93.23
716.00,93.26
715.00,93.26
714.00,93.26
713.00,93.26
712.00,93.27
711.00,93.29
710.00,93.29
709.00,93.28
708.00,93.26
707.00,93.24
706.00,93.22
705.00,93.18
704.00,93.14
703.00,93.08
702.00,93.03
701.00,93.00
700.00,92.99
699.00,93.01
698.00,93.02
697.00,93.02
696.00,92.99
695.00,92.98
694.00,92.97
693.00,92.95
692.00,92.93
691.00,92.94
690.00,93.01
689.00,93.11
688.00,93.22
687.00,93.30
686.00,93.31
685.00,93.25
684.00,93.15
683.00,93.06
682.00,93.02
681.00,93.01
680.00,93.02
679.00,93.02
678.00,93.00
677.00,92.95
676.00,92.88
675.00,92.83
674.00,92.80
673.00,92.75
672.00,92.67
671.00,92.59
670.00,92.51
669.00,92.42
668.00,92.30
667.00,92.14
666.00,92.05
665.00,92.06
664.00,92.07
663.00,92.02
662.00,91.95
661.00,91.85
660.00,91.71
659.00,91.54
658.00,91.38
657.00,91.22
656.00,91.08
655.00,90.96
654.00,90.85
653.00,90.74
652.00,90.63
651.00,90.55
650.00,90.50
649.00,90.40
648.00,90.21
647.00,89.93
646.00,89.66
645.00,89.47
644.00,89.36
643.00,89.33
642.00,89.35
641.00,89.34
640.00,89.24
639.00,89.05
638.00,88.82
637.00,88.57
636.00,88.35
635.00,88.19
634.00,88.13
633.00,88.12
632.00,88.16
631.00,88.23
630.00,88.29
629.00,88.30
628.00,88.22
627.00,88.09
626.00,87.95
625.00,87.84
624.00,87.82
623.00,87.93
622.00,88.08
621.00,88.11
620.00,87.97
619.00,87.84
618.00,87.90
617.00,88.09
616.00,88.25
615.00,88.30
614.00,88.27
613.00,88.21
612.00,88.14
611.00,88.08
610.00,88.03
609.00,87.92
608.00,87.76
607.00,87.62
606.00,87.54
605.00,87.56
604.00,87.80
603.00,88.34
602.00,89.10
601.00,89.77
600.00,90.09
599.00,89.97
598.00,89.56
597.00,89.12
596.00,88.89
595.00,89.04
594.00,89.48
593.00,89.88
592.00,89.98
591.00,89.78
590.00,89.49
589.00,89.29
588.00,89.20
587.00,89.26
586.00,89.53
585.00,89.95
584.00,90.41
583.00,90.82
582.00,91.09
581.00,91.16
580.00,91.05
579.00,90.98
578.00,91.20
577.00,91.67
576.00,92.11
575.00,92.29
574.00,92.34
573.00,92.50
572.00,92.84
571.00,93.20
570.00,93.39
569.00,93.26
568.00,92.73
567.00,91.88
566.00,91.11
565.00,90.79
564.00,90.89
563.00,91.13
562.00,91.31
561.00,91.64
560.00,92.28
559.00,92.99
558.00,93.26
557.00,93.00
556.00,92.60
555.00,92.44
554.00,92.52
553.00,92.58
552.00,92.48
551.00,92.18
550.00,91.71
