Created as New Dataset,133. Allied Signal Fibers
cm-1,%T
902.00,68.45
901.00,68.60
900.00,68.89
899.00,69.29
898.00,69.77
897.00,70.27
896.00,70.75
895.00,71.20
894.00,71.62
893.00,72.01
892.00,72.35
891.00,72.64
890.00,72.90
889.00,73.13
888.00,73.34
887.00,73.55
886.00,73.75
885.00,73.92
884.00,74.07
883.00,74.22
882.00,74.37
881.00,74.50
880.00,74.61
879.00,74.73
878.00,74.87
877.00,74.99
876.00,75.10
875.00,75.20
874.00,75.33
873.00,75.46
872.00,75.59
871.00,75.72
870.00,75.85
869.00,75.96
868.00,76.07
867.00,76.18
866.00,76.31
865.00,76.46
864.00,76.59
863.00,76.69
862.00,76.75
861.00,76.79
860.00,76.80
859.00,76.81
858.00,76.85
857.00,76.92
856.00,77.00
855.00,77.09
854.00,77.17
853.00,77.23
852.00,77.25
851.00,77.24
850.00,77.19
849.00,77.11
848.00,77.01
847.00,76.90
846.00,76.75
845.00,76.55
844.00,76.26
843.00,75.88
842.00,75.38
841.00,74.79
840.00,74.16
839.00,73.60
838.00,73.16
837.00,72.82
836.00,72.52
835.00,72.26
834.00,72.01
833.00,71.79
832.00,71.58
831.00,71.37
830.00,71.16
829.00,70.93
828.00,70.70
827.00,70.51
826.00,70.41
825.00,70.42
824.00,70.54
823.00,70.77
822.00,71.08
821.00,71.43
820.00,71.79
819.00,72.10
818.00,72.26
817.00,72.14
816.00,71.68
815.00,70.97
814.00,70.22
813.00,69.68
812.00,69.54
811.00,69.78
810.00,70.28
809.00,70.87
808.00,71.47
807.00,72.05
806.00,72.59
805.00,73.08
804.00,73.53
803.00,73.95
802.00,74.34
801.00,74.68
800.00,74.98
799.00,75.27
798.00,75.55
797.00,75.81
796.00,76.06
795.00,76.32
794.00,76.58
793.00,76.82
792.00,77.02
791.00,77.20
790.00,77.35
789.00,77.46
788.00,77.52
787.00,77.55
786.00,77.54
785.00,77.49
784.00,77.40
783.00,77.31
782.00,77.25
781.00,77.26
780.00,77.35
779.00,77.46
778.00,77.43
777.00,77.09
776.00,76.32
775.00,75.06
774.00,73.31
773.00,71.08
772.00,68.44
771.00,65.51
770.00,62.45
769.00,59.36
768.00,56.36
767.00,53.56
766.00,51.06
765.00,48.97
764.00,47.37
763.00,46.37
762.00,45.99
761.00,46.18
760.00,46.86
759.00,47.97
758.00,49.39
757.00,50.98
756.00,52.61
755.00,54.21
754.00,55.74
753.00,57.17
752.00,58.48
751.00,59.72
750.00,60.87
749.00,61.90
748.00,62.81
747.00,63.63
746.00,64.35
745.00,64.90
744.00,65.26
743.00,65.46
742.00,65.57
741.00,65.62
740.00,65.64
739.00,65.68
738.00,65.78
737.00,65.93
736.00,66.13
735.00,66.41
734.00,66.77
733.00,67.17
732.00,67.57
731.00,67.97
730.00,68.38
729.00,68.78
728.00,69.15
727.00,69.47
726.00,69.79
725.00,70.09
724.00,70.35
723.00,70.57
722.00,70.76
721.00,70.93
720.00,71.11
719.00,71.29
718.00,71.45
717.00,71.59
716.00,71.70
715.00,71.81
714.00,71.91
713.00,71.99
712.00,72.07
711.00,72.20
710.00,72.38
709.00,72.54
708.00,72.65
707.00,72.71
706.00,72.78
705.00,72.86
704.00,72.95
703.00,73.03
702.00,73.09
701.00,73.16
700.00,73.25
699.00,73.35
698.00,73.46
697.00,73.58
696.00,73.65
695.00,73.70
694.00,73.73
693.00,73.77
692.00,73.81
691.00,73.86
690.00,73.92
689.00,74.00
688.00,74.10
687.00,74.21
686.00,74.30
685.00,74.36
684.00,74.42
683.00,74.46
682.00,74.47
681.00,74.46
680.00,74.47
679.00,74.53
678.00,74.65
677.00,74.77
676.00,74.84
675.00,74.84
674.00,74.81
673.00,74.79
672.00,74.82
671.00,74.88
670.00,74.94
669.00,74.94
668.00,74.78
667.00,74.65
666.00,74.70
665.00,74.85
664.00,74.95
663.00,74.98
662.00,74.97
661.00,74.95
660.00,74.96
659.00,75.01
658.00,75.08
657.00,75.16
656.00,75.23
655.00,75.28
654.00,75.35
653.00,75.40
652.00,75.43
651.00,75.46
650.00,75.51
649.00,75.61
648.00,75.71
647.00,75.74
646.00,75.58
645.00,75.12
644.00,74.27
643.00,73.12
642.00,71.95
641.00,71.15
640.00,71.00
639.00,71.53
638.00,72.45
637.00,73.32
636.00,73.88
635.00,74.14
634.00,74.25
633.00,74.36
632.00,74.54
631.00,74.77
630.00,74.96
629.00,75.03
628.00,74.99
627.00,74.84
626.00,74.60
625.00,74.23
624.00,73.84
623.00,73.62
622.00,73.71
621.00,73.98
620.00,74.21
619.00,74.27
618.00,74.23
617.00,74.29
616.00,74.53
615.00,74.87
614.00,75.12
613.00,75.22
612.00,75.26
611.00,75.34
610.00,75.44
609.00,75.46
608.00,75.41
607.00,75.32
606.00,75.23
605.00,75.17
604.00,75.25
603.00,75.55
602.00,75.96
601.00,76.28
600.00,76.38
599.00,76.35
598.00,76.34
597.00,76.43
596.00,76.63
595.00,76.86
594.00,76.94
593.00,76.78
592.00,76.47
591.00,76.23
590.00,76.20
589.00,76.31
588.00,76.42
587.00,76.49
586.00,76.52
585.00,76.52
584.00,76.56
583.00,76.68
582.00,76.82
581.00,76.92
580.00,77.01
579.00,77.11
578.00,77.13
577.00,77.00
576.00,76.87
575.00,76.97
574.00,77.24
573.00,77.43
572.00,77.39
571.00,77.17
570.00,76.80
569.00,76.36
568.00,76.04
567.00,76.03
566.00,76.25
565.00,76.44
564.00,76.58
563.00,76.74
562.00,76.79
561.00,76.54
560.00,76.15
559.00,76.06
558.00,76.39
557.00,76.77
556.00,76.86
555.00,76.69
554.00,76.41
553.00,76.06
552.00,75.72
551.00,75.46
550.00,75.21
